Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.28900000000000003,3.141590651629726,3.291676980959454e-06,-3.291676980952858e-06,6.589805869924057e-12,-2.0213578100957134e-05,-0.0006674938792189891,0.00029567214315617113,-1.096128434894548e-07,3.6900074935055245e-14,-6.731121507618727e-07
0.322,3.141589978517575,-2.316024714468463e-06,2.316024714460176e-06,-6.195533370062747e-12,-9.125451539639702e-06,-0.00016839945031315066,0.0003329767736131361,7.712362304182481e-08,-6.362429655778544e-14,-3.0387753627000213e-07
0.35400000000000004,3.1415896746400396,-2.2863119533783898e-07,2.2863119533682453e-07,-6.810808430302957e-13,4.904974386880697e-06,6.268449006398269e-05,0.0004213341119075194,7.613418811579089e-09,-6.8154533235050235e-15,1.6333564708312722e-07
0.389,3.141589837975686,0.00014159403892496846,-0.0001415940389244072,3.9867417350922244e-10,-9.59306639456644e-05,0.00425893904265184,-0.0030280972472235762,-4.7150814962217996e-06,1.1367617294408782e-11,-3.194491109390625e-06
0.42100000000000004,3.141586643484576,5.388129826264417e-05,-5.388129826167104e-05,3.238322717948263e-10,-0.00036722822392257887,-0.0026340162361058344,-0.008147073873180614,-1.794247232058979e-06,1.8162262907194778e-11,-1.2228699856621878e-05
0.455,3.1415744147847198,-2.897474317635158e-06,2.89747431715323e-06,-5.284646928179609e-11,8.289301008046169e-05,-0.0017050682456540337,0.013517154174265482,9.648589476639707e-08,-1.433462933090941e-12,2.7603372356793744e-06
0.48900000000000005,3.141577175121956,-2.1427233637927974e-06,2.142723363536117e-06,-3.316607466947891e-11,0.00022490471895337833,2.2665193809079893e-05,0.004264615882069568,7.135268801048454e-08,-6.94392818289556e-13,7.4893271411474995e-06
0.522,3.1415846644490966,-9.723744030990702e-07,9.723744030680388e-07,-7.76843591612024e-12,0.0002540278390994371,3.5145614435247056e-05,0.0008745681725543176,3.238006762281316e-08,-5.691167772360522e-14,8.459127042011256e-06
0.555,-3.1415921836034473,-2.58115208950478e-07,2.5811520895044944e-07,1.2131062389229855e-13,0.00026340827256965085,2.1449225049507276e-05,0.00028169469880521734,8.595236457873512e-09,5.894359522736452e-14,8.771495476569375e-06
0.5880000000000001,-3.1415834121079707,3.728085347027164e-07,-3.7280853468679654e-07,-3.445303296711201e-12,0.0002729779793050676,1.8946658968564392e-05,0.0002873785806431451,-1.2414524204083418e-08,-1.9600685009740063e-13,9.090166710858752e-06
0.622,-3.1415743219412597,9.824856207882741e-07,-9.824856206231923e-07,-1.801058108849816e-11,0.00026318618599228613,1.83086212037705e-05,-0.0002940478472306741,-3.271677116284951e-08,-8.08616147014927e-13,8.764099993543128e-06
0.655,-3.1415655578412665,1.6489263199279393e-06,-1.6489263193226351e-06,-4.467889289849666e-11,0.00025930016344808543,2.001323420839835e-05,-0.00011669737369972074,-5.49092464217195e-08,-1.8347957721859406e-12,8.634695442821246e-06
