Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw
0.232,3.141495417810568,0.0,0.0,0.0
0.266,3.141495253448058,-8.389924096982235e-07,2.8764421837677095e-08,-1.6436250982465594e-07
0.30000000000000004,3.1414939813533564,3.931678383634427e-07,9.431715367447641e-08,-1.2720947015765205e-06
0.334,3.1414937792373685,6.214023263745993e-07,2.3107592131908282e-08,-2.0211598794617203e-07
0.36800000000000005,3.1414938372903514,8.913514416069804e-07,5.8179092918423105e-09,5.805298286531979e-08
0.402,3.141474467698053,-3.639847244123544e-06,-1.0468319145050111e-05,-1.9369592298534855e-05
0.43600000000000005,3.1414729971240787,-1.2939482821622966e-06,8.164599835233308e-08,-1.4705739741494028e-06
0.47000000000000003,3.141481015045764,8.239045814519008e-08,-5.175692636931354e-07,8.017921685254947e-06
0.504,3.1414912933117742,1.0508596684846547e-07,-6.678618606056143e-07,1.0278266010299575e-05
0.538,3.141502136144126,1.1072194315651235e-07,-7.054871436940197e-07,1.0842832351976028e-05
0.5720000000000001,3.1415131278642483,1.122155111861842e-07,-7.154076949601357e-07,1.0991720122088822e-05
0.606,3.141524159355125,1.1262134158498446e-07,-7.180537120536974e-07,1.103149087677835e-05
0.64,3.1415352017305884,1.127392286288578e-07,-7.187739533531107e-07,1.1042375463343745e-05
0.674,3.141546247343327,1.1278088053127441e-07,-7.189843506087571e-07,1.1045612738680433e-05
0.7080000000000001,3.141557294168577,1.1280234743938325e-07,-7.190597432097277e-07,1.104682525010503e-05
0.742,3.141568341670036,1.1281846857853078e-07,-7.190993637892432e-07,1.1047501458971709e-05
0.776,3.14157938970546,1.1283317280594979e-07,-7.191294846023965e-07,1.1048035423844027e-05
0.81,3.141590438236947,1.128475005055685e-07,-7.19157063312288e-07,1.1048531487034552e-05
0.8440000000000001,-3.1415838199253434,1.1286172734055297e-07,-7.191839443485304e-07,1.1049017296006062e-05
0.878,-3.1415727704251544,1.1287592650410269e-07,-7.19210618311421e-07,1.104950018904205e-05
0.912,-3.1415617204430215,1.1289011758383594e-07,-7.192372173157413e-07,1.1049982132860237e-05
0.9460000000000001,-3.141550669979358,1.1290430592530817e-07,-7.192637781737228e-07,1.1050463663675458e-05
0.9800000000000001,-3.1415396190344165,1.1291849312620311e-07,-7.192903125148432e-07,1.105094494135983e-05
1.014,-3.141528567608393,1.1293267973555565e-07,-7.193168249405954e-07,1.1051426023644952e-05
1.048,-3.1415175157014543,1.1294686604740312e-07,-7.193433181574057e-07,1.1051906938508438e-05
1.082,-3.141506463313747,1.1296105224475883e-07,-7.193697942698356e-07,1.1052387707266575e-05
1.116,-3.1414954104454,1.1297523850803404e-07,-7.193962549675569e-07,1.1052868347238842e-05
1.15,-3.1414843570965285,1.1298942496386524e-07,-7.194227018012427e-07,1.1053348871303825e-05
1.184,-3.141473303267235,1.1300361174581938e-07,-7.194491361953518e-07,1.105382929367238e-05
1.218,-3.141462248957609,1.1301779896232853e-07,-7.19475559419729e-07,1.1054309625890825e-05
1.252,-3.141451194167728,1.1303198672787087e-07,-7.195019726099641e-07,1.1054789880837745e-05
1.286,-3.141440138897663,1.1304617513006013e-07,-7.195283768035574e-07,1.1055270065174483e-05
1.32,-3.141424902785495,-0.0003870123221338425,-9.93474727893083e-07,1.5236112167915651e-05
1.354,-3.1414110993248636,-0.0012917808699477,-8.984683245971885e-07,1.380346063140081e-05
1.388,-3.1413953800670598,-0.0022005568036525,-1.0248659322005027e-06,1.5719257803858962e-05
1.4220000000000002,-3.141378151665419,-0.0031024369788016,-1.1244190367568432e-06,1.7228401640867478e-05
1.456,-3.1413605570003202,-0.0039786597510247,-1.148477742008561e-06,1.7594665098652484e-05
1.49,-3.1413446330476225,-0.004795401163652201,-1.03815244178537e-06,1.5923952697782795e-05
1.524,-3.141330692780721,-0.0055057194679533,-9.070691304680092e-07,1.3940266901268927e-05
1.558,-3.1413161322877223,-0.0060560902431581985,-9.477802754269488e-07,1.4560492998860752e-05
