Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw
0.196,3.1414987113303017,0.0,0.0,0.0
0.23,3.141495348190369,-1.4341035892108042e-06,3.309632085939764e-07,-3.363139932766046e-06
0.264,3.141495227360224,-6.427356088840527e-07,2.4390559550771195e-08,-1.2083014500063882e-07
0.29800000000000004,3.141493941781528,3.385777495321443e-07,9.483148669678667e-08,-1.2855786959420357e-06
0.332,3.141493778449432,6.452306859066493e-07,2.0531928097122536e-08,-1.6333209584828978e-07
0.36600000000000005,3.141493847029567,9.151707323299518e-07,5.1170258803736366e-09,6.858013490429471e-08
0.4,3.141473616419761,-4.35026319310812e-06,-1.0422371767628871e-05,-2.023060980604896e-05
0.43400000000000005,3.1414735067220634,-6.702249796862805e-07,2.960111980381821e-09,-1.0969769759228142e-07
0.468,3.1414818731440652,8.626545967578034e-08,-5.407154391932501e-07,8.366422001859776e-06
0.502,3.141492237451656,1.0593670749046127e-07,-6.735932512232762e-07,1.0364307590826627e-05
0.536,3.141503102655628,1.1094596174491406e-07,-7.069781236644555e-07,1.0865203972088011e-05
0.5700000000000001,3.1415141003309666,1.1227569779188179e-07,-7.158042375826587e-07,1.0997675338408897e-05
0.6040000000000001,3.141525133429762,1.1263819829025051e-07,-7.181604314326774e-07,1.1033098795465435e-05
0.638,3.1415361762622958,1.1274461278205222e-07,-7.18803947272841e-07,1.1042832533725289e-05
0.672,3.141547222027415,1.1278322719753511e-07,-7.189940299591789e-07,1.1045765119455096e-05
0.7060000000000001,3.141558268924359,1.1280388977075173e-07,-7.190640417614105e-07,1.1046896943867068e-05
0.74,3.1415693164761276,1.1281979781039595e-07,-7.19102235151625e-07,1.1047551768506025e-05
0.774,3.1415803645561766,1.12834445486697e-07,-7.19131975630102e-07,1.1048080049036457e-05
0.808,3.1415914131307643,1.1284875810115527e-07,-7.191594513778565e-07,1.1048574587668725e-05
0.8420000000000001,-3.1415828449888483,1.1286298084913632e-07,-7.19186303091177e-07,1.1049059973867307e-05
0.876,-3.141571795446109,1.1287717885822418e-07,-7.192129674325526e-07,1.104954273944969e-05
0.91,-3.141560745421475,1.128913695667283e-07,-7.192395621975577e-07,1.1050024633973976e-05
0.9440000000000001,-3.141549694915337,1.1290555777202813e-07,-7.19266120412383e-07,1.1050506137699756e-05
0.9780000000000001,-3.14153864392794,1.1291974490526377e-07,-7.192926526799939e-07,1.105098739717647e-05
1.012,-3.141527592459476,1.1293393147818712e-07,-7.193191633151558e-07,1.1051468463918468e-05
1.046,-3.141516540510111,1.1294811777095601e-07,-7.193456549493425e-07,1.105194936501519e-05
1.08,-3.1415054880799893,1.1296230397091211e-07,-7.193721296329804e-07,1.1052430121782919e-05
1.114,-3.1414944351692387,1.1297649024286094e-07,-7.193985890450038e-07,1.1052910750652956e-05
1.1480000000000001,-3.1414833817779737,1.1299067672558036e-07,-7.19425034733491e-07,1.1053391264947976e-05
1.182,-3.1414723279062944,1.1300486353875952e-07,-7.194514680887379e-07,1.1053871679322924e-05
1.216,-3.141461273554289,1.130190508021045e-07,-7.194778903788411e-07,1.105435200532412e-05
1.25,-3.141450218722037,1.1303323861882289e-07,-7.195043027418435e-07,1.1054832252277436e-05
1.284,-3.141439163409605,1.1304742707912877e-07,-7.195307061832546e-07,1.1055312431729192e-05
1.318,-3.1414281076170543,1.1306161626974814e-07,-7.195571016633488e-07,1.1055792550784815e-05
1.352,-3.141417051344434,1.1307580626614827e-07,-7.195834900609465e-07,1.1056272620102447e-05
1.3860000000000001,-3.141405994591789,1.130899971377147e-07,-7.196098720906419e-07,1.1056752645011159e-05
1.42,-3.14139458150742,-5.093795186693685e-06,-7.429582792148578e-07,1.141308436913846e-05
1.454,-3.141380232263865,-0.0005439517641768471,-9.347005998981995e-07,1.4349243555145108e-05
1.488,-3.141364819533274,-0.0014522836187033,-1.0046551854879277e-06,1.5412730590913523e-05
1.522,-3.1413473636588103,-0.0023605251541993,-1.139494367708612e-06,1.7455874463667698e-05
1.556,-3.1413278267068563,-0.0032598195125067,-1.2767589847879004e-06,1.953695195400229e-05
1.59,-3.1413068669365867,-0.0041293937074593995,-1.3705603010416494e-06,2.095977026961293e-05
1.624,-3.1412865193439,-0.0049329468964136,-1.3300217848246317e-06,2.0347592686764674e-05
1.658,-3.1412689827766984,-0.005621732287009799,-1.1446653723116043e-06,1.753656720149266e-05
1.6920000000000002,-3.141252942848313,-0.006142973684419802,-1.0461939654817003e-06,1.6039928385502833e-05
1.726,-3.1413059074752194,-0.006454970284728603,3.5040170273103604e-06,-5.296462690651538e-05
1.76,-3.1414225654511596,-0.006536071084151794,7.705742185603551e-06,-0.00011665797594018201
1.794,-3.1412277681051783,-0.0065710121911683045,-1.2835370852835997e-05,0.00019479734598126797
1.828,-3.1411486626723795,-0.0067970319423332,-5.204386577145159e-06,7.910543279887605e-05
1.862,-3.141087838152573,-0.007208428019789097,-3.998557947917832e-06,6.082451980660152e-05
1.896,-3.141031906838963,-0.0074635019480229076,-3.681449650724892e-06,5.593131360992487e-05
1.9300000000000002,-3.140676282025976,-0.007397769251769201,-6.8239597229220636e-06,0.00035562481298700993
1.964,-3.138715499795472,-0.007074249753927689,-1.4154918972183283e-05,0.001960782230503888
1.9980000000000002,-3.138688018043507,-0.0070873827670588085,-2.1257880317569115e-05,2.748175196520819e-05
2.032,-3.138669250401773,-0.007093538788025197,-2.1256097028044766e-05,1.8767641734029897e-05
2.066,-3.138663439979258,-0.007099746562362605,-2.1215098669900002e-05,5.8104225146848876e-06
2.1,-3.1386706034313057,-0.007105530493872997,-2.0983498469400006e-05,-7.163452047542761e-06
2.134,-3.1385151914516447,-0.007179418322212791,-2.2350687410799996e-05,0.00015541197966095766
2.168,-3.137417526233089,-0.0074277012754330185,-2.493936441199998e-05,0.0010976652185559208
2.202,-3.137419991688283,-0.0074989380513793835,-2.7440743261000024e-05,-2.4654551942226988e-06
2.236,-3.1373524321845414,-0.007478364791479314,-2.4736644420099966e-05,6.75595037415988e-05
2.27,-3.136895054778099,-0.00741499750956498,-3.508208643420005e-05,0.0004573774064424718
2.304,-3.136742564629535,-0.007447804210028497,-3.8430759332899994e-05,0.00015249014856388854
2.338,-3.1367596889977496,-0.0074580973839215026,-3.751953963139997e-05,-1.7124368214549435e-05
2.372,-3.1368235577829835,-0.007462549236723404,-3.68384155544e-05,-6.386878523390038e-05
2.406,-3.1368888530758303,-0.0074680754877338995,-3.610230702139999e-05,-6.529529284682312e-05
2.44,-3.1368855852993023,-0.007473996238250402,-3.576416355720004e-05,3.267776528037558e-06
