Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,odom_world_velocity_x,odom_world_velocity_y,odom_yaw_world
0.8560000000000001,2.3560245892344605,-4.291828494102337e-07,-5.802312994600788e-07,1.0856607791431824e-05,2.3561822203528275,-6.385054538153288e-07,4.514859964547345e-07,-4.514970759121199e-07,0.000233709908671,3.177067044395749e-05,9.035591933824462e-05,1.50347378964348e-08,-1.503459841519631e-08,7.782539958744367e-06,-2.981749490311876e-06,2.108042217983063e-06,-2.108788284815756e-06,2.356017564222849
0.89,2.3560354467112234,-4.292066274214773e-07,-5.802889623900652e-07,1.08574767629932e-05,2.3561900028927867,4.197920798648714e-07,-2.968364943576197e-07,2.9683915835811385e-07,0.0002407684978181,3.1780706717123127e-05,0.0002119696440579,-9.88482355857435e-09,9.884575675556961e-09,8.017590977343752e-06,-2.9825354799872536e-06,2.108620799278558e-06,-2.109321268615252e-06,2.356028421213924
0.924,2.3560463047065063,-4.292163389187087e-07,-5.803279474634812e-07,1.085799528288689e-05,2.356198020483764,1.484419100108122e-06,-1.0496465173477563e-06,1.0496391062577331e-06,0.0002306466701891,3.1970781388686205e-05,-0.0003039587876558,-3.495381824135506e-08,3.4952393009165304e-08,7.680534117300003e-06,-2.983197199752057e-06,2.109110861634177e-06,-2.10976702646175e-06,2.356038959541853
0.958,2.356057163133882,-4.292225686238294e-07,-5.803622912183178e-07,1.0858427375470823e-05,2.356205701017881,2.6330392331981896e-06,-1.8618607695699272e-06,1.8618190240454064e-06,0.0002245512608501,3.449309708979182e-05,-0.0001830453254978,-6.20010024673603e-08,6.199753462211162e-08,7.4775569863087476e-06,-2.9838395624666384e-06,2.1095872490486742e-06,-2.110199083781515e-06,2.35604949831828
0.992,2.3560680219718875,-4.292279220980021e-07,-5.803954509012166e-07,1.085883800566734e-05,2.3562131785748672,4.062741104013507e-06,-2.8728454721833814e-06,2.872738096519823e-06,0.0002214972963196,4.293399011457409e-05,-9.171064656040564e-05,-9.566735225778425e-08,9.566058048731978e-08,7.375859967444379e-06,-2.9844931816328163e-06,2.110072279171983e-06,-2.1106384171341917e-06,2.3560603568675216
1.026,2.356078881215061,-4.2923304201854955e-07,-5.80428280986655e-07,1.0859243173566568e-05,2.3562205544348345,5.441820760725227e-06,-3.848048654462684e-06,3.847848066744323e-06,0.0002018255318099,4.141380350485646e-05,-0.0005907436789695,-1.28142118695643e-07,1.281312419767537e-07,6.720790209271879e-06,-2.985119506400455e-06,2.1105373480273675e-06,-2.1110591109853137e-06,2.356070896438097
1.06,2.356089740861894,-4.292380881001576e-07,-5.804609953595357e-07,1.0859646832894754e-05,2.356227275225044,7.123237992626137e-06,-5.037055020484291e-06,5.0367247512849504e-06,0.0001853430981918,5.04930099669943e-05,-0.0004949679765204,-1.6773663302747172e-07,1.6772023314018045e-07,6.171925169788122e-06,-2.9857498514340728e-06,2.1110052692256192e-06,-2.1114826375417488e-06,2.3560814363897915
1.094,2.3561006009118666,-4.292431010849765e-07,-5.804936499490648e-07,1.0860049972638562e-05,2.3562334471502138,9.289632320337848e-06,-6.56901790244084e-06,6.568506104471343e-06,0.0001705295258141,6.505688671806938e-05,-0.0004448520233544,-2.1875176444078585e-07,2.1872778465207961e-07,5.67863320961063e-06,-2.986397587702525e-06,2.111486171155892e-06,-2.111917777957488e-06,2.356092296131513
1.128,2.356111461364718,-4.2924809238314987e-07,-5.805262616002949e-07,1.0860452851257918e-05,2.356239125783423,-0.0001525649085368,0.0001078844965634,-0.0001078748660167,0.0021885016279964,-0.0048604967224389,0.0605997628282978,3.5927313870345915e-06,-3.592055360643645e-06,7.287710421228188e-05,-2.9870200552418914e-06,2.1119485428539106e-06,-2.112335712606904e-06,2.356102836854526
1.162,2.356122322220263,-4.29253065992348e-07,-5.805588371697035e-07,1.086085554513616e-05,2.356312002887636,9.734709735369376e-06,-6.884288115434355e-06,6.8826703230348455e-06,0.0001624420050829,0.004873862410578,-0.0608426313187224,-2.2925039756500187e-07,2.2918931754149227e-07,5.409318769263752e-06,-2.987646421909672e-06,2.1124136812754126e-06,-2.1127563942655875e-06,2.356113377957028
1.196,2.35613318347835,-4.292580240579901e-07,-5.805913808952406e-07,1.0861258087135894e-05,2.356317412206405,8.285033414117123e-06,-5.8591233919518e-06,5.8576831384874745e-06,0.0001915681747052,-4.353382346102856e-05,0.0008746597484173,-1.9511197024648897e-07,1.950576863969203e-07,6.379220217686244e-06,-2.9882921054300364e-06,2.112893162763109e-06,-2.1131900506401185e-06,2.3561242388836203
1.23,2.356144045138844,-4.2926296806109626e-07,-5.806238960104002e-07,1.086166049368842e-05,2.356323791426622,6.535275854324325e-06,-4.621735353716625e-06,4.6205403160583294e-06,0.0002067560409576,-5.254527206584978e-05,0.0004560920796506,-1.5390631981616126e-07,1.538614592900025e-07,6.88497616389e-06,-2.98891208212955e-06,2.113353803177425e-06,-2.113606192575977e-06,2.356134780756129
1.264,2.356154907201625,-4.292678993226586e-07,-5.806563853896393e-07,1.0862062781669124e-05,2.3563306764027865,5.280667140436937e-06,-3.734504028266712e-06,3.733486990863918e-06,0.000224137994282,-3.767593735397563e-05,0.0005219805803117,-1.243610664565727e-07,1.2432303387253508e-07,7.463795209591882e-06,-2.989536201269676e-06,2.113817382405512e-06,-2.114025253525188e-06,2.356145323007705
1.298,2.356165769666588,-4.292728190014722e-07,-5.806888516120615e-07,1.086246496218024e-05,2.3563381401979964,4.369194177828794e-06,-3.0899306043865146e-06,3.089042994787968e-06,0.0002458692833022,-2.737156043868297e-05,0.0006525912618682,-1.0289644923065357e-07,1.0286337108811202e-07,8.187447133964983e-06,-2.990180857702328e-06,2.1142961685295823e-06,-2.114458151279084e-06,2.3561561851178072
1.332,2.3561766325336366,-4.29277728160057e-07,-5.807212969978492e-07,1.0862867048988534e-05,2.3563463276451304,3.4092692724279694e-06,-2.4110834308269154e-06,2.4103513564444187e-06,0.0002503424281583,-2.882657373576049e-05,0.0001343286743585,-8.02904576184819e-08,8.026332035623215e-08,8.336402857674392e-06,-2.990797940157944e-06,2.1147547922634734e-06,-2.1148722153954542e-06,2.3561667281386844
1.366,2.356187495802686,-4.2928262770176345e-07,-5.807537235870408e-07,1.0863269049199433e-05,2.356354664047988,2.7613131211441097e-06,-1.9528559542700863e-06,1.952230461516902e-06,0.0002595779897358,-1.9458142681196985e-05,0.0002773441915141,-6.503123047457016e-08,6.500814678837052e-08,8.643947058202494e-06,-2.9914204048668185e-06,2.1152172315267647e-06,-2.1152900751683702e-06,2.356177271538336
1.4,2.356198359473662,-4.29287518552075e-07,-5.807861333537515e-07,1.0863670976135609e-05,2.356372471491628,1.831500265982013e-06,-1.2952967348827256e-06,1.2948357397347109e-06,0.000273124630096,-1.4372540939316853e-05,-6.172514821237951e-05,-4.313413862261396e-08,4.31172724997564e-08,9.095050182198764e-06,-2.992679259614255e-06,2.1161526624892528e-06,-2.1161349342527693e-06,2.35619867899948
1.4340000000000002,2.3559203700424085,-0.0002956699083741,0.0002939502426742,-0.0002779894312534,2.3563815665418097,0.0333767548718944,-0.0236053444666774,0.023596514115183,-0.0004087695444714,1.002249951099955,-0.0204773025395647,-0.000786062851264,0.0007857590376411,-1.3612025830899224e-05,0.024658141879521,-0.01743115913714,0.0174407182216296,2.3559203700424085
1.468,2.3550504556471314,-0.0009062606456023,0.0009061981961776,-0.000869914395277,2.3563679545159792,0.0684055646595344,-0.0483784283899225,0.0483616474379324,4.506349483332599e-05,1.051916209839037,0.0136286197989421,-0.0016110238372494,0.0016104206800976,1.5006143779497556e-06,0.050144639138414,-0.0354170264443107,0.035498155898085,2.3550504556471314
1.502,2.353588586096304,-0.001516568601031,0.0015208311956922,-0.0014618695508272,2.3563694551303573,0.1000873692538562,-0.0707848391258327,0.0707600737286765,4.374215657479762e-05,0.9514055433730269,-3.967982758343448e-05,-0.0023571675314954,0.0023562780551777,1.456613813940761e-06,0.074824097880999,-0.0527732980685918,0.0530436106865744,2.3536399643308537
1.536,2.3515366035450738,-0.0021187272055733,0.0021327525352622,-0.0020519825512304,2.356370911744171,0.1334505217001141,-0.0943804151809674,0.0943471195760679,4.337726350085649e-05,1.001896469857596,-1.095774996820218e-05,-0.0031429109915341,0.0031417159004605,1.4444628745785213e-06,0.0991218813951634,-0.0697721626366045,0.070405913759627,2.351673477909637
1.57,2.348905994661711,-0.0026986458298109,0.002729797488707,-0.0026306088833627,2.356372356207045,0.1715282082478742,-0.1213103304464013,0.1212671841501691,4.3242549809687656e-05,1.1434740705033055,-4.045456191256313e-06,-0.0040396894773174,0.0040381417385406,1.439976908662599e-06,0.1230509940712023,-0.0863886381285681,0.0876273378815216,2.349076299896205
1.604,2.345713994248158,-0.0032327872287637,0.003289772772496,-0.003192000413553,2.3563737961839544,0.1946835614173275,-0.1376867478839804,0.1376373806175763,0.0687022636647307,0.6953559510346337,2.061832465913545,-0.0045902671278067,0.0045780163143744,0.0022877853800355,0.1441356043166904,-0.1008768469218064,0.1029511252335397,2.3460182288687377
1.638,2.3419573114487,-0.0036904871441811,0.0037819825921324,-0.0037566827994579,2.358661581563989,0.2065397930880779,-0.1464055515131324,0.1456849361293115,0.0388002742155783,0.3560429931156274,-0.8979576411156872,-0.0048785006819982,0.0048480939529336,0.0012920491313787,0.1618690334015839,-0.1128722746359184,0.1160234182950877,2.3424286365390805
1.6720000000000002,2.337632933767768,-0.0040388557210461,0.0041725561872583,-0.0043243776809318,2.359953630695369,0.2127988136935454,-0.1510360631443841,0.1499047789072311,0.0399680502003616,0.1879585767407645,0.0350683478913903,-0.0050328862558125,0.0049884151784977,0.001330936071672,0.1753668072947499,-0.1217481142523018,0.1262177237029823,2.3381713402424245
1.706,2.33274614576072,-0.0042493620053487,0.0044336968698498,-0.004886788007048,2.361284566767041,0.2065402838860625,-0.1467875256767329,0.1453007610903597,0.0387810140420909,-0.1879438380625478,-0.0356467314796013,-0.0048912104366063,0.0048352941138224,0.0012914077676016,0.1828546825830897,-0.1263290360138305,0.1321998850316399,2.3334897183671903
1.74,2.328367719402796,-0.0042685146718341,0.0044986693340328,-0.004378426357924,2.3625759745346424,0.1952169014845408,-0.1389172731244728,0.1371554951610963,0.0695805978412406,-0.3400415135592126,0.9249124264008912,-0.0046312917055475,0.0045618543824787,0.0023170339081133,0.1817834540045867,-0.1250110428722974,0.1319752374872586,2.329101640864542
1.774,2.324423645709432,-0.0042168484252252,0.0044651365779824,-0.003944073693364,2.3648930084427557,0.2009159667933104,-0.143299442405936,0.1408278932549885,0.074304583176692,0.1711431023654533,0.1418614214850266,-0.0047777293278372,0.0046835982483958,0.0024743426197838,0.1805088077593178,-0.1236065838953479,0.1315478699805232,2.3250810869388374
1.808,2.321032489892159,-0.0042499743511008,0.0045380802739144,-0.003391155817273,2.3673673510625397,0.1947933096639921,-0.1392699872199606,0.136192158913808,0.0749132945221046,-0.1838635774570054,0.0182796199823628,-0.0046434015036913,0.0045293491262805,0.002494612707586,0.1839832245382067,-0.1255274395141846,0.1345090660159712,2.321668348037449
1.842,2.3181093615892427,-0.0044095115639694,0.0047409185237667,-0.0029231283029162,2.3698619637701253,0.2179016937218599,-0.1561711900076644,0.1519595588913222,0.092835120845269,0.6939454672032372,0.5381929826776083,-0.0052083797605567,0.0050521390207139,0.0030914095241474,0.1930435968932008,-0.1313001053846422,0.1415136482020248,2.3187741806723454
1.876,2.3157039817406337,-0.0046873541955336,0.0050697722860515,-0.002405379848609,2.3729533732942727,0.2244951390518835,-0.1613799582137491,0.156059528849901,0.103583771653563,0.1980013612619698,0.3227823065553753,-0.0053829722030678,0.0051874336500635,0.0034493395960636,0.2066482631416553,-0.1401445989935889,0.1518650586289979,2.3160787901483038
1.91,2.3169445346880466,-0.0049444701801769,0.0053597383566044,0.0012405529474128,2.3764027128903367,0.2177106152196842,-0.1570239561495485,0.1508024839798008,0.1028071476172953,-0.2037394544203976,-0.023322043131163,-0.0052375486478908,0.0050126942298719,0.0034234780156559,0.2168994735361693,-0.1471302349003623,0.1593677370060566,2.316288824845407
1.944,2.319411848491145,-0.0050640529127908,0.0054639731490083,0.0024673138030979,2.379826190905993,0.2176084244298371,-0.1574653568669226,0.1501935010897903,0.0723608255779608,-0.0030687924879027,-0.9143039651451778,-0.005249682106614,0.0049950528880205,0.002409615491746,0.2191168580626689,-0.1490196995622277,0.1606403642601671,2.318684925421082
1.978,2.32188006057546,-0.0050810977006377,0.0054556186282293,0.0024682120843153,2.3822358063977385,0.2244666929777032,-0.1628009657227304,0.1545352445757693,0.0741969189643846,0.2059540104464315,0.0551379395322451,-0.0054276908267395,0.0051392504348348,0.002470757401514,0.2193157713104886,-0.1495516296797657,0.160417323271649,2.3211547024770827
2.012,2.324363504111701,-0.0050556823363985,0.0054010989269636,0.0024834435362408,2.3847065637992526,0.2180502294149285,-0.1585176613806165,0.149726596095427,0.0718328195946565,-0.1926865934767185,-0.07099397506691,-0.0052846611202422,0.0049795087690616,0.002392032892502,0.2195050947836477,-0.1500642739861677,0.1601973792200813,2.3235462252521204
2.046,2.327429036628242,-0.0046275793736462,0.0049186047866904,0.0030655325165414,2.3870985966917546,0.1950563742068936,-0.1421216178424872,0.1335980346433798,0.1065144643848423,-0.6905061624034513,1.041490834540115,-0.0047405875645591,0.0044403503324622,0.0035469316640152,0.195843617112467,-0.1342910949537529,0.1425504267963329,2.326369185740426
2.08,2.330356181374038,-0.0045938179047862,0.0048519237200012,0.0029271447457959,2.39064552835577,0.2013294157616587,-0.1471804487157456,0.137373393227228,0.0886145150633767,0.1883796262692239,-0.5375360156596302,-0.0049079106899757,0.0045672322224977,0.0029508633516104,0.1965497883473372,-0.1351973651258666,0.142665664272824,2.3293233315548347
2.114,2.3331488486902336,-0.0046465925837313,0.0048802191849871,0.0027926673161955,2.3935963917073804,0.1955752333436928,-0.1433670554687901,0.133024656750727,0.0851523824203238,-0.172798270809787,-0.1039679472388235,-0.0047804545209542,0.0044228842200441,0.0028355743345967,0.1966951020404875,-0.1357018152732431,0.142386728659185,2.3321603243775315
2.148,2.335019387001505,-0.0049772705852856,0.0052016142187101,0.0018705383112718,2.3964319660419773,0.2172428940186538,-0.1596689544153725,0.1473102168809134,0.1361382760725945,0.6506805007495782,1.5311079174856064,-0.0053281407982765,0.0048932920809593,0.0045334045932174,0.2129749272367783,-0.1472509276779754,0.1538683980857884,2.334221787557175
2.182,2.338433681360372,-0.0051483726610396,0.0053577679521206,0.0034142943588664,2.4009653706351948,0.2249029115641982,-0.1659885692574053,0.1517534662073098,0.115119441835746,0.2300305569232554,-0.6311962233287853,-0.0055371574779301,0.0050427113640228,0.0038334774131303,0.2189707843764776,-0.1518103098259051,0.1578031502886192,2.336841028547809
2.216,2.342072927126462,-0.0051953419535158,0.00536932609044,0.0036392457660907,2.404798848048325,0.2183195899521095,-0.1616933081911898,0.1466925950518504,0.1120386005948241,-0.1976973457083681,-0.0925177549826398,-0.0053935505496655,0.0048747376200484,0.0037308853998076,0.2194600075447273,-0.1527482497668808,0.1575774955527798,2.340633886278056
2.25,2.3441729269813893,-0.0051995526887711,0.0053370817766767,0.0020999998549267,2.4085297334481326,0.2180353923240613,-0.1620282795264413,0.1458981457716607,0.0760814466479374,-0.008534463304751,-1.0797944128194186,-0.0054017535046034,0.0048514979097108,0.0025335121733763,0.2188850423453777,-0.1527537635485721,0.1567703718318123,2.343218497732869
2.284,2.3470272523654843,-0.0051914370356121,0.0052996281307333,0.0028543253840949,2.411063245621509,0.2243344755473728,-0.1670890849073305,0.1496903290929168,0.0759989056343998,0.1891616583577032,-0.0024787091152438,-0.0055704329125405,0.0049775694620574,0.0025307635576255,0.2179604438869014,-0.152488641778553,0.1557368589252628,2.345656436398594
2.318,2.3494418945142908,-0.0051691318046164,0.0052471507654402,0.0024146421488064,2.4135940091791346,0.2174188117732577,-0.1623047850130015,0.1446654640015322,0.0765297659796959,-0.2076775908142687,0.0159417521109937,-0.0054109444851475,0.0048103974625231,0.0025484412071238,0.2189648154383704,-0.153610795610478,0.1560426668314649,2.348341126609307
2.352,2.352878523878861,-0.0049649212332008,0.0050166961972459,0.0034366293645704,2.4161424503862583,0.2061926729262509,-0.1542735229244821,0.1368031377306134,0.1351780905380621,-0.3371212866968999,1.7612109476986832,-0.0051476033292862,0.0045438994961755,0.0045014304149174,0.2062817389568752,-0.1451428560543984,0.1465800367152518,2.3512680032092117
2.386,2.3556020953030345,-0.004973041962413,0.0049910152171069,0.0027235714241733,2.420643880801176,0.2122151136597395,-0.1594117033729599,0.1400827016206769,0.0824235999661929,0.1808540760807385,-1.5842189360921657,-0.0053148653688253,0.0046573939155544,0.0027447058788742,0.2071943856056975,-0.1462097315396051,0.1468067703807936,2.354156932542708
2.42,2.3570616583553794,-0.0049930485300723,0.0049874771489516,0.0014595630523448,2.42338858668005,0.2060982118616821,-0.1551896301513138,0.1356195104919687,0.0796026868948967,-0.1836907446864085,-0.0847121042431299,-0.0051738529356942,0.004509207723058,0.0026507694736,0.2073366353377002,-0.1466990755919157,0.1465191508767228,2.356808110616892
2.454,2.3571745928731205,-0.0050111724654816,0.0050008708316644,0.000112934517741,2.42603935615365,0.2062742651999733,-0.1556814533648726,0.1353231597398979,0.0038443594996138,0.0052868870357729,-2.275024846705192,-0.0051845394765297,0.0045058618862852,0.0001280171713371,0.2082138101851376,-0.1473640341535066,0.1470946368492632,2.3571093799735223
2.488,2.357274223323966,-0.0050160488767375,0.0050047148589708,9.963045084537824e-05,2.4261673733249878,0.2126827457950371,-0.1605359889035699,0.1395067977758405,0.0032881636696565,0.1924468647166297,-0.0167025774761939,-0.0053461632237154,0.0046452140907457,0.0001094958501995,0.2083922330253198,-0.1475062082355916,0.1472047598321382,2.357217350998308
2.522,2.3586881436676226,-0.0050793484922712,0.0050647113838586,0.0014139203436567,2.4262768691751866,0.2066027563148219,-0.1559615633854418,0.1355016223639056,0.0027663776892716,-0.1825822666731302,-0.0156692486602088,-0.0051937866191688,0.0045118971955386,9.212037705274568e-05,0.2085718888209784,-0.1476467962694398,0.1473182146162554,2.357308457968668
2.556,2.361235884954335,-0.0052913658885823,0.0052461194662098,0.0025477412867123,2.42636898955224,0.217675207911024,-0.1643331546964488,0.1427484164767531,0.1459900707804283,0.3325060539400029,4.301011804539239,-0.0054838887286174,0.0047401304913477,0.0048614693569882,0.2187580018422441,-0.1553330512055725,0.1540347576788377,2.360391067431195
2.59,2.36161836676524,-0.0053243111068227,0.0052688305516811,0.000382481810905,2.431230458909228,0.2246387664616186,-0.1703044300518953,0.1464888272261633,0.011920548937176,0.2091158723902283,-4.026111767064631,-0.0056721690426264,0.0048768783919155,0.0003969542796079,0.2201215763358249,-0.1564520523000948,0.1548427063172715,2.361364290199169
2.624,2.362603047655131,-0.0052170219350438,0.0051594459755407,0.000984680889891,2.431627413188836,0.2185217093242947,-0.1657234844790835,0.1424340694431024,0.0110381353336784,-0.1836954095292449,-0.0264989070119412,-0.0055195253386497,0.0047419683230021,0.0003675699066114,0.2205341565448903,-0.1568034650983991,0.1550741356129426,2.361739331369072
2.658,2.3644541287395096,-0.0050466042603276,0.0049764662916297,0.0018510810843785,2.4319949830954477,0.2069658814353436,-0.1570092986146168,0.134844192410555,0.0575204028932963,-0.3470218585270616,1.3958638906792171,-0.0052327652686851,0.0044852334225729,0.0019154294163467,0.2084016407383797,-0.1483842308656066,0.1463330580999078,2.3631541757102448
2.692,2.366111283617921,-0.0050468764780929,0.0049597250295559,0.0016571548784116,2.433910412511794,0.2131817520775882,-0.1619905525146672,0.1385839828943559,0.0571971417356425,0.1866627820493874,-0.0097075422718868,-0.005398737009021,0.0046096364127057,0.0019046648197968,0.2083928829053901,-0.1486447004921169,0.1460559709879348,2.3649785316716088
2.726,2.366453416101608,-0.0050289446637248,0.0049276429198961,0.0003421324836869,2.4358150773315908,0.206782835972105,-0.1573839519962495,0.1341246916369566,0.0548358602863334,-0.1921596428073027,-0.0709093528321043,-0.0052450186203843,0.0044614964575111,0.0018260341475349,0.2067199816645146,-0.1476619393474195,0.1446689409912724,2.366432525186183
2.76,2.365383517356264,-0.0050030788626936,0.004892587559402,-0.0010698987453445,2.4376411114791257,0.2059356151343525,-0.1569827772819313,0.1332887287718496,-0.0002626460713451,-0.025442067199776,-1.6546098005308911,-0.0052275648506016,0.0044384694804163,-8.746114175794962e-06,0.2079686365773498,-0.1485471556308138,0.1455496353614002,2.3663864289375045
2.794,2.36481294012493,-0.0048880366966022,0.0048032639207764,-0.0005705772313335,2.43763236536495,0.2008583308534423,-0.1531112743345296,0.1300038720380562,0.0457449774671154,-0.1524709994267318,1.38161031647029,-0.0051019570629016,0.004325177479826,0.0015233077496549,0.2030523779689158,-0.144849431303114,0.1422986663675942,2.365077355397577
2.8280000000000003,2.366772197947694,-0.0048738057639902,0.0047811310871453,0.0019592578227638,2.439155673114605,0.1948470752171044,-0.148720921599134,0.1258867355973782,0.043434005454261,-0.1805181872774125,-0.069398558944578,-0.0049554910585942,0.004188380865467,0.0014463523816268,0.1970954767263291,-0.1405895957027059,0.1381346897999507,2.365001912271683
2.862,2.37017308714099,-0.0051826485061537,0.0050556783693349,0.0034008891932959,2.440602025496232,0.2292680200149836,-0.1752074535883929,0.1478721515656754,0.0108641048792882,1.0336620059423178,-0.9780750923415245,-0.0058353628767335,0.0049230112093216,0.0003617746924802,0.2087837100399032,-0.1492733233554345,0.1459729855570894,2.36737227716646
2.896,2.3720792337308474,-0.0053454762281547,0.0051871348944826,0.0019061465898575,2.440963800188712,0.2242811935662019,-0.1714488242846322,0.1445937565695609,0.0535900394504466,-0.1497545480114634,1.2830610982329855,-0.0057136017031439,0.0048098009521439,0.0017845483136998,0.2191389707358516,-0.1571588296163545,0.1527186654236673,2.370522282386447
2.93,2.372583671530309,-0.0053666729541884,0.0051935217469697,0.0005044377994618,2.442748348502412,0.2176282970899524,-0.1666132199911862,0.1400075377200854,0.0553025659163386,-0.1997866809684543,0.0514272211979566,-0.0055525706544889,0.0046570673605491,0.001841575445014,0.2191868397032052,-0.1574733946873847,0.1524631124721968,2.372358593912313
2.964,2.37360872021118,-0.0051695019314683,0.0049994126448834,0.0010250486808707,2.4445899239474262,0.2178707422215895,-0.1670566713302048,0.1398561006186653,0.0058863266233099,0.0072806345836966,-1.4839711499408004,-0.0055635041765885,0.0046565904862448,0.0001960146765562,0.2199227470004261,-0.1580396241608951,0.1529362345662284,2.372603903919936
2.998,2.375281472930987,-0.0050935834387184,0.004910485576917,0.001672752719807,2.4447859386239825,0.2128987789679758,-0.1632711059478424,0.1366324853342843,0.0499691193698914,-0.1493082058142255,1.3238075899874302,-0.0054407699059643,0.0045452653927897,0.0016639716750173,0.2080218453731404,-0.1496613736737195,0.1444803148617209,2.3738068290442995
3.032,2.3774365824462915,-0.0051038991575786,0.0049024845501826,0.0021551095153045,2.446449910299,0.2066536379012553,-0.158702199603031,0.1323606357607233,0.0487596841268865,-0.1875417737753878,-0.0363193766668109,-0.0052884165543249,0.0044032479503352,0.0016236974814253,0.2082086578092574,-0.1500300346216801,0.1443670111145545,2.375428124698507
