Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.458,1.5707891792017195,2.5493333101346322e-05,1.8221597373682368e-10,2.549333310069512e-05,-3.0019604697810405e-05,0.0008489489833365931,0.002321369795102712,4.2427202325978615e-13,8.489279923354237e-07,-9.996528364370865e-07
0.49200000000000005,1.5707881795488832,3.2962924270090097e-06,2.6855705334822295e-11,3.29629242689961e-06,-2.0361126326576614e-05,-0.0006665777980281475,0.00029004439553254627,1.4695184629133497e-13,1.0976653781177846e-07,-6.780255066750013e-07
0.525,1.5707875015233763,-2.288876314702698e-06,-2.0199954953377424e-11,-2.288876314613563e-06,-9.290225051126176e-06,-0.0001677227850363876,0.0003324594977612744,-1.3966485366851803e-13,-7.621958128975366e-08,-3.093644942025017e-07
0.558,1.5707871921588823,-2.0213114909910114e-07,-1.8463944741517145e-12,-2.0213114909066808e-07,4.634297347860361e-06,6.2665019988096e-05,0.0004181538257953915,-1.2856539971947918e-14,-6.73096726849397e-09,1.5432210168375003e-07
0.5920000000000001,1.5707873464809838,0.00014163296478719367,1.2719084841699238e-09,0.0001416329647814826,-9.684275588699328e-05,0.004259312190279062,-0.0030473589560016104,1.6248589838052404e-11,4.71637772752566e-06,-3.2248637710368762e-06
0.624,1.570784121617213,5.384272948454954e-05,6.571600803176905e-10,5.384272948053916e-05,-0.00036825022864740974,-0.0026363434024818055,-0.008150374557369862,2.006137689494082e-11,1.7929628917195439e-06,-1.2262732613958746e-05
0.658,1.570771858884599,-2.9359481386261264e-06,-7.183651568744811e-11,-2.9359481377472814e-06,8.250194175208333e-05,-0.0017050653940893592,0.013536101213197989,-1.5590589121872403e-12,-9.776707300697729e-08,2.747314660344375e-06
0.6920000000000001,1.5707746061992591,-2.169330083423429e-06,-4.711914154258283e-11,-2.169330082911701e-06,0.00022476078063603572,2.3021563219300224e-05,0.0042720372037222945,-7.823974502551645e-13,-7.223869177416377e-08,7.48453399517999e-06
0.7240000000000001,1.5707820907332544,-1.0021935475675725e-06,-1.426728912015865e-11,-1.0021935474660175e-06,0.0002539116072129507,3.504914522089658e-05,0.0008754001975049546,-9.547521924707263e-14,-3.337304513406627e-08,8.45525652019126e-06
0.757,1.5707905459897746,-2.895423159774411e-07,-1.6737877032246398e-12,-2.8954231597260316e-07,0.0002632837080159345,2.140093788558953e-05,0.0002814444685580721,5.544461262489529e-14,-9.641759121826162e-09,8.76734747693062e-06
0.791,1.5707993133372515,3.3996870877473717e-07,-1.01533094810022e-12,3.39968708773221e-07,0.00027283452252635125,1.8904234977542887e-05,0.0002868112465590609,-1.6615571372657624e-13,1.1320958001037335e-08,9.085389600127498e-06
0.8240000000000001,1.5708083987268517,9.508111062702581e-07,-1.1478126976788945e-11,9.508111062009764e-07,0.0002630315770165541,1.8343615540406034e-05,-0.00029438274804195606,-7.471919407176732e-13,3.166200983025142e-08,8.758951514651252e-06
0.8580000000000001,1.5708171576783663,1.6179531733874255e-06,-3.370339401175011e-11,1.6179531730363897e-06,0.0002591283901993243,2.0034296309824846e-05,-0.00011721281733422812,-1.73987528337623e-12,5.387784064502133e-08,8.6289753936375e-06
0.892,1.57082578665376,2.467554788689183e-06,-7.269381580204564e-11,2.467554787618408e-06,0.0002607236118871059,2.5513562021073795e-05,4.7904555188636344e-05,-3.3647209830855047e-12,8.216957439489373e-08,8.682096275840628e-06
0.924,1.5708344687500357,3.314567415351354e-06,-1.2642408163126737e-10,3.3145674129403234e-06,0.00024459247724380634,2.5435814614479604e-05,-0.0004844184577567435,-5.448336117848445e-12,1.1037509479607753e-07,8.144929492218752e-06
0.9580000000000001,1.570842613679528,4.404133762391896e-06,-2.0385363128791405e-10,4.404133757674021e-06,0.00023349904535028152,3.27197101213376e-05,-0.0003331360928986432,-8.406745530378576e-12,1.466576540467159e-07,7.775518210164376e-06
0.9910000000000001,1.5708503891977381,5.910144013806286e-06,-3.195165863700195e-10,5.910144005169369e-06,0.00022567476293293887,4.5225533075507207e-05,-0.0002349634359562359,-1.2786107632231248e-11,1.9680779524521423e-07,7.514969605666865e-06
1.024,1.5708579041673438,7.315947418950432e-06,-4.50496818736243e-10,7.315947405080227e-06,0.0002011771137000562,4.2216318472797176e-05,-0.0007356651421286083,-1.7558880883240754e-11,2.436210484176172e-07,6.699197886211872e-06
1.057,1.57086460336523,9.100309060085591e-06,-6.213378911140426e-10,9.10030903887418e-06,0.0001804814154055744,5.358443366772248e-05,-0.0006214924412757297,-2.3767197243263624e-11,3.0304029076737414e-07,6.010031133005629e-06
1.091,1.570870613396363,-0.0001535765126972702,1.1408677182849343e-08,-0.0001535765122735143,0.002224324693402365,-0.004885189842563237,0.06137667501491863,6.058630877829501e-10,-5.114097835763231e-06,7.407001229029876e-05
1.124,1.5709446834086533,1.0658179528680134e-05,-1.5812114178858782e-09,1.0658179411388547e-05,0.00016367959111773616,0.004931972739518027,-0.06188123430284169,-5.615839089589365e-11,3.5491737385662803e-07,5.450530384220615e-06
1.158,1.5709501339390375,8.841901194500012e-06,-1.3599475661397941e-09,8.841901089915185e-06,0.00018746624950377236,-5.454289291832197e-05,0.0007143140656467328,-4.830978339768999e-11,2.944353058137174e-07,6.2426261084756204e-06
1.191,1.570956376565146,7.4029704088603774e-06,-1.184843708042391e-09,7.402970314043396e-06,0.00021548619190467388,-4.321113470389292e-05,0.0008414397117387842,-4.210178267944887e-11,2.4651891102142356e-07,7.175690190425641e-06
