Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,odom_yaw_world
0.543,1.5699939448801956,1.7633936077354348e-08,-6.680357159290235e-07,-1.3761620887287052e-07,1.5707875015233763,-2.288876314702698e-06,-2.0199954953377424e-11,-2.288876314613563e-06,-9.290225051126176e-06,-0.0001677227850363876,0.0003324594977612744,-1.3966485366851803e-13,-7.621958128975366e-08,-3.093644942025017e-07,-1.4796073609597323e-05,-1.187168350304758e-08,-1.4796068846952328e-05,-1.774726420285148e-06,1.5699939730698433
0.5770000000000001,1.5699935854971532,-2.445927633131873e-07,-8.565209899426291e-07,-3.5938304243643415e-07,1.5707871921588823,-2.0213114909910114e-07,-1.8463944741517145e-12,-2.0213114909066808e-07,4.634297347860361e-06,6.2665019988096e-05,0.0004181538257953915,-1.2856539971947918e-14,-6.73096726849397e-09,1.5432210168375003e-07,-2.2490216883079333e-05,-1.804534935057284e-08,-2.2490209643605223e-05,5.41368685517711e-06,1.5699939623099022
0.611,1.569973699649518,-1.018124043905653e-05,5.021213063410685e-06,-1.988584763523704e-05,1.5707873464809838,0.00014163296478719367,1.2719084841699238e-09,0.0001416329647814826,-9.684275588699328e-05,0.004259312190279062,-0.0030473589560016104,1.6248589838052404e-11,4.71637772752566e-06,-3.2248637710368762e-06,0.0002237304203499,1.814769828299849e-07,0.00022373034674815048,-0.0006807498949801,1.569985185411232
0.645,1.5699741623954817,-1.754605578906469e-08,1.3322601611319429e-08,4.627459637696063e-07,1.570784121617213,5.384272948454954e-05,6.571600803176905e-10,5.384272948053916e-05,-0.00036825022864740974,-0.0026363434024818055,-0.008150374557369862,2.006137689494082e-11,1.7929628917195439e-06,-1.2262732613958746e-05,4.213759234937406e-07,3.474626491508434e-10,4.2137578023648935e-07,8.019942070259706e-05,1.5699717360455103
0.679,1.5699828439604735,-5.618502456076033e-07,-9.025286184637799e-08,8.681564991785962e-06,1.570771858884599,-2.9359481386261264e-06,-7.183651568744811e-11,-2.9359481377472814e-06,8.250194175208333e-05,-0.0017050653940893592,0.013536101213197989,-1.5590589121872403e-12,-9.776707300697729e-08,2.747314660344375e-06,-2.5963118572656e-06,-2.1269855018306584e-09,-2.596310986016626e-06,0.0002656787427122,1.5699770932602974
0.7130000000000001,1.5699932786232345,-6.784810892480162e-07,-1.0746760201272607e-07,1.0434662760960833e-05,1.5707746061992591,-2.169330083423429e-06,-4.711914154258283e-11,-2.169330082911701e-06,0.00022476078063603572,2.3021563219300224e-05,0.0042720372037222945,-7.823974502551645e-13,-7.223869177416377e-08,7.48453399517999e-06,-3.1570103197676493e-06,-2.5558843327563318e-09,-3.1570092851581403e-06,0.0003242494012277,1.5699867365962343
0.747,1.5700041587875988,-7.081733573084471e-07,-1.1186087103560141e-07,1.0880164364346356e-05,1.5707820907332544,-1.0021935475675725e-06,-1.426728912015865e-11,-1.0021935474660175e-06,0.0002539116072129507,3.504914522089658e-05,0.0008754001975049546,-9.547521924707263e-14,-3.337304513406627e-08,8.45525652019126e-06,-3.297269559712535e-06,-2.6352868037659806e-09,-3.2972685066082133e-06,0.000338505952349,1.5699970936607532
0.781,1.5700151568378145,-7.16026691062876e-07,-1.1302984707136674e-07,1.0998050215649256e-05,1.5707905459897746,-2.895423159774411e-07,-1.6737877032246398e-12,-2.8954231597260316e-07,0.0002632837080159345,2.140093788558953e-05,0.0002814444685580721,5.544461262489529e-14,-9.641759121826162e-09,8.76734747693062e-06,-3.3360213591445707e-06,-2.630840477045222e-09,-3.3360203217827036e-06,0.0003424462164843,1.5700077105162487
0.8150000000000001,1.5700261864140077,-7.181230108850988e-07,-1.1334991771496353e-07,1.1029576193255508e-05,1.5707993133372515,3.3996870877473717e-07,-1.01533094810022e-12,3.39968708773221e-07,0.00027283452252635125,1.8904234977542887e-05,0.0002868112465590609,-1.6615571372657624e-13,1.1320958001037335e-08,9.085389600127498e-06,-3.347012352973285e-06,-2.602647631512629e-09,-3.347011341059524e-06,0.0003435578441822,1.5700187234820526
0.8490000000000001,1.5700372246811196,-7.186970606762418e-07,-1.1344548244730801e-07,1.1038267111906919e-05,1.5708083987268517,9.508111062702581e-07,-1.1478126976788945e-11,9.508111062009764e-07,0.0002630315770165541,1.8343615540406034e-05,-0.00029438274804195606,-7.471919407176732e-13,3.166200983025142e-08,8.758951514651252e-06,-3.3500584560217827e-06,-2.5691405255569554e-09,-3.3500574708921057e-06,0.0003438597647085,1.5700294324821216
0.883,1.5700482656008883,-7.188685622997761e-07,-1.1348167665205938e-07,1.1040919768667834e-05,1.5708171576783663,1.6179531733874255e-06,-3.370339401175011e-11,1.6179531730363897e-06,0.0002591283901993243,2.0034296309824846e-05,-0.00011721281733422812,-1.73987528337623e-12,5.387784064502133e-08,8.6289753936375e-06,-3.351072239430045e-06,-2.5340124672572817e-09,-3.3510712813456406e-06,0.0003439548840801,1.5700401471223322
0.917,1.5700593075764053,-7.189335898981673e-07,-1.1350216767413296e-07,1.1041975517045444e-05,1.57082578665376,2.467554788689183e-06,-7.269381580204564e-11,2.467554787618408e-06,0.0002607236118871059,2.5513562021073795e-05,4.7904555188636344e-05,-3.3647209830855047e-12,8.216957439489373e-08,8.682096275840628e-06,-3.3515375340898177e-06,-2.497359063290048e-09,-3.3515366036507143e-06,0.0003439939635573,1.5700511884012518
0.9510000000000001,1.570070350185141,-7.189704321294695e-07,-1.1351850296402455e-07,1.1042608735634118e-05,1.5708344687500357,3.314567415351354e-06,-1.2642408163126737e-10,3.3145674129403234e-06,0.00024459247724380634,2.5435814614479604e-05,-0.0004844184577567435,-5.448336117848445e-12,1.1037509479607753e-07,8.144929492218752e-06,-3.351837225156574e-06,-2.4616594522866376e-09,-3.3518363212093253e-06,0.0003440163643276,1.5700619057868883
0.9850000000000001,1.570081393315109,-7.189997923495928e-07,-1.1353373642261463e-07,1.1043129968024699e-05,1.570842613679528,4.404133762391896e-06,-2.0385363128791405e-10,4.404133757674021e-06,0.00023349904535028152,3.27197101213376e-05,-0.0003331360928986432,-8.406745530378576e-12,1.466576540467159e-07,7.775518210164376e-06,-3.3520963675885487e-06,-2.4259222043758666e-09,-3.3520954897648425e-06,0.0003440346342212,1.5700726237296765
1.019,1.570092436936459,-7.190271474782735e-07,-1.1354867597048071e-07,1.1043621350070865e-05,1.5708503891977381,5.910144013806286e-06,-3.195165863700195e-10,5.910144005169369e-06,0.00022567476293293887,4.5225533075507207e-05,-0.0002349634359562359,-1.2786107632231248e-11,1.9680779524521423e-07,7.514969605666865e-06,-3.352353381667584e-06,-2.3890873981943512e-09,-3.352352530364235e-06,0.0003440522830426,1.570083666962109
