Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1.486,0.0,0.0,0.0,0.0,0.0,0.0
1.597,0.2199999988079071,2.250709803774953e-05,0.0,0.0,0.0,-0.07350165396928789
1.694,0.2199999988079071,1.9996316041215323e-05,0.0,0.0,0.0,-0.07328144460916519
1.794,0.2199999988079071,9.286382010031957e-06,0.0,0.0,0.0,-0.07293153554201126
1.8940000000000001,0.2199999988079071,0.0,0.0,0.0,0.0,0.0
1.995,0.2199999988079071,0.0,0.0,0.0,0.0,-0.06173612177371978
2.096,0.20842105150222778,0.0,0.0,0.0,0.0,-0.07274133712053299
2.194,0.20842105150222778,7.175566133810207e-05,0.0,0.0,0.0,-0.059841372072696686
2.292,0.2199999988079071,4.251473365002312e-05,0.0,0.0,0.0,-0.05265650525689126
2.392,0.2199999988079071,0.0,0.0,0.0,0.0,-0.045715484768152244
2.493,0.2199999988079071,0.00022336312395054847,0.0,0.0,0.0,-0.03929670900106431
2.596,0.2199999988079071,4.250024721841328e-05,0.0,0.0,0.0,-0.03191964700818062
2.694,0.2199999988079071,3.6304201785242185e-05,0.0,0.0,0.0,-0.025362225249409676
2.792,0.20842105150222778,2.385339939792175e-05,0.0,0.0,0.0,-0.03568127378821373
2.9,0.20842105150222778,0.0,0.0,0.0,0.0,-0.0212821364402771
3.0,0.2199999988079071,2.7972899260930717e-05,0.0,0.0,0.0,-0.009715056978166103
3.094,0.2199999988079071,0.0,0.0,0.0,0.0,-0.01809942163527012
3.197,0.2199999988079071,2.853837577276863e-05,0.0,0.0,0.0,-0.011746468022465706
3.293,0.2199999988079071,0.0,0.0,0.0,0.0,-0.004497202578932048
3.396,0.2199999988079071,8.581516158301383e-05,0.0,0.0,0.0,-0.0082967858761549
3.495,0.2199999988079071,5.957776738796383e-05,0.0,0.0,0.0,-0.001427146140486002
3.593,0.20842105150222778,3.0312568924273364e-05,0.0,0.0,0.0,0.0
3.698,0.20842105150222778,3.679152359836735e-05,0.0,0.0,0.0,-0.06443867087364197
3.797,0.2199999988079071,4.550142421066994e-06,0.0,0.0,0.0,-0.13815777003765103
3.893,0.2199999988079071,0.000393477501347661,0.0,0.0,0.0,-0.13262361288070676
