Theta_calculated,yaw_world,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,Time
2.356165496235991,2.3559784007205518,-3.419008865987612e-05,2.417534257145476e-05,-2.4176744489757037e-05,-0.0004470800890762,-0.0007694722303334,-0.0073942495494502,7.701169724002796e-07,-7.894502625678534e-07,-7.800075457975453e-06,8.050433946306441e-07,-8.050811047344473e-07,-1.488776696623969e-05,-2.952448913010113e-05,0.516
2.356150608469024,2.355970142359495,-6.6722576985867805e-06,4.7177916260404e-06,-4.718205693864315e-06,-0.0001288036791938,0.0008263612901288,0.0095578501466199,9.86421893999466e-07,-1.012259657882323e-06,-8.258361056334707e-06,1.5710416940644016e-07,-1.5711454148079828e-07,-4.289162517154252e-06,-3.837056066661818e-05,0.55
2.3561463193065078,2.35595433313772,0.0001832161399587,-0.0001295471341365,0.0001295596155381,0.0004617349301135,0.0057023542840036,0.017733892171393,-1.0005898262839976e-05,-4.012154127537408e-06,-1.5809221774798488e-05,-4.314008894561263e-06,4.314245876313337e-06,1.5375773172781828e-05,0.0002234878327228,0.5840000000000001
2.35616169507968,2.3559523073062274,3.775119240244595e-05,-2.669324869448389e-05,2.6694999568101266e-05,-0.0004245794079461,-0.004368316743432,-0.0266160461879784,-3.928267430794788e-07,1.5552813400956409e-07,-2.025831492780128e-06,-8.888904689206305e-07,8.889381985306768e-07,-1.4138494284605629e-05,8.021378912097824e-07,0.618
2.3561475565853955,2.3559603583586592,-7.840459100585564e-06,5.54378158965518e-06,-5.544301993412272e-06,2.002574005765755e-05,-0.0013691186637547,0.0133515059460592,-3.168212064498348e-07,-4.309890689543922e-07,8.051052431845562e-06,1.846103917301358e-07,-1.846227916606375e-07,6.668571439199965e-07,-2.285448022158091e-06,0.652
2.3561482234425397,2.3559705300557625,-7.464793750382887e-06,5.278162060702498e-06,-5.27865049010788e-06,0.0001534793380869,1.1281241747828128e-05,0.0040076155564365,-4.0179072729497334e-07,-5.437654115947668e-07,1.0171697103267263e-05,1.7576553394044362e-07,-1.757763241991841e-07,5.110861958296874e-06,-2.811015294146252e-06,0.686
2.356153334304498,2.355981217441713,-5.648331423216217e-06,3.9938090728393415e-06,-3.994137823886138e-06,0.0001929338896251,5.454841823323334e-05,0.001184821367511,-4.224436032690578e-07,-5.711915296979092e-07,1.0687385950447494e-05,1.329960007139367e-07,-1.330026310810021e-07,6.424698524516255e-06,-2.811015294146252e-06,0.7200000000000001
2.356159759003022,2.355992032075662,-4.170353700828818e-06,2.948782961727451e-06,-2.948987798320383e-06,0.0002128588386164,4.438371538700899e-05,0.0005983468165564,-4.275333526722498e-07,-5.779658169701042e-07,1.0814633949252084e-05,9.81960989532936e-08,-9.819966743779688e-08,7.088199325927496e-06,-2.969372622056576e-06,0.754
2.3561668472023483,2.356002878311537,-2.945794069315317e-06,2.082933381497804e-06,-2.083048541694462e-06,0.0002309551139995,3.677356250791291e-05,0.0005434316931864,-4.287891383811769e-07,-5.796569447747406e-07,1.084623587477296e-05,6.936285127757067e-08,-6.93643468085669e-08,7.690805296184999e-06,-2.978030311606808e-06,0.788
2.356174538007645,2.356013732626669,-1.6964687795991133e-06,1.199560643553964e-06,-1.199608512220093e-06,0.000230701056557,3.751727596745358e-05,-7.629352627958617e-06,-4.291019829283194e-07,-5.800979164904789e-07,1.0854315132036165e-05,3.9946042867276286e-08,-3.994629003682991e-08,7.682345183349381e-06,-2.980612170259712e-06,0.8220000000000001
2.356182220352828,2.3560245892344605,-6.385054538153288e-07,4.514859964547347e-07,-4.514970759121197e-07,0.000233709908671,3.177067044395749e-05,9.035591933824462e-05,-4.291828494102337e-07,-5.802312994600788e-07,1.0856607791431824e-05,1.50347378964348e-08,-1.503459841519631e-08,7.782539958744367e-06,-2.981749490311876e-06,0.8560000000000001
2.3561900028927862,2.3560354467112234,4.197920798648714e-07,-2.968364943576195e-07,2.96839158358114e-07,0.0002407684978181,3.1780706717123127e-05,0.0002119696440579,-4.292066274214773e-07,-5.802889623900652e-07,1.08574767629932e-05,-9.88482355857435e-09,9.884575675556961e-09,8.017590977343752e-06,-2.981749490311876e-06,0.89
2.356198020483764,2.3560463047065063,1.484419100108122e-06,-1.0496465173477563e-06,1.0496391062577331e-06,0.0002306466701891,3.1970781388686205e-05,-0.0003039587876558,-4.292163389187087e-07,-5.803279474634812e-07,1.085799528288689e-05,-3.495381824135506e-08,3.4952393009165304e-08,7.680534117300003e-06,-2.983197199752057e-06,0.924
2.356205701017881,2.356057163133882,2.6330392331981896e-06,-1.8618607695699272e-06,1.8618190240454064e-06,0.0002245512608501,3.449309708979182e-05,-0.0001830453254978,-4.292225686238294e-07,-5.803622912183178e-07,1.0858427375470823e-05,-6.20010024673603e-08,6.199753462211162e-08,7.4775569863087476e-06,-2.9838395624666384e-06,0.958
2.3562131785748672,2.3560680219718875,4.062741104013507e-06,-2.8728454721833814e-06,2.872738096519823e-06,0.0002214972963196,4.293399011457409e-05,-9.171064656040564e-05,-4.292279220980021e-07,-5.803954509012166e-07,1.085883800566734e-05,-9.566735225778425e-08,9.566058048731978e-08,7.375859967444379e-06,-2.9844931816328163e-06,0.992
2.3562205544348345,2.356078881215061,5.441820760725227e-06,-3.848048654462684e-06,3.847848066744323e-06,0.0002018255318099,4.141380350485646e-05,-0.0005907436789695,-4.2923304201854955e-07,-5.80428280986655e-07,1.0859243173566568e-05,-1.28142118695643e-07,1.281312419767537e-07,6.720790209271879e-06,-2.985119506400455e-06,1.026
2.356227275225044,2.356089740861894,7.123237992626137e-06,-5.037055020484291e-06,5.0367247512849504e-06,0.0001853430981918,5.04930099669943e-05,-0.0004949679765204,-4.292380881001576e-07,-5.804609953595357e-07,1.0859646832894754e-05,-1.6773663302747172e-07,1.6772023314018045e-07,6.171925169788122e-06,-2.985119506400455e-06,1.06
2.3562334471502133,2.3561006009118666,9.289632320337848e-06,-6.5690179024408375e-06,6.568506104471346e-06,0.0001705295258141,6.505688671806938e-05,-0.0004448520233544,-4.292431010849765e-07,-5.804936499490648e-07,1.0860049972638562e-05,-2.1875176444078585e-07,2.1872778465207961e-07,5.67863320961063e-06,-2.986397587702525e-06,1.094
2.356239125783423,2.356111461364718,-0.0001525649085368,0.0001078844965634,-0.0001078748660167,0.0021885016279964,-0.0048604967224389,0.0605997628282978,-4.2924809238314987e-07,-5.805262616002949e-07,1.0860452851257918e-05,3.5927313870345915e-06,-3.592055360643645e-06,7.287710421228188e-05,-2.986397587702525e-06,1.128
2.356312002887636,2.356122322220263,9.734709735369376e-06,-6.884288115434355e-06,6.8826703230348455e-06,0.0001624420050829,0.004873862410578,-0.0608426313187224,-4.29253065992348e-07,-5.805588371697035e-07,1.086085554513616e-05,-2.2925039756500187e-07,2.2918931754149227e-07,5.409318769263752e-06,-2.987646421909672e-06,1.162
2.356317412206405,2.35613318347835,8.285033414117123e-06,-5.8591233919518e-06,5.8576831384874745e-06,0.0001915681747052,-4.353382346102856e-05,0.0008746597484173,-4.292580240579901e-07,-5.805913808952406e-07,1.0861258087135894e-05,-1.9511197024648897e-07,1.950576863969203e-07,6.379220217686244e-06,-2.9882921054300364e-06,1.196
2.356323791426622,2.356144045138844,6.535275854324325e-06,-4.621735353716625e-06,4.6205403160583294e-06,0.0002067560409576,-5.254527206584978e-05,0.0004560920796506,-4.2926296806109626e-07,-5.806238960104002e-07,1.086166049368842e-05,-1.5390631981616126e-07,1.538614592900025e-07,6.88497616389e-06,-2.98891208212955e-06,1.23
2.356330676402786,2.356154907201625,5.280667140436937e-06,-3.7345040282667114e-06,3.73348699086392e-06,0.000224137994282,-3.767593735397563e-05,0.0005219805803117,-4.292678993226586e-07,-5.806563853896393e-07,1.0862062781669124e-05,-1.243610664565727e-07,1.2432303387253508e-07,7.463795209591882e-06,-2.989536201269676e-06,1.264
2.3563381401979964,2.356165769666588,4.369194177828794e-06,-3.0899306043865146e-06,3.089042994787968e-06,0.0002458692833022,-2.737156043868297e-05,0.0006525912618682,-4.292728190014722e-07,-5.806888516120615e-07,1.086246496218024e-05,-1.0289644923065357e-07,1.0286337108811202e-07,8.187447133964983e-06,-2.990180857702328e-06,1.298
2.356346327645131,2.3561766325336366,3.4092692724279694e-06,-2.411083430826916e-06,2.410351356444418e-06,0.0002503424281583,-2.882657373576049e-05,0.0001343286743585,-4.29277728160057e-07,-5.807212969978492e-07,1.0862867048988534e-05,-8.02904576184819e-08,8.026332035623215e-08,8.336402857674392e-06,-2.990180857702328e-06,1.332
2.356354664047988,2.356187495802686,2.7613131211441097e-06,-1.9528559542700863e-06,1.952230461516902e-06,0.0002595779897358,-1.9458142681196985e-05,0.0002773441915141,-4.2928262770176345e-07,-5.807537235870408e-07,1.0863269049199433e-05,-6.503123047457016e-08,6.500814678837052e-08,8.643947058202494e-06,-2.9914204048668185e-06,1.366
2.3563724714916283,2.356198359473662,1.831500265982013e-06,-1.2952967348827262e-06,1.29483573973471e-06,0.000273124630096,-1.4372540939316853e-05,-6.172514821237951e-05,-4.29287518552075e-07,-5.807861333537515e-07,1.0863670976135609e-05,-4.313413862261396e-08,4.31172724997564e-08,9.095050182198764e-06,-2.9920635239067763e-06,1.4
2.3563815665418097,2.3559203700424085,0.0333767548718944,-0.0236053444666774,0.023596514115183,-0.0004087695444714,1.002249951099955,-0.0204773025395647,-0.0002956699083741,0.0002939502426742,-0.0002779894312534,-0.000786062851264,0.0007857590376411,-1.3612025830899224e-05,-2.992679259614255e-06,1.4340000000000002
2.35636795451598,2.3550504556471314,0.0684055646595344,-0.0483784283899225,0.0483616474379324,4.506349483332599e-05,1.051916209839037,0.0136286197989421,-0.0009062606456023,0.0009061981961776,-0.000869914395277,-0.0016110238372494,0.0016104206800976,1.5006143779497556e-06,0.024658141879521,1.468
2.3563694551303573,2.353588586096304,0.1000873692538562,-0.0707848391258327,0.0707600737286765,4.374215657479762e-05,0.9514055433730269,-3.967982758343448e-05,-0.001516568601031,0.0015208311956922,-0.0014618695508272,-0.0023571675314954,0.0023562780551777,1.456613813940761e-06,0.050144639138414,1.502
2.356370911744171,2.3515366035450738,0.1334505217001141,-0.0943804151809674,0.0943471195760679,4.337726350085649e-05,1.001896469857596,-1.095774996820218e-05,-0.0021187272055733,0.0021327525352622,-0.0020519825512304,-0.0031429109915341,0.0031417159004605,1.4444628745785213e-06,0.050144639138414,1.536
2.356373796183954,2.345713994248158,0.1946835614173275,-0.1376867478839803,0.1376373806175764,0.0687022636647307,0.6953559510346337,2.061832465913545,-0.0032327872287637,0.003289772772496,-0.003192000413553,-0.0045902671278067,0.0045780163143744,0.0022877853800355,0.1441356043166904,1.604
2.358661581563989,2.3419573114487,0.2065397930880779,-0.1464055515131324,0.1456849361293115,0.0388002742155783,0.3560429931156274,-0.8979576411156872,-0.0036904871441811,0.0037819825921324,-0.0037566827994579,-0.0048785006819982,0.0048480939529336,0.0012920491313787,0.1441356043166904,1.638
2.359953630695369,2.337632933767768,0.2127988136935454,-0.1510360631443841,0.1499047789072311,0.0399680502003616,0.1879585767407645,0.0350683478913903,-0.0040388557210461,0.0041725561872583,-0.0043243776809318,-0.0050328862558125,0.0049884151784977,0.001330936071672,0.1618690334015839,1.6720000000000002
2.361284566767041,2.33274614576072,0.2065402838860625,-0.1467875256767329,0.1453007610903597,0.0387810140420909,-0.1879438380625478,-0.0356467314796013,-0.0042493620053487,0.0044336968698498,-0.004886788007048,-0.0048912104366063,0.0048352941138224,0.0012914077676016,0.1753668072947499,1.706
2.362575974534643,2.328367719402796,0.1952169014845408,-0.1389172731244728,0.1371554951610963,0.0695805978412406,-0.3400415135592126,0.9249124264008912,-0.0042685146718341,0.0044986693340328,-0.004378426357924,-0.0046312917055475,0.0045618543824787,0.0023170339081133,0.1753668072947499,1.74
2.364893008442756,2.324423645709432,0.2009159667933104,-0.1432994424059361,0.1408278932549883,0.074304583176692,0.1711431023654533,0.1418614214850266,-0.0042168484252252,0.0044651365779824,-0.003944073693364,-0.0047777293278372,0.0046835982483958,0.0024743426197838,0.1817834540045867,1.774
2.367367351062539,2.321032489892159,0.1947933096639921,-0.1392699872199605,0.1361921589138081,0.0749132945221046,-0.1838635774570054,0.0182796199823628,-0.0042499743511008,0.0045380802739144,-0.003391155817273,-0.0046434015036913,0.0045293491262805,0.002494612707586,0.1839832245382067,1.808
2.3698619637701253,2.3181093615892427,0.2179016937218599,-0.1561711900076644,0.1519595588913222,0.092835120845269,0.6939454672032372,0.5381929826776083,-0.0044095115639694,0.0047409185237667,-0.0029231283029162,-0.0052083797605567,0.0050521390207139,0.0030914095241474,0.1930435968932008,1.842
