odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.1584488755404065,0.1529551351380606,0.046028996376443504,0.0053861709014253,0.0052018070771413,0.0015597941190500998,0.0050097104093933,0.0052786262887917,0.0015340199521848
0.00011192292242570567,9.598236699588647e-05,-0.0017686229698561,3.075888675541094e-06,3.6772526512685033e-06,-6.068273489379106e-05,3.0070394680345007e-06,2.767475746216573e-06,-5.811287722528036e-05
0.1479345129221492,0.1477374772956811,-0.0009793052880169,0.0050808926121054,0.005073760771117,-0.00023751419409829996,0.0048302095967307,0.005210119317262,-2.992529095171559e-05
0.160044102670625,0.1518234771775289,-0.0270356660593263,0.0054413395220207,0.0051623547770728,-0.0010202148398178,0.0050564131750308,0.0052187455524339,-0.0009522382518361
0.000112050082081816,9.604488455225435e-05,-0.0018247880281126,3.0798792811648212e-06,3.679439423587283e-06,-6.077442945329192e-05,3.1018305864334787e-06,2.853367398961895e-06,-5.998071148773932e-05
0.1425721801530115,0.1508140217708442,0.030568010431068302,0.0049147290287141,0.0052119010974329,0.0032645607620058,0.0048091534943126,0.0057272605906882,0.0004851106731139
0.1402193702738385,0.1539146300834249,0.0160231884937711,0.004776004868825,0.0052384563191829,0.0005228579512581,0.0043306268908649,0.0053641052792336,0.000677474008599
0.1604374417467547,0.1515483438653167,-0.0154833660659381,0.0054532490440234,0.00515273176353,-0.0005950097937902,0.0052371222436551,0.0053614164936817,-0.0005127826285986
0.1382570659803531,0.1403333413226154,0.0579863194281436,0.0047029383863217,0.0047671089976457,0.0018535555937067,0.0043766498084815,0.0048205056735235,0.0018225788858424
0.0843009918232621,0.0797884913223728,-0.064480254116815,0.0028670317038519,0.0027129312197009,-0.0022257973580613,0.002685904851694,0.0027021279724783,-0.0021488732308704
0.1510222320654907,0.1451041634737123,-0.019991784354107,0.0051932503184968,0.004996609491447,-0.0007148020453749,0.0047934478490599,0.0049557934803499,-0.0016743914457615
0.0753224178407809,0.0791561574583554,-0.0800078397641264,0.0025393025763098,0.0026731924013909,-0.003172185297588,0.0025882346862383,0.0029549602754655,-0.0051162301840728
0.0773460563259235,0.081747635149462,0.1312257104134738,0.002642864599426,0.0027889907194396,0.0035334743738495,0.002551857193713,0.0030100208682538,0.0049953721850724
0.1593960800304028,0.1512693309813902,0.0416957226003846,0.0054200541944632,0.0051385977305197,0.0014289878828187,0.0050676755437697,0.0051988461956,0.0013900845525204
0.1556598980882817,0.1550774880581977,0.0076204012300284,0.0052914989667854,0.0052723409007552,0.0002717718373008,0.0049371007337594,0.0053087872628417,0.0002552476228147
