Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1
0.158,0,0,158000000,,"['wheel_right_joint', 'wheel_left_joint']",9.672103980840063e-06,8.785280549261643e-06
0.191,1,0,191000000,,"['wheel_right_joint', 'wheel_left_joint']",7.691219966687868e-06,6.714698558951682e-06
0.224,2,0,224000000,,"['wheel_right_joint', 'wheel_left_joint']",6.211699062674825e-06,4.724830496627419e-06
0.258,3,0,257000000,,"['wheel_right_joint', 'wheel_left_joint']",7.018047512019621e-07,-1.9062242913037153e-06
0.29100000000000004,4,0,291000000,,"['wheel_right_joint', 'wheel_left_joint']",-3.5702088769795637e-06,-6.827393631780865e-06
0.324,5,0,323000000,,"['wheel_right_joint', 'wheel_left_joint']",-6.9820837307332795e-06,-1.1633292219315194e-05
0.35800000000000004,6,0,357000000,,"['wheel_right_joint', 'wheel_left_joint']",-4.248606854773129e-06,4.46259370878721e-06
0.391,7,0,391000000,,"['wheel_right_joint', 'wheel_left_joint']",5.972932846987078e-06,1.6488985044027515e-05
0.42400000000000004,8,0,424000000,,"['wheel_right_joint', 'wheel_left_joint']",6.542881053839267e-06,1.6579030953423057e-05
0.458,9,0,457000000,,"['wheel_right_joint', 'wheel_left_joint']",7.0664479032700456e-06,1.591677284373816e-05
0.49000000000000005,10,0,491000000,,"['wheel_right_joint', 'wheel_left_joint']",7.63455409913405e-06,1.5227021584962586e-05
0.524,11,0,524000000,,"['wheel_right_joint', 'wheel_left_joint']",8.227866547194651e-06,1.4533542772809938e-05
0.558,12,0,558000000,,"['wheel_right_joint', 'wheel_left_joint']",8.855919836570081e-06,1.3821177320849642e-05
0.5910000000000001,13,0,591000000,,"['wheel_right_joint', 'wheel_left_joint']",9.47793528816021e-06,1.3133120189579017e-05
0.624,14,0,624000000,,"['wheel_right_joint', 'wheel_left_joint']",1.0109812794034667e-05,1.244906802888579e-05
0.657,15,0,658000000,,"['wheel_right_joint', 'wheel_left_joint']",1.0769301582058688e-05,1.1749238835179199e-05
0.6910000000000001,16,0,691000000,,"['wheel_right_joint', 'wheel_left_joint']",1.1416209364512042e-05,1.1075697045725974e-05
0.7240000000000001,17,0,723000000,,"['wheel_right_joint', 'wheel_left_joint']",1.206873969739064e-05,1.0408878216239259e-05
0.758,18,0,757000000,,"['wheel_right_joint', 'wheel_left_joint']",1.2746011440967209e-05,9.730346237191156e-06
0.791,19,0,791000000,,"['wheel_right_joint', 'wheel_left_joint']",1.3407468244963638e-05,9.081828002521775e-06
0.8240000000000001,20,0,823000000,,"['wheel_right_joint', 'wheel_left_joint']",1.4072392303887682e-05,8.445523953071188e-06
0.8580000000000001,21,0,857000000,,"['wheel_right_joint', 'wheel_left_joint']",1.4760596630303269e-05,7.805870490429356e-06
0.891,22,0,890000000,,"['wheel_right_joint', 'wheel_left_joint']",1.543119971625373e-05,7.204535249272226e-06
0.924,23,0,924000000,,"['wheel_right_joint', 'wheel_left_joint']",1.6104075058365197e-05,6.6277015804416806e-06
0.9580000000000001,24,0,957000000,,"['wheel_right_joint', 'wheel_left_joint']",1.6799428472324962e-05,6.066402747251232e-06
0.9910000000000001,25,0,991000000,,"['wheel_right_joint', 'wheel_left_joint']",1.7476119493764486e-05,5.563175436762435e-06
1.024,26,1,24000000,,"['wheel_right_joint', 'wheel_left_joint']",1.815437379537599e-05,5.113125300937327e-06
1.061,27,1,58000000,,"['wheel_right_joint', 'wheel_left_joint']",1.885463792827835e-05,4.7211377651734665e-06
1.09,28,1,90000000,,"['wheel_right_joint', 'wheel_left_joint']",1.9535570732642782e-05,4.428427940794677e-06
1.123,29,1,123000000,,"['wheel_right_joint', 'wheel_left_joint']",2.0217622146212477e-05,4.2403201430119e-06
1.158,30,1,157000000,,"['wheel_right_joint', 'wheel_left_joint']",2.0921396110651358e-05,4.170834957406555e-06
1.192,31,1,190000000,,"['wheel_right_joint', 'wheel_left_joint']",2.1605396107737818e-05,-4.2298958788933305e-06
1.224,32,1,224000000,,"['wheel_right_joint', 'wheel_left_joint']",2.2290222759124845e-05,-4.4085978441188445e-06
1.258,33,1,258000000,,"['wheel_right_joint', 'wheel_left_joint']",2.2996588270096652e-05,-4.703392933791406e-06
1.291,34,1,291000000,,"['wheel_right_joint', 'wheel_left_joint']",2.368287481413489e-05,-5.0786352243648025e-06
1.324,35,1,323000000,,"['wheel_right_joint', 'wheel_left_joint']",2.436978890685282e-05,-5.523655906003455e-06
1.358,36,1,357000000,,"['wheel_right_joint', 'wheel_left_joint']",2.5078120490462652e-05,-6.03885038152896e-06
1.391,37,1,390000000,,"['wheel_right_joint', 'wheel_left_joint']",2.576615578053776e-05,-6.581258265470069e-06
1.424,38,1,424000000,,"['wheel_right_joint', 'wheel_left_joint']",2.6454678390130937e-05,-7.155826903471052e-06
1.459,39,1,457000000,,"['wheel_right_joint', 'wheel_left_joint']",2.71645359184447e-05,-7.773911727682048e-06
1.491,40,1,490000000,,"['wheel_right_joint', 'wheel_left_joint']",2.7853937844213306e-05,-8.393669908457468e-06
1.524,41,1,524000000,,"['wheel_right_joint', 'wheel_left_joint']",2.8543725609786463e-05,-9.028918974252065e-06
1.5590000000000002,42,1,558000000,,"['wheel_right_joint', 'wheel_left_joint']",2.925479081117288e-05,-9.69640422177065e-06
1.5910000000000002,43,1,591000000,,"['wheel_right_joint', 'wheel_left_joint']",2.9945280740406588e-05,-1.0354472950169225e-05
1.624,44,1,624000000,,"['wheel_right_joint', 'wheel_left_joint']",3.063608130737805e-05,-1.102078468662171e-05
1.663,45,1,657000000,,"['wheel_right_joint', 'wheel_left_joint']",3.1348118533003344e-05,-1.1714423683528707e-05
1.691,46,1,690000000,,"['wheel_right_joint', 'wheel_left_joint']",3.203948868435447e-05,-1.239344805270548e-05
1.7280000000000002,47,1,723000000,,"['wheel_right_joint', 'wheel_left_joint']",3.2731112630024484e-05,-1.3077276200590404e-05
1.758,48,1,757000000,,"['wheel_right_joint', 'wheel_left_joint']",3.344394376370019e-05,-1.378609594127056e-05
1.791,49,1,791000000,,"['wheel_right_joint', 'wheel_left_joint']",3.4136036078713516e-05,-1.4477615682295664e-05
1.824,50,1,824000000,,"['wheel_right_joint', 'wheel_left_joint']",3.4828338434600425e-05,-1.5172147847408723e-05
1.858,51,1,858000000,,"['wheel_right_joint', 'wheel_left_joint']",3.5541826424179135e-05,-1.5890460213441315e-05
1.888,52,1,888000000,,"['wheel_right_joint', 'wheel_left_joint']",3.6234518637989765e-05,-1.6589961553847843e-05
1.924,53,1,919000000,,"['wheel_right_joint', 'wheel_left_joint']",3.692738668270579e-05,-1.7291464804003454e-05
1.9580000000000002,54,1,958000000,,"['wheel_right_joint', 'wheel_left_joint']",3.7641424430745474e-05,-1.8016072795390414e-05
