1.5,-1.6,3.141592653589793
-0.6,0.5,1.5707963267948966
0.7,1.4,-1.5707963267948966
1.9,0,-0.7853981633974483
0.5,-2,2.0943951023931953
-0.5,1.7,0
0.4,0.7,3.141592653589793
1.5,-1.6,3.141592653589793
-0.6,0.5,1.5707963267948966
0.7,1.4,-1.5707963267948966
1.9,0,-0.7853981633974483
0.5,-2,2.0943951023931953
-0.5,1.7,0
0.6,0.7,3.141592653589793
-1.8,-0.8,-0.5235987755982988
2,0.6,-2.6179938779914944
0.8,-0.7,0.5235987755982988
0.2,1.5,-4.1887902047863905
0.8,-1.9,2.6179938779914944
-1.8,0.4,0
1.6,-0.7,3.141592653589793
