Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
3.221,0.8153712146049102,0.2175179079354882,0.14912988698272328,0.1583487198595293,0.018000093092656204,-0.19316316464424438,0.11022228000449787,0.004964378383336558,0.005274562713072292,0.0005994030999854516
3.253,0.8159706177048957,0.21767445420614587,0.14914220499802935,0.15855210721485,0.017927360381148012,0.004701089208939049,-0.0021841655107565044,0.0049647928546558305,0.005281329627937568,0.0005969811006922289
3.287,0.8165675988055879,0.22445867223245955,0.15369286150830816,0.16358545125330284,0.018017494057980515,0.20373027106047092,0.0027067170219970695,0.005116269394074573,0.005448994786112523,0.0005999825521307512
3.321,0.8171675813577187,0.2175849740139031,0.1488910867491034,0.15866526148877658,0.02720158923867459,-0.20641736392061447,0.27579865407489706,0.004955613187774345,0.0052858602503120375,0.0009058129216478639
3.353,0.8180733942793665,0.20681878492421366,0.1413872301904211,0.15094257496349073,0.009722058286149976,-0.3233089816723553,-0.5249108394151536,0.004707317930121631,0.0050272088891195445,0.0003237445409287942
3.387,0.8183971388202954,0.21318065007122836,0.14568600532037787,0.15563282885876725,0.010151022888851759,0.19104700141185285,0.012881819900954444,0.004850402872656118,0.00518345395094811,0.0003380290621987636
3.42,0.8187351678824941,0.21822327379684406,0.14907823397289519,0.1593646051735927,0.03454158940202673,0.15143014191038145,0.7324494448400891,0.004961185372048215,0.005309757532379217,0.00115023492708749
3.454,0.8198854028095816,0.21855892475622127,0.14912384498455544,0.159781358260649,0.03433474878990719,0.010079608389705988,-0.006211429793379649,0.004962714400022058,0.005323619212063782,0.0011433471347039093
3.487,0.8210287499442855,0.22509173119014256,0.15339296497410645,0.16473277071253292,0.03452523294001709,0.1961803733910297,0.005720244748045086,0.0051047623242554815,0.005488600451385645,0.0011496902569025692
3.521,0.822178440201188,0.2181684318993669,0.14849128871251635,0.15983679755902525,-0.07128674977244355,-0.2079068856088783,-3.1775370183922114,0.004951005994060599,0.005316753470631002,-0.0023738487674223705
3.553,0.8198045914337657,0.21804515726224066,0.14878618017262016,0.15939373637366014,-0.0744796754226139,-0.0037019410548422577,-0.09588365315826868,0.004961090295768206,0.00530172416557902,-0.002480173191573043
3.587,0.8173244182421926,0.2242062332431666,0.15339630040893215,0.16351761387062208,-0.07565516879366903,0.18501729672450268,-0.03530010123288681,0.005114882121861825,0.0054387605492122945,-0.0025193171208291788
3.62,0.8148051011213635,0.21751837656450593,0.14921982791073612,0.15826461102074746,-0.00737091379841035,-0.20083653689671696,2.050578228085846,0.0049696008456283,0.0052696640651694925,-0.00024545142948706467
