odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
-2.2091212943144145e-09,-3.353575969478051e-06,0.000321943676269202,-7.191601882859395e-07,-1.1362285015550228e-07,1.1046025022221073e-05,-4.8309783397689985e-11,2.944353058137174e-07,6.2426261084756204e-06
1.208153111320956e-05,-0.0002494381444209104,0.00038540539037790027,-4.5799089189862974e-07,-8.398727731506739e-06,1.3227810737870271e-05,2.7841434475224853e-07,-8.11179831628324e-06,1.3238461400977288e-05
-0.0009525602901716002,0.2090933830221307,-0.013018534171897002,-3.309948622959996e-05,0.0070824993572278,-4.430958336554269e-05,-0.0001823441083333,0.0071073034868978,-0.0005376128298762
-2.244911489774487e-09,-3.3533331089685703e-06,0.00032193010448950017,-7.191336808319386e-07,-1.1360802661033315e-07,1.104554548181369e-05,-5.615837643721101e-11,3.549173738566281e-07,5.450530384220615e-06
-0.0009374909069058,0.208992917591783,-0.0008645280115150006,-2.9243257924199987e-05,0.0071045949561149,-2.4586152892247526e-05,-0.0002218579894629,0.006893117611484,-3.376212160710602e-05
-0.0150277281540276,0.1234151120239304,0.1362025284588784,-0.0005155017685996999,0.0042790649807471,0.0048158607361392,-0.0004206611011322,0.0041550947816784,0.0055744468822672
-0.0011145377670693998,0.2206315973366127,-0.0009263342816669008,-3.515075760560007e-05,0.0074983065388903,-2.596503620710955e-05,-0.0002275218192813,0.0072770674610575,-3.0730357925801145e-05
1.2031810235854125e-05,-0.00024867766613459463,0.0003851826712308014,-4.6004678690148015e-07,-8.372705100567757e-06,1.3213772959819181e-05,2.771379253237179e-07,-8.087184612331245e-06,1.322073799610024e-05
0.00010339890853350037,0.1512647822114327,-0.0014629575338406982,3.3572577058775e-06,0.0048857946190556,-5.067349549459088e-05,-1.481084530704198e-06,0.0068678735689343,6.796374182438392e-07
0.000231583106706,0.1928140811109349,-0.0005319433018925995,-1.2667019720474364e-06,0.0065422985559846,1.931155428103187e-05,-9.274511057460688e-05,0.0068744502992973,0.0029342034976943
-0.0020401331296912,0.2201599592267678,-0.005114247789059098,-7.045339968029998e-05,0.007483295909449,-0.00017824028121950003,-0.000213880970701,0.007256792064342,-0.0001690228490713
-0.0009563905748793001,0.2082233794027566,0.0011239907451489999,-3.337357149429997e-05,0.0070819509132395,4.37935526862443e-05,-0.0001744705610085,0.0068672701222496,3.838582551498603e-05
-0.0200732288628121,0.1146695575657301,-0.022114078621066603,-0.0006834765156095,0.003897900389161,-0.0007592865989765001,-0.0006058858358374,0.0039035788231623,-0.0007209606406642
1.1868535622062276e-05,-0.0002463084557768058,0.0004049352932113011,-4.6647885119932564e-07,-8.292434449108654e-06,1.3860779276120229e-05,2.726538374797403e-07,-8.003712762553927e-06,1.3750020231606543e-05
-0.000824131759374,0.2203078959054279,0.00018922178470749847,-2.3351780489499867e-05,0.0074941721988386,8.119173372067578e-06,-0.0001831931085269,0.0074888400259888,-2.6367737738164368e-05
0.00035467098673869994,0.2197510473641521,0.0571595659408278,8.325675134900025e-06,0.0074709864275326,0.0030184892754803,-0.0001612994879605,0.0072630200585897,0.0029347943881556
-0.0013278863670168,0.2196645918564275,0.0020916645548728994,-4.562628981449998e-05,0.0074715984301562,-0.00010165135602720004,-0.0002402805952829,0.0074617599509667,6.917875395708872e-05
-0.0011170307261650003,0.207920143797597,-0.006079206210475099,-3.678410057350026e-05,0.0070633613453037,-0.00015969242797780002,-0.0001997104064595,0.0068769532986581,-0.0003013874783231
-2.635286803880088e-09,-3.2972685066190444e-06,0.00031102295852570086,-7.08173357308442e-07,-1.118608710356031e-07,1.0880164364124312e-05,-9.547521924707265e-14,-3.337304513406627e-08,8.45525652019126e-06
-0.0080077445464714,0.1630913305506383,-0.012134380442620898,-0.000287866215343,0.0057404081519223,-0.00011926665394750003,-0.0001915725654673,0.0055101986810635,-0.0036992150753852
-0.0036390484732144,0.172711003705206,-0.0027436087661684982,-0.0001238086602075,0.0058852630257097,0.0017160210049269,-0.0001628692990045,0.0057269326801089,0.0016576560210161
-2.5340124673069175e-09,-3.3510712813544785e-06,0.00032176096727950035,-7.188685622997761e-07,-1.1348167665205938e-07,1.1040919768667834e-05,-1.7398745901720369e-12,5.387784064502136e-08,8.6289753936375e-06
-0.0064430807832794,0.2156181127500545,0.0824434601479965,-0.0002104214444513,0.0071950705617822,0.002779209971341,-0.0002940025630278,0.0076581591222193,-0.0038131489270539
-0.000942176400542,0.2086980306716185,0.005147388814645201,-3.012881408210005e-05,0.0071033030730855,-3.166414585042965e-05,-0.0002218183176701,0.0068788861189435,-8.775210007818669e-05
