Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1
0.195,0,0,195000000,,"['wheel_right_joint', 'wheel_left_joint']",9.54695277348705e-05,0.00010617788770161951
0.228,1,0,228000000,,"['wheel_right_joint', 'wheel_left_joint']",8.319945597445866e-05,0.00012337792081851262
0.261,2,0,260000000,,"['wheel_right_joint', 'wheel_left_joint']",6.800300316545105e-05,0.00015239543446288195
0.29500000000000004,3,0,295000000,,"['wheel_right_joint', 'wheel_left_joint']",4.3436690419618174e-05,0.00015918287934724162
0.328,4,0,327000000,,"['wheel_right_joint', 'wheel_left_joint']",-2.956532320208538e-05,0.0001599589161580539
0.36100000000000004,5,0,361000000,,"['wheel_right_joint', 'wheel_left_joint']",-4.603862945717907e-05,0.0001628036116700926
0.395,6,0,395000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0001758967859943894,0.00031228269839456146
0.42800000000000005,7,0,427000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00017977165211924273,0.000385381343606106
0.461,8,0,461000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00017349494523966058,0.0003761610297603468
0.49400000000000005,9,0,495000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00017852373321058934,0.0003564882507101075
0.528,10,0,527000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00018862236793992793,0.0003354414431795405
0.561,11,0,561000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0002018371094987259,0.00031426912295184906
0.5950000000000001,12,0,595000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00021775284116287708,0.0002928728453008844
0.628,13,0,627000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00023489094631212737,0.0002727461062326242
0.661,14,0,661000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00025332682171530507,0.0002534369852158491
0.6940000000000001,15,0,695000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00027339384647451226,0.00023462082566449993
0.7280000000000001,16,0,727000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000293700515333839,0.00021767368518954555
0.761,17,0,761000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0003146643470310906,0.0002023533749229145
0.795,18,0,794000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000336821004603749,0.00018869033783719402
0.8280000000000001,19,0,827000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00035876886259700314,0.00017795501600392782
0.8610000000000001,20,0,860000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00038107689143362933,0.00017018608806562696
0.895,21,0,894000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0004043747091762029,0.00016572553096860787
0.928,22,0,927000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00042724308241659514,-0.00016511034196309282
0.9610000000000001,23,0,961000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00045032473300832265,-0.0001681972936351528
0.9950000000000001,24,0,995000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00047429608988469596,-0.00017504221611641668
1.028,25,1,27000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0004977210080436834,-0.00018485641583421142
1.061,26,1,61000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005212809823200715,-0.0001973256572105342
1.095,27,1,95000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005456777733288121,-0.0002124563525329748
1.1280000000000001,28,1,127000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005694613500404344,-0.00022892867614476842
1.161,29,1,160000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005933353256253326,-0.0002468061720604098
1.195,30,1,194000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006180163434725827,-0.00026639678450290916
1.228,31,1,227000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006420435106777589,-0.0002863199264213634
1.2610000000000001,32,1,261000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006661340080134082,-0.000306962738307881
1.294,33,1,294000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006910138674056654,-0.0003288410516111284
1.328,34,1,327000000,,"['wheel_right_joint', 'wheel_left_joint']",0.03467320861221168,0.03371025556355978
1.361,35,1,360000000,,"['wheel_right_joint', 'wheel_left_joint']",0.10234060914781828,0.10137062285489584
1.395,36,1,394000000,,"['wheel_right_joint', 'wheel_left_joint']",0.20640201257309432,0.2054247802220397
1.428,37,1,428000000,,"['wheel_right_joint', 'wheel_left_joint']",0.34140254120037383,0.3404183365105089
1.461,38,1,461000000,,"['wheel_right_joint', 'wheel_left_joint']",0.5100693283005153,0.5090783741512084
1.495,39,1,494000000,,"['wheel_right_joint', 'wheel_left_joint']",0.7181900805063908,0.7171927083877128
1.528,40,1,528000000,,"['wheel_right_joint', 'wheel_left_joint']",0.9381891723171014,0.9371925066215603
1.561,41,1,560000000,,"['wheel_right_joint', 'wheel_left_joint']",1.158187720903677,1.157187070745481
1.5950000000000002,42,1,594000000,,"['wheel_right_joint', 'wheel_left_joint']",1.3848521683840476,1.3838494563525483
1.6280000000000001,43,1,627000000,,"['wheel_right_joint', 'wheel_left_joint']",1.604357705613614,1.6043318885793827
1.661,44,1,661000000,,"['wheel_right_joint', 'wheel_left_joint']",1.8238687355433285,1.8248061226265655
1.695,45,1,695000000,,"['wheel_right_joint', 'wheel_left_joint']",2.0500322675800753,2.051975858832183
1.7280000000000002,46,1,727000000,,"['wheel_right_joint', 'wheel_left_joint']",2.2500259965682297,2.245193147074577
