Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
0.438,0,0,438000000,base_footprint,0.00022453907242926118,-0.000605143865231558,0.3825006507945688,0.9239549964824254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04765002484211716,-0.0004150207979080854,-0.0003556346495013481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.346738394274047e-05,0.0002530307166187437,-0.05635579674676172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47200000000000003,1,0,472000000,base_footprint,-0.0001180248739752932,0.00019793748874573678,0.38249684035002973,0.9239567706408799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06903157742560578,-0.0005494548992652538,-0.00028127650107208216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.314214249255944e-05,-0.0009147036451602273,0.002787155463392635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.506,2,0,506000000,base_footprint,-0.0005697271037237708,0.0012610232716527548,0.3824929418560759,0.9239573770805773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06776450235938669,-0.0005639115589188316,-0.000109390367925735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001095585823316867,-0.0003093322116815968,0.0002985889629309774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.539,3,0,540000000,base_footprint,-0.0010209741390752335,0.0023228761600197784,0.3824886166853704,0.9239567197462577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0676881697644936,-0.0005636611023029335,-1.0281167483220159e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.948847154130045e-06,-0.00026462830440512935,0.00015233042530618074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5740000000000001,4,0,574000000,base_footprint,-0.0014717275480028832,0.00338352872551081,0.38248359521750286,0.9239549151018581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06761211532045837,-0.000563450035318238,8.706199348283745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.019162077155555e-06,-0.00026790592998587914,0.0001525822121465046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.608,5,0,608000000,base_footprint,-0.0014864512328523376,0.0035710039366606766,0.38247548986189794,0.9239575412585352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034164603843166437,-6.750553992875539e-05,-0.0007170680558121375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015008374225248052,0.00763745014840868,0.13565404065481848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.642,6,0,642000000,base_footprint,-0.001483308073707715,0.003564444394276075,0.3824748888047568,0.9239578204480483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018601030246961128,3.744711162963021e-05,0.00017945198228086576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019342047130455745,-0.00568144997759916,-0.003711364743838986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.676,7,0,676000000,base_footprint,-0.0014833281164371148,0.003564334501585236,0.38247863565229673,0.9239562698130347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018334018194240704,3.363930432597005e-05,0.00029819261468191807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023096567374442106,-3.1061221770351045e-05,-1.5614799660841403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7100000000000001,8,0,710000000,base_footprint,-0.0014833407887673796,0.0035642697112383483,0.3824833307850069,0.9239543264432161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017943959770143282,3.449714461863994e-05,0.0003262203019900875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.459057049451929e-05,-7.372746322505857e-06,-6.7562790153382006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.744,9,0,744000000,base_footprint,-0.0014833626945852055,0.0035642467022295454,0.382488258307348,0.9239522866672139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017829293451554693,3.4713015916806215e-05,0.0003331931488673769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3586774593067664e-05,-1.8016481854454593e-06,-1.7747043207166449e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.778,10,0,778000000,base_footprint,-0.0014833862036600282,0.003564233692968042,0.3824932436353598,0.9239502228891198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017801603889260598,3.479317293413614e-05,0.000334933487761329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.391516061692121e-06,-4.544055711639187e-07,-4.158789442810455e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.812,11,0,812000000,base_footprint,-0.0014834097755515433,0.0035642233035546515,0.38249824343523364,0.9239481530782131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017794827274776137,3.483886858713481e-05,0.0003353763738855135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.617010735273664e-07,-1.3111675052826352e-07,-1.07890073468139e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8460000000000001,12,0,846000000,base_footprint,-0.001483433066907372,0.0035642136890011752,0.38250324696428867,0.9239460816892355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017793261916382514,3.4874168405540135e-05,0.0003354975306329241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3432007087558514e-07,-5.089378497412258e-08,-3.1728157389558776e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,13,0,880000000,base_footprint,-0.0014834560201803133,0.003564204380248113,0.3825082515585014,0.9239440098269106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779298876662828,3.4905202454387055e-05,0.0003355389201991645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.871272612511071e-08,-3.0964806321922333e-08,-1.3275025373576954e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.914,14,0,914000000,base_footprint,-0.0014834786460808443,0.003564195250402039,0.382513256557232,0.9239419377651958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017793036464048984,3.493364769888612e-05,0.0003355605434938514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.009927028085227e-08,-2.5993191294171695e-08,-9.086968860583526e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9480000000000001,15,0,948000000,base_footprint,-0.0014835009699261258,0.0035641862583996233,0.3825182617966419,0.9239398655720313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017793164109584426,3.496006210326121e-05,0.000335577278276734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.050038460140904e-08,-2.4734212218740667e-08,-8.400453531780606e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9820000000000001,16,0,982000000,base_footprint,-0.0014835230185514898,0.0035641773853524955,0.3825232672360905,0.9239377932642683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017793311924703688,3.4984712990907955e-05,0.00033559281274193247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.809870549340974e-08,-2.4398635799810363e-08,-8.549585897750627e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.016,17,1,16000000,base_footprint,-0.001483544817260072,0.003564168618678771,0.3825282728654886,0.9239357208460875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017793465056586998,3.500778368139855e-05,0.00033560806034449355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7483660748263467e-08,-2.429440187931772e-08,-8.87634242416714e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.05,18,1,50000000,base_footprint,-0.001483566389243783,0.0035641599480937688,0.3825332786823249,0.9239336483185272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017793619793629923,3.502942575473478e-05,0.0003356232467119582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7313651487482218e-08,-2.424967866892265e-08,-9.220553600061463e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.084,19,1,84000000,base_footprint,-0.0014835877556003056,0.003564151364547512,0.3825382846859685,0.9239315756818463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017793775196576892,3.504977316918113e-05,0.00033563842684163384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7255523557971128e-08,-2.422160495245081e-08,-9.544394014623945e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.118,20,1,118000000,base_footprint,-0.0014836089354833483,0.003564142859899593,0.38254329087625566,0.923929502936109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779393100607592,3.506894638345352e-05,0.00033565361367208975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7226837953937754e-08,-2.4199419184877833e-08,-9.841375590792392e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.152,21,1,152000000,base_footprint,-0.0014836299462718321,0.0035641344267823317,0.38254829725314043,0.9239274300813314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017794087126683512,3.508705458499118e-05,0.00033566880966978555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.720679022987553e-08,-2.418025562212285e-08,-1.0111576188887446e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.186,22,1,186000000,base_footprint,-0.001483650803732215,0.0035641260585165284,0.3825533038166065,0.9239253571175168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017794243540633468,3.510419672272432e-05,0.0003356840148043513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7190159283705234e-08,-2.416325089270677e-08,-1.0356910653708011e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
