Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw
1.168,-0.7850676500276729,4.290169468047769e-07,5.807111782486947e-07,1.0860666236900409e-05
1.202,-0.785056788958806,4.290219093204201e-07,5.807437449840275e-07,1.0861068866829806e-05
1.236,-0.7850459274874559,4.2902685661516324e-07,5.807762805776044e-07,1.086147135009874e-05
1.27,-0.7850350656137545,4.29031790149647e-07,5.808087882187146e-07,1.086187370147318e-05
1.304,-0.7850242033378183,4.290367111954227e-07,5.80841270692023e-07,1.086227593616318e-05
1.338,-0.7850133406597519,4.29041620798095e-07,5.808737303879784e-07,1.0862678066381193e-05
1.372,-0.7850024775796484,4.290465200670196e-07,5.809061696861878e-07,1.0863080103562515e-05
1.406,-0.7849916140975902,4.290514099163974e-07,5.809385906080378e-07,1.0863482058143248e-05
1.44,-0.7849807502136513,4.290562911680469e-07,5.809709949884354e-07,1.0863883938894148e-05
1.474,-0.7849698859278963,4.2906116463990046e-07,5.810033845672914e-07,1.0864285755030068e-05
1.508,-0.7850483677571364,9.013850610649032e-05,-8.827983082070967e-05,-7.848182924008464e-05
1.542,-0.785658932939455,0.0006366100912536,-0.0006353584116878,-0.0006105651823186
1.576,-0.7868619224473894,0.0012481115675427,-0.0012488713106724,-0.0012029895079344
1.61,-0.7886572422741903,0.0018553904650067,-0.0018627313707265,-0.0017953198268009
1.644,-0.7910389449047024,0.0024474236547934,-0.0024679578758757,-0.002381702630512
1.678,-0.7939877976486474,0.0030043745432503,-0.003046422552498,-0.0029488527439449
1.7120000000000002,-0.7974554656612759,0.0034974903508826,-0.0035696967014981,-0.0034676680126285
1.746,-0.8013219808441381,0.0038929360444341,-0.0040027556322359,-0.0038665151828621
1.78,-0.8053962860775812,0.0041615449404577,-0.0043145390046333,-0.004074305233443
1.814,-0.8094591438183202,0.0042782074921553,-0.004481982439849,-0.004062857740739
1.848,-0.8135385876097572,0.0042669454233474,-0.0044930855017867,-0.0040794437914369
1.882,-0.8183778602387135,0.0042961058934501,-0.0045543696317788,-0.0048392726289563
1.916,-0.8241777218571642,0.0044471421629726,-0.0047713033165188,-0.0057998616184506
1.95,-0.8306919331901046,0.0047015396690202,-0.0051101463891203,-0.0065142113329403
1.984,-0.8340416739808719,0.0049118841656953,-0.0053988504085962,-0.0033497407907673
2.018,-0.834564479976144,0.0048483428301228,-0.0053478123484421,-0.0005228059952721
2.052,-0.8346628164040921,0.0047572994530713,-0.0052488695773907,-9.833642794809806e-05
2.086,-0.8347730957452607,0.0047609080137993,-0.0052541509356752,-0.0001102793411685
2.12,-0.8350060407782917,0.0045110664298029,-0.0049797552993629,-0.0002329450330309
2.154,-0.8353890025229045,0.0044714141312946,-0.0049393671887199,-0.0003829617446128
2.188,-0.8358110250091312,0.0045045621798815,-0.0049806556559737,-0.0004220224862266
2.222,-0.8360620942516995,0.0046881028142565,-0.0051875545376048,-0.0002510692425683
2.256,-0.8359973306219896,0.0049864077238026,-0.0055186664735406,6.476362970997407e-05
2.29,-0.8359499783797633,0.0050172841070009,-0.0055580266074476,4.735224222629508e-05
2.324,-0.8357583847973226,0.0049892241275714,-0.0055236744345524,0.0001915935824406
2.358,-0.836129008141817,0.0049640624710454,-0.0054883656357513,-0.0003706233444944
2.392,-0.8364407475504841,0.0049955487865224,-0.0055280519806918,-0.0003117394086671
2.426,-0.8363303393115377,0.0047380360042932,-0.005244981798427,0.0001104082389464
2.46,-0.83682644383552,0.0047152937203789,-0.005223143418271,-0.0004961045239822
2.494,-0.8373285973047729,0.0047454584193204,-0.0052618923713875,-0.0005021534692529
2.528,-0.8391869644710153,0.0049671720656658,-0.0055175959026398,-0.0018583671662423
2.5620000000000003,-0.841647221390364,0.0050062143621373,-0.0055877648006026,-0.0024602569193487
2.596,-0.843841637648018,0.0049954502809523,-0.0056028318434816,-0.002194416257654
2.63,-0.843835613060614,0.00497959331292,-0.0055986800695645,6.024587403952175e-06
2.664,-0.8438479902485454,0.004983760315824,-0.0056027983809033,-1.2377187931345013e-05
2.698,-0.8438834561359777,0.0049734595517983,-0.0055912681553738,-3.546588743230661e-05
2.732,-0.8446826432717625,0.0047096897525676,-0.0052969203593183,-0.0007991871357847
2.766,-0.8448454338984073,0.004708111899347,-0.0053089215933208,-0.0001627906266448
2.8,-0.8446028385697127,0.0046948797355697,-0.0052908957470406,0.0002425953286945
2.834,-0.844816732157174,0.0046922472650305,-0.0052701668783775,-0.0002138935874612
2.8680000000000003,-0.8466019596429593,0.0047711226028334,-0.0053766701605511,-0.0017852274857852
2.902,-0.848591986448027,0.0048720067471193,-0.0055198147851114,-0.0019900268050677
2.936,-0.8488959784998177,0.0046757034623348,-0.0053082623117937,-0.0003039920517906
2.97,-0.8491201747001801,0.0046749732385371,-0.0053096778108144,-0.0002241962003624
3.004,-0.8494335224991141,0.0047249924833621,-0.0053697218268162,-0.0003133477989339
3.038,-0.8493813972155088,0.0049391757906971,-0.0056138892274368,5.212528360531988e-05
3.072,-0.8494184464143955,0.004944163468969,-0.0056201853127618,-3.704919888669611e-05
3.106,-0.8497475887874542,0.0049492476329058,-0.0056271826817646,-0.0003291423730586
3.14,-0.8504367646736757,0.0049520501947335,-0.0056372348307739,-0.0006891758862215
3.174,-0.851116352736394,0.0049503841707724,-0.0056441185769191,-0.0006795880627182
3.208,-0.8519742029487741,0.0048945209155785,-0.005587336219204,-0.0008578502123801
3.242,-0.8527886476831079,0.0046865157801096,-0.0053657142089044,-0.0008144447343337
3.276,-0.8534173831211346,0.0046517857484796,-0.0053300078780661,-0.0006287354380266
3.31,-0.8540415875624877,0.0046193811438188,-0.0052878677002566,-0.0006242044413531
3.344,-0.8561698490867958,0.0046704915905231,-0.0053644381299772,-0.0021282615243081
3.378,-0.8575683716916567,0.0047622962302558,-0.005496890937804,-0.0013985226048608
3.412,-0.8555272494118936,0.0048548046109684,-0.0056052440703893,0.002041122279763
3.446,-0.8522351209714902,0.0048861856378373,-0.0056050462303651,0.0032921284404033
3.48,-0.84894714111985,0.0049084040844968,-0.0055941031526725,0.0032879798516401
3.514,-0.8491123601763615,0.0048711717698637,-0.005523011091069,-0.0001652190565114
3.548,-0.8528434342326677,0.0048052838224966,-0.0054817672528351,-0.0037310740563062
3.582,-0.8543279756109174,0.0049334021695629,-0.0056554876137875,-0.0014845413782497
3.616,-0.8537578026257602,0.0049198702932827,-0.0056504962330656,0.0005701729851572
3.65,-0.8522466114042514,0.0049245739409228,-0.0056409528816229,0.0015111912215087
3.684,-0.8507149100670875,0.0049338873597947,-0.0056382685869334,0.0015317013371638
3.718,-0.8496763290667906,0.0048520833920374,-0.0055271418293007,0.0010385810002969
3.752,-0.848919656549949,0.0047110028695105,-0.0053544692305131,0.0007566725168415
3.786,-0.8478399411566033,0.0046649264077854,-0.0052975426286551,0.0010797153933457
3.82,-0.8476288714752334,0.0046867474857056,-0.0053003759093055,0.0002110696813699
3.854,-0.8485591125534157,0.0048460949524701,-0.0054933729982032,-0.0009302410781822
3.888,-0.8487945239596977,0.0049320991634134,-0.0055989378910756,-0.000235411406282
3.922,-0.8493495017679171,0.0047417496066015,-0.005385056665473,-0.0005549778082194
3.956,-0.8502709958464233,0.0046781042454538,-0.0053215738730147,-0.0009214940785061
3.99,-0.8512053247865026,0.004677274149382,-0.005330614807549,-0.0009343289400792
4.024,-0.8498000165830073,0.0046671761919904,-0.0053187866238006,0.0014053082034952
