Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.42200000000000004,3.7000397579145534e-08,-1.719066605822085e-06,-1.7190666058220839e-06,-6.360614788044938e-14,3.160933766984705e-06,8.661157643905307e-06,7.823940665982911e-05,-5.724491797387532e-08,-2.9585820488404893e-15,1.0525909444059069e-07
0.456,1.422594920197362e-07,-6.015785573951591e-06,-6.01578557395153e-06,-8.558025998500076e-13,6.944124616667055e-06,-0.00012903059964352868,0.00011360933482529579,-2.0032565961258267e-07,-4.424283046583187e-14,2.3123934973501296e-07
0.48900000000000005,3.7349884175474916e-07,-4.555180763438933e-06,-4.555180763438615e-06,-1.701354739127916e-12,4.020671740490534e-06,4.386200632170143e-05,-8.779137766295859e-05,-1.51687519422504e-07,-6.125565517580846e-14,1.3388836895833477e-07
0.521,5.073872107130839e-07,-4.071869722280567e-06,-4.071869722280043e-06,-2.0660146207749075e-12,8.634156415858099e-06,1.4513845079830815e-05,0.0001385430833443713,-1.3559326175191687e-07,-8.330179732949074e-14,2.875174086480747e-07
0.555,7.949046193611587e-07,9.32986444410175e-06,9.329864444098802e-06,7.416352344629127e-12,-8.276266869531232e-05,0.0004024544794709404,-0.00274464940273785,3.1068448598843027e-07,-1.9263985035385904e-13,-2.7559968675539004e-06
0.5890000000000001,-1.9610922481927423e-06,1.1023749617329064e-05,1.1023749617307864e-05,-2.161858992054788e-11,-1.117869786127435e-05,5.086742261943886e-05,0.002149668793814954,3.6709086225618e-07,-8.018565623715593e-13,-3.722506387804359e-07
0.622,-2.3333428869731774e-06,3.2702411561507665e-07,3.270241156141864e-07,-7.630593940384407e-13,2.9723677838364034e-06,-0.00032122298803945903,0.00042495692627960216,1.0889903049952707e-08,-2.5284700258408098e-14,9.897984720175224e-08
0.656,-2.234363039771426e-06,-6.872089163989114e-08,-6.87208916397196e-08,1.535474203401822e-13,7.344636609607091e-06,-1.1884234452101134e-05,0.00013129936413725784,-2.288405691603086e-09,4.917642529554956e-15,2.4457639909991616e-07
0.6890000000000001,-1.9897866406715093e-06,-6.027458292239034e-08,-6.027458292227101e-08,1.1993355987094028e-13,7.790783822874485e-06,2.536429044294536e-07,1.3397814212234072e-05,-2.0071436113119832e-09,3.807685070860341e-15,2.594331013017204e-07
0.7210000000000001,-1.7303535393697893e-06,-4.9631992769892745e-08,-4.963199276981844e-08,8.588089435531685e-14,7.969990979496223e-06,3.195973018768046e-07,5.381596294947071e-06,-1.6527453592352152e-09,2.7012048700344536e-15,2.6540069961722426e-07
0.756,-1.4649528397525647e-06,-4.177630293752229e-08,-4.1776302937477464e-08,6.120031362266481e-14,8.302142940086765e-06,2.3590660157268629e-07,9.974533351067334e-06,-1.3911508878181942e-09,1.89722006305969e-15,2.764613599048893e-07
0.789,-1.1884914798476755e-06,-3.272334775522645e-08,-3.2723347755203335e-08,3.889141999917004e-14,8.114188228732418e-06,2.7186051598486005e-07,-5.644285626256673e-06,-1.089687480248389e-09,1.1882937092194663e-15,2.7020246801678955e-07
0.8220000000000001,-9.18289011830886e-07,-2.5852308202087696e-08,-2.5852308202076794e-08,2.3739890552439282e-14,8.150465321173537e-06,2.063375241182809e-07,1.089402175408978e-06,-8.608818631292285e-10,7.053555696433105e-16,2.714104951950788e-07
0.8550000000000001,-6.468785166358074e-07,-1.9988483581025385e-08,-1.9988483581021203e-08,1.2930120608691992e-14,8.419199106648336e-06,1.7609082946133062e-07,8.070083647891858e-06,-6.65616503248045e-10,3.621646269458454e-16,2.803593302513896e-07
0.889,-3.6651918638441774e-07,-1.3197035336403799e-08,-1.319703533640291e-08,4.836966654185023e-15,8.178460015824036e-06,2.0394739473338094e-07,-7.229402126855845e-06,-4.3946127670222944e-10,1.1734278043288973e-16,2.7234271852694044e-07
0.921,-9.417646785747724e-08,-7.0798923080506966e-09,-7.079892308050665e-09,6.667592503835357e-16,8.171644614227641e-06,1.8369798883943249e-07,-2.046667146064563e-07,-2.357604138580875e-10,-1.1542733180411105e-18,2.721157656537805e-07
0.9560000000000001,1.7793929779630325e-07,-6.244440800276255e-10,-6.244440800276156e-10,-1.111131411131737e-16,8.397432796172603e-06,1.9385730414483695e-07,6.780425884233081e-06,-2.079398786491904e-11,-5.836824824086022e-18,2.796345121125477e-07
0.9880000000000001,4.5757380990885093e-07,6.4109882967909874e-09,6.410988296790317e-09,2.933500340243605e-15,8.113584284410427e-06,2.1127424555010846e-07,-8.523979332197463e-06,2.1348591028310632e-10,1.1860395011881418e-16,2.7018235667086727e-07
1.021,7.277561665797182e-07,1.4181084894959426e-08,1.4181084894955671e-08,1.0320371981096307e-14,8.059408471925653e-06,2.3333623417923238e-07,-1.6269012758190414e-06,4.722301270019873e-10,3.8953068375510257e-16,2.683783021151243e-07
1.056,9.961344686948425e-07,2.40567290212503e-08,2.4056729021238366e-08,2.3963736982115004e-14,8.224344436211404e-06,2.965658896784046e-07,4.953031960533066e-06,8.010890764071512e-10,8.784413793140719e-16,2.738706697258398e-07
1.089,1.2700051384206826e-06,3.432190023680384e-08,3.432190023677616e-08,4.3588989661091205e-14,7.877996290852597e-06,3.082633998664726e-07,-1.0400845205970192e-05,1.1429192778845006e-09,1.558928109243104e-15,2.623372764853915e-07
