Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw
0.35600000000000004,2.4002773423563975e-07,0.0,0.0,0.0
0.39,-6.381822090372561e-07,-1.8190477889534762e-05,1.6943948466519032e-09,-8.782099432728959e-07
0.42400000000000004,-5.905512010754336e-07,1.1805246891150034e-07,-2.462268167136017e-10,4.7631007961822545e-08
0.458,-5.669649012025657e-07,-3.2512576209065003e-07,-5.763205912501235e-09,2.358629987286791e-08
0.49200000000000005,-4.6739788665440423e-07,-6.019595149009405e-07,-5.971827476969338e-10,9.956701454816147e-08
0.526,-3.644937537170627e-07,-9.429515350767304e-07,-3.825566530224478e-10,1.0290413293734154e-07
0.56,-2.7919156974219046e-06,5.140933856395691e-08,3.7223823512455567e-07,-2.427421943704842e-06
0.5940000000000001,-4.116038317746027e-06,1.1680569600436286e-07,5.8455660312262125e-09,-1.3241226203241223e-06
0.628,-3.8690663475099375e-06,-3.3461358128761276e-09,1.5499542982411185e-08,2.469719702360894e-07
0.662,-3.57353986422324e-06,-3.1879769935017066e-09,1.870965116168577e-08,2.9552648328669736e-07
0.6960000000000001,-3.2679628540654113e-06,-3.2905216329481846e-09,1.9374305493258248e-08,3.0557701015782883e-07
0.7300000000000001,-2.96094612353985e-06,-3.3051941183970257e-09,1.9469512002601164e-08,3.070167305255612e-07
0.764,-2.6537183536876803e-06,-3.307316642775504e-09,1.9483467283976097e-08,3.072277698521698e-07
0.798,-2.3464589774697052e-06,-3.3076414940325094e-09,1.9485555391440812e-08,3.0725937621797506e-07
0.8320000000000001,-2.0391942283676306e-06,-3.3077027783434687e-09,1.9485909330541062e-08,3.072647491020746e-07
0.8660000000000001,-1.731927938561265e-06,-3.3077249828039612e-09,1.9486008584479464e-08,3.0726628980636563e-07
0.9,-1.4246606800507464e-06,-3.3077418581939355e-09,1.9486071201058053e-08,3.0726725851051865e-07
0.934,-1.1173925396406473e-06,-3.307757623360885e-09,1.948612693425389e-08,3.072681404100991e-07
0.9680000000000001,-8.101235419111108e-07,-3.307772944438625e-09,1.9486181335182096e-08,3.0726899772953644e-07
1.002,-5.028536962818354e-07,-3.3077887096055747e-09,1.9486235736110302e-08,3.072698456292754e-07
1.036,-1.9558300877997723e-07,-3.3078038086387096e-09,1.9486288582726274e-08,3.072706875018582e-07
1.07,1.1168850890799767e-07,-3.3078191297164494e-09,1.9486341429342247e-08,3.072715176879749e-07
1.104,4.1896085121178206e-07,-3.307834672838794e-09,1.9486393165735194e-08,3.072723423037844e-07
1.138,7.262340215668814e-07,-3.307849549827324e-09,1.9486445124172747e-08,3.072731703550994e-07
1.172,1.0335079982656972e-06,-3.307864648860459e-09,1.9486496416476484e-08,3.072739766988158e-07
1.206,1.3407827892906493e-06,-3.307880191982804e-09,1.9486547042646407e-08,3.0727479102495204e-07
1.24,1.6480583784169079e-06,-3.3078952910159387e-09,1.948659722472712e-08,3.072755891262586e-07
1.274,1.9553347611572643e-06,-3.307909723915259e-09,1.9486647406807833e-08,3.0727638274035644e-07
1.308,2.262611935781676e-06,-3.3079252670376036e-09,1.9486696700710127e-08,3.072771746244115e-07
1.342,2.56988990277663e-06,-3.3079399219815286e-09,1.9486745772567815e-08,3.0727796699495403e-07
1.376,2.8771686221754883e-06,-3.3079547989700586e-09,1.94867946223809e-08,3.072787193988585e-07
1.4100000000000001,5.452730474410222e-06,0.00017972269139421293,1.6898852805979914e-07,2.575561852234734e-06
1.444,5.361708928208586e-06,0.001024649429854474,-7.100159793438365e-09,-9.102154620163585e-08
1.478,4.333696829551654e-06,0.001934103293027567,-6.897113680182088e-08,-1.0280120986569323e-06
1.512,-0.00018727127573305008,0.0028300585824767577,-3.272534525589066e-07,-0.00019160497256260172
1.546,-0.004801536914471303,0.003477679028275782,-6.080947820619187e-06,-0.004614265638738253
1.58,-0.014788147024972768,0.0039563974486231945,-3.5227221260036856e-05,-0.009986610110501466
1.6139999999999999,-0.027772915739673595,0.004053718508630455,-8.143441756769398e-05,-0.012984768714700825
1.6480000000000001,-0.041943389575597366,0.004065827684670564,-0.00013811458355217354,-0.014170473835923772
1.682,-0.05610873642698955,0.004063354014250287,-0.00019570492904263936,-0.014165346851392181
1.7160000000000002,-0.0710174255044779,0.003861271951621781,-0.0002401257163844317,-0.014908689077488352
1.75,-0.08818456974319634,0.0035317555649931887,-0.00027699569480965636,-0.017167144238718443
1.784,-0.10673536137201843,0.003570645628994784,-0.00034345447187167366,-0.01855079162882209
1.818,-0.12268515116230147,0.003645473914819064,-0.00041875353974973883,-0.01594978979028304
