Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1
0.35600000000000004,0,0,356000000,,"['wheel_right_joint', 'wheel_left_joint']",9.672103980840063e-06,8.785280550149821e-06
0.388,1,0,389000000,,"['wheel_right_joint', 'wheel_left_joint']",7.691219945371586e-06,6.714698581156142e-06
0.42200000000000004,2,0,422000000,,"['wheel_right_joint', 'wheel_left_joint']",6.211699023594974e-06,4.724830534819091e-06
0.456,3,0,456000000,,"['wheel_right_joint', 'wheel_left_joint']",7.018047316620368e-07,-1.9062242406775454e-06
0.48900000000000005,4,0,489000000,,"['wheel_right_joint', 'wheel_left_joint']",-3.5702089018485594e-06,-6.827393602470977e-06
0.522,5,0,521000000,,"['wheel_right_joint', 'wheel_left_joint']",-6.982083721851495e-06,-1.163329222197973e-05
0.556,6,0,555000000,,"['wheel_right_joint', 'wheel_left_joint']",-4.248606855661308e-06,4.462593699017248e-06
0.5890000000000001,7,0,589000000,,"['wheel_right_joint', 'wheel_left_joint']",5.972932876296966e-06,1.648898501294127e-05
0.622,8,0,622000000,,"['wheel_right_joint', 'wheel_left_joint']",6.542881083149155e-06,1.657903093033042e-05
0.656,9,0,656000000,,"['wheel_right_joint', 'wheel_left_joint']",7.066447938797182e-06,1.591677282064552e-05
0.6890000000000001,10,0,689000000,,"['wheel_right_joint', 'wheel_left_joint']",7.634554135549365e-06,1.5227021556540876e-05
0.7220000000000001,11,0,721000000,,"['wheel_right_joint', 'wheel_left_joint']",8.227866578280896e-06,1.4533542728401017e-05
0.756,12,0,756000000,,"['wheel_right_joint', 'wheel_left_joint']",8.8559198481164e-06,1.3821177283546149e-05
0.789,13,0,789000000,,"['wheel_right_joint', 'wheel_left_joint']",9.477935301482887e-06,1.3133120164710022e-05
0.8220000000000001,14,0,822000000,,"['wheel_right_joint', 'wheel_left_joint']",1.01098128091337e-05,1.2449067998687724e-05
0.8560000000000001,15,0,855000000,,"['wheel_right_joint', 'wheel_left_joint']",1.0769301594493186e-05,1.1749238819191987e-05
0.889,16,0,889000000,,"['wheel_right_joint', 'wheel_left_joint']",1.1416209358294793e-05,1.1075697038620547e-05
0.922,17,0,921000000,,"['wheel_right_joint', 'wheel_left_joint']",1.20687396867325e-05,1.0408878200252047e-05
0.9560000000000001,18,0,956000000,,"['wheel_right_joint', 'wheel_left_joint']",1.2746011413433678e-05,9.730346231862086e-06
0.9890000000000001,19,0,988000000,,"['wheel_right_joint', 'wheel_left_joint']",1.3407468214765572e-05,9.081827970547351e-06
1.022,20,1,21000000,,"['wheel_right_joint', 'wheel_left_joint']",1.4072392284347757e-05,8.445523908662267e-06
1.056,21,1,56000000,,"['wheel_right_joint', 'wheel_left_joint']",1.476059660721063e-05,7.805870438915008e-06
1.089,22,1,89000000,,"['wheel_right_joint', 'wheel_left_joint']",1.5431199679838414e-05,7.204535201310591e-06
1.122,23,1,121000000,,"['wheel_right_joint', 'wheel_left_joint']",1.6104075025502596e-05,6.627701532480046e-06
1.156,24,1,156000000,,"['wheel_right_joint', 'wheel_left_joint']",1.67994284501205e-05,6.066402695736883e-06
1.189,25,1,189000000,,"['wheel_right_joint', 'wheel_left_joint']",1.7476119465342776e-05,5.56317538347173e-06
1.222,26,1,222000000,,"['wheel_right_joint', 'wheel_left_joint']",1.815437377139517e-05,5.113125254752049e-06
1.255,27,1,256000000,,"['wheel_right_joint', 'wheel_left_joint']",1.885463791140296e-05,4.721137711882761e-06
1.2890000000000001,28,1,289000000,,"['wheel_right_joint', 'wheel_left_joint']",1.9535570753959064e-05,4.428427876845831e-06
1.322,29,1,321000000,,"['wheel_right_joint', 'wheel_left_joint']",2.0217622187956863e-05,4.240320105708406e-06
1.356,30,1,355000000,,"['wheel_right_joint', 'wheel_left_joint']",2.0921396172823847e-05,4.170834957406555e-06
