Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1.361,0.0,0.0,0.0,0.0,0.0,0.0
1.47,0.20842105150222778,2.2231748516787775e-05,0.0,0.0,0.0,0.04136352613568306
1.568,0.20842105150222778,2.8907716114190407e-05,0.0,0.0,0.0,0.05734331160783767
1.667,0.20842105150222778,3.873854802804999e-05,0.0,0.0,0.0,0.03911248967051506
1.768,0.18526315689086914,2.766900070128031e-05,0.0,0.0,0.0,0.07783409208059312
1.866,0.2199999988079071,2.3256729036802426e-05,0.0,0.0,0.0,0.09220139682292938
1.967,0.2199999988079071,3.613375156419352e-05,0.0,0.0,0.0,0.059739336371421814
2.069,0.2199999988079071,4.420967343321536e-06,0.0,0.0,0.0,0.13427050411701202
2.166,0.2199999988079071,0.0,0.0,0.0,0.0,0.1098392680287361
2.266,0.2199999988079071,0.0,0.0,0.0,0.0,0.06719555705785751
2.366,0.20842105150222778,0.0,0.0,0.0,0.0,0.03677097335457802
2.466,0.2199999988079071,1.7469890735810623e-05,0.0,0.0,0.0,0.09642119705677032
2.565,0.2199999988079071,0.0,0.0,0.0,0.0,0.040486440062522895
2.667,0.20842105150222778,0.0,0.0,0.0,0.0,0.015726663172245026
2.766,0.2199999988079071,0.0,0.0,0.0,0.0,0.09879560023546217
2.867,0.20842105150222778,3.582214776542969e-05,0.0,0.0,0.0,0.08028820902109146
2.967,0.2199999988079071,0.0,0.0,0.0,0.0,-0.00801805127412081
3.066,0.2199999988079071,0.0001177824306068942,0.0,0.0,0.0,0.06791443377733232
3.167,0.20842105150222778,0.0,0.0,0.0,0.0,0.07660168409347534
3.267,0.2199999988079071,2.1055755496490747e-05,0.0,0.0,0.0,-0.018161559477448463
3.366,0.20842105150222778,8.003072434803471e-05,0.0,0.0,0.0,-0.03589015826582909
3.466,0.2199999988079071,0.0,0.0,0.0,0.0,-0.030327770859003067
3.566,0.2199999988079071,7.059033669065684e-05,0.0,0.0,0.0,-0.03708457574248314
3.667,0.2199999988079071,1.8745544366538525e-05,0.0,0.0,0.0,0.10051735490560532
3.767,0.2199999988079071,7.793455733917654e-05,0.0,0.0,0.0,0.0
3.866,0.20842105150222778,9.177862375508994e-05,0.0,0.0,0.0,-0.005002691410481931
3.965,0.2199999988079071,0.0,0.0,0.0,0.0,0.045947663486003876
4.07,0.2199999988079071,0.0,0.0,0.0,0.0,-0.04175077378749847
4.167,0.20842105150222778,0.0,0.0,0.0,0.0,-0.0045523461885750285
4.266,0.20842105150222778,0.0,0.0,0.0,0.0,-0.04749110341072082
