Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1
0.446,2,0,446000000,,"['wheel_right_joint', 'wheel_left_joint']",6.720846080554566e-05,0.00015468313060917893
0.48000000000000004,3,0,480000000,,"['wheel_right_joint', 'wheel_left_joint']",4.234971845562541e-05,0.0001622527886633307
0.513,4,0,513000000,,"['wheel_right_joint', 'wheel_left_joint']",-2.8242745473860964e-05,0.00016384343729747286
0.546,5,0,546000000,,"['wheel_right_joint', 'wheel_left_joint']",-4.537362979917248e-05,0.00016750849244928645
0.5800000000000001,6,0,580000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000176782713062984,0.00031511563204933424
0.613,7,0,613000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00018060196046398858,0.00038748515476960677
0.646,8,0,645000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0001743068478416987,0.0003779567953889895
0.68,9,0,680000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00017916416071361851,0.00035803417149349315
0.7130000000000001,10,0,713000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00018903950754900478,0.000336759464876657
0.746,11,0,745000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00020201475505920996,0.0003153676853520082
0.78,12,0,779000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00021768655751941424,0.0002937507348610424
0.8130000000000001,13,0,813000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00023459853340757064,0.00027341497652688673
0.8460000000000001,14,0,846000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0002528209868950526,0.00025390390294166565
0.88,15,0,879000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00027268117945400405,0.00023489092712569715
0.913,16,0,913000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00029279856992125985,0.00021776936429684923
0.9460000000000001,17,0,945000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0003135829567506576,0.00020229892937440042
0.9800000000000001,18,0,980000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00033556350451302563,0.0001885177318401432
1.013,19,1,13000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0003573476211213844,0.00017771619894890733
1.046,20,1,46000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00037949785865887264,0.00016994195081476704
1.08,21,1,80000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00040263832572051683,0.00016554965079951245
1.113,22,1,113000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00042535823125700034,-0.0001650739792387057
1.146,23,1,146000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00044829493840037316,-0.00016836427218880345
1.18,24,1,179000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00047212006658536865,-0.00017546869657447672
1.213,25,1,212000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0004954056053447786,-0.00018556486042786702
1.246,26,1,245000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005188283275430194,-0.0001983302362154049
1.28,27,1,280000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005430855983563632,-0.00021376967877895225
1.313,28,1,312000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005667353224589888,-0.0002305388776226991
1.346,29,1,346000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005904767615980688,-0.0002487074848263049
1.38,30,1,379000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006150224056078457,-0.0002685909151525223
1.413,31,1,412000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006389191623785706,-0.0002887913713864876
1.446,32,1,446000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006628800806289803,-0.00030970521958817443
1.48,33,1,479000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00068762718291282,-0.00033185694459536563
1.513,34,1,513000000,,"['wheel_right_joint', 'wheel_left_joint']",0.03466967969518908,0.03370680367250767
1.546,35,1,545000000,,"['wheel_right_joint', 'wheel_left_joint']",0.10233709091276388,0.10136715221486625
1.58,36,1,580000000,,"['wheel_right_joint', 'wheel_left_joint']",0.20639850747800104,0.20542129228005912
1.613,37,1,613000000,,"['wheel_right_joint', 'wheel_left_joint']",0.3413990487046341,0.3404148325035692
1.646,38,1,646000000,,"['wheel_right_joint', 'wheel_left_joint']",0.510065847261508,0.5090748552455722
1.6800000000000002,39,1,679000000,,"['wheel_right_joint', 'wheel_left_joint']",0.7181866090070068,0.7171891763631582
1.713,40,1,712000000,,"['wheel_right_joint', 'wheel_left_joint']",0.9297357025741642,0.9224749818519502
1.746,41,1,746000000,,"['wheel_right_joint', 'wheel_left_joint']",1.1412844112431122,1.1277616522994913
1.78,42,1,779000000,,"['wheel_right_joint', 'wheel_left_joint']",1.3592430016547707,1.3392703668005304
1.8130000000000002,43,1,813000000,,"['wheel_right_joint', 'wheel_left_joint']",1.5411819010677288,1.5152409709174082
1.846,44,1,845000000,,"['wheel_right_joint', 'wheel_left_joint']",1.7326338594592965,1.6942487172812868
1.88,45,1,880000000,,"['wheel_right_joint', 'wheel_left_joint']",1.9299280033919004,1.8783850848301924
1.913,46,1,913000000,,"['wheel_right_joint', 'wheel_left_joint']",2.145870658910713,2.088131240613798
