Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
0.228,0,0,228000000,base_footprint,-2.183606279577418e-05,-0.0008600933001691642,-2.244541936670729e-06,0.9999996298787632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044700702684256406,0.04766293128993993,-4.210457456648293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006440287125969952,-5.718547233019446e-05,-0.06341762598206717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.262,1,0,262000000,base_footprint,-2.9556998201794598e-05,-4.727226419199492e-05,-2.46191459338735e-06,0.9999999984428279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004424166545748807,0.04763800760641964,-7.665571481838301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019045561032319974,9.558680629870103e-05,7.25310489554191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29600000000000004,2,0,296000000,base_footprint,-4.0723666032095926e-05,0.0010780142076899208,-2.934084004433976e-06,0.9999994181090018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006053901590644936,0.06779596260677344,-2.183132142690098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001187237561020449,-2.542718345253152e-05,0.0029903164247339726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,3,0,330000000,base_footprint,-5.12011192782173e-05,0.0022323379437301635,-3.0018075227047413e-06,0.9999975070152622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006027931116246815,0.06772004747941651,-3.4806431679534734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023216242627263178,3.316196548124012e-05,0.0001519609495322435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36400000000000005,4,0,364000000,base_footprint,-6.165668791488385e-05,0.00338536615519917,-2.887809939906293e-06,0.9999942677266248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006023631702898424,0.06764400332065089,2.4810529225202273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023193730179463202,8.975834386890385e-06,0.00015296606235360664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.398,5,0,398000000,base_footprint,-8.268377695580008e-06,0.0038368694996003577,-9.844994885727464e-06,0.9999926391064851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018127542837262435,-0.00906630363530822,-0.0007747502351446398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003344669133453789,-0.0015031872879407236,0.16222155189637177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43200000000000005,6,0,432000000,base_footprint,-7.212373996491144e-06,0.00386130056094504,-1.3863119818394927e-05,0.9999925450290985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2937357779558789e-05,8.409504099532332e-05,0.00013899101429278165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025142822582263,0.0017683011956105804,-0.030498260900899566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.466,7,0,466000000,base_footprint,-7.322477396905238e-06,0.003860692900314134,-1.0169067965330023e-05,0.9999925474188801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299020071473587e-05,-0.0001941258817193143,0.00029257902092401817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4241042654358486e-05,0.00030086848301443545,0.0002781661849907259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,8,0,500000000,base_footprint,-7.376462420242622e-06,0.003860618765735151,-5.1146620934441705e-06,0.9999925477433188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.451918936981617e-05,-0.0001804555078699531,0.00033049489258231234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1475061898234635e-05,7.447091617415931e-05,-1.9467827754038658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.534,9,0,534000000,base_footprint,-7.411199263798617e-06,0.0038605984015618647,2.8495523303739253e-07,0.99999254783472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5162659004918994e-05,-0.00017896818458612454,0.00034028644194024577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.885687773139566e-06,1.926822168275507e-05,-2.7567631543397745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5680000000000001,10,0,568000000,base_footprint,-7.439851027972665e-06,0.003860593221694924,5.774997580355959e-06,0.9999925478378701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535880839215254e-05,-0.00017852802140200233,0.00034289057356494087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.758711983149856e-07,5.120709221769467e-06,-7.741948848524071e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6020000000000001,11,0,602000000,base_footprint,-7.466532225012671e-06,0.003860592048786937,1.1289157867846365e-05,0.9999925477951517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.543636572105932e-05,-0.00017841170072146074,0.00034359248542878087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1564814100757788e-07,1.37641731353464e-06,-1.9959993604814071e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
