Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,header.seq_x,header.stamp.secs_x,header.stamp.nsecs_x,header.frame_id_x,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z,header.seq_y,header.stamp.secs_y,header.stamp.nsecs_y,header.frame_id_y,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
0.324,0.7849818097670443,-7.186827461268079e-07,-7.071671240420005e-07,-7.4960316297500995e-06,0.7853700233083027,-3.526055150761843e-05,-2.493367668568407e-05,-2.4932273453401457e-05,-0.0004508922924739,-0.000796443034995,-0.0077185290449041,-8.302872421846282e-07,-8.302488976496324e-07,-1.501471333938243e-05,4,0,320000000,odom,base_footprint,-6.707446808200575e-06,-8.242765309429863e-06,-0.0007568507591111,-0.0008086843970338,0.001823330428019,0.3824907374397829,0.92395717285406,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.9922541640459e-05,1.9627342323549106e-06,0.0,0.0,0.0,-0.0002443688991326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,4.0,0.0,324000000.0,base_footprint,-0.0008484970648985,0.0019170155329814,0.3824903515154013,0.9239571072846412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0677173478763443,-0.0005637118567817,-4.775580273187799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1663269716694087e-05,-0.0002581715219938,0.0001502089933698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.358,0.784973884567184,-9.434161228230424e-07,-9.185201274228284e-07,-7.925199860370215e-06,0.785355008594963,-7.068077281465482e-06,-4.998101053777112e-06,-4.997669688264782e-06,-0.0001241167188049,0.0008466208476322,0.0098130802903612,-1.66435019437081e-07,-1.6642414640694005e-07,-4.133086736203756e-06,5,0,353000000,odom,base_footprint,-7.600899885554929e-06,-9.11250115948753e-06,-0.0009047778104753,-0.0012464123133535,0.0028533521321677,0.3824861937010587,0.9239559602416292,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.876958990818502e-05,2.0706230872694485e-06,0.0,0.0,0.0,-0.0002562688799623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,5.0,0.0,358000000.0,base_footprint,-0.0012994387123463,0.0029781264650165,0.3824855980841554,0.923955740000568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0676411464304768,-0.0005635531574131,4.990423820348021e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2943065727614554e-06,-0.0002676016347513,0.0001525435795569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.392,0.7849599894239148,-4.832993802848795e-06,9.9281396399465e-06,-1.3895143269215817e-05,0.785350875508227,0.0001842661107566,0.0001303019777273,0.000130289654899,0.0004543619085615,0.0057457714125547,0.0173717305515457,4.338968559866836e-06,4.338732812985102e-06,1.5130251555099765e-05,6,0,387000000,odom,base_footprint,-1.229104663648048e-05,-7.851682631340035e-07,-0.001002860984225,-0.0015117232080241,0.003631380749795,0.3824792318896812,0.9239557158976136,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",0.0002241802774212,0.0005325014944702,0.0,0.0,0.0,-0.00067417727835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,6.0,0.0,392000000.0,base_footprint,-0.0014944602216874,0.0035894017749545,0.3824781507190546,0.923956355574264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299751508135439,-6.112765139048605e-05,-0.000767564971122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049658174056031,0.0081102219356967,0.1309052059465194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.426,0.7849512801705006,6.84589550330357e-07,6.640497803240068e-08,-8.709253414118658e-06,0.7853660057597822,3.809306157269819e-05,2.693672833397944e-05,2.693499594658898e-05,-0.0004300585711279,-0.0043895810565738,-0.0265591735642504,8.969882142531807e-07,8.969402045584318e-07,-1.4320950418561875e-05,7,0,420000000,odom,base_footprint,-1.1868077478404284e-05,7.575011820568946e-07,-0.0010024794888062,-0.0014835641469578,0.0035650147941869,0.3824741177331301,0.9239581370231028,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",1.0660937977718978e-06,1.7797774423208275e-06,0.0,0.0,0.0,2.7198135971328373e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,7.0,0.0,426000000.0,base_footprint,-0.0014832202973153,0.0035643228047841,0.3824741649703157,0.9239581206909504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.944687672427894e-05,4.3714284812857e-05,5.24689056068754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056503639086431,-0.0062265449448981,0.0008453506172408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46,0.7849574432494015,-3.257149832520956e-07,2.4621489183411505e-07,6.163078900889296e-06,0.7853516848093633,-7.710824291945934e-06,-5.452629558228511e-06,-5.452122720738803e-06,1.764611189470713e-05,-0.0013754920680073,0.0134445850757564,-1.8157023138297917e-07,-1.815580197271695e-07,5.876155260937475e-07,8,0,453000000,odom,base_footprint,-1.2118792151516455e-05,9.49453463037174e-07,-0.0010024033019943,-0.0014833253728275,0.0035644049519663,0.3824763258581715,0.9239572256989016,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.087085239481797e-06,1.674745024942935e-05,0.0,0.0,0.0,0.0002540657654753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,8.0,0.0,460000000.0,base_footprint,-0.0014833336039775,0.0035643949862565,0.3824770122524743,0.923956941587768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001900537931211,3.285800496257011e-05,0.0002719639465129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004277301496225,-5.042600587323619e-05,0.0002442518954917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.494,0.7849671336610007,-5.140171960749292e-07,3.87603191870714e-07,9.690411599150297e-06,0.7853522724248898,-7.314346091720736e-06,-5.1722610651535486e-06,-5.171786366756373e-06,0.00015222259634,1.190625225901496e-05,0.0040413358692307,-1.722336945923531e-07,-1.722230850931839e-07,5.069012458125002e-06,8,0,453000000,odom,base_footprint,-1.2118792151516455e-05,9.49453463037174e-07,-0.0010024033019943,-0.0014833253728275,0.0035644049519663,0.3824763258581715,0.9239572256989016,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.087085239481797e-06,1.674745024942935e-05,0.0,0.0,0.0,0.0002540657654753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,9.0,0.0,494000000.0,base_footprint,-0.0014833337994168,0.0035642856867746,0.3824814892407824,0.9239550887226802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001804896321936,3.431183464532857e-05,0.0003196996952966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.295205307210448e-05,-1.2731724962685726e-05,-1.4535665703051376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.528,0.7849776827098492,-5.599290784645723e-07,4.219838301159143e-07,1.054904884856267e-05,0.785357341437348,-5.481099843603612e-06,-3.875881079147548e-06,-3.8755646499391e-06,0.0001921982757923,5.505243988339711e-05,0.0012004708544219,-1.290648065247559e-07,-1.290583363904038e-07,6.4002025838850045e-06,9,0,487000000,odom,base_footprint,-1.2615677826815185e-05,1.3241821441847476e-06,-0.0010023895704702,-0.0014833313950451,0.0035642962569249,0.3824806546066085,0.9239554341914256,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.635694152265893e-06,2.087880335514669e-05,0.0,0.0,0.0,0.0003164871292122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,10.0,0.0,528000000.0,base_footprint,-0.0014833539566709,0.003564253523787,0.3824863627290893,0.9239530713646278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000178552172864,3.4658372625741345e-05,0.0003315714185558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3125183648648904e-05,-3.104653737412994e-06,-3.112477349411732e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562,0.7849884448418178,-5.713229949441505e-07,4.305154457885305e-07,1.0762131968600208e-05,0.785363741639932,-3.992184604536045e-06,-2.82299797315061e-06,-2.8228036347366008e-06,0.000212383356436,4.4712169341368376e-05,0.0006061585778903,-9.400431985881133e-08,-9.400087376468745e-08,7.072365769321875e-06,11,0,553000000,odom,base_footprint,-1.3707967229954938e-05,2.147347052246836e-06,-0.0010023851762806,-0.0014833716253132,0.0035642411641822,0.3824901612647138,0.9239514989052392,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.8026606301144164e-06,2.2124648548070405e-05,0.0,0.0,0.0,0.0003352981807682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,11.0,0.0,562000000.0,base_footprint,-0.0014833771680866,0.0035642381585205,0.3824913346070995,0.9239510131760268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001780803864714,3.476919993098535e-05,0.0003345270440509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.761062821428705e-06,-7.572084207036368e-07,-7.039777393553152e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5960000000000001,0.7849992601259252,-5.74171811917705e-07,4.326352231178933e-07,1.0815284107401624e-05,0.785370814005701,-2.7581488252702534e-06,-1.950359076816548e-06,-1.950252397465257e-06,0.0002306006151414,3.7058131509483225e-05,0.0005470648259864,-6.494589248460782e-08,-6.494446965148893e-08,7.679000484209998e-06,11,0,553000000,odom,base_footprint,-1.3707967229954938e-05,2.147347052246836e-06,-0.0010023851762806,-0.0014833716253132,0.0035642411641822,0.3824901612647138,0.9239514989052392,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.8026606301144164e-06,2.2124648548070405e-05,0.0,0.0,0.0,0.0003352981807682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,12.0,0.0,596000000.0,base_footprint,-0.0014834007877312,0.0035642271344464,0.3824963310179,0.9239489447826011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779637771045,3.4823276580701215e-05,0.0003352712558848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449247392100198e-06,-2.0621702581519339e-07,-1.7960742459557825e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63,0.7850100889157204,-5.749024231337645e-07,4.3316530271833197e-07,1.0828789795191971e-05,0.7853784930061853,-1.5152495272477483e-06,-1.071464291406581e-06,-1.071422139992038e-06,0.0002304277070252,3.732430324391907e-05,-5.1924359207202926e-06,-3.56791760448084e-08,-3.567894213370332e-08,7.673242643941871e-06,13,0,620000000,odom,base_footprint,-1.4839664737866312e-05,3.000065033998984e-06,-0.0010023851233131,-0.0014834180336658,0.0035642198587892,0.3825000091738713,0.9239474220916056,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.8145117114855868e-06,2.2210005547437908e-05,0.0,0.0,0.0,0.0003365871273202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,13.0,0.0,630000000.0,base_footprint,-0.0014834242007247,0.0035642173160279,0.3825013336528455,0.9239468737764954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779360255481,3.486134595142995e-05,0.0003354671296916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.800327530587237e-07,-6.953306800436226e-08,-4.931998177770605e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.664,0.7850209213792033,-5.751077051048704e-07,4.333011434636686e-07,1.0832463482879362e-05,0.7853861662488293,-4.616764795450377e-07,-3.264584859011214e-07,-3.264506528531487e-07,0.0002334901922294,3.163883026134266e-05,9.19665226476474e-05,-1.0870888826119491e-08,-1.0870985495772221e-08,7.775223401240621e-06,13,0,620000000,odom,base_footprint,-1.4839664737866312e-05,3.000065033998984e-06,-0.0010023851233131,-0.0014834180336658,0.0035642198587892,0.3825000091738713,0.9239474220916056,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.8145117114855868e-06,2.2210005547437908e-05,0.0,0.0,0.0,0.0003365871273202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,14.0,0.0,664000000.0,base_footprint,-0.0014834472837455,0.003564207914571,0.3825063379716586,0.9239448020404732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000177930292,3.489369269954674e-05,0.0003355270417403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1485714795252036e-07,-3.5599606371988576e-08,-1.7479154387436966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6980000000000001,0.785031755077973,-5.751826736895976e-07,4.333392036302321e-07,1.083369876964113e-05,0.7853939414722304,5.941391567387401e-07,4.201216004091668e-07,4.201180529801851e-07,0.0002406098467059,3.170617526377711e-05,0.0002138034377333,1.3989817591125341e-08,1.3990162864572704e-08,8.012307895308764e-06,14,0,653000000,odom,base_footprint,-1.539782277994086e-05,3.4206009008764388e-06,-0.0010023852227555,-0.0014834405300254,0.0035642106531138,0.3825048660311379,0.9239454114119054,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.815627749039595e-06,2.221517554437292e-05,0.0,0.0,0.0,0.0003366658319539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,15.0,0.0,698000000.0,base_footprint,-0.0014834700321401,0.0035641987235098,0.3825113428484225,0.9239427300414348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779300230737,3.492303127396439e-05,0.0003355532529067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.907201880287693e-08,-2.7153374900326465e-08,-9.985563218971148e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7320000000000001,0.7850425894071283,-5.752252902431129e-07,4.3335299996670126e-07,1.0834329155384737e-05,0.7854019537801258,1.64255846908106e-06,1.161459829580363e-06,1.1614686343681736e-06,0.0002305903765346,3.1484063433703296e-05,-0.0003008849901286,3.867597820779189e-08,3.8677539627053084e-08,7.678659538604991e-06,15,0,687000000,odom,base_footprint,-1.5972988861712948e-05,3.853933004488181e-06,-0.0010023853300968,-0.0014834633750254,0.0035642014096682,0.3825098707909269,0.9239433394706812,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.816356949696172e-06,2.2217245770374688e-05,0.0,0.0,0.0,0.0003366978229446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,16.0,0.0,732000000.0,base_footprint,-0.0014834924682757,0.00356418968166,0.3825163480039187,0.9239406578951674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779311131437,3.495018234372356e-05,0.0003355711205327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.273420385110157e-08,-2.5031554447240734e-08,-8.492770378574275e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.766,0.7850534242164628,-5.752598509389979e-07,4.333607643625982e-07,1.0834809334503426e-05,0.7854096324396642,2.7760133118964203e-06,1.962915324360059e-06,1.962960350393909e-06,0.0002246415371372,3.403768296742824e-05,-0.0001786438257497,6.536401507343219e-08,6.536764485373434e-08,7.48056318666938e-06,15,0,687000000,odom,base_footprint,-1.5972988861712948e-05,3.853933004488181e-06,-0.0010023853300968,-0.0014834633750254,0.0035642014096682,0.3825098707909269,0.9239433394706812,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.816356949696172e-06,2.2217245770374688e-05,0.0,0.0,0.0,0.0003366978229446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,17.0,0.0,766000000.0,base_footprint,-0.0014835146190366,0.0035641807648134,0.3825213533688946,0.9239385856303872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779325437659,3.497548319941684e-05,0.0003355869314782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.866054020352064e-08,-2.4481010782821857e-08,-8.453881904236261e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
