Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
0.447,0,0,447000000,base_footprint,-0.00014395436465030223,-0.0002763335746543079,-0.38258561193651547,0.9239199924539239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047638908782066294,0.0004738367177916508,-0.00029737571344719136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0146983710691984e-05,-0.00017411951347580184,-0.048039670756576086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48100000000000004,1,0,481000000,base_footprint,0.00023437176027534518,0.0006646938770190796,-0.38258920212558367,0.9239182894979605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06780362266113044,0.0006465913158368482,-0.00031398344138495045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7334271958961865e-05,0.0010430839394921616,0.002972916252328994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.515,2,0,515000000,base_footprint,0.0006660823282407525,0.0017354503330500625,-0.3825920895648655,0.923915492644681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06773072028167983,0.0006478185073439807,-0.0004290957200917729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.704182701808701e-05,0.00021264203870624863,0.00014446790486603639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.549,3,0,549000000,base_footprint,0.0010972982905130243,0.002805012465062107,-0.3825946290545037,0.9239114014125918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765352550917329,0.0006482950340244049,-0.000551384063259403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.520402472020979e-06,0.00026707695476658983,0.0001524380287685814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5830000000000001,4,0,583000000,base_footprint,0.0015005996800197148,0.0036452450576745826,-0.3825986080693735,0.9239062536277409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003903647683962226,0.0003906179412269226,-0.0005909089361934912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02214545927058039,-0.008676376332822287,0.1269009549057083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.617,5,0,617000000,base_footprint,0.0014711189802418935,0.0035712386599543997,-0.3826047804963079,0.9239040339801271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008533119100860879,-2.9827691338959886e-05,1.9137460602017586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02143815143708791,0.006810536831202672,0.005892603314572579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.651,6,0,651000000,base_footprint,0.0014704948158139567,0.0035697230109954636,-0.3826026350674088,0.9239049292876927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001845937946102303,-3.419370400021082e-05,0.0002534429104090964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000458017135319212,9.444554670676723e-05,-0.0007757259215092503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.685,7,0,685000000,base_footprint,0.0014704121316973767,0.0035696542852701593,-0.38259831405931843,0.9239067190660614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017760790899561644,-3.417129738163519e-05,0.00031776546299157885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012454981875278874,1.6448021193815592e-05,-1.424873586756559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7190000000000001,8,0,719000000,base_footprint,0.0014703684160963786,0.0035696404587432385,-0.38259346949007755,0.923908725355087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017506344952000896,-3.463242170310229e-05,0.00033329289787672816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00899871323327e-05,3.983497280028757e-06,-4.253437738561056e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.753,9,0,753000000,base_footprint,0.0014703376517855508,0.00356964565670318,-0.3825884964354295,0.9239107847256427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017440209483872765,-3.4771293723189206e-05,0.00033713001335281104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.434435804398545e-06,9.531028769385837e-07,-1.0035929611325723e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
