Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1.478,0.0,0.0,0.0,0.0,0.0,0.0
1.602,0.2199999988079071,2.2505235392600298e-05,0.0,0.0,0.0,0.0
1.694,0.2199999988079071,1.718737985356711e-05,0.0,0.0,0.0,0.0
1.7930000000000001,0.2199999988079071,1.82750682142796e-05,0.0,0.0,0.0,0.0
1.9,0.20842105150222778,0.0,0.0,0.0,0.0,0.0
1.9940000000000002,0.19684210419654846,0.0,0.0,0.0,0.0,0.0
2.096,0.2199999988079071,0.0,0.0,0.0,0.0,0.0
2.192,0.20842105150222778,2.1430687411339022e-05,0.0,0.0,0.0,0.0
2.29,0.2199999988079071,2.3272201360668987e-05,0.0,0.0,0.0,-0.07365859299898148
2.401,0.20842105150222778,9.203688387060538e-05,0.0,0.0,0.0,-0.06784185767173767
2.493,0.2199999988079071,0.0,0.0,0.0,0.0,-0.045350439846515656
2.593,0.20842105150222778,0.00010496276809135452,0.0,0.0,0.0,-0.06577301770448685
2.693,0.20842105150222778,6.614844460273162e-05,0.0,0.0,0.0,0.008352676406502725
2.792,0.19684210419654846,2.4454304366372526e-05,0.0,0.0,0.0,-0.05077208578586578
2.8970000000000002,0.18526315689086914,0.0001327294739894569,0.0,0.0,0.0,0.03784236684441567
2.991,0.17368420958518982,0.0,0.0,0.0,0.0,0.052617933601140976
3.093,0.1621052622795105,0.0,0.0,0.0,0.0,0.06307645887136461
3.195,0.15052631497383118,7.233369160530856e-06,0.0,0.0,0.0,0.0610460452735424
3.291,0.13894736766815186,9.218076229444705e-06,0.0,0.0,0.0,0.056713901460170746
3.392,0.12736842036247253,8.827519764054159e-07,0.0,0.0,0.0,0.05162594094872474
3.491,0.11578947305679321,1.596448419149965e-05,0.0,0.0,0.0,0.048699282109737396
3.588,0.11578947305679321,0.0,0.0,0.0,0.0,0.0487995371222496
3.693,0.11578947305679321,0.00018892664229497313,0.0,0.0,0.0,0.22763881087303162
3.799,0.11578947305679321,0.0,0.0,0.0,0.0,0.036234427243471146
3.892,0.11578947305679321,0.0,0.0,0.0,0.0,-0.007577203679829836
3.987,0.11578947305679321,2.32266538660042e-05,0.0,0.0,0.0,-0.013984006829559801
4.094,0.11578947305679321,3.0224575311876833e-05,0.0,0.0,0.0,-0.00454566115513444
4.192,0.11578947305679321,2.5710565751069225e-05,0.0,0.0,0.0,-0.012135189957916738
4.296,0.11578947305679321,1.8086751879309304e-05,0.0,0.0,0.0,0.09446355700492859
4.379,0.0,0.0,0.0,0.0,0.0,0.0
4.479,0.0,0.0,0.0,0.0,0.0,0.0
4.579,0.0,0.0,0.0,0.0,0.0,0.0
4.679,0.0,0.0,0.0,0.0,0.0,0.0
4.7780000000000005,0.0,0.0,0.0,0.0,0.0,0.0
4.786,0.0,0.0,0.0,0.0,0.0,0.0
4.899,0.2199999988079071,1.4576156900147907e-05,0.0,0.0,0.0,-0.0905992165207863
5.003,0.2199999988079071,0.0,0.0,0.0,0.0,-0.08559386432170868
5.098,0.2199999988079071,0.0,0.0,0.0,0.0,-0.07675201445817947
5.2,0.2199999988079071,0.00026373323635198176,0.0,0.0,0.0,-0.07136576622724533
5.311,0.20842105150222778,0.0,0.0,0.0,0.0,-0.08439423143863677
5.405,0.2199999988079071,0.0,0.0,0.0,0.0,-0.09863845258951187
5.521,0.2199999988079071,5.5421915021725e-05,0.0,0.0,0.0,-0.04768404737114907
5.604,0.2199999988079071,0.0,0.0,0.0,0.0,-0.04065450653433799
5.709,0.20842105150222778,2.7624610083876178e-05,0.0,0.0,0.0,-0.03078317828476429
5.802,0.20842105150222778,7.572787581011653e-05,0.0,0.0,0.0,-0.039517953991889954
5.91,0.2199999988079071,3.041464697162155e-05,0.0,0.0,0.0,0.03347667306661605
6.006,0.2199999988079071,0.0,0.0,0.0,0.0,0.03358123451471329
6.099,0.2199999988079071,0.00024220910563599318,0.0,0.0,0.0,0.0
6.198,0.2199999988079071,2.500871050870046e-05,0.0,0.0,0.0,-0.006905911024659872
6.304,0.2199999988079071,2.782565206871368e-05,0.0,0.0,0.0,-0.015031693503260614
6.397,0.20842105150222778,1.605163561180234e-05,0.0,0.0,0.0,-0.02427668683230877
6.5,0.20842105150222778,0.0,0.0,0.0,0.0,-0.03657359629869461
6.604,0.2199999988079071,0.0,0.0,0.0,0.0,-0.05303680151700974
6.705,0.2199999988079071,2.7971467716270126e-05,0.0,0.0,0.0,-0.04348954185843468
6.8,0.2199999988079071,4.243401053827256e-05,0.0,0.0,0.0,-0.052286919206380844
6.898,0.2199999988079071,1.5255699508998077e-05,0.0,0.0,0.0,-0.04536265507340431
6.998,0.2199999988079071,0.0,0.0,0.0,0.0,-0.04668950662016869
7.107,0.2199999988079071,4.5383563701761886e-05,0.0,0.0,0.0,-0.05439892038702964
7.212,0.20842105150222778,4.824373536393978e-05,0.0,0.0,0.0,-0.04630467668175698
7.298,0.20842105150222778,2.225618482043501e-05,0.0,0.0,0.0,-0.042196832597255714
7.395,0.2199999988079071,8.587750926380977e-06,0.0,0.0,0.0,-0.03477511182427406
7.503,0.2199999988079071,0.0,0.0,0.0,0.0,0.03639764338731766
7.619,0.2199999988079071,4.2497475078562275e-05,0.0,0.0,0.0,0.0452239066362381
7.708,0.2199999988079071,1.0740852303570136e-05,0.0,0.0,0.0,-0.04603101313114166
7.801,0.2199999988079071,7.411235856125131e-06,0.0,0.0,0.0,-0.04637632146477699
7.91,0.20842105150222778,0.0,0.0,0.0,0.0,-0.03698137775063515
7.997,0.2199999988079071,1.7426791600883007e-05,0.0,0.0,0.0,0.048655934631824486
8.097,0.2199999988079071,0.0,0.0,0.0,0.0,0.03603219240903855
8.2,0.2199999988079071,1.3206605217419565e-05,0.0,0.0,0.0,0.04304137453436851
8.3,0.20842105150222778,1.2306167036513216e-06,0.0,0.0,0.0,0.032932911068201065
8.414,0.2199999988079071,6.994280556682497e-05,0.0,0.0,0.0,0.016671530902385708
8.51,0.2199999988079071,0.0,0.0,0.0,0.0,0.022217553108930588
8.593,0.20842105150222778,2.92928143608151e-05,0.0,0.0,0.0,0.01404467411339283
8.707,0.2199999988079071,2.2829966837889515e-05,0.0,0.0,0.0,0.005274015478789806
8.79,0.2199999988079071,4.4572781916940585e-05,0.0,0.0,0.0,0.0
8.908,0.2199999988079071,0.0,0.0,0.0,0.0,0.0
9.016,0.2199999988079071,0.00013949487765785307,0.0,0.0,0.0,-0.005061981733888388
9.114,0.2199999988079071,2.8749473131028935e-05,0.0,0.0,0.0,0.0
9.21,0.2199999988079071,2.5200124582624994e-05,0.0,0.0,0.0,-0.009617356583476068
9.31,0.2199999988079071,0.0,0.0,0.0,0.0,-0.08483109623193741
9.398,0.20842105150222778,5.143975795363076e-05,0.0,0.0,0.0,-0.007523250300437212
9.501,0.2199999988079071,0.00010577039211057127,0.0,0.0,0.0,0.06587080657482146
9.625,0.2199999988079071,3.1921033496473683e-06,0.0,0.0,0.0,0.05663130059838295
9.699,0.2199999988079071,0.0,0.0,0.0,0.0,0.056015882641077035
9.808,0.2199999988079071,0.0,0.0,0.0,0.0,0.030086435377597812
9.908,0.2199999988079071,0.0,0.0,0.0,0.0,0.02071039006114006
10.005,0.2199999988079071,3.775297591346316e-05,0.0,0.0,0.0,-0.003062032628804445
10.105,0.20842105150222778,2.015217614825815e-05,0.0,0.0,0.0,-0.003935568500310183
10.201,0.20842105150222778,8.383296517422423e-06,0.0,0.0,0.0,-0.01797743886709213
10.301,0.2199999988079071,0.0,0.0,0.0,0.0,-0.02939610928297043
10.413,0.2199999988079071,0.00026707557844929397,0.0,0.0,0.0,-0.03493039682507515
10.506,0.2199999988079071,0.0001231691858265549,0.0,0.0,0.0,-0.03526347503066063
10.612,0.2199999988079071,4.022919529234059e-05,0.0,0.0,0.0,-0.04441189393401146
10.7,0.2199999988079071,2.8358483177726157e-05,0.0,0.0,0.0,-0.03805157914757728
10.801,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0424296073615551
10.908,0.20842105150222778,6.17677069385536e-05,0.0,0.0,0.0,-0.04462330788373947
11.01,0.20842105150222778,6.128096720203757e-05,0.0,0.0,0.0,-0.03289990872144699
11.099,0.2199999988079071,4.404400897328742e-05,0.0,0.0,0.0,-0.03766176477074623
11.196,0.2199999988079071,1.3789294825983234e-05,0.0,0.0,0.0,-0.03703968971967698
11.306,0.2199999988079071,0.0,0.0,0.0,0.0,-0.026673289015889164
11.4,0.2199999988079071,0.00025099419872276485,0.0,0.0,0.0,-0.04905864223837853
11.503,0.2199999988079071,4.4972734031034634e-05,0.0,0.0,0.0,-0.04188511148095131
11.604,0.20842105150222778,3.9337624912150204e-05,0.0,0.0,0.0,-0.05241933092474938
11.7,0.19684210419654846,0.0,0.0,0.0,0.0,-0.040800444781780236
11.799,0.2199999988079071,0.0,0.0,0.0,0.0,-0.03276354447007179
11.896,0.19684210419654846,0.00013542470696847886,0.0,0.0,0.0,-0.042043477296829224
11.996,0.2199999988079071,7.875273149693385e-05,0.0,0.0,0.0,-0.02626696415245533
12.1,0.20842105150222778,5.805907494504936e-05,0.0,0.0,0.0,-0.024184875190258026
12.205,0.19684210419654846,7.058675691951066e-06,0.0,0.0,0.0,-0.01999050565063953
12.296,0.20842105150222778,0.0,0.0,0.0,0.0,-0.01728660613298416
12.392,0.1621052622795105,0.00012935089762322605,0.0,0.0,0.0,-0.0230279341340065
12.505,0.18526315689086914,2.049732529485482e-06,0.0,0.0,0.0,-0.01960928551852703
12.596,0.20842105150222778,1.646665987209417e-05,0.0,0.0,0.0,-0.012475458905100822
12.707,0.19684210419654846,0.0,0.0,0.0,0.0,-0.007338679861277342
12.81,0.2199999988079071,3.155434023938142e-05,0.0,0.0,0.0,-0.0072853793390095225
12.895,0.19684210419654846,0.0,0.0,0.0,0.0,-0.08025489002466202
12.992,0.2199999988079071,2.243934795842506e-05,0.0,0.0,0.0,-0.06673383712768555
13.102,0.2199999988079071,5.6224558647954836e-05,0.0,0.0,0.0,-0.0745939388871193
13.211,0.20842105150222778,0.0,0.0,0.0,0.0,-0.11731530725955962
13.292,0.19684210419654846,0.00019273282669018954,0.0,0.0,0.0,-0.13148681819438934
13.411,0.18526315689086914,0.00020663312170654535,0.0,0.0,0.0,-0.11000219732522963
13.507,0.17368420958518982,3.0957289709476754e-05,0.0,0.0,0.0,-0.10432040691375734
13.597,0.15052631497383118,0.0001382044720230624,0.0,0.0,0.0,-0.02812156267464161
13.699,0.12736842036247253,0.0,0.0,0.0,0.0,-0.014973361045122147
13.804,0.11578947305679321,0.00012056210107402876,0.0,0.0,0.0,-0.013174833729863167
13.919,0.11578947305679321,3.369088881299831e-05,0.0,0.0,0.0,-0.00210321182385087
14.003,0.11578947305679321,7.163230748119531e-06,0.0,0.0,0.0,-0.08844680339097977
14.109,0.11578947305679321,8.654407429276034e-05,0.0,0.0,0.0,0.014359678141772747
14.198,0.11578947305679321,0.0,0.0,0.0,0.0,0.12014728784561157
14.322,0.11578947305679321,1.2900472938781604e-05,0.0,0.0,0.0,0.02598747238516808
14.4,0.11578947305679321,7.508717317250557e-06,0.0,0.0,0.0,0.11189595609903336
14.518,0.11578947305679321,0.0,0.0,0.0,0.0,0.11570117622613905
14.588000000000001,0.0,0.0,0.0,0.0,0.0,0.0
14.692,0.0,0.0,0.0,0.0,0.0,0.0
14.786,0.0,0.0,0.0,0.0,0.0,0.0
