Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1.183,0.0,0.0,0.0,0.0,0.0,0.0
1.29,0.2199999988079071,2.249598219350446e-05,0.0,0.0,0.0,0.008549420163035394
1.3900000000000001,0.2199999988079071,2.0730256437673233e-05,0.0,0.0,0.0,0.006813553627580403
1.493,0.2199999988079071,1.1009990885213483e-05,0.0,0.0,0.0,0.0035594976507127285
1.59,0.2199999988079071,0.0,0.0,0.0,0.0,0.018519125878810883
1.691,0.2199999988079071,0.0,0.0,0.0,0.0,-0.059511292725801475
1.79,0.20842105150222778,1.412223355146125e-05,0.0,0.0,0.0,-0.058115292340517044
1.891,0.20842105150222778,2.8772834411938675e-05,0.0,0.0,0.0,0.028618298470973972
1.992,0.2199999988079071,2.744201765381149e-06,0.0,0.0,0.0,0.035133715718984604
2.091,0.2199999988079071,0.0,0.0,0.0,0.0,-0.05747005715966225
2.192,0.2199999988079071,5.4686988733010367e-05,0.0,0.0,0.0,-0.05957439169287682
2.293,0.2199999988079071,4.89162775920704e-05,0.0,0.0,0.0,-0.050192642956972115
2.394,0.2199999988079071,4.985480700270273e-05,0.0,0.0,0.0,-0.04271117225289345
2.493,0.20842105150222778,3.1021983886603266e-05,0.0,0.0,0.0,-0.03650150075554848
2.5940000000000003,0.20842105150222778,0.0001919269561767578,0.0,0.0,0.0,-0.042974796146154404
2.692,0.2199999988079071,0.00013565519475378096,0.0,0.0,0.0,-0.023186711594462395
2.793,0.2199999988079071,3.45872831530869e-05,0.0,0.0,0.0,-0.03209712728857994
2.894,0.2199999988079071,3.419441782170907e-05,0.0,0.0,0.0,-0.025391863659024242
2.9930000000000003,0.2199999988079071,0.0,0.0,0.0,0.0,-0.018605412915349007
3.093,0.2199999988079071,6.430529901990667e-05,0.0,0.0,0.0,-0.010917427018284798
3.197,0.2199999988079071,2.1761055904789828e-05,0.0,0.0,0.0,0.0
3.295,0.20842105150222778,3.668888166430406e-05,0.0,0.0,0.0,-0.00375645118765533
3.4,0.20842105150222778,1.6348201825167052e-05,0.0,0.0,0.0,-0.013741550967097282
3.493,0.2199999988079071,0.0,0.0,0.0,0.0,-0.006115707103163004
3.593,0.2199999988079071,0.00041142929694615304,0.0,0.0,0.0,-0.009772158227860926
3.696,0.2199999988079071,1.7791266145650297e-05,0.0,0.0,0.0,-0.0025978859048336744
3.791,0.2199999988079071,2.8822552849305794e-05,0.0,0.0,0.0,0.0
3.894,0.2199999988079071,1.288452676817542e-05,0.0,0.0,0.0,0.00653055077418685
3.994,0.20842105150222778,0.0,0.0,0.0,0.0,0.014815581031143667
4.094,0.20842105150222778,6.449483771575615e-05,0.0,0.0,0.0,0.007237555924803019
4.193,0.2199999988079071,3.119633038295433e-05,0.0,0.0,0.0,0.09715403616428375
4.293,0.2199999988079071,0.0,0.0,0.0,0.0,0.08818710595369339
4.393,0.2199999988079071,0.0,0.0,0.0,0.0,0.07829446345567703
4.493,0.2199999988079071,0.0,0.0,0.0,0.0,0.0667022168636322
4.594,0.2199999988079071,2.3608143237652257e-05,0.0,0.0,0.0,0.07667385786771774
4.695,0.2199999988079071,0.0,0.0,0.0,0.0,-0.012920047156512737
4.7940000000000005,0.20842105150222778,2.738750663411338e-05,0.0,0.0,0.0,-0.021873174235224724
4.894,0.20842105150222778,4.963507308275439e-06,0.0,0.0,0.0,-0.01078696921467781
5.0,0.2199999988079071,0.0,0.0,0.0,0.0,-0.009684848599135874
5.1,0.2199999988079071,2.9514993002521805e-05,0.0,0.0,0.0,-0.012825085781514648
5.197,0.2199999988079071,3.3107899071183056e-05,0.0,0.0,0.0,-0.004372867289930582
5.298,0.2199999988079071,2.345822395000141e-05,0.0,0.0,0.0,0.06854263693094254
5.398,0.2199999988079071,9.206901268044021e-06,0.0,0.0,0.0,0.06779835373163223
5.498,0.20842105150222778,0.0,0.0,0.0,0.0,-0.010193010792136192
5.598,0.20842105150222778,7.673459913348779e-05,0.0,0.0,0.0,-0.017025111243128777
5.7,0.2199999988079071,3.37146339006722e-05,0.0,0.0,0.0,-0.008570374920964243
5.795,0.2199999988079071,0.0,0.0,0.0,0.0,-0.02064392901957035
5.895,0.2199999988079071,0.0,0.0,0.0,0.0,-0.014205904677510263
5.993,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0017860302468761802
6.094,0.2199999988079071,2.7260415663477033e-05,0.0,0.0,0.0,-0.008985666558146477
6.194,0.20842105150222778,2.9752074624411762e-05,0.0,0.0,0.0,-0.0009066042257472874
6.298,0.20842105150222778,7.444840775860939e-06,0.0,0.0,0.0,-0.010436026379466057
6.393,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0047333561815321445
6.495,0.2199999988079071,0.00011181559239048511,0.0,0.0,0.0,-0.002511457772925496
6.598,0.2199999988079071,2.697318632272072e-05,0.0,0.0,0.0,0.0
6.694,0.2199999988079071,2.5072848075069487e-05,0.0,0.0,0.0,0.0
6.797,0.2199999988079071,9.12140603759326e-06,0.0,0.0,0.0,0.0
6.901,0.2199999988079071,0.0,0.0,0.0,0.0,0.020061425864696506
6.997,0.20842105150222778,7.288214692380279e-05,0.0,0.0,0.0,0.0
7.093,0.20842105150222778,1.7211956219398417e-05,0.0,0.0,0.0,-0.003609382081776857
7.196,0.2199999988079071,2.6870917281485163e-05,0.0,0.0,0.0,0.0
7.293,0.2199999988079071,9.29048746911576e-06,0.0,0.0,0.0,0.0
7.392,0.2199999988079071,0.0,0.0,0.0,0.0,0.009032689966261387
7.492,0.2199999988079071,3.809060945059173e-05,0.0,0.0,0.0,0.01792466454207897
7.594,0.2199999988079071,2.109083106915932e-05,0.0,0.0,0.0,0.01023671217262745
7.695,0.2199999988079071,1.9507464458001778e-05,0.0,0.0,0.0,0.15751183032989505
7.7940000000000005,0.20842105150222778,0.0,0.0,0.0,0.0,0.155527263879776
7.892,0.2199999988079071,0.0,0.0,0.0,0.0,0.1391357481479645
7.992,0.2199999988079071,0.0,0.0,0.0,0.0,0.11677426844835283
8.094,0.20842105150222778,0.0,0.0,0.0,0.0,0.11019498109817505
8.193,0.2199999988079071,0.0,0.0,0.0,0.0,0.021190321072936055
8.292,0.20842105150222778,0.0,0.0,0.0,0.0,0.009886818937957287
8.394,0.19684210419654846,1.3571084309660364e-05,0.0,0.0,0.0,0.0
8.493,0.20842105150222778,1.8348717276239768e-05,0.0,0.0,0.0,-0.00495099788531661
8.592,0.19684210419654846,2.806309930747375e-05,0.0,0.0,0.0,0.0
8.696,0.2199999988079071,1.729580071696546e-05,0.0,0.0,0.0,-0.006803182419389486
8.791,0.20842105150222778,0.0,0.0,0.0,0.0,0.0
8.894,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0022250537294894457
8.996,0.20842105150222778,7.1161994128488e-05,0.0,0.0,0.0,-0.011051739566028118
9.099,0.19684210419654846,2.1324058252503164e-05,0.0,0.0,0.0,-0.007097196765244007
9.196,0.2199999988079071,2.149098327208776e-05,0.0,0.0,0.0,-0.0011462447000667453
9.295,0.20842105150222778,0.0001815610157791525,0.0,0.0,0.0,0.0
9.394,0.2199999988079071,1.5194481420621742e-05,0.0,0.0,0.0,0.04564835876226425
9.495,0.2199999988079071,8.071732008829713e-05,0.0,0.0,0.0,0.2879079282283783
9.594,0.20842105150222778,6.233248313947115e-06,0.0,0.0,0.0,0.3033164143562317
9.694,0.19684210419654846,0.0,0.0,0.0,0.0,0.28144207596778875
9.793,0.18526315689086914,0.0,0.0,0.0,0.0,0.25525644421577454
9.896,0.17368420958518982,0.0,0.0,0.0,0.0,0.236915796995163
9.994,0.1621052622795105,0.0,0.0,0.0,0.0,0.22561204433441162
10.094,0.15052631497383118,0.0,0.0,0.0,0.0,0.15821586549282074
10.192,0.13894736766815186,0.0,0.0,0.0,0.0,0.15616224706172943
10.295,0.12736842036247253,0.0,0.0,0.0,0.0,0.13286286592483518
10.393,0.11578947305679321,0.0,0.0,0.0,0.0,0.12044536322355269
10.494,0.11578947305679321,0.0,0.0,0.0,0.0,0.055647626519203186
10.593,0.11578947305679321,0.0,0.0,0.0,0.0,0.03989899531006814
10.694,0.11578947305679321,0.0,0.0,0.0,0.0,0.1766689568758011
10.793,0.11578947305679321,4.7913337766658515e-05,0.0,0.0,0.0,0.13646207749843597
10.893,0.11578947305679321,0.0,0.0,0.0,0.0,0.17274662852287292
10.992,0.11578947305679321,0.0,0.0,0.0,0.0,0.20588859915733337
11.093,0.11578947305679321,0.0,0.0,0.0,0.0,0.22044225037097934
11.192,0.11578947305679321,0.0,0.0,0.0,0.0,0.1461799293756485
11.293,0.11578947305679321,0.0,0.0,0.0,0.0,0.08593704551458359
11.392,0.11578947305679321,5.008100742998067e-06,0.0,0.0,0.0,-0.04197867214679719
11.492,0.11578947305679321,2.002701148740016e-05,0.0,0.0,0.0,-0.05522721633315087
11.583,0.0,2.747938205625161e-05,0.0,0.0,0.0,-0.0
11.683,0.0,3.3084700805360856e-05,0.0,0.0,0.0,0.0
11.783,0.0,0.00019299233455040074,0.0,0.0,0.0,-0.22432905905307626
11.883,0.0,0.00014930535159289604,0.0,0.0,0.0,-0.05599056871366165
11.983,0.0,4.725193139153844e-05,0.0,0.0,0.0,-0.0
12.084,0.0,5.3015534205681e-05,0.0,0.0,0.0,-0.0
12.183,0.0,0.0,0.0,0.0,0.0,-1.37
12.283,0.0,0.0,0.0,0.0,0.0,-1.37
12.384,0.0,0.0,0.0,0.0,0.0,-1.37
12.484,0.0,0.0,0.0,0.0,0.0,0.0
12.584,0.0,0.0,0.0,0.0,0.0,0.0
12.683,0.0,0.0,0.0,0.0,0.0,0.0
13.687,0.0,0.0,0.0,0.0,0.0,0.0
