Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw
0.268,-4.728922262224943e-06,0.0,0.0,0.0
0.302,-6.063629082315807e-06,-3.518825159466027e-07,-9.824547864483578e-08,-1.3347068200908645e-06
0.336,-6.238019256164944e-06,-6.374334871415283e-07,-2.142485274226372e-08,-1.743901738491372e-07
0.37,-6.171277095377404e-06,-9.073749859438515e-07,-5.430881189539169e-09,6.674216078754008e-08
0.404,-2.6313730494861087e-05,4.041225367032964e-06,1.0417417359884148e-05,-2.014245339948368e-05
0.438,-2.6680885656083077e-05,9.49335482496906e-07,-8.593574066069411e-09,-3.6715516122198694e-07
0.472,-1.842938264513562e-05,-8.511467970880207e-08,5.330749282024262e-07,8.251503010947452e-06
0.506,-8.092532393674622e-06,-1.0572762595018573e-07,6.71754666447483e-07,1.0336850251461e-05
0.54,2.765493110087584e-06,-1.1094082488869589e-07,7.064898910644751e-07,1.0858025503762203e-05
0.5740000000000001,1.3761254045682697e-05,-1.1232390320983777e-07,7.15666826189009e-07,1.0995760935595112e-05
0.608,2.479383193299902e-05,-1.1270051502709241e-07,7.181158876701289e-07,1.1032577887316324e-05
0.642,3.5836512467059714e-05,-1.1281066851411529e-07,7.187839880483721e-07,1.1042680534060696e-05
0.676,4.688222326156237e-05,-1.1285027559475302e-07,7.189805790161438e-07,1.1045710794502656e-05
0.7100000000000001,5.7929091752851336e-05,-1.1287120374632589e-07,7.190523137492419e-07,1.1046868491288966e-05
0.744,6.897662193153703e-05,-1.1288718487507429e-07,7.190909632326681e-07,1.1047530178685694e-05
0.778,8.00246822222219e-05,-1.129018546664959e-07,7.19120824382076e-07,1.1048060290684873e-05
0.812,9.107323754890684e-05,-1.1291617587564333e-07,7.191483318911707e-07,1.104855532668494e-05
0.8460000000000001,0.0001021222784058,-1.1293040363177273e-07,7.19175191777451e-07,1.1049040856981896e-05
0.88,0.0001131718020782,-1.1294460569750805e-07,7.192018579885197e-07,1.10495236724004e-05
0.914,0.0001242218076695,-1.1295880020158885e-07,7.192284528656348e-07,1.105000559129858e-05
