Theta_calculated,yaw_world,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,Time
5.3904455371346246e-05,7.255093897384078e-05,4.429967609337869e-06,4.429967602901812e-06,2.3879499117841847e-10,0.0002337471793293,3.2642739346645576e-05,-0.0003320718067966,-1.1289200276334844e-07,7.191011065682228e-07,1.104770889484989e-05,1.475179211326004e-07,8.724268014677803e-12,7.78378107166688e-06,-3.321294789833772e-06,0.956
6.168823644301313e-05,8.359916135736258e-05,5.933119372162143e-06,5.9331193608730825e-06,3.6600367044242576e-10,0.0002259786757844,4.513969257730551e-05,-0.000233288394741,-1.1290650714368415e-07,7.191298544139523e-07,1.10482223835218e-05,1.9757287465179282e-07,1.3196845088238018e-11,7.525089903622498e-06,-3.321294789833772e-06,0.99
6.921332634663563e-05,9.46478743023249e-05,7.333812607545046e-06,7.333812589978787e-06,5.07597564965813e-10,0.000201529600886,4.20628599214085e-05,-0.0007342064534044,-1.129207841581523e-07,7.191570589781491e-07,1.1048712944962324e-05,2.4421595916370294e-07,1.805069976403426e-11,6.710935709506871e-06,-3.321761244730424e-06,1.024
7.59242620561425e-05,0.0001056970715265,9.113240884941428e-06,9.11324085867482e-06,6.919160884642873e-10,0.0001808971949069,5.343628460649796e-05,-0.0006195917711461,-1.1293499988396765e-07,7.191838312310614e-07,1.1049197224243309e-05,3.034709204901682e-07,2.436271912038001e-11,6.02387659040062e-06,-3.322202059005098e-06,1.058
8.194813864654312e-05,0.0001167467511754,-0.0001536112587617,-0.0001536112582459,-1.2588156716589162e-08,0.0022253553082254,-0.0048866216110119,0.0613951385380938,-1.1294919850107776e-07,7.192104675342811e-07,1.104967964893168e-05,-5.115254878554566e-06,-6.155920052850359e-10,7.410433176390752e-05,-3.322202059005098e-06,1.092
0.0001560524704104,0.0001277969125859,1.0700560572909885e-05,1.070056044261786e-05,1.6698489054017903e-09,0.0001637296543988,0.0049342888689089,-0.0619106802950924,-1.1296339187845394e-07,7.19237048402413e-07,1.1050161410489505e-05,3.5632866250945626e-07,5.7056276718669797e-11,5.452197491482483e-06,-3.322428359458424e-06,1.126
0.0001615046679019,0.0001388475554284,8.886873669864838e-06,8.886873553963307e-06,1.4352715744984083e-09,0.0001874847912146,-5.446507216351491e-05,0.0007133674719449,-1.129775833476343e-07,7.192635970538468e-07,1.1050642842433852e-05,2.959328891301123e-07,4.9116077073630976e-11,6.243243547447497e-06,-3.3226478738069027e-06,1.16
0.0001677479114493,0.0001498986794775,7.450438993869385e-06,7.450438889044085e-06,1.2497955747412056e-09,0.0002154918891787,-4.313617645631992e-05,0.0008410539929169,-1.1299177393123833e-07,7.192901213393274e-07,1.1051124049124285e-05,2.4809961479635924e-07,4.284181408354647e-11,7.1758799096531285e-06,-3.3226478738069027e-06,1.194
0.000174923791359,0.0001609502845504,5.8199539387297305e-06,5.819953849689287e-06,1.0180484033057822e-09,0.0002276628160818,-4.896351516935898e-05,0.0003654933003933,-1.1300596405427329e-07,7.193166248931346e-07,1.1051605072915152e-05,1.938044630175649e-07,3.489612688813683e-11,7.581171775526257e-06,-3.323093343095726e-06,1.228
0.0001825049631345,0.0001720023704887,4.679069569662193e-06,4.679069491736825e-06,8.539534145746512e-10,0.0002426869793488,-3.4260791863890005e-05,0.0004511760740825,-1.1302015395352889e-07,7.193431100859441e-07,1.1052085938335472e-05,1.5581301391902825e-07,2.927566921023456e-11,8.08147641231563e-06,-3.323531976571493e-06,1.262
0.0001905864395468,0.0001830549371528,3.864345424797276e-06,3.864345354614597e-06,7.36491831232749e-10,0.0002627137230722,-2.4466190536484007e-05,0.0006014037154181,-1.1303434381288585e-07,7.193695788318404e-07,1.1052566664088186e-05,1.286827001659118e-07,2.526101345147584e-11,8.748366978305613e-06,-3.323531976571493e-06,1.296
0.0001993348065251,0.000194107984419,3.015334145009029e-06,3.015334085102836e-06,6.010610444236842e-10,0.000264804894688,-2.549583422787527e-05,6.279794642110532e-05,-1.1304853378066305e-07,7.193960328007217e-07,1.1053047266136362e-05,1.0041062491678829e-07,2.059299951516568e-11,8.818002993112513e-06,-3.323757884727285e-06,1.33
0.0002081528095182,0.000205161512177,2.443655350409889e-06,2.443655297471037e-06,5.086537230091054e-10,0.0002725084800494,-1.716753136934356e-05,0.0002313388997426,-1.1306272398696473e-07,7.194224734485937e-07,1.105352775803372e-05,8.137372130448046e-08,1.7416753425191488e-11,9.074532385648124e-06,-3.323757884727285e-06,1.364
0.0002172273419039,0.0002163568506634,2.044728571639656e-06,2.0447285233966184e-06,4.441709490390906e-10,0.000287207654515,-1.1979783146253229e-05,0.0004414166506185,2.777936080539025e-05,7.284947370068624e-07,1.119533848634646e-05,6.808945973696065e-08,1.5208011193078263e-11,9.564014895352508e-06,-3.324196332671748e-06,1.398
0.0002144376265345,0.0002866288748058,0.1337806810161029,0.1337806779402512,2.868761149341134e-05,2.149048175035246e-05,0.92073683180058,-1.964503746701844e-05,0.0033899516833966,1.3729830412040655e-06,2.099553269500828e-05,0.0044548965737781,9.628786791687929e-07,7.156330422867369e-07,0.1040085536203064,1.534
0.0002165349756951,0.0003520440316377,0.2180174855072822,0.2180174803961461,4.720841055651516e-05,-2.490317432248792e-06,0.3536044475149885,-0.0006880138814087,0.0057038977736809,1.421674156365212e-06,2.173972149029812e-05,0.0072599820951374,1.5814996494126926e-06,-8.292757049388478e-08,0.1512603172770193,1.636
0.0002164520481246,0.0003707913332268,0.2180145281304421,0.2180145230232895,4.718969076627145e-05,1.3581695961077804e-05,-8.881011531786158e-05,0.0004826430448446,0.0061919675194032,1.2240576228384606e-06,1.8747301589072948e-05,0.0072598836141993,1.5828159790649312e-06,4.5227047550389094e-07,0.1697352639450572,1.67
0.0002169043186001,0.0003081576680144,0.224621380288357,0.2246213750044217,4.872134705242843e-05,7.961792682600012e-06,0.1984039687061523,-0.0001687658642185,0.0064641521936346,-4.142822422958866e-06,-6.263366521238544e-05,0.0074798917852432,1.6334678791541826e-06,2.6512769633058044e-07,0.1907472562923051,1.7040000000000002
0.0002171694462964,0.0001256677677821,0.2180116618763463,0.2180116567353514,4.734547152369953e-05,-9.259550008626432e-07,-0.1984900424027225,-0.0002668993298337,0.0065104893260375,-1.1547769511556545e-05,-0.0001824899002323,0.0072597881671857,1.5862596364856824e-06,-3.0834301528726016e-08,0.1907472562923051,1.738
0.0002171386119949,0.0002930009100616,0.2179946037009638,0.2179945985618308,4.7335045298042335e-05,0.0001126629633725,-0.000512257518994,0.0034110786298329,0.0065726585795825,1.15103916418514e-05,0.0001673331422795,0.0072592201269916,1.5996308251435325e-06,3.751676680306681e-06,0.1931301430640604,1.772
0.0002208902886752,0.0003539527907136,0.224624673434225,0.2246246679542232,4.96174085549719e-05,5.437707958710702e-06,0.1991011931910275,-0.0032199776400559,0.0068356929627768,4.009122574395554e-06,6.09518806519542e-05,0.0074800014404978,1.6629928742349851e-06,1.810756750250664e-07,0.2009862998612004,1.806
0.0002210713643502,0.0003990259461987,0.2180177983223222,0.2180177929947795,4.819749173516522e-05,7.603478541729436e-06,-0.1984046580151,6.503815564620823e-05,0.0072730917078265,2.961539504511067e-06,4.507315548512952e-05,0.0072599925043577,1.6156500359554468e-06,2.5319583543959024e-07,0.2009862998612004,1.84
0.0002213245601856,0.0004549883557114,0.2174919011854411,0.2174918958585684,4.81362989808288e-05,0.0014414185255492,-0.0157927068132466,0.043057508919144,0.007464383025214,3.7757677478254687e-06,5.596240951262422e-05,0.0072424800884448,1.786489721182795e-06,4.799923690078922e-05,0.2137817587771304,1.874
0.0002693237970864,-1.7713943634183736e-05,0.2242024255511688,0.2242024174198729,6.03830478354564e-05,0.0015716405424251,0.2015172482200516,0.0039105710773556,0.007345886802412,4.177795662432598e-06,-0.0004727022993455,0.0074659404410846,2.216157382933417e-06,5.23356300627581e-05,0.2196876198733168,1.908
0.0003216594271492,-0.0024595463097662,0.206502116188132,0.2065021055052834,6.64233512527675e-05,-0.0714034309957277,-0.5315408217128174,-2.191443589734322,0.0071035888958597,-7.219789932601406e-06,-0.0024418323661321,0.0068765162714488,-5.954127012533314e-06,-0.0023777342521577,0.2196876198733168,1.942
-0.0020560748250084,-0.0049135822336678,0.2064895617134515,0.2064891252521083,-0.0004245576903336,-0.0712395447339226,-0.0003770112516662,0.0049215093635179,0.0071108060539449,-2.4883818326259185e-05,-0.0024540359239015,0.0068760646820853,-2.228450428328875e-05,-0.0023722768396396,0.2091300700029273,1.976
-0.0044283516646481,-0.0069017719965447,0.2129297589255287,0.2129276711208783,-0.0009429247705445,-0.0738270079553023,0.1933993156779947,-0.0777015982396324,0.0071130574675543,-4.183506557253256e-05,-0.0019881897628768,0.0070904457631039,-4.010560062845464e-05,-0.0024584393649115,0.2091300700029273,2.01
-0.0068867910295596,-0.0085300246956912,0.2068520054834963,0.2068471002257315,-0.0014245352752973,-0.0478186523369304,-0.1825151183793522,0.7810317002514074,0.007115400848552,-5.40198513982877e-05,-0.0016282526991465,0.0068879678293218,-5.291184416732589e-05,-0.0015923611228197,0.2093185152666199,2.044
-0.0084791521523794,-0.0101662381294002,0.2070053247354405,0.2069978833504142,-0.0017552086125221,-0.047520906618293,0.0046041817400652,0.0089413128719955,0.0071207513461166,-6.598063537357712e-05,-0.0016362134337089,0.0068929804788518,-6.389308095745482e-05,-0.0015824461903891,0.209437489583451,2.078
-0.0100615983427686,-0.0115745213110213,0.2134154700795015,0.2134046675318518,-0.0021472645096523,-0.0490472720821281,0.19249685717901,-0.0458368007157678,0.0072544913415836,-7.797269717850001e-05,-0.0014082831816211,0.0071063139805028,-7.729765358562613e-05,-0.0016332741603348,0.209437489583451,2.112
-0.0116948725031034,-0.0131815117130094,0.2288594771299213,0.2288438267480494,-0.002676421396143,-0.0080843249072092,0.4637839955081034,1.2301185337813458,0.0075569010700252,-9.63385793175e-05,-0.001606990401988,0.0076204874632629,-9.014033893564168e-05,-0.00026920801941,0.2251390430973106,2.146
-0.0119640805225135,-0.0150031519514075,0.2186272819025792,0.2186116350196191,-0.0026156120046137,-0.0557667271485212,-0.3072731299502145,-1.431903971210568,0.0075058788007006,-0.0001087341229421,-0.0018216402383981,0.0072796825145601,-9.384942415017668e-05,-0.0018570320140457,0.220825135194356,2.18
-0.0138211125365593,-0.0167691717751794,0.224840448302317,0.224818973778627,-0.0031074462041906,-0.0561198902669678,0.1865815735656994,-0.0106054990524522,0.0074692033700435,-0.0001168131467643,-0.0017660198237718,0.0074863709283158,-0.0001104631649587,-0.00186879234589,0.220263550227875,2.214
-0.0156899048824493,-0.0186962189286932,0.2179008770593633,0.217874056940712,-0.0034187037653424,-0.054664836747041,-0.2083955328214329,0.0436953008987021,0.0074453011056906,-0.0001290102900647,-0.0019270471535137,0.007255098634903,-0.0001204364870678,-0.0018203390636764,0.220263550227875,2.248
-0.0175102439461258,-0.0203122880036632,0.2175056824739354,0.2174723387648245,-0.0038083829389712,-0.0477420391156999,-0.011867705268103,0.2078918207609958,0.0074678996453416,-0.0001444193889925,-0.00161606907497,0.0072417251992842,-0.0001325659296824,-0.0015898099025528,0.2198646488765246,2.282
-0.0191000538486786,-0.0219959917772012,0.2240781432454051,0.2240372712837909,-0.0042796443802455,-0.0490105361428343,0.1973711943384268,-0.0380930038178494,0.0074724158074168,-0.0001573508549291,-0.001683703773538,0.0074603217280239,-0.0001485899759185,-0.0016320508535563,0.2198646488765246,2.316
-0.020732104702235,-0.0236928649253743,0.2174509526521703,0.2174042219238078,-0.0045078929712408,-0.0490692692002058,-0.1990147325295718,-0.0017637554766229,0.0074777290928034,-0.0001695429169231,-0.001696873148173,0.0072394349355266,-0.0001560177828469,-0.0016340066643668,0.219933209222507,2.35
-0.0223661113666018,-0.0254043978334338,0.2175696384979055,0.2175152219288667,-0.0048657810621893,-0.049511185279657,0.003564139511567,-0.0132707531366727,0.0074835157744388,-0.0001823774899181,-0.0017115329080595,0.0072431202628453,-0.0001679917597467,-0.0016487224698125,0.2201050009769267,2.384
-0.0240148338364144,-0.0269103459242907,0.2243416066851064,0.2242769195182911,-0.005387008579995,-0.0514324217452972,0.2033624080240505,-0.0576947887579633,0.0074877282246874,-0.0001948264343161,-0.0015059480908568,0.0074682644000979,-0.0001857728401418,-0.0017126996441183,0.2202953938765068,2.418
-0.0257275334805328,-0.0283761733910705,0.2179261721677752,0.2178540528277571,-0.0056060843928395,-0.0424767487420518,-0.1926556912111464,0.2689391292265884,0.0074932567452843,-0.0002059885624315,-0.0014658274667798,0.0072544057688974,-0.0001918034823117,-0.0014144757331103,0.2204092988753552,2.452
-0.0271420092136431,-0.0298570254559468,0.2181052735687963,0.2180249406593582,-0.0059190885280444,-0.0427401392939938,0.005378420451083,-0.0079096261844438,0.0074993095530965,-0.0002173398101169,-0.0014808520648762,0.0072600880797694,-0.0002022623720471,-0.0014232466384899,0.2205956060876616,2.486
-0.0285652558521331,-0.0311400180899576,0.2248964777344831,0.2248047291519582,-0.0064233517957223,-0.0444422557233558,0.203940065035641,-0.0511146074883475,0.0075033228694026,-0.0002282122103073,-0.0012829926340107,0.007485836766656,-0.0002194268397576,-0.0014799271155877,0.2205956060876616,2.52
-0.0300451829677209,-0.0323936234667492,0.2184546700193639,0.2183560764990978,-0.0065625230810534,-0.0364863113272195,-0.193447679132708,0.2389172491332221,0.0075078015946827,-0.0002381146914918,-0.0012536053767916,0.0072711231005342,-0.0002229394592256,-0.0012149941671964,0.2208870749186924,2.5540000000000003
-0.0312601771349173,-0.033629982325026,0.2185885090062511,0.2184817155025836,-0.0068320026803303,-0.0363849038882534,0.0040191887954091,0.003045268437419,0.0075096868527771,-0.0002483419031206,-0.0012363588582768,0.0072753018329552,-0.000231903379905,-0.0012116172994788,0.2210023630326429,2.588
-0.0337008586900146,-0.0340333510491861,0.2173451466876647,0.217221733724426,-0.0073233316487154,-0.0089741127220083,-0.2378865238970838,0.8388805940856079,0.0074624256778572,-0.000254227860433,-0.0004033687241601,0.0072334475162247,-0.0002449380379448,-0.0002988379536428,0.2209683390585407,2.622
-0.0339996966436575,-0.035521049400967,0.2067998557894257,0.2066803391196268,-0.0070297778004252,-0.0351726416320915,-0.3166754023495193,-0.7867426099124084,0.0073246394261773,-0.0002528272373777,-0.0014876983517808,0.0068823169493801,-0.0002381128309705,-0.0011712489663486,0.2192652595426352,2.656
-0.0351709456100061,-0.0384327587918407,0.2128457606874055,0.2127141296421143,-0.0074844434127119,-0.0355117807469866,0.1815587056450379,-0.0101843578046583,0.0071825111349875,-0.0002626489233811,-0.0029117093908737,0.0070832318431224,-0.0002534105854459,-0.0011825422988746,0.2127813509859371,2.69
-0.0363534879088808,-0.040515409151765,0.2063180482467287,0.2061817307615066,-0.0074987287275318,-0.0331171315488288,-0.196027400620923,0.0719113873320675,0.007024657404899,-0.0002750852098334,-0.0020826503599243,0.0068657128945319,-0.0002534842200621,-0.0011028004805759,0.2127813509859371,2.724
-0.0374562883894568,-0.0420517722276128,0.2060345197348751,0.2058900061420408,-0.0077154839907185,-0.0334431395132801,-0.0085143697253339,-0.0097900289625033,0.0070364561049584,-0.0002907441798923,-0.0015363630758478,0.0068559930743421,-0.0002607340396832,-0.0011136565457922,0.2063121563410543,2.758
-0.038569944935249,-0.0432389037101885,0.2122658861754044,0.2121080180670918,-0.008185053786017,-0.0347558270581666,0.1871281213372152,-0.0394200463929866,0.0070706508030217,-0.0003009400584416,-0.0011871314825757,0.0070630380690331,-0.0002766400995178,-0.0011573690410369,0.2081327345910026,2.792
-0.0397273139762859,-0.04582439674867,0.2286525955865415,0.2284721827537807,-0.0090813642249137,0.005488635804159,0.4920933757098226,1.208542428298067,0.0074020351508087,-0.0003265350914972,-0.0025854930384814,0.007608151684775,-0.0003017039269661,0.0001827715722784,0.2081327345910026,2.826
-0.0395445424040074,-0.046659667742583,0.2177762307351572,0.2176059768644204,-0.0086096170701005,-0.0228037202807936,-0.3266175631046318,-0.8496203028514306,0.00747577543154,-0.0003455397986179,-0.0008352709939129,0.0072461698673037,-0.0002894417628912,-0.0007593638853504,0.2242957295019623,2.8600000000000003
-0.0403039062893579,-0.0473941156742376,0.2244630381654692,0.2242807534175381,-0.0090442881939033,-0.0230044059334071,0.2008050279372955,-0.00602659617458,0.0074747144537556,-0.0003506977335753,-0.0007344479316546,0.0074684334099986,-0.0003040253581295,-0.0007660467175824,0.2199684165527884,2.894
-0.0410699530069403,-0.0477578574642888,0.2180463807244902,0.2178625126819896,-0.008952637317532,-0.0109422475846677,-0.192692415645014,0.3622269774396214,0.0074772769296975,-0.0003551827398704,-0.0003637417900511,0.007254767599706,-0.000299434809862,-0.0003643768445694,0.2199684165527884,2.928
-0.0414343298515098,-0.0481338448746987,0.2182178570450759,0.2180305652315233,-0.0090391237499932,-0.0108887787042664,0.0051494390566293,0.0016056720841241,0.0074834562309112,-0.0003582708941909,-0.0003759874104098,0.0072603634981789,-0.0003023093564608,-0.000362596330852,0.2202391326070697,2.962
-0.0417969261823618,-0.0485628599012071,0.2250078246843441,0.2248113108690983,-0.0094018973881972,-0.0114305541803147,0.2039029321101553,-0.0162695338152639,0.0074895411333653,-0.0003616704635613,-0.0004290150265084,0.0074861573082808,-0.0003144978809614,-0.0003806374542044,0.2205960847120288,2.996
-0.0421775636365663,-0.0492804585104475,0.2185387636374131,0.21834440802709,-0.009214699966291,-0.0205255707918501,-0.1942660975054366,-0.2731236219680323,0.0074973929786729,-0.0003665397861795,-0.0007175986092403,0.0072707637708798,-0.0003093245375651,-0.0006835015073686,0.2205960847120288,3.03
-0.0428610651439349,-0.0499763585678521,0.2186358168373791,0.2184350228306239,-0.0093680950642483,-0.0204154573608652,0.0029145105094887,0.0033067096391873,0.0074994768960355,-0.0003729974193712,-0.0006959000574046,0.0072737800827691,-0.000314420285498,-0.0006798347301168,0.2208528552446242,3.064
-0.0435408998740517,-0.0506022105416478,0.2251942209306428,0.2249807919285468,-0.0098020611997221,-0.0198831499340684,0.1969490718697813,0.015985208011915,0.0074954953385347,-0.000378245750591,-0.0006258519737956,0.0074917522068367,-0.00032887875847,-0.0006621088928044,0.2208528552446242,3.098
-0.0442030087668562,-0.0510145347356699,0.2183466949874214,0.2181334152612262,-0.0096484381328525,-0.0114875674354576,-0.2056314097063486,0.2521195945528764,0.0074837718889679,-0.0003782395126076,-0.0004123241940221,0.0072637815316671,-0.0003226725597984,-0.0003825359956007,0.2206788827093029,3.132
-0.044585544762457,-0.0514908794552367,0.2180261728405352,0.2178095048049363,-0.0097175953877165,-0.0107177646623898,-0.0096252896962819,0.0231172003924265,0.0074545386441832,-0.000378500715795,-0.0004763447195668,0.0072529990467378,-0.000324880484793,-0.0003569015632575,0.2203109445890552,3.166
-0.0449424463257146,-0.0526676536795734,0.2243610064633102,0.224134459784566,-0.0100799384080613,-0.0101385548101971,0.1902352439271783,0.0173936892550369,0.007392928293015,-0.0003812247450723,-0.0011767742243366,0.0074636211598024,-0.0003369118317212,-0.0003376138751795,0.2203109445890552,3.2
-0.0452800602008941,-0.0533286013311106,0.2175629444377089,0.2173399496459684,-0.0098478972523842,-0.0032517836100666,-0.2041460067748152,0.2068099459498656,0.0074098902364886,-0.0003930745777526,-0.0006609476515372,0.0072374029952252,-0.0003283171003345,-0.0001082843942152,0.2174282895967059,3.234
-0.0453883445951093,-0.0534984627489369,0.217405548966562,0.2171816486245422,-0.0098642902521208,-0.005223740162779,-0.0047265907251322,-0.0592179144958686,0.0074521738514998,-0.0003974421083005,-0.0001698614178262,0.0072321207353425,-0.0003291001615873,-0.0001739505474205,0.2174282895967059,3.268
-0.0455622951425299,-0.0536411701801456,0.2241316127488466,0.223899013035598,-0.010208417854108,-0.0057741458297716,0.2019838973659048,-0.016528698708485,0.0074556809036488,-0.0003989076179612,-0.0001427074312087,0.007455804864293,-0.0003406470921901,-0.0001922790561313,0.2194852194502266,3.302
-0.0457545741986613,-0.0536806732367733,0.2176773437896752,0.217449531838951,-0.0099562594557145,-0.0012637793681476,-0.1938218906658068,0.1354464402890066,0.0074604986766247,-0.0003997253021318,-3.950305662762944e-05,0.0072410628775937,-0.000331686073559,-4.208385295931816e-05,0.2197589104455829,3.336
-0.0457966580516206,-0.053725112412445,0.2178406521692178,0.217612249802008,-0.0099728869249893,-0.0012368751524185,0.0049041555418196,0.0008079344062803,0.0074667239043333,-0.000400466482509,-4.443917567176214e-05,0.0072464815237062,-0.000332236628892,-4.118794257553793e-05,0.2199423271573002,3.37
-0.0458378459941961,-0.053829034640051,0.2246229100878944,0.2243869728922644,-0.0102926251559325,-0.0014238352249501,0.203671408969267,-0.0056144165925406,0.0074631361786127,-0.000400794352018,-0.0001039222276059,0.0074720785300145,-0.0003429115144619,-4.74137129908403e-05,0.2199423271573002,3.404
-0.045885259707187,-0.0540984820877788,0.2174123696071028,0.217183533557617,-0.0099725227301299,-0.0053790298886581,-0.2165327471709185,-0.1187746145257659,0.0073511775722061,-0.0003964187096836,-0.0002694474477277,0.0072321823341802,-0.0003327230077804,-0.0001791216952923,0.2201332610927029,3.438
-0.0460643814024793,-0.0544486766317598,0.2066511761007101,0.2064319654879847,-0.009515892421323,-0.0091472731961045,-0.3231589641559371,-0.1131604596830736,0.0070881482474981,-0.0003841113815027,-0.0003501945439809,0.0068741365103782,-0.0003179169263125,-0.0003046041974302,0.2086952933579411,3.472
-0.0463689855999096,-0.054691612456813,0.2133000426338429,0.2130707773373611,-0.0098869627516177,-0.0114907553528602,0.1996656616556376,-0.0703748395422134,0.0070980495553036,-0.0003877699802282,-0.0002429358250531,0.0070951941667588,-0.0003305837875261,-0.0003826421532502,0.2086952933579411,3.506
-0.0467516277531598,-0.0547378123367715,0.2071503148555658,0.2069239703432226,-0.0096810868272713,-0.0019012600860746,-0.1846765098581704,0.2879728308344017,0.0070984781785961,-0.0003894084750565,-4.61998799585403e-05,0.0068905584361442,-0.0003225890576215,-6.331196086628577e-05,0.2091168373718313,3.54
-0.0468149397140261,-0.0547436880761673,0.2071359827104539,0.2069090405573763,-0.0096935168567192,-0.0007093566650949,-0.0004303947481034,0.0357928955249145,0.0070947450931528,-0.0003898070880467,-5.8757393957761805e-06,0.0068900676714187,-0.0003228662278896,-2.362157694766332e-05,0.2090109621898307,3.574
-0.0468385612909738,-0.0546024773952994,0.213237463842842,0.2130036010096872,-0.0099840844864879,0.0004390864442638,0.1832276616332743,0.0344877810618282,0.0071108335854495,-0.0003868883164648,0.0001412106808678,0.0070930227907629,-0.0003324086244933,1.4621578593987384e-05,0.2090109621898307,3.608
-0.0468239397123798,-0.0539473724223912,0.2174517134396834,0.2172133775790675,-0.0101782257072458,-0.0082473623300916,0.1265540419471895,-0.2608543175482133,0.0071676844074352,-0.0003822603347519,0.0006551049729081,0.007233159297264,-0.000339918443642,-0.000274637165592,0.2088195136009343,3.642
-0.0470985768779718,-0.0554583175686101,0.217872860245285,0.2176312538503516,-0.0102577082716034,0.0015325879120121,0.0126470512192688,0.2936921994625757,0.0072227297768465,-0.0003873174757816,-0.0015109451462188,0.0072471299252572,-0.000341387015814,5.103517747000464e-05,0.2088195136009343,3.676
-0.0470475417005018,-0.0574792100745702,0.2242821923137705,0.2240340170118002,-0.0105480334957546,0.0036164824281415,0.1924724344890535,0.0625794148987809,0.0073016351581874,-0.0004104655941263,-0.00202089250596,0.0074603543702336,-0.0003507902678344,0.0001204288648571,0.2122386522799925,3.71
-0.0469271128356447,-0.0579064517853343,0.2177116462313318,0.2174719729418081,-0.0102128296546095,0.0030177545545755,-0.1973136961693296,-0.0179798160230038,0.0074191014577404,-0.0004299942505696,-0.0004272417107641,0.0072418342312609,-0.0003397136240653,0.0001004912266673,0.2182234991857581,3.744
