Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,odom_world_velocity_x,odom_world_velocity_y,odom_yaw_world
6.552,-0.1357636028058365,0.0070189682270638265,-0.000954440800283396,-0.0009247045854513246,-0.10642797809538553,0.2064021979159178,0.2052343508560715,-0.021925522415865855,-0.02517865717133694,-0.519998793792076,-1.0646191550947308,0.0068339979836801144,-0.0007329757341524182,-0.0008384492838055202,0.2063907261724069,-0.028028218137703623,-0.13497602632684783
6.586,-0.1381099667846472,0.0072841501635219075,-0.001000150967757199,-0.0023463639788107167,-0.10726642737919104,0.20625832767954547,0.20507285194207162,-0.022082190414628698,-0.026588030608615802,-0.004320427518688551,-0.04232352664501084,0.006828600543041385,-0.0007383507686952206,-0.0008853814192669063,0.2065376943992625,-0.02823678892502969,-0.13587259016946088
6.62,-0.1414597002489646,0.00743889305991674,-0.0010449135071578103,-0.0033497334643173837,-0.10815180879845795,0.22444649079585646,0.2231351153871639,-0.024226999643610775,-0.09950186208067695,0.5461910845739038,-2.189604548710545,0.007429050285832904,-0.0008190576029206141,-0.003313412007286543,0.2187712776959828,-0.03049603271704246,-0.13850436276202283
6.654,-0.1448155349073412,0.007441191752700638,-0.0010708681191837904,-0.003355834658376605,-0.1114652208057445,0.21806290432342657,0.21670964554285826,-0.024256128517482,-0.09760466557173875,-0.19169929346636327,0.0569728681362823,0.007215106938540047,-0.0008194454996927087,-0.0032502353635389006,0.21882800155896479,-0.0312295457244734,-0.14175554605029836
6.688,-0.1461811860658064,0.007177111880536602,-0.00105420049069041,-0.0013656511584652087,-0.11471545616928341,0.21823318401810646,0.21679882340582676,-0.024979847408057514,-0.09779749254637461,0.005113504344741511,-0.0057905998389148694,0.007218034702626827,-0.0008435732908957748,-0.003256656501794275,0.21889563042321641,-0.0319671236361301,-0.14501309181456934
6.722,-0.1487357308774775,0.0070359600931653166,-0.001041838164022299,-0.0025545448116710834,-0.11732575964487771,0.2069015984851719,0.20547919647067894,-0.024219233544507376,-0.0908375069253098,-0.16422681890572455,-3.310735967330205,0.006841228119383534,-0.0008168388810929043,-0.0030248889806128165,0.20749054286782048,-0.031110543305797777,-0.1488284925704643
6.756,-0.1518570510903039,0.0070521824683704715,-0.0010673924927704914,-0.003121320212826406,-0.12035064862549053,0.2070536509617762,0.20555594864781965,-0.02485892902149948,-0.09096810840058588,0.00456614043856749,-0.0039219662245068,0.006843749943683333,-0.0008381594510907612,-0.00302923800973951,0.20733874984104814,-0.03173013183699105,-0.1518570510903039
6.79,-0.1536171005474198,0.0072454022129933016,-0.001115571918006708,-0.0017600494571159142,-0.12337988663523006,0.2247144411306572,0.2230062410933958,-0.027654954096107173,-0.07404262340653549,0.5303540591255556,0.5082728226441557,0.0074249662480690695,-0.0009300540318313696,-0.002465619359437632,0.2159477346025853,-0.033436694994493206,-0.1536171005474198
6.824,-0.15511123117090128,0.007340737717561163,-0.0011376467630457021,-0.001494130623481471,-0.12584550599466768,0.21822124641752205,0.21649553083821996,-0.02738973375362066,-0.06975006734360573,-0.19499083222628052,0.1289055874753682,0.007208236700786256,-0.0009204400618631784,-0.002322677242542071,0.2155191547904381,-0.033690939873211284,-0.1550695369791261
6.8580000000000005,-0.15707990562458682,0.007370289638593874,-0.0011573962856598896,-0.001968674453685537,-0.12816818323720974,0.2178707801756912,0.21608373779500928,-0.027847712920489907,-0.06776479171801865,-0.01052451176669233,0.059617886654266566,0.007194537329428939,-0.0009354370458105777,-0.0022565675642100213,0.21798599596600005,-0.034494960469383676,-0.15694255694006953
6.892,-0.15861457320930467,0.007387083359875257,-0.0011705921801965086,-0.001534667584717847,-0.1304247508014198,0.22437194534111798,0.22246629653596425,-0.029180760129407877,-0.04685940408235336,0.19523018514795154,0.627789418488447,0.007407367838018451,-0.000977488849444952,-0.0015604181559423671,0.21694038189293494,-0.034680007711400423,-0.15851838635787344
6.926,-0.16086090185349222,0.007339432026020054,-0.0011788756313931975,-0.0022463286441875563,-0.13198516895736212,0.2176798939087972,0.21578664357782332,-0.028647175525043148,-0.045587820868393865,-0.20096250547509892,0.03818568210088575,0.007184969676518418,-0.0009593951307439922,-0.0015180744349175157,0.21516566455648184,-0.03486293325815767,-0.16063233466232762
6.96,-0.16321914988106295,0.007331707670645615,-0.001196179406670994,-0.0023582480275707303,-0.13350324339227965,0.21759178971557822,0.21565558619118008,-0.02896299528997127,-0.04781028148593614,-0.0026457715681373604,-0.06674055908535365,0.0071805615344590545,-0.0009701743187961951,-0.0015920823734816736,0.21619623242544592,-0.03555466417664323,-0.16299652468561232
6.994,-0.16468005819697681,0.007372277627460289,-0.0012188140434818001,-0.0014609083159138614,-0.1350953257657613,0.22419124241807348,0.22214852319042477,-0.0301951456574178,-0.04126936352065945,0.19818176283769554,0.19642396292122197,0.007396853939073649,-0.0010105712033378156,-0.0013742698052379599,0.21692474435790504,-0.03601204609505377,-0.16451134724200384
