Theta_calculated,yaw_world,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,Time,odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,odom_yaw_world
-1.4819911591443822e-06,-1.9753875825214445e-05,0.0001415951119098,0.0001415951119096,-2.0984270402832218e-10,-9.591101900416652e-05,0.0042590929350251,-0.0030287555169138,4.035576289878988e-06,1.085156090482306e-05,-1.3560686167165332e-05,4.7151172265876e-06,-8.180128992662693e-12,-3.193836932838745e-06,0.0002237216557382,0.398,0.000223721655713,-3.352201425122741e-09,-0.0002633485240777,-1.4983803933450844e-05
-4.675828091983129e-06,-2.778255968556656e-05,5.388125612060363e-05,5.3881256120014616e-05,-2.519394909991383e-10,-0.0003672238966111,-0.0026340497233996,-0.0081475338620715,7.567102876795631e-07,-5.134112352345267e-07,-8.028683860352113e-06,1.7942458287248727e-06,-1.694855960984078e-11,-1.222855575715125e-05,4.640555512916874e-07,0.432,4.640555511045705e-07,-1.3178211803985369e-11,-0.0004028262684821,-2.8397918673907423e-05
-1.690438384913438e-05,-2.039513201027269e-05,-2.8975899513198397e-06,-2.897589950905834e-06,4.898197277217233e-11,8.289495321931309e-05,-0.0017050704526103,0.0135170825774913,-7.556990784616217e-08,4.7568285170299605e-07,7.387427675293866e-06,-9.64897453692191e-08,1.368238976731936e-12,2.760401942203126e-06,-2.559173401886397e-06,0.466,-2.559173401208019e-06,5.892515631272161e-11,0.0001613466944062,-2.3025073750177983e-05
-1.4143981906931257e-05,-1.0286510002054268e-05,-2.1427627644549533e-06,-2.142762764240621e-06,3.0307197770286355e-11,0.0002249014800077,2.266748308903561e-05,0.0042644602639159,-1.0345859361230063e-07,6.565565545841185e-07,1.0108622008218424e-05,-7.135400005325773e-08,6.461335911062427e-13,7.489219284256871e-06,-3.1245878077985505e-06,0.5,-3.124587807519062e-06,4.1792043943980637e-11,0.0002897854497385,-1.3375218273885406e-05
-6.654762622674383e-06,5.126981736776483e-07,-9.723565913738784e-07,-9.723565913523477e-07,6.470802300138193e-12,0.0002540237131214,3.51473325249572e-05,0.0008745415349471,-1.1035210106466298e-07,7.025698618741224e-07,1.0799208175731917e-05,-3.2379474492634694e-08,3.5009716329088285e-14,8.45898964694438e-06,-3.26624941810286e-06,0.534,-3.2662494180880326e-06,9.841653829871899e-12,0.0003111736407255,-3.013136037725843e-06
1.8042270242699973e-06,1.1492807193372718e-05,-2.5802616186934495e-07,-2.58026161868925e-07,-4.655377742130843e-13,0.0002634039308721,2.145136424938539e-05,0.000281688220741,-1.1216585789862454e-07,7.146244786035499e-07,1.098010901969507e-05,-8.592271189977793e-09,-6.473373939636664e-14,8.77135089804187e-06,-3.305411898762707e-06,0.5680000000000001,-3.305411898667033e-06,-2.5149192270054912e-11,0.0003189677388205,7.608489664998026e-06
1.0575577922311863e-05,2.252116832819817e-05,3.729789377837808e-07,3.729789377629233e-07,3.944467819839956e-12,0.0002729730345709,1.894910209168545e-05,0.0002873604714359,-1.12656522694746e-07,7.178358830319653e-07,1.1028361134825454e-05,1.2420198626473684e-08,2.0449380047983805e-13,9.0900020512125e-06,-3.31651348922468e-06,0.6020000000000001,-3.316513488649361e-06,-6.177466158854227e-11,0.0003308677683802,1.8626386352059046e-05
1.9665579973524368e-05,3.356265927426878e-05,9.827382473828768e-07,9.82738247192847e-07,1.9326117595703457e-11,0.0002631806733348,1.8311090378351228e-05,-0.0002940649019847,-1.1279687110385407e-07,7.187057971332325e-07,1.1041490946070608e-05,3.2725183627195583e-08,8.309440303080288e-13,8.763916422050625e-06,-3.3195714096968467e-06,0.636,-3.3195714082680245e-06,-9.739689009032403e-11,0.0003217361548971,2.934020031013359e-05
2.842949639557499e-05,4.460798192250591e-05,1.649281960630609e-06,1.6492819599641045e-06,4.6888255548718615e-11,0.0002592936535725,2.0016327725157124e-05,-0.0001167273201901,-1.1284447264375137e-07,7.189558213215684e-07,1.1045322648237133e-05,5.492108925691457e-08,1.872302661039315e-12,8.634478663965002e-06,-3.320572821239388e-06,0.67,-3.3205728185749985e-06,-1.3302104850675068e-10,0.0003219059705792,4.0059669130424135e-05
3.706397505954e-05,5.5654674493319845e-05,2.4986590758423546e-06,2.4986590741261023e-06,9.26102376481106e-11,0.000260914958988,2.5506820276628996e-05,4.868785031484675e-05,-1.1286751770700489e-07,7.190417082636681e-07,1.1046692570813931e-05,8.320534714924921e-08,3.557216623988569e-12,8.688468134300632e-06,-3.321017821602152e-06,0.7040000000000001,-3.321017817265208e-06,-1.6972370466781719e-10,0.0003317195494501,5.110593012711354e-05
