world_velocity_x,world_velocity_y,angular_velocity_yaw,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
-8.888367132614539e-06,-1.4354938869531875e-09,0.00018746711371600035,1.1291473776386257e-07,-7.192832909879354e-07,1.1050817565028126e-05,-2.9598262530158e-07,-4.912426339845004e-11,6.242654886744378e-06
-0.2242947378221865,0.0026847765987538,-0.0085997941537712,-0.0074760264273825,1.9633945401000344e-05,-0.0002971811199308,-0.007469001987858,9.046246718193232e-05,-0.0002863731453205
-2.0451273368693457e-06,-4.4424798908981877e-10,0.00028720347941860007,1.1301404347595356e-07,-7.194685660603191e-07,1.1054182488035025e-05,-6.810274022498105e-08,-1.5210802481998084e-11,9.563875864640634e-06
-0.2177701040333976,-3.4733438045318234e-05,-0.0179589276962612,-0.0074802462755431,-4.4659355145000926e-05,-0.0004224658706162,-0.0072517443792599,1.002002725881096e-06,-0.0005980322922854
0.0001046392840642063,-2.2572665212298657e-05,0.0041317970372068,2.8676399557170384e-06,-7.184369841956029e-07,0.000170964887673,3.48454087061809e-06,-7.514253448829024e-07,0.0001375888413389
-0.11078837247327289,0.0294974590324802,-0.1605676752159635,-0.0038199469671087,0.0011021573887532,-0.0053460152973427,-0.0036866105271961,0.0009921187584132,-0.0053469035846915
-0.1100407223079645,0.0319191595990936,0.03876361604476541,-0.0037199465463879,0.0011734534723784,0.0016424073528895002,-0.0036650424788032,0.0010605377583769,0.0012908284142906
-0.1104273093415518,0.031165017696610203,0.0881474664487118,-0.003742130892594,0.0011466421606278999,0.0015293258181627001,-0.0036787486347654,0.0010323917451906,0.0029353106327421
-0.2106526055289357,0.0147081932593257,-0.1117041469523899,-0.0072508233655239,0.0005191586556585,-0.0028029203768622,-0.0070138053311174,0.0005028187664094,-0.0037197480935145
-0.2070904491649278,0.0027546581606495996,-0.0087337758690331,-0.0071049861128107,3.2075336805699114e-05,-0.0003071729352193,-0.0068960986456542,9.272364620819518e-05,-0.0002908347364388
-0.2184402853969263,-0.0005737746914529001,-0.004281257090249301,-0.0074923051558514,-5.3470373051100334e-05,-8.875816650499857e-05,-0.0072740628160321,-1.85979732698228e-05,-0.0001425658611053
0.00010161489529830758,-2.2245449880988095e-05,0.004245505463409099,2.7608351365060457e-06,-7.256024951024509e-07,0.00016912588238060001,3.3838293626315983e-06,-7.405297319473279e-07,0.0001413753319315
-0.2178720563905302,-0.0004796331943322995,-0.0120741001943778,-0.0074832630993629,-1.65109745825006e-05,-0.0001350207311059,-0.0072550229601136,4.410305444438696e-05,-0.0004020675364727
-0.2060087789097405,-0.00011128096029439961,-0.0024580333963637006,-0.0070700417368793,-4.359976417300126e-06,-0.0001103921995935,-0.0068598280016134,6.033552505061295e-05,-8.18525120989122e-05
-0.1101083532089559,0.03196308105486359,-0.0643587834345015,-0.0037636431317451,0.0011703158573096997,-0.0019794892960689004,-0.0036654662420355,0.0010682938893307,-0.0021431474883689
-0.2241148444189702,-0.0006756705101470997,-0.0117381464067779,-0.0074723973123983,-2.1885703168200016e-05,-0.0003991403750323,-0.0074629536007792,3.951042913766082e-05,-0.0003908802753457
-0.1366318961387605,0.0292563465115023,-0.2571000748527967,-0.0044125245196238,0.0010361191965132,-0.0058307804109358,-0.0045456174930308,0.0009936947820471,-0.0085614324925981
-0.2058955884764525,0.0028881830029545003,0.0003518050349295993,-0.0070662733472575,5.632378084899879e-05,6.9364427970342035e-06,-0.0068563237888308,9.612710251313456e-05,1.17151076631572e-05
-0.2061375856947268,-0.0011760405380456997,-0.012101882435052,-0.0071329228978934,-7.658292039780003e-05,-0.0003405827063782,-0.0068643892579999,-3.778824209585944e-05,-0.0004029926850872
-0.2245577766379167,0.0026732162104692,-0.0006410807755583003,-0.0073249821528623,1.5660974677100093e-05,-0.0002128882295147,-0.0074777731312426,8.908785078009791e-05,-2.134798982609265e-05
-0.2068812294737292,0.002657250216115,-0.0019768830552066,-0.0071047120165952,2.4989325965998552e-05,-8.188282899901367e-05,-0.0068891421434018,8.870391471284989e-05,-6.583020573838195e-05
-3.7280853343313325e-07,3.07348495612314e-11,0.0002729779793050023,1.1255812795533948e-07,-7.176489917335501e-07,1.1025398709119116e-05,-1.2414524203948674e-08,-2.043634650792552e-13,9.090166710858752e-06
0.0003608921654242869,6.7192223553056915e-06,0.002756786779048899,1.5437683388963563e-05,-9.295777258916393e-07,-2.3030198692541866e-05,1.195871268248513e-05,-1.210201307783639e-06,9.18009997423308e-05
-0.2125711410692727,-0.00012440714370609996,-0.0127434790927141,-0.0071803836192875,-8.959599650599365e-06,2.720008847534315e-05,-0.0070783671162596,5.985224482054716e-05,-0.0004243578537873
-3.3423236373009146e-06,1.2795637379520164e-10,0.00024481482084210034,1.1281441866014402e-07,-7.190903324434477e-07,1.1047344283809934e-05,-1.1129937705693292e-07,-5.69523859440718e-12,8.152333534042493e-06
-0.206727124924747,0.0108990384310029,-0.11694176599160849,-0.0072720028661061,0.0004011078414951,-0.0033571207054978,-0.0068832896993483,0.0003763315063861,-0.0038941608075205
-0.2252743824708509,-0.0020661919020319996,-0.0219748665236133,-0.007509569897831,-0.00010200072227699997,-0.0007434862686799,-0.0075016613520307,-6.606957285671827e-05,-0.0007317630552363
-0.2173842623603626,-0.004867345964854299,-0.0289940390370132,-0.0074651196996516,-0.0001840154185215,-0.0009657571378869,-0.0072389728439245,-0.0001585977585591,-0.0009655014999325
-0.2251197767937025,0.003488505876736,-0.0111091432867979,-0.0074995809021511,7.795670476080062e-05,-0.0003667611809223,-0.0074964670673616,0.000117543755871,-0.0003699344714503
-0.1941650187420785,0.0134435687235918,-0.0174585991116864,-0.006899907750286,0.000471900238613,-0.0023394649932724,-0.0064655652335792,0.0004495415940759,-0.0005813713504191
0.0002098773626509065,-3.9811384074266154e-05,1.3616703485808883,0.0002654742496929997,-2.8607201763897194e-05,0.0440885201684006,7.016574376910969e-06,-1.1668311589623048e-06,0.0453436226077435
-0.2176846833916302,0.0037371985948816,-0.002202522814234,-0.0074725188212352,9.835831258969956e-05,-8.019612958642952e-05,-0.0072488955545499,0.0001247047861509,-7.334400971399368e-05
-0.004391014729034193,-8.165235756719437e-05,-0.3705365862951999,-0.00010539924290269963,-3.480900893082235e-07,-0.0031251301600208,-0.0001454090954277,1.5615257595840358e-05,-0.0123388683236301
-0.213390195949631,-0.0035182866836269006,-0.0203901222020455,-0.0071146776739376,-0.00013328371524389996,-0.0006760156867504,-0.0071059325995757,-0.0001147560847132,-0.0006789910693281
0.0001032424031364998,-2.2346548998092124e-05,0.0041294993454522,2.8476184188441778e-06,-7.199387311029599e-07,0.0001706056590791,3.4380241792847844e-06,-7.438990691734824e-07,0.0001375123282035
-0.2176602310164705,0.0079084487508145,-0.1228776159489037,-0.0075102632027432,0.0002882606890909,-0.0042554238050098,-0.0072475270485305,0.0002781697787434,-0.0040918246110984
-0.2179106147730097,-0.003156016721799701,-0.0119205438711974,-0.0072316659667528,-0.000109599505345,-0.00021615152630389997,-0.0072564440008418,-0.0001036648893343,-0.0003969541109108
-0.2175883059721094,-0.0037560201186673005,0.05903235247292811,-0.007450137372595,-0.0001602367358041,0.00201915819073,-0.0072455628091124,-0.0001322068484331,0.0019657773373485
-0.217392549818728,-0.0003619432563634001,-0.0096460481879814,-0.0074625540759177,-5.771554606190041e-05,-0.0004773964827369,-0.0072391737055544,-1.0899796262274932e-05,-0.0003212134046597
-0.217512451669701,-0.0028077396030927997,-0.0104109140256872,-0.0074656663475337,-0.00013314783499409998,-0.0003600386893283,-0.0072431805783799,-9.225193526348434e-05,-0.0003466834370553
-0.218424552885499,-0.00042449862271199974,-0.003910402946866901,-0.0074960459708611,-1.4496396197799521e-05,-0.0001360773640497,-0.007273393932514,4.785215173935804e-05,-0.0001302164181306
-0.11047548688244221,0.030563462358596,-0.12510834314275032,-0.0038059746743703,0.0011347496957141,-0.0042927574942641,-0.0036767043989716,0.0010254186006276,-0.0041661078266535
-0.2242669455141854,-0.0028171671237681994,-0.0207537284810352,-0.0074751093976243,-0.0001294986941777,-0.0007024660723922,-0.0074681209848971,-9.124111651186852e-05,-0.0006910991584184
-0.2112058207829882,0.0094153056526451,-0.1271439764076091,-0.007103442127899,0.0003351183128058,-0.0040941619244163,-0.007032469536867,0.0003284080673593,-0.0042338944143733
-0.2241625781412942,-0.003404977715573,0.062214253743557005,-0.0074279118013775,-0.00014544374172099998,0.0017945427867034002,-0.007464490896696,-0.0001211280725133,0.0020717346496604
-2.4441305167266503e-06,-5.087415939908357e-10,0.0002725033447843004,1.1299985638348053e-07,-7.194421399977819e-07,1.1053702131835763e-05,-8.138954610694279e-08,-1.741994397612454e-11,9.074361381318746e-06
-0.2179972958783937,-5.188962511381255e-05,6.910041518411701e-05,-0.0066753102415942,-7.988746026740064e-06,0.00012125468662329998,-0.0072593099486397,-1.7460492238480973e-06,2.3010438256310105e-06
-0.2251994108967837,-0.00040702061467530037,-0.0129300936431353,-0.007504168530666,-1.2256620660200737e-05,-0.0004331319459502,-0.0074989761530242,5.1439037329891457e-05,-0.0004305721183164
-0.2059150073007691,-0.0032362959818234994,-0.0158187575379345,-0.0071330867598027,-0.00013370784779910002,-0.0003377460093996,-0.0068569976677066,-0.0001059718777581,-0.0005267646260132
-0.2173730790272247,0.0060136005358584,-0.13352856630757026,-0.0075007735036598,0.0002260741764401,-0.0043710439933639,-0.007238054758633,0.0002163355194004,-0.004446501258042
-0.2178629150080769,0.0037562421349224,-0.0024729034959018008,-0.0074019970098846,9.849275069270021e-05,-0.0001015966011435,-0.007254830080197,0.0001253718057627,-8.234768641353085e-05
9.669833252645699e-05,-2.1267267849960254e-05,0.004117408051996202,2.7252966154911462e-06,-7.279877677069107e-07,0.0001685106140807,3.220103966680827e-06,-7.079749318721419e-07,0.0001371096881314
0.0003270413123871996,5.643898888866607e-06,0.0041457003899661,-7.181664619215766e-05,-1.189809724397279e-06,0.0013302547367555,1.0836490793007065e-05,-1.0992043774696964e-06,0.0001380518229858
-0.2175907218838565,-0.0001619699579641998,-0.0175640522359672,-0.0074752592750982,-4.890913143209934e-05,-0.0006116694743232,-0.0072457721985168,-3.284389855573011e-06,-0.0005848829394577
-0.2180679885134392,0.0127809955976377,-0.0267953744262026,-0.0074172997182679,0.0004349168196284,-0.0019709244937886,-0.0072614737495893,0.0004288370615929,-0.0008922859683925
-0.2126115135149771,-0.0039466624345746,-0.0085383525508057,-0.0070989790520912,-0.00015208811620919996,-0.0007937905100416,-0.0070799818127667,-0.0001304268756768,-0.0002843271399418
-0.014908360065591292,0.0053738590253537,0.8066690034539863,-8.24548901254829e-05,3.444086261229773e-05,0.0299021282748004,-0.0004987922536785,0.0001722598973206,0.0268620778150177
-0.2186258788855008,0.0032608298693663,-0.017446639997947,-0.0075077815754183,7.410892012939957e-05,-0.0005787135118917,-0.0072802099636934,0.0001106906400442,-0.0005809731119316
-0.218030864925404,0.0029824337131636996,-0.0005490992930656004,-0.007483920002836,6.0056232108500127e-05,-3.129305309590435e-05,-0.0072604270274417,9.937164700433282e-05,-1.8285006459084487e-05
-0.1100419083614382,0.03221789079220319,-0.004629479017442501,-0.0037134082512795,0.0011597984672001998,-0.0008200548092562,-0.0036643142819982,0.0010731332807788,-0.0001541616512808
-0.224405170624866,0.0031423521734066998,-0.00039171475768339827,-0.0074790410502567,4.9596315773199964e-05,-2.0458347833152146e-05,-0.0074726916401311,0.0001046790047581,-1.3044101430859105e-05
-0.1270114106150056,0.02936277503631,-0.0892383880316468,-0.0042417333393851,0.0010463268373032,-0.0029392999764867,-0.0042280222696195,0.0009840575155341,-0.0029716383214538
-0.2174092628434787,0.0036719277904993,-0.0061996929883818995,-0.0074619609772359,9.692228504030054e-05,-0.0001733010793372,-0.007239715945032,0.0001230127684276,-0.0002064497765131
-0.1632453043007666,0.0278041147745789,-0.1319917436543977,-0.0054321125191871,0.0010150355136374,-0.0044501356317367,-0.0054340176306517,0.0009378133505619,-0.0043953250636914
-0.2180180997296787,-5.2396246259624364e-05,5.627943374594824e-06,-0.0070115987732628,-2.766961420133955e-06,4.212931550373611e-05,-0.0072600027124575,-1.7552536589216995e-06,1.8741051437398682e-07
-0.2102726905630528,0.0180525582867132,-0.291266218422573,-0.0071870404467757,0.00071881388778,-0.0092176368665879,-0.0069990563612383,0.0006350882448507,-0.0096991650734716
-0.2181624433439231,0.003062369751643,-0.0010163170311854024,-0.0074917756032637,5.043352701209966e-05,-4.8198694189593994e-05,-0.0072648077737973,0.000102090065443,-3.3843357138474414e-05
-0.217976613356975,0.0040427530234266,-0.003965405844910799,-0.007354412145121,0.000108099700908,-0.0010580903829877,-0.0072586124971754,0.0001350931468303,-0.0001320480146355
-0.2238111289059391,-0.0011866733169418001,0.0008592982554780013,-0.0074578178854874,-8.066389704019985e-05,-0.0001944207343913,-0.0074529099728546,-3.963288587148744e-05,2.8614631907419864e-05
-0.2176906148129792,0.0029471679108826,0.002235918364727099,-0.0074327204593882,4.507061952939949e-05,-0.0003991120508453,-0.0072491012519225,9.78610627215966e-05,7.445608154541539e-05
-0.1947184155801959,0.0170964784008568,0.013776803595474799,-0.006711980018649,0.0005750530396429,0.00036864196640839993,-0.0064842543668871,0.0005678166288465,0.0004587675597293
-0.2186393963204023,-0.0007015198761737996,-0.0123608318253648,-0.0075062242105758,-6.011770997580053e-05,-0.00030967566516970006,-0.007280696470237,-2.187198914149195e-05,-0.0004116156997846
9.90558619297921e-05,-2.181467198926132e-05,0.004241429017097502,2.7180287607286857e-06,-7.295600003981711e-07,0.0001682840175134,3.29861246914709e-06,-7.261911905133082e-07,0.0001412395862693
-0.1820074209925562,0.0252827305048652,-0.1722875006015649,-0.0062885392432667,0.0009569469704898,-0.0059773900032973,-0.0060583999274551,0.0008592881700965,-0.0057371737700321
0.0001005460914386136,-2.1908932803462247e-05,0.004124009912663998,2.796805558702431e-06,-7.234577016901605e-07,0.0001697287351656,3.3482359118098985e-06,-7.293330502611991e-07,0.0001373295300917
-0.1459925033687548,0.0287766916671225,-0.1320534374517958,-0.0047960517831913,0.0010200607940229,-0.0039958887569437,-0.0048594290772355,0.0009689432259676,-0.0043973794671448
-0.2180043245597736,0.0025628189517277,-0.004460071637402599,-0.0069872808802408,9.787707996299425e-06,-0.0001480809499119,-0.0072595377592606,8.587119294543328e-05,-0.0001485203855255
-0.1866292750612559,0.0154941999273007,-0.0830997031531322,-0.0066835044999431,0.0005535034266142,0.001192708034639,-0.0062140337514762,0.0005245466254472,-0.0027672201149993
-0.2238326490234616,-0.0007538200752756005,-0.0119713058319663,-0.0072736601322554,-2.536655082219924e-05,0.00037757697523889996,-0.0074536069504359,3.051943870290402e-05,-0.0003986444842044
-0.2182567505024859,0.0029895151649365,-0.0011792242409934019,-0.0074906838117556,6.0727870270200525e-05,-8.911471439665421e-05,-0.007267947969462,9.968377019185688e-05,-3.9268167225081646e-05
-0.2231871784680266,0.0031253406156461,0.0097361113000046,-0.0073799350469174,5.983746508649978e-05,4.6951403587236484e-06,-0.0074321499222847,0.0001028590401075,0.0003242125062901
0.00010582310704179698,-2.2936058799309482e-05,0.004253385456727699,2.837487707019193e-06,-7.20710491203258e-07,0.0001704281347683,3.5239645699535263e-06,-7.635164521368847e-07,0.000141637735709
2.8974743172260897e-06,-4.899616736636636e-11,8.289301008045959e-05,7.01655492865369e-08,-4.2846029214084523e-07,6.675840427128321e-06,9.648589476734008e-08,-1.3685152621273289e-12,2.7603372356793744e-06
