odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
-0.0745978431026179,-0.0837253812995356,0.0965705529756046,-0.0025713008072685,-0.0028949457063929,0.0035500797308101,-0.0024340078971925,-0.0030757921636124,0.0022591544189176
-0.1666647152435826,-0.144983517460218,-0.008630365473901,-0.0056263088009826,-0.0048951110838613,0.0002048281443158,-0.0052391169033551,-0.0050351857710605,-0.0001930907821449
-0.0355253779815492,-0.0353899275262817,-0.0337757356382406,-0.0014676509283172,-0.0014617176338949,-0.0014052419998495,-0.001610321791336,-0.0016111229697049,1.4948161706555136e-06
-0.1466228836131695,-0.1314533844504045,0.0180717557313568,-0.0051715028131285,-0.004635335724195,0.0006140030051762,-0.0043543465886947,-0.0043583847855126,0.0007960915647533
9.108404411009574e-05,0.00011273004140820164,0.0022671661629671005,3.860561712087929e-06,3.3342712977280087e-06,7.282838442268513e-05,2.492508799523516e-06,3.4181188711560018e-06,7.239972432131481e-05
2.000377752858773e-06,1.9972760519210153e-06,0.00033697306997440037,5.755247736429978e-07,-4.3379457905987073e-07,1.08417555320095e-05,-3.5011256957049964e-08,-3.502838953142069e-08,9.64387311844687e-06
9.161538921501067e-05,0.00011358756004489767,0.0022890424638958,3.8784737679264936e-06,3.364749859846583e-06,7.357282651287989e-05,2.505389676241171e-06,3.4421549389039032e-06,7.311050322611479e-05
-0.1430881332781305,-0.1371559595779653,-0.027644422283388103,-0.0048707304842949,-0.0046786221094969,-0.0009332035570377001,-0.005170788006891,-0.0054039555741967,-0.0006006035858233
-0.1661341025802253,-0.144138890381368,-0.0010336072901646004,-0.0056476645696164,-0.00490103700387,-3.413603092905504e-05,-0.0053805780309733,-0.0051871125337657,-2.6926328063359152e-05
-0.1602981252311399,-0.1521519544573577,-0.0372795279212783,-0.0054484192747834,-0.0051690827109251,-0.0009151096217293998,-0.0050455479651277,-0.0052475496819134,-0.0012208836496673
-0.1591151554689354,-0.1525975271996866,-0.0446416437514821,-0.0054105090023905,-0.0051885840950564,-0.0015205449046495,-0.0051543203709885,-0.0054177580368399,-0.0015074879261218
-0.1653023890625262,-0.1451002616223048,-0.0226588563814944,-0.0056207184090448,-0.0049331305685204,-0.0007707346623799,-0.0051876342933126,-0.0050656742560695,-0.0007688234383161
-0.0795215527162937,-0.0850820106387983,-0.011750900235226902,-0.0027018146190744,-0.0028908693022964,-0.0001697544994128,-0.0024452332486064,-0.0029590682272503,-0.0003653586886317
-0.1592653312926814,-0.1495232949237838,0.1722532516452509,-0.0054169137993704,-0.0050810277574662,0.0058566125703487,-0.0051629819606508,-0.0054068201941743,0.005861184719649
-0.154255049200429,-0.1399566593586713,-0.0370139084576418,-0.0052557942892401,-0.004772868988757,-0.0011168851172014,-0.0048484710602334,-0.0048661518709033,-0.001238500386857
-0.07288961487553358,-0.0804691576473234,0.1348275523400311,-0.0024768208028267,-0.0027450594008724,0.0045374497962318,-0.0023797938337583,-0.0029804281397903,0.002163357614063
-0.149567178259034,-0.1373507540022253,0.0156556366904366,-0.0050551016451159,-0.0046417684361466,0.0005275255659697,-0.004755298597787,-0.0048755373495656,0.0005309307784255
9.103589427944536e-05,0.00011263740648030651,0.0022638067881775004,3.858945289536564e-06,3.3309771356737627e-06,7.271479611814513e-05,2.4914563368166878e-06,3.4156216249192925e-06,7.228961088880936e-05
-0.1529923146641209,-0.1417009563277437,-0.0580860627563632,-0.0051891099252932,-0.0048079902298305,-0.0003253242752929,-0.0047758041860781,-0.0049263719626932,-0.0019135146605882
-0.1514633062469314,-0.1437920637668684,-0.0021294828217855,-0.0051502557177809,-0.0048862134879243,-7.916726281020914e-05,-0.0048719810917448,-0.0051690439171526,-5.87149989681457e-05
9.13436235532028e-05,0.00011282139644658296,0.0022480044565111,3.869669242373419e-06,3.337596802488463e-06,7.218279823906215e-05,2.5013073783170952e-06,3.4228484804782117e-06,7.17565152947408e-05
-0.1562891255802558,-0.1368975087667072,0.019845149874475,-0.0053089526002076,-0.004653599298361,0.0005877538550702,-0.0049108567809064,-0.0047854264043015,0.000578961586432
-0.152362666378822,-0.1436099017469286,-0.0397900780648251,-0.005207147583866,-0.0049113202097625,-0.0008085539990996,-0.0047823811606203,-0.0049678749024686,-0.0013880198986512
-0.1663642331731318,-0.1445906763694741,-0.005679523895561,-0.0056483334411476,-0.0049081549972727,-0.00024511829022920005,-0.0052480111070578,-0.0050392628311739,-0.0002073725748138
-0.1607788259536227,-0.1489655806842698,0.0235931732168481,-0.0054657446361517,-0.0050652159837421,0.0008009031976072,-0.0051832306008136,-0.0053613545910134,0.000794587021234
-0.1570500649411334,-0.1360599701992214,-0.001896698457173801,-0.0053359902755034,-0.0046267606562526,-2.604797385430402e-05,-0.0049553050124858,-0.0047516368126147,4.097961141757978e-06
-0.1637527164326117,-0.1465268599819696,-0.0605357567263321,-0.0055678693245826,-0.0049825408709152,-0.0020682997433486994,-0.0053051655623579,-0.0052456642419478,-0.0020978914622115
-0.1572216941173143,-0.1542521963877493,-0.0705040796109018,-0.0053347599359209,-0.0052476156579721,-0.0023378112514586998,-0.0049426345882172,-0.0052967777775496,-0.002305701051758
-0.1545685857134675,-0.1409274455931431,-0.015468490071348501,-0.0052345116582872,-0.004774394459251,0.0001603147599897,-0.0048371316674435,-0.0049223327068498,-0.0005208312419863
9.251062735446403e-05,0.00011414738381279599,0.002245704179709,3.910432817111342e-06,3.3858214629756134e-06,7.21202766542639e-05,2.533821965252628e-06,3.463660866547855e-06,7.164809141606554e-05
-0.1521965909528969,-0.1388287363170356,0.012357943182280402,-0.0051636979761817,-0.0047115590743191,0.0003682553816464,-0.004962142333297,-0.0050452258678445,0.0008075428798339
-0.1580697666675775,-0.1533366938180012,0.0216292683036736,-0.0053725085373665,-0.0052151143949438,0.0009340209591788,-0.0049614202327877,-0.0053134218649738,0.000722104778992
9.226797406949871e-05,0.00011386426908349678,0.0022455173935709,3.901868094402516e-06,3.375448406783832e-06,7.210980022831492e-05,2.5271413494882907e-06,3.4550481135713782e-06,7.164783344801861e-05
-0.1535454748242161,-0.1391634235425993,0.0355578343503401,-0.0052097950634819,-0.0047258950831092,0.0012270024284419,-0.0051104755618732,-0.005151348335093,-0.0005905934220336
-0.154641062130479,-0.1415287702483406,-0.025346914327897995,-0.0052361358380683,-0.004796497596248,-0.0008596400533912999,-0.0048390809474991,-0.0049261454725209,-0.0008106105440611
-0.1602238364831669,-0.1518554467995767,-0.0221451327909575,-0.0054472364858459,-0.0051593307495539,-0.0007564607489216001,-0.0050506434831968,-0.0052425726431126,-0.000735976737368
-0.0973606504067523,-0.0997215766904509,-0.0017569518081026999,-0.0033085284651896,-0.0033897351575957,-5.663762229835001e-05,-0.0031214066453635,-0.0035606544821273,-5.304850866609812e-05
-0.1642699949775332,-0.1474253426071468,-0.006928344833604601,-0.0055829380022582,-0.0050116915294877,-0.00023662249398,-0.0053045333085454,-0.005300438573802,-0.0002331772668116
-0.1561006836927611,-0.1390284033226572,-0.0061728766828225,-0.0053121556555251,-0.0047310309613752,-0.0002713314461857,-0.0048875065911788,-0.0048617461298955,-0.0001745088185533
-0.1536633964734523,-0.1409090646189949,-0.004667459781886,-0.0052220290308884,-0.0047902179586623,-0.0001540755230036,-0.0049604774659643,-0.0050561905396031,-0.0001510409508848
-0.1634950417179174,-0.1482413461776393,-0.0052954363752951,-0.0055607150233066,-0.0050405127824169,-0.0005190915038584,-0.0051452194210458,-0.0051510794086992,-0.0001734626726671
-0.1498395083964381,-0.1293654865819969,-0.032275773228316,-0.0049925341463721,-0.0043174390225879,-0.0015798093745966002,-0.0048327878387135,-0.0046398088749431,-0.0010948011974678
-0.0786308655240453,-0.0842208642951483,0.1123693711816868,-0.002687483297953,-0.0028785477838118,0.0016290611664544,-0.0024448772820039,-0.0029524009869737,0.0037115357304649
-0.1453138299928742,-0.1458200100864773,0.2505540124078598,-0.0049797030216607,-0.0050062178092478,0.0057978660705551,-0.0045151765728757,-0.0051705327818747,0.0082659770363277
-0.1659159158035666,-0.1445800998170264,0.0409281247882288,-0.0056370561167808,-0.004903117394589,0.0012242379083762,-0.0052251319654021,-0.0050532718004436,0.0013115404369399
-0.1545155187437599,-0.1398372721062124,-0.0373599394985434,-0.0052503677717655,-0.0047559363209086,-0.001266612235133,-0.0049968397230445,-0.0050025309297346,-0.0012632232834326
-0.1522199705717986,-0.1416004025744415,0.0101258432360698,-0.0051739797412825,-0.004812383759452,0.0003618041639628,-0.0047926936755664,-0.0049103223499022,0.0003173161874293
-0.0750169495194994,-0.0805282431255414,0.0688298523693456,-0.0025414140462054,-0.002738756616835,0.0033461189415358,-0.0023681524724758,-0.0028824001687576,0.002807508601124
-0.1646504560537497,-0.1468084395442708,0.0160990336896636,-0.0056015808594021,-0.0049918780074129,-0.00014618856483699998,-0.0051764924410811,-0.0051173856370177,0.0005371823938657
-0.1587702800986692,-0.1524304108153325,0.0223438993944456,-0.0054024425227005,-0.0051862140604264,7.771218053775897e-05,-0.0049901776196578,-0.005281022629831,0.0007457847068743
-0.1579459874601141,-0.1516877870978842,0.0589334252282454,-0.0053694586918945,-0.0051588307697253,0.002001272098564,-0.0051469073872284,-0.0054016844546737,0.0020190845483511
-0.1642442881698791,-0.1471817144536744,-0.0156495410084938,-0.0055864513592305,-0.0050066624137976,-0.0005507983456944,-0.0051504803830166,-0.0051403472127862,-0.0005143859854127
1.992232502384672e-06,1.98829781734855e-06,0.00033658674509510003,5.747177125332154e-07,-4.335508051725098e-07,1.0829929105504732e-05,3.486821784189727e-08,3.487013137963558e-08,7.685874119859378e-06
-0.1369457330276363,-0.1254314051802864,0.0144932732766576,-0.0046597170592905,-0.0042642723702948,0.0004880107870515,-0.0044242440331918,-0.0045071411942102,0.000495197998579
