Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,odom_yaw_world
0.625,-2.357238253031785,-5.008920753897545e-07,-5.639174761903724e-07,-6.219894001624481e-06,-2.3562139638582127,3.814002813970722e-05,-2.6969597713826288e-05,-2.6968547340411845e-05,-0.00042875088398293935,-0.004381206746252021,-0.026352047756379185,-8.9806668370409e-07,-8.980735468940749e-07,-1.4277404436631882e-05,1.0652494669248006e-06,-7.540314936682665e-07,-7.524579279534337e-07,2.724132349567256e-05,-2.357239014714043
0.659,-2.357230899876003,3.884401361862154e-07,-2.9477809860168507e-07,7.353155782041655e-06,-2.356228241262649,-7.678703963036062e-06,5.429846896853565e-06,5.4294803829349495e-06,1.823179990326593e-05,-0.0013759379009832817,0.013422903420006163,1.8080834430529414e-07,1.8080725434448627e-07,6.071189367787556e-07,-2.0874147990433e-06,1.4775590534976042e-06,1.4744896699171022e-06,0.0002540679557542,-2.3572342367419465
0.6930000000000001,-2.357220924458437,5.290500744588832e-07,-3.9930698773459734e-07,9.97541756619924e-06,-2.3562276341437127,-7.25603161586936e-06,5.130959211893435e-06,5.130619102640696e-06,0.0001529939398829391,1.2692863278279336e-05,0.004046911110500696,1.7085530690276642e-07,1.7085525115222364e-07,5.094698198101873e-06,-2.635874644914064e-06,1.8657643089925739e-06,1.8619233837594679e-06,0.0003164848636875,-2.3572248672492266
0.7270000000000001,-2.357210304771859,5.63462757779444e-07,-4.2514889063037173e-07,1.0619686577673095e-05,-2.3562225394455147,-5.424770306900895e-06,3.8359994627822774e-06,3.835784274977896e-06,0.00019290532931306306,5.499283210115512e-05,0.0011985402231268452,1.2773448446262584e-07,1.277359140927552e-07,6.423747466125001e-06,-2.769455408811646e-06,1.960297578872371e-06,1.9563017823595626e-06,0.0003314201671715,-2.3572147107352013
0.761,-2.357199525083699,5.720167314221345e-07,-4.3155758149828957e-07,1.077968816032282e-05,-2.3562161156980483,-3.942944385491001e-06,2.7881430058687734e-06,2.788022418471567e-06,0.0002129829277317004,4.449927691921603e-05,0.0006029308834425625,9.284200733873167e-08,9.284430132673464e-08,7.092331493465624e-06,-2.802814021954487e-06,1.9838891001635553e-06,1.979886481573357e-06,0.0003352976910163,-2.3572042893465044
0.795,-2.3571887053980207,5.741616997466253e-07,-4.331512144912196e-07,1.0819685678065127e-05,-2.356209023366555,-2.7155858493648583e-06,1.9202370755117068e-06,1.920181262042963e-06,0.00023109915679397507,3.685761369748175e-05,0.0005440309027710111,6.394170256272219e-08,6.394422806249066e-08,7.69560192123937e-06,-2.8119897440941185e-06,1.990362394407728e-06,1.9863896545788895e-06,0.0003363245423782,-2.3571934809411585
0.8290000000000001,-2.357177875468915,5.747177125336473e-07,-4.3355080517207657e-07,1.0829929105504732e-05,-2.3562013277646336,-1.480854644500002e-06,1.0471295208279068e-06,1.0471152012782288e-06,0.00023080703062640772,3.7079015161106794e-05,-8.772557584605108e-06,3.486821784189727e-08,3.487013137963558e-08,7.685874119859378e-06,-2.814661356906057e-06,1.9922325023951533e-06,1.9882978173454278e-06,0.0003365867450951,-2.3571829724929794
0.8630000000000001,-2.3571670426753815,5.748796363500182e-07,-4.336542706651933e-07,1.0832793533754881e-05,-2.356193641890514,-4.3268926800000904e-07,3.0595725600501906e-07,3.059577750936604e-07,0.00023378094629504493,3.1476437732732516e-05,8.930677683595235e-05,1.0188026893389978e-08,1.0188743629968764e-08,7.784905511624998e-06,-2.8157755575609344e-06,1.993000227811177e-06,1.9891058499994884e-06,0.0003366654716247,-2.3571724592604797
0.897,-2.3571562088475515,5.749437948102468e-07,-4.336842855234141e-07,1.083382782995912e-05,-2.356185856985002,6.197980759369472e-07,-4.3825963882606085e-07,-4.382672060640546e-07,0.00024083053345529302,3.160622654465333e-05,0.0002116993141215644,-1.4593543288505862e-08,-1.4594800619863368e-08,8.019656764061259e-06,-2.816501262672166e-06,1.993492325943245e-06,1.9896400953537543e-06,0.0003366974784377,-2.3571616258486516
0.931,-2.357145374439468,5.749836773927264e-07,-4.336960716328289e-07,1.0834408083582048e-05,-2.356177837328238,1.6646311814594398e-06,-1.1770523948013305e-06,-1.177091598041335e-06,0.00023073868393930162,3.137636953520998e-05,-0.0003030585440237658,-3.9194501231619496e-08,-3.919849363816766e-08,7.683598175178745e-06,-2.8171034775907694e-06,1.993897641219817e-06,1.9900864804806996e-06,0.0003367163920173,-2.3571511103645486
0.9650000000000001,-2.3571345395639,5.750175117672646e-07,-4.3370332442191004e-07,1.0834875567855562e-05,-2.356170153730063,2.79633944759461e-06,-1.9772624645635606e-06,-1.9773587060525375e-06,0.00022473286126227485,3.398523321727238e-05,-0.00018035503534614923,-6.584058972386606e-08,-6.584829506658143e-08,7.4836042800337535e-06,-2.817679917176641e-06,1.994284703229326e-06,1.9905146666443035e-06,0.0003367322742591,-2.3571405944024226
0.9990000000000001,-2.357123704248968,5.750498209243504e-07,-4.3370944128109934e-07,1.083531493195622e-05,-2.3561626701257827,4.208550691707217e-06,-2.975800038398465e-06,-2.97598942473541e-06,0.00022185621691638526,4.2408746069447654e-05,-8.638571609278066e-05,-9.909075918785466e-08,-9.910382960771297e-08,7.38781202331563e-06,-2.8182681883963216e-06,1.994679495175599e-06,1.990951856086104e-06,0.0003367478306227,-2.3571297593314298
1.033,-2.357112868501786,5.750817290107665e-07,-4.337152657886423e-07,1.0835747182191824e-05,-2.3561552823137597,5.555761160409889e-06,-3.928362359365458e-06,-3.92867041695275e-06,0.00020242960478124983,4.0456770831912074e-05,-0.0005833817457998626,-1.3081004410771172e-07,-1.3082914684948147e-07,6.74090583921562e-06,-2.8188343751988976e-06,1.9950592811909045e-06,1.991372817765923e-06,0.0003367627334041,-2.357119242522906
1.067,-2.3571020323242435,5.751135170291646e-07,-4.3372100807462927e-07,1.0836177542383751e-05,-2.3561485414079204,7.204059003662169e-06,-5.0938049032814605e-06,-5.094273033078587e-06,0.00018628745750219595,4.9498433731299675e-05,-0.00048474916753915565,-1.6961801431238054e-07,-1.6964498026259397e-07,6.203372334823126e-06,-2.8193991176702247e-06,1.995438035533714e-06,1.9917927681023925e-06,0.0003367775906839,-2.357108725308204
1.101,-2.3570911957169214,5.751452566505159e-07,-4.337267210867239e-07,1.0836607322151082e-05,-2.3561423380355855,9.333777797369384e-06,-6.599633362567938e-06,-6.600321768697786e-06,0.00017192687119121618,6.395551933054698e-05,-0.0004312488381675605,-2.1976047269264147e-07,-2.1979803216857682e-07,5.725164810667499e-06,-2.819977004559252e-06,1.9958254483940965e-06,1.992222649651759e-06,0.0003367928892417,-2.357097888966293
1.135,-2.357080358680067,5.751769675877706e-07,-4.3373241882024155e-07,1.0837036854560722e-05,-2.356136612870775,-0.00015259650885604954,0.00010789578093651661,0.00010790827109704624,0.0021907357589475785,-0.004862771370973541,0.06062489152421508,3.592689068494872e-06,3.593585818727122e-06,7.295150077295437e-05,-2.8205404772340857e-06,1.9962032849581824e-06,1.992641721142576e-06,0.0003368077386487,-2.357087370929423
1.169,-2.3570695212138277,5.752086563535347e-07,-4.3373810543895135e-07,1.0837466239088656e-05,-2.356063661370002,9.907283248499993e-06,-7.00459058594636e-06,-7.006423630446578e-06,0.00016208030681469588,0.004879993756893379,-0.06092058414813461,-2.3324513620647755e-07,-2.3332163491614252e-07,5.3972742169293735e-06,-2.821104184716805e-06,1.9965812783017294e-06,1.9930609674974074e-06,0.0003368225909578,-2.35707685248797
1.203,-2.3570586833183245,5.752403260928483e-07,-4.337437826363805e-07,1.0837895503268413e-05,-2.3560582640957852,8.486071096621616e-06,-5.999740929726537e-06,-6.001375795022419e-06,0.00019086659512027049,-4.2679043599951234e-05,0.0008644531022695077,-1.9978465575919135e-07,-1.9985252912651384e-07,6.355857617505008e-06,-2.8216794067706624e-06,1.996966775924093e-06,1.9934889943134803e-06,0.0003368378966994,-2.35706601488284
1.237,-2.357047844993657,5.752719789745563e-07,-4.3374945144251595e-07,1.0838324667528099e-05,-2.3560519082381677,6.7440496780720615e-06,-4.768083271967831e-06,-4.769443151132469e-06,0.00020587291477747725,-5.231295551199864e-05,0.00045064022994614896,-1.587717949412224e-07,-1.5882783323039662e-07,6.855568062089993e-06,-2.822241050715251e-06,1.997343289815754e-06,1.993906800973984e-06,0.0003368527554963,-2.3570554956203207
1.271,-2.357037006239914,5.753036167689304e-07,-4.3375511265012975e-07,1.0838753742969942e-05,-2.3560450526701056,5.495408193743264e-06,-3.8852596654366036e-06,-3.886421046154425e-06,0.00022315392577685838,-3.749674127113505e-05,0.0005189492792606946,-1.293747273008381e-07,-1.294222389275506e-07,7.431025728369385e-06,-2.822802506597985e-06,1.9977196612392136e-06,1.994324483717268e-06,0.0003368676172192,-2.3570449759535377
1.305,-2.3570261670571733,5.75335241079309e-07,-4.3376076697783025e-07,1.0839182740696172e-05,-2.356037621644377,4.591308673441446e-06,-3.246036176689965e-06,-3.247054738442e-06,0.0002448211428171171,-2.7150135744799352e-05,0.0006506671783861483,-1.0808927319186123e-07,-1.0813065298643333e-07,8.15254405581e-06,-2.8233828402343134e-06,1.998108747164017e-06,1.994756149767741e-06,0.0003368829322334,-2.357034137086229
1.339,-2.357015327445505,5.75366853249222e-07,-4.337664149889706e-07,1.083961166825631e-05,-2.356029469100321,3.622692977378385e-06,-2.561208012476841e-06,-2.5620534586872105e-06,0.0002493327159670045,-2.9087558440332142e-05,0.00013548267717379493,-8.528527611146747e-08,-8.531932980314333e-08,8.30277944170125e-06,-2.823942503142746e-06,1.998483830667979e-06,1.9951725839171806e-06,0.0003368977993503,-2.3570236165988963
1.373,-2.3570044874049696,5.753984546469393e-07,-4.337720573201875e-07,1.0840040535420314e-05,-2.3560211663208794,2.9712286649188946e-06,-2.1006117565806145e-06,-2.101340055143627e-06,0.00025859582573569805,-1.9563492866651367e-05,0.0002781714645253321,-6.99479405997615e-08,-6.997705380544898e-08,8.611240996998746e-06,-2.8244981081967625e-06,1.998856033140278e-06,1.9955861600005656e-06,0.0003369126689262,-2.3570130957075106
1.407,-2.3569936469356207,5.754300463644558e-07,-4.3377769443813177e-07,1.0840469348849524e-05,-2.3560125550798827,2.52227294827478e-06,-1.7831917919730739e-06,-1.7838407604488155e-06,0.0002742049173348534,-1.348215365297641e-05,0.00046874148946412375,-5.937820763243512e-08,-5.940397553436312e-08,9.131023747250619e-06,-2.825076651552214e-06,1.999243822858434e-06,1.9960165890863397e-06,0.0003369279914227,-2.357002255578686
1.441,-2.3569828060375055,5.754616294773203e-07,-4.337833268150768e-07,1.0840898115205277e-05,-2.3560034240561354,2.033526043009008e-06,-1.4376452906572048e-06,-1.4381947663119327e-06,0.00027221475245473,-1.4677084242215378e-05,-5.976471111481647e-05,-4.78719135699935e-08,-4.789355962798306e-08,9.06475125674251e-06,-2.825637341057667e-06,1.9996196045434193e-06,1.996433775587125e-06,0.0003369428653771,-2.3569917338671083
1.475,-2.356971964710664,5.754932049552331e-07,-4.3378895490031083e-07,1.0841326841593002e-05,-2.3559943593048787,1.7083126099639704e-06,-1.207717656709879e-06,-1.208201156692507e-06,0.0002770644152275902,-9.766169160511639e-06,0.00014563551870451095,-4.021558791180545e-08,-4.023450796106526e-08,9.226245027078755e-06,-2.826195931177188e-06,1.999993891206662e-06,1.9968494877026983e-06,0.0003369577413085,-2.356981211751622
1.509,-2.356961122955132,5.755247736429944e-07,-4.3379457905987073e-07,1.08417555320095e-05,-2.3559851330598516,1.4872525665720679e-06,-1.0514261824452688e-06,-1.0518665217810534e-06,0.00028960579935275886,-6.6384397414985745e-06,0.0003766181418969567,-3.5011256957049964e-08,-3.502838953142069e-08,9.64387311844687e-06,-2.826768965035808e-06,2.0003777528542125e-06,1.997276051920601e-06,0.0003369730699744,-2.3569703703617355
1.5430000000000001,-2.357189480742101,-0.00024347293657061325,-0.0002447800442200783,-0.0002283577869692799,-2.355975489186733,1.229479013756778e-06,-8.69182533557445e-07,-8.69563320654109e-07,0.0002844051716049548,-7.740947531990685e-06,-0.00015617500744156336,-2.8942759986011403e-08,-2.895747647795454e-08,9.470692214444995e-06,-2.827329040758836e-06,2.000753071869207e-06,1.997692831774748e-06,0.0003369879495701,-2.3569598474262983
1.577,-2.358004695569954,-0.0008527107609838,-0.0008516395261731001,-0.0008152148278526282,-2.3559660184945184,0.03337269872067386,-0.023592669466836923,-0.0236034524451286,-0.00032886064873500825,1.0021462234732763,-0.01841639100120009,-0.0007856162761863718,-0.0007860145740017587,-1.0951059602875775e-05,0.0246582969163188,-0.017454222359054673,-0.017417856603325597,-0.0164481563877861,-2.357237322843238
1.611,-2.3594099375698034,-0.0014676509283172998,-0.0014617176338949998,-0.0014052419998495937,-2.3559769695541215,0.0684055707487401,-0.04835952032052062,-0.04838056328558029,4.488937449415956e-05,1.052038199041028,0.01122372442129633,-0.0016103217913360083,-0.0016111229697049264,1.4948161706555136e-06,0.0501447848838483,-0.035525377981549255,-0.03538992752628177,-0.0337757356382406,-2.358104519199203
1.645,-2.3614040194043837,-0.0020806794457092002,-0.0020646486450309,-0.0019940818345802747,-2.3559754747379507,0.10008737421523956,-0.07075695905876826,-0.07078795958393767,4.356106256174059e-05,0.9514055095044881,-3.9889247219788976e-05,-0.0023561332869129607,-0.0023573124691972777,1.4505833833059617e-06,0.0991220862655176,-0.07045877768866142,-0.06971906935873787,-0.0673506404001081,-2.3614713686696156
1.679,-2.3639770895462227,-0.0026802284896092,-0.0026469041076709002,-0.00257307014183894,-2.3559740241545675,0.13345052734256507,-0.0943429665366215,-0.09438457455049859,4.3200584816301735e-05,1.0018964903100755,-1.082515752068633e-05,-0.003141522870289632,-0.003143104200782759,1.4385794743828478e-06,0.1230512777359496,-0.08769217678370522,-0.08632322447282188,-0.08408527343733,-2.3640611736112307
1.713,-2.3671041573770157,-0.0032442742733114005,-0.0031850354133629005,-0.0031270678307930844,-2.3559711511598476,0.20017665299878548,-0.14151465243402278,-0.1415778780469389,3.861145910057208e-05,0.8603134526999628,-0.0001340562703695082,-0.0047122914121727555,-0.004714689781360355,1.2857615880490504e-06,0.1440674621430861,-0.10297637462544765,-0.1007536595729853,-0.0993627898226181,-2.3671041573770157
