Theta_calculated,yaw_world,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,Time,odom_world_velocity_x,odom_world_velocity_y,odom_yaw_world
-1.186403641215565,-1.623008504489071,0.2180409107439149,0.0817645150383544,-0.2021296683779464,-0.6195757373757734,-0.1981575666681206,0.5551296311763683,-0.0003200669266734,-0.0075962349011728,-0.0193471336727004,0.0026531288052396,-0.0067585284691659,-0.0206318720546132,0.2256230954510655,60.34,-0.008260476780305,-0.2254718291145984,-1.6074163514662203
-1.2070355132701782,-1.641424480230639,0.2180292108635682,0.0775729328211309,-0.2037625502473862,-0.5192588068933798,-0.0003513477581596,3.012520434906716,-0.0004615120351503,-0.0075849699738146,-0.018415975741568,0.0025243849245644,-0.0068072886994237,-0.0172913182695495,0.2235159609287473,60.374,-0.0122693657768241,-0.2231789583570453,-1.6257165023368465
-1.2243268315397289,-1.6593471131548487,0.2246554571242796,0.0762883243393437,-0.2113058588520775,-0.5353905068686976,0.1989863741955358,-0.4844354346942289,-0.0006028081967239,-0.0076116336238635,-0.0179226329242096,0.0024775400185029,-0.0070587586636952,-0.0178285038787276,0.2240462932611011,60.408,-0.0164096627424407,-0.22344454455797,-1.6441042555044096
-1.2421553354184565,-1.6764234016983288,0.2180448372050418,0.0703755083911717,-0.2063754802549404,-0.5202471128165976,-0.1985171146918252,0.4547565781411401,-0.0007139386169878,-0.0073749049259042,-0.01707628854348,0.002283856827695,-0.0068922599868887,-0.0173242288567927,0.2246821129909924,60.442,-0.0203407127929276,-0.2237594853881566,-1.6614515217729036
-1.25947956427525,-1.6932354009017332,0.2065683476816271,0.063274439890667,-0.1966388250586337,-0.4897352372271544,-0.3446393250274686,0.9162725402235188,-0.0008191847351131,-0.0071906438436413,-0.0168119992034043,0.0020535500132241,-0.0065649641844393,-0.0163081833996642,0.212842877424017,60.476,-0.0227547266724921,-0.2116230443127479,-1.677909597626575
-1.2757877476749138,-1.7099893747031911,0.2128099853577135,0.0618740901005409,-0.2036165190798143,-0.5052522104994257,0.1874365668494431,-0.465975173341479,-0.0009388968734971,-0.0071708680527348,-0.0167539738014579,0.0020032681701867,-0.0067974437810539,-0.0168248986096308,0.2128180358634829,60.51,-0.0263052272581619,-0.2111860587436754,-1.6947175625320088
-1.3089255848352868,-1.7245004007461,0.2065242505651073,0.053466643420758,-0.1994832928162075,-0.368824833285705,4.930467704198446e-05,3.635231269402223,-0.0010610586264523,-0.0072058864456394,-0.0145110260429088,0.0017395989465008,-0.0066535608734265,-0.0122818669484139,0.2135299110954502,60.544,-0.0327740998940393,-0.2109997187404912,-1.724892617573183
-1.3212074517837011,-1.7372298738029364,0.2127314000923897,0.0525458458951665,-0.2061397163683646,-0.379529775108664,0.1864008867051748,-0.3214697244131832,-0.0011454567609059,-0.007113975647853,-0.0127294730568363,0.0017063498372374,-0.0068753275955423,-0.0126383415111185,0.2117466110071926,60.578,-0.0351570151205907,-0.2088075945956992,-1.737602216859945
-1.33384579329482,-1.7498538191841402,0.2064432488531527,0.0484603774122652,-0.2006748783931501,-0.3678851818865166,-0.1888333705476563,0.3496874841485703,-0.0012338343978732,-0.0070898517246653,-0.0126239453812038,0.001572755544875,-0.0066921914732467,-0.012250576556821,0.2116617351894122,60.612,-0.0376974236302903,-0.208277685782782,-1.7498538191841404
-1.3460963698516406,-1.761047561348782,0.217961911487188,0.0485649374229806,-0.2124825680197101,-0.2951694351256317,0.3459057848058634,2.183656058885432,-0.0013697517255033,-0.0073356994634459,-0.0111937421646417,0.0015824094990656,-0.0070835041563712,-0.0098291421896835,0.2226126903266422,60.646,-0.0420321956670031,-0.2186085643836404,-1.7607497088522843
-1.3559255120413245,-1.771178889690496,0.2245774403178686,0.0478846748174616,-0.2194130456863306,-0.3041832056248809,0.1986645294498683,-0.2706837987762514,-0.0014665731099001,-0.0074261411953807,-0.0101313283417141,0.0015575247003895,-0.0073144060168042,-0.0101293007473085,0.2226509825111983,60.68,-0.0442523631909768,-0.2182090473954181,-1.7708808390404889
-1.3660548127886334,-1.781271002408011,0.2180090654034453,0.0443243124672373,-0.2134556345529216,-0.2953828307191678,-0.197248495928626,0.2642755226940858,-0.0015418463924532,-0.0074114293320987,-0.0100921127175148,0.0014410144120295,-0.0071152177685746,-0.0098362482629482,0.2226943544344922,60.714,-0.0464059445054001,-0.2178055642346103,-1.7807187417430583
-1.3758910610515824,-1.7874533168117552,0.2180432805025876,0.0422292260596904,-0.2139148537122415,-0.1730130333505036,0.001027480454724,3.674768689749674,-0.001596277157692,-0.0073632053908633,-0.0061823144037442,0.001385702167339,-0.0071273767403932,-0.0057613340105717,0.2216292996127457,60.748,-0.0475293937479611,-0.2164728693780989,-1.7869295966207437
-1.381652395062154,-1.7933913888992057,0.2246957655010369,0.0422468851110858,-0.2206884404143263,-0.1782749970643627,0.1997743242777545,-0.1580169283441176,-0.001640374131117,-0.0073551959619685,-0.0059380720874502,0.0013849960165297,-0.007353058365755,-0.0059365574022432,0.2216738487834298,60.782,-0.0488236917482231,-0.2162302993535674,-1.792867206368819
-1.3875889524643976,-1.7994538572801846,0.2181177550819474,0.0397376091867005,-0.2144674275924282,-0.1732386977796768,-0.1975378504231083,0.1512402187593373,-0.0016846528371765,-0.0073483976122392,-0.0060624683809791,0.0013026519171701,-0.00714554316843,-0.0057688486360632,0.2216959864034978,60.816,-0.0500756975337943,-0.2159665133855798,-1.7986380226581618
-1.4231641825614678,-1.8332546141054635,0.2065426306370224,0.0303816874166015,-0.204295891638039,-0.1649577724216998,-0.1864745439446734,2.390373578107221,-0.0018442605654156,-0.0069816418131452,-0.0080552715968105,0.0009930170977958,-0.006805798140716,-0.0054930938216426,0.2100227390675831,60.918,-0.0542239103392481,-0.2029022387086236,-1.8319353657034343
-1.428657276383111,-1.8418575230012175,0.2180200214210189,0.0308849158800654,-0.2158213421131071,-0.1191091124490121,0.3446663899098042,1.3768366358164446,-0.001890058487068,-0.0069379465104316,-0.0086029088957542,0.001014208973054,-0.0071888719379892,-0.0039663334445521,0.2119317595709366,60.952,-0.0563779896009726,-0.2042953572732036,-1.8400577466224328
-1.432623609827663,-1.849608625368235,0.2246121681397482,0.0309366150736147,-0.2224714631682578,-0.1225273344342429,0.1979623639258053,-0.1026493088657889,-0.00196356321951,-0.0069680496942932,-0.0077511023670171,0.0010150694924189,-0.0074103813035242,-0.0040801602366602,0.2135422109851183,60.986,-0.0584721261883921,-0.2053808324343377,-1.8481589140912775
-1.4367037700643237,-1.8554286162245472,0.2179555976589232,0.0291387168395994,-0.2159990225251032,-0.1182945916845504,-0.1998970114361859,0.1271093918826568,-0.0020573402074484,-0.0071084321291871,-0.0058199908563123,0.00095614654185,-0.0071946604333228,-0.0039392099030955,0.2189332783823891,61.02,-0.0612299132825025,-0.2101967604476289,-1.8542507152622123
-1.4406429799674192,-1.8606654705733023,0.2178992972792206,0.0282803204616397,-0.2160563056922086,-0.1525200422177311,-0.0016907020931706,-1.0277913073027225,-0.0021304282977347,-0.0072159552250645,-0.0052368543487553,0.0009234567534477,-0.0071970359662477,-0.0050789174058504,0.2212647683174778,61.054,-0.0629497972158882,-0.2121212406362589,-1.859281023496027
-1.4457218973732693,-1.8658955214245116,0.2245081421654561,0.0280070723238499,-0.222754370997364,-0.156997788980209,0.1984638103974625,-0.1344668697440816,-0.0021680468764075,-0.0072044759862475,-0.0052300508512088,0.0009132378530561,-0.0074201251020655,-0.0052280263730409,0.2212803304168213,61.088,-0.0640627760094047,-0.2118040258336617,-1.864510765283609
-1.4509499237463106,-1.8716225778378672,0.2179377478704417,0.0260565746956995,-0.2163744829270948,-0.152485530817627,-0.1973091379884206,0.1355032481255846,-0.002207245249739,-0.0071969116061592,-0.0057270564133558,0.0008493835686328,-0.0072074426554201,-0.0050777681762269,0.221317127527508,61.122,-0.0651484657095843,-0.2115111069251787,-1.869589463166191
-1.4560276919225372,-1.878801424510565,0.2179781920326532,0.0249621755744432,-0.2165441802321524,-0.2091870795476248,0.0012145394057514,-1.7027492111110425,-0.0022593001229431,-0.0071971899724327,-0.0071788466726978,0.0008061151041927,-0.0072137584269182,-0.0069659297489359,0.2218684193381132,61.156,-0.0667698938675916,-0.2115830257192277,-1.8764783580071176
-1.4629936216714738,-1.8859850047495883,0.2246149625087558,0.0241672274294117,-0.2233110532445379,-0.2156525388394656,0.1993024166997782,-0.1941579366919169,-0.0023113270737278,-0.0071819628036439,-0.0071835802390234,0.0007780576926683,-0.0074390841202024,-0.0071812295433542,0.2219143478493685,61.19,-0.0683018878492867,-0.2111417294085515,-1.8836603754282175
-1.470174851214828,-1.893076258658126,0.2180467963730048,0.0219031862282177,-0.2169439002175046,-0.2094486019618716,-0.1972422262988307,0.1863044107385574,-0.0023629489994907,-0.0071656968245462,-0.0070912539085374,0.0007041737451574,-0.0072267171888794,-0.0069746384453303,0.2219600039267079,61.224,-0.0697873656662219,-0.2107035048035823,-1.8906357681793853
-1.4771494896601582,-1.8999907044539572,0.2180864923008514,0.0203932724514858,-0.2171309111177144,-0.2014981132052351,0.0011920699053036,0.2387534161152121,-0.0024128147917719,-0.0071487978999927,-0.0069144457958314,0.0006548298397409,-0.0072326837076539,-0.0067098871697343,0.2219309256700717,61.258,-0.0711904111754238,-0.2102029046551188,-1.8973464069914356
-1.483859376829893,-1.9069095376002425,0.2247347170974619,0.0195131489927979,-0.2238859756332698,-0.2076925451034269,0.1996463902886038,-0.1860189759216756,-0.0024626532033256,-0.0071332361994512,-0.0069188331462848,0.0006239979485167,-0.0074575908512572,-0.0069161617519441,0.2219748944205588,61.292,-0.0726570992321873,-0.2097469896903941,-1.9042635848364584
-1.4907755385818369,-1.913621792015464,0.2181554053183097,0.0174383430065549,-0.2174573177954279,-0.2016770624307069,-0.1975769303048705,0.1806451253069054,-0.0024981071923608,-0.0070775540741168,-0.0067122544152218,0.0005563733737463,-0.0072432244341804,-0.0067158461789425,0.2219844773260929,61.326,-0.0740675639328021,-0.2092632412699347,-1.9109808065370013
-1.4974913847607796,-1.9176296989944763,0.2065920335138955,0.0151306574877019,-0.2060372090555402,-0.0790861754141681,-0.3472484025349615,3.6814080185146794,-0.0024433816910192,-0.0068013675660235,-0.0040079069790122,0.0004948126316594,-0.0068616948222137,-0.0026335696412917,0.2120441776553017,61.36,-0.0717984842983604,-0.1995186981963626,-1.916226568891377
-1.5001249544020714,-1.9203654912591723,0.2128719048348844,0.015031430094178,-0.2123405377627077,-0.082210814677142,0.1885847243540208,-0.0938330109001164,-0.0024250279584951,-0.0066825409458937,-0.002735792264696,0.0004908639587695,-0.0070716164550738,-0.0027376201287488,0.2092234183520294,61.394,-0.071414997561259,-0.1966579185037655,-1.9191317462227948
-1.5028625745308204,-1.9233639489384784,0.2065569270026317,0.0140213965194713,-0.2060804807166712,-0.079757339182574,-0.1896389739415211,0.0736779427798196,-0.0024314852589806,-0.0066585863047662,-0.0029984576793058,0.0004577956896205,-0.006863092192329,-0.0026559193947797,0.2083847134626732,61.428,-0.071662379611634,-0.1956749655763825,-1.921857668160412
-1.5055184939256,-1.9276256425943612,0.2180161030020042,0.014221513602951,-0.2175517633093825,-0.0239234068566027,0.3441193993805535,1.6766946644435827,-0.0024696994922659,-0.0066808709357578,-0.0042616936558832,0.0004706873495421,-0.007244661806782,-0.0007966494483248,0.2092234330820457,61.462,-0.0726294319934727,-0.19621266666284,-1.9253140644688027
-1.5063151433739248,-1.9316988018365868,0.2245724377399809,0.0144706639395592,-0.2241057332546983,-0.0240093918817967,0.196886929068372,-0.0025821328887105,-0.0025471593169537,-0.0067912788323813,-0.0040731592422253,0.0004788863363104,-0.0074629129756397,-0.0007995127496638,0.2131038859313431,61.496,-0.074891922388296,-0.1995105665372747,-1.929898550577813
-1.5071146561235895,-1.935687954861949,0.2179391562028848,0.0138693509439377,-0.2174973951816879,-0.0229483843868572,-0.1991976437566415,0.0318620869351201,-0.00261911533156,-0.0069106482752063,-0.0039891530253621,0.0004590786384064,-0.007242839235245,-0.0007641812000823,0.218110658276586,61.53,-0.0772489163354395,-0.203972704494611,-1.9328259738256848
-1.521981885667432,-1.9547256808543572,0.2245838956758045,0.0109585840337452,-0.2243163739741172,-0.2150450560380578,0.5416641915506389,6.260357634835437,-0.0027818727361752,-0.0069649017520059,-0.007774549672965,0.0003381690001609,-0.0074709781622338,-0.0071610003660673,0.221088889530307,61.598,-0.0819875804271832,-0.2053249466807198,-1.9507046934890817
-1.5291428860335,-1.9615011522402532,0.2179672781320331,0.0090764619521728,-0.2177782178610107,-0.209267705755365,-0.1986972235366814,0.1734940024832681,-0.0027850141527951,-0.0068297587724455,-0.006775471385896,0.00027697223704,-0.0072530092024359,-0.0069686146016536,0.2218639317981871,61.632,-0.0837108403714556,-0.2054655675222865,-1.9576830901321616
-1.5361115006351536,-1.965093077030825,0.2065893989170051,0.0071640807436801,-0.2064651440122218,-0.1653637825300202,-0.3416780545053454,1.3184361328932377,-0.002747759586418,-0.0066292940766545,-0.0035919247905715,0.0002196297689823,-0.0068759114888605,-0.0055066139582496,0.2099756967396406,61.666,-0.0803884464939265,-0.1939780680685077,-1.9636718454569424
-1.5416181145934036,-1.963718243347003,0.2246332196084505,0.0065534657549556,-0.2245376036174275,0.0504453003479262,0.541856477220583,6.480753239577972,-0.0028566501179971,-0.0068754217603502,0.0013748336838219,0.0002245069723074,-0.0074769154929927,0.0016798285015859,0.2196142353814311,61.7,-0.0842974131313163,-0.2027914162915649,-1.9647509713081452
-1.5399382860918178,-1.964077470215025,0.2180766209969016,0.006728349318495,-0.2179728009199188,0.0487355452600512,-0.1968948531996664,-0.0513439966328826,-0.0028632108550976,-0.0069135600384656,-0.0003592268680219,0.0002299404580042,-0.0072583093828651,0.0016228936571597,0.2196554118343826,61.734,-0.0839840475230552,-0.2029659570218055,-1.9631286225196376
-1.5383153924346578,-1.9660506343599824,0.2180922156800911,0.0070825934195724,-0.2179771809403553,-0.0573082297948944,0.000468308804489,-3.18449774939777,-0.0028813651415211,-0.0069266888480191,-0.0019731641449576,0.0002289207988084,-0.0072588608694761,-0.0019083640521699,0.2206592674071133,61.768,-0.0846913764648017,-0.2037593753551997,-1.9647158069321469
-1.5402237564868275,-1.9680160547594177,0.2247559498951776,0.0068702967064338,-0.2246509203997374,-0.0591969289581507,0.2001121385911864,-0.0567176925902781,-0.0028951009699162,-0.0069211190172726,-0.0019654203994352,0.0002214039077044,-0.0074810963997392,-0.0019712577343064,0.2206778474085411,61.802,-0.0851002083958434,-0.2036091031065442,-1.96668789707721
-1.5421950142211347,-1.9693901047734368,0.2181427212061128,0.006238317546628,-0.2180535030890247,-0.0571923630985729,-0.1985954561280721,0.0601971729602946,-0.0029044304102172,-0.0069087280458512,-0.0013740500140189,0.0002008180116886,-0.0072613751732966,-0.0019045056911824,0.2206449733741374,61.836,-0.0854749685741033,-0.2034164054901419,-1.9685917884648931
-1.5440995199123175,-1.970497179861697,0.2181019661781257,0.0058219344465605,-0.218024248032333,-0.0330055128207061,-0.0012238747143278,0.7263318401761785,-0.0029097992137012,-0.0069008571842583,-0.0011070750882602,0.0001898772333086,-0.0072603126254737,-0.0010990835769295,0.2204608809522988,61.87,-0.0856286035207366,-0.2031520176846692,-1.969698828966437
-1.545198603489246,-1.9716218235712568,0.2246509454079031,0.0057499247594869,-0.2245773488977126,-0.0337174475201197,0.1966660429362599,-0.0213794204028093,-0.002909302767325,-0.006879283674298,-0.0011246437095595,0.0001872706414852,-0.0074785317253981,-0.0011227910024199,0.2196029289065136,61.904,-0.085506771400205,-0.2022721889658396,-1.970743737959074
-1.5463213944916665,-1.972546655808301,0.2179801806733579,0.0053345175456989,-0.2179148964365319,-0.0324700700856871,-0.2003232653016576,0.037458781814792,-0.0028862816749402,-0.0068005844131315,-0.0009248322370443,0.000173712950872,-0.007256660754329,-0.0010812533338533,0.2188475736534371,61.938,-0.0854681404843399,-0.2014682542142699,-1.9720114963631707
-1.54740264782552,-1.972451510232204,0.2179744872915298,0.0050987600880276,-0.2179148451931855,0.0312774875291909,-0.0001709724272718,1.914341069515858,-0.0028926298551303,-0.0068075280408455,9.514557609691111e-05,0.0001735643261544,-0.0072564746923225,0.001041540334722,0.2167020163285053,61.972,-0.0847525131070902,-0.1994411577455171,-1.972624593816628
-1.5463611074907977,-1.9714021011711065,0.2245289043709355,0.0054858670635172,-0.2244618768534517,0.0325284282249571,0.1968293417238968,0.0375657866596458,-0.0029154289935855,-0.0068730556632496,0.0010494090610977,0.0001867241006238,-0.0074744801850694,0.001083196659891,0.2196463023108137,62.006,-0.085826912704224,-0.2021836768249971,-1.972243150001211
-1.545277910830906,-1.9707095256322384,0.2178947042596868,0.0055597242480793,-0.2178237627319428,0.0307866096790953,-0.1992252285660281,-0.0523068632390921,-0.0028155186715783,-0.0066563284789691,0.0006925755388678,0.0001888535689001,-0.0072534352141067,0.0010251941023138,0.2196012806485084,62.04,-0.0856016535564017,-0.2022302632418667,-1.9712160431057224
-1.544252716728592,-1.970713268805497,0.2064993080451434,0.0054805934880272,-0.2064265664059305,2.3610551463887304e-05,-0.3422040905268284,-0.9238137876165606,-0.0027582053585435,-0.0065252953931346,-3.743173258241584e-06,0.0001825032860662,-0.0068740046743587,7.862313637474473e-07,0.2083471768579574,62.074,-0.0811176214773918,-0.191907471429675,-1.970709873347499
-1.5442519304972284,-1.9707197403536512,0.2127399668492199,0.0056463908547057,-0.2126650224304013,-0.0001144756986861,0.1874071712935888,-0.00414673423874,-0.0027586957210818,-0.006526352612091,-6.47154815447415e-06,0.000188008042445,-0.00708174569208,-3.81204076624897e-06,0.2083779612787192,62.108,-0.0811304050439364,-0.1919354894856139,-1.9707140309898288
-1.544255742537995,-1.974439391439191,0.2065174297072015,0.0054804497835923,-0.2064446982681766,-0.000183822602177,-0.1868629772377888,-0.00208248959432,-0.0026921535233006,-0.006349525570566,-0.0037196510855395,0.0001824747576445,-0.0068746090952925,-6.121292652494502e-06,0.2084192264376656,62.142,-0.0811477522430126,-0.1919729570923508,-1.970720703364044
-1.5442618638306471,-1.9760693011980917,0.1951489089041104,0.0051775638780197,-0.1950802129349715,-0.1736380454948856,-0.341397021113848,-5.208835522303562,-0.0026423273537719,-0.0061653261078192,-0.0016299097589007,0.0001536280563751,-0.0064966334207601,-0.0057821469149796,0.1985055889511656,62.176,-0.078063212784673,-0.1825119274310147,-1.97496492744599
-1.550044010745627,-1.9763696716865404,0.2009874702595674,0.0041706561348914,-0.2009441933193019,-0.0085439452437921,0.1753321728365462,4.9577807883211245,-0.0026416787758301,-0.0061550288602476,-0.0003003704884489,0.00013792785044,-0.0066914613680599,-0.0002845133766182,0.1969669775194587,62.21,-0.0776627082363429,-0.1810096516281593,-1.976094766474216
-1.5506205380998783,-1.9767142144212853,0.2178968529780497,0.0043959426116359,-0.217852505669072,-0.0020958775275383,0.6832405147726962,0.2003997294287115,-0.0027787527186142,-0.0064679451187785,-0.000344542734745,0.000146128378555,-0.0072544936087773,-6.979272166702799e-05,0.2178497384922902,62.244,-0.0860221830150453,-0.200146677690351,-1.9767219593564491
-1.5506205380998783,-1.9768515119617105,0.2178968529780497,0.0043959426116359,-0.217852505669072,-0.0020958775275383,0.6832405147726962,0.2003997294287115,-0.0029543859540268,-0.0068726420510584,-0.000137297540425,0.000146128378555,-0.0072544936087773,-6.979272166702799e-05,0.2201800227430295,62.278,-0.0869691870291764,-0.2022760562266456,-1.976854676192634
-1.550802349347826,-1.97695261321914,0.2181287880982616,0.0043609714998766,-0.2180851900629513,-0.002970822726257,-0.198591047887952,0.0118047141696219,-0.0029568176531356,-0.0068759788466512,-0.0001011012574292,0.0001448577713582,-0.0072622440674467,-9.892839678435906e-05,0.2201272517820606,62.312,-0.0869681481107154,-0.2022190599110661,-1.97695261321914
-1.5509012777446107,-1.9783231983661889,0.2063518626394409,0.0041051096070479,-0.2063110256139521,-0.0103654857833051,-0.3536614251898107,-0.2220619536651085,-0.0028891641424695,-0.0067116881581295,-0.0013705851470489,0.0001355112815037,-0.0068701806716353,-0.000345170676584,0.2121274898152471,62.346,-0.0840643907638144,-0.1947594673971626,-1.9782707806674669
-1.551246448421194,-1.9797361537395477,0.2128195710037855,0.0041603317052846,-0.2127789027190838,-0.0113843704136088,0.1942254764067463,-0.0305971360451568,-0.0028518296086472,-0.0065914298864605,-0.0014129553733588,0.0001371927035835,-0.0070855636143213,-0.0003790995347731,0.2098165561259603,62.38,-0.0834259680577987,-0.1925177786028536,-1.979711141081289
-1.551625547955968,-1.9803965564825168,0.2065091931646583,0.0039586995772403,-0.2064712463254274,-0.0108614496590633,-0.189500836009828,0.0157033259623267,-0.0028115934863637,-0.0064846067900752,-0.0006604027429697,0.0001305781276498,-0.006875516252714,-0.0003616862736468,0.2071135224985839,62.414,-0.0824681817191017,-0.189986868508633,-1.980326771209729
-1.5519872342296157,-1.982855319454941,0.2179812010429303,0.0040997868394901,-0.217942643271089,0.036835581223407,0.3445047410892497,1.4323432697438574,-0.0028476620081301,-0.0065421508296528,-0.0024587629724237,0.0001409706193878,-0.0072574045349954,0.0012266248547394,0.2112574566564487,62.448,-0.084563266693311,-0.1935943359685588,-1.982624545259116
-1.5507606093748751,-1.9845707927541096,0.2245476890178827,0.0044986730466848,-0.2245026204392519,0.0384410443843557,0.1971918310796535,0.0482121069353949,-0.0029111681000544,-0.0066435855230003,-0.0017154732991686,0.000154587237692,-0.0074758394082079,0.001280086777999,0.215087893335732,62.482,-0.0864672937036827,-0.1969421462743927,-1.984506348722337
-1.5494805225968766,-1.984049766383575,0.217942100058869,0.00464525933999,-0.2178925894649341,0.0368721038997017,-0.1983660348052177,-0.0471153298694883,-0.0029839279109364,-0.0067973955973409,0.0005210263705346,0.0001591382398173,-0.0072557265140458,0.00122784105986,0.2195739359855795,62.516,-0.088181311834317,-0.2010889594368082,-1.9840616667873576
-1.5482526815370166,-1.985211634975356,0.2179443052789502,0.0049128429486584,-0.2178889262392333,-0.0337413418916381,6.622282526067943e-05,-2.120523897637836,-0.0030102976993635,-0.0068549669167422,-0.0011618685917806,0.0001595180758934,-0.0072557916989563,-0.0011235866849915,0.2202378744756559,62.55,-0.0886454448377565,-0.2016102836243008,-1.9850410392351068
-1.5493762682220085,-1.9863732240319356,0.224573526032981,0.0048100102412477,-0.2245220087126541,-0.0348624370887749,0.1990756983192449,-0.0336665224365402,-0.0030192307520326,-0.006853498155299,-0.0011615890565797,0.0001558299935939,-0.0074766742569326,-0.0011609191550562,0.2202776780044268,62.584,-0.0888955569482164,-0.2015436314595138,-1.9862022337765315
-1.550537187377065,-1.987545581685951,0.2180049879859114,0.004416291332505,-0.2179602513248776,-0.0339148703521079,-0.197253394806896,0.0284554575575676,-0.0030192427117925,-0.0068320116340094,-0.0011723576540156,0.0001429606044304,-0.0072581579359558,-0.0011293651827251,0.2203208809664668,62.618,-0.0891406702673348,-0.2014825835999983,-1.9873319663464488
-1.5516665525597897,-1.988608265089278,0.1948694527975768,0.0037275812773144,-0.194833797816108,-0.0186081252690959,-0.6947608164665039,0.4596620145048654,-0.0027841488739022,-0.0062797465771314,-0.0010626834033269,0.0001221153123367,-0.0064880035666917,-0.0006196505714608,0.1968370664457433,62.652,-0.0798401678553713,-0.1799176987508235,-1.988448453360295
-1.5522862031312508,-1.989954319407376,0.2128330807357744,0.0039393416825289,-0.2127966208439151,-0.0434381108582797,0.5394482864323599,-0.745645212888403,-0.0028738417151641,-0.0064631698387482,-0.001346054318098,0.0001260517529041,-0.0070862199365716,-0.0014464890915807,0.2088976751885025,62.686,-0.0849624069534653,-0.1908392729598256,-1.9896547424105
-1.5537326922228318,-1.9914054486057016,0.2066368464770056,0.0035258045315732,-0.2066067642270377,-0.0424203622566965,-0.1860731008639281,0.0305630210685636,-0.0029044608099915,-0.0065064951591725,-0.0014511291983254,0.0001125467297247,-0.0068800859387683,-0.0014125980631479,0.2089400952930485,62.72,-0.0852493606487852,-0.1907577257414271,-1.9910681353474065
-1.5551452902859797,-1.9914241574216007,0.2180677969397441,0.003412847715021,-0.2180410890924634,0.0141219596280827,0.3432717856678247,1.697967624167548,-0.0030406282208332,-0.0067939666591945,-1.870881589915996e-05,0.0001153516957511,-0.0072607413304274,0.0004702612556151,0.2200660756565979,62.754,-0.089885634368057,-0.2008722240359463,-1.9915498712457933
-1.554675029030364,-1.9909403227563751,0.2247184849617213,0.0036225966879604,-0.2246892838493366,0.0146832200519254,0.1997203610203342,0.0168546673826629,-0.0030538669512905,-0.0068298990324813,0.0004838346652256,0.0001224582085287,-0.0074821234189903,0.0004889512277291,0.22006728501251,62.788,-0.0897897696895107,-0.2009164184228902,-1.9910702241813611
-1.5541860778026355,-1.990575372846692,0.2180805246592521,0.0036222052482959,-0.2180504411020392,0.0144252895653147,-0.1993381472212969,-0.0077456602585793,-0.0030432603474184,-0.0068188016808682,0.0003649499096831,0.000122360045912,-0.0072610504955354,0.0004803621425249,0.2200065751598996,62.822,-0.0896680805908073,-0.2009042768005425,-1.9905877591937016
-1.5537057156601104,-1.9921985748056263,0.1833361372242509,0.0031331740954466,-0.1833093626424929,-0.0330907067732594,-1.0433749980480844,-1.4269067969541795,-0.0029698953477841,-0.0066465656376875,-0.0016232019589346,0.0001009686808693,-0.0061042580716425,-0.0011019205355495,0.212798231569751,62.856,-0.0869178145175773,-0.1942379491209207,-1.9915535747824376
-1.5548076361956606,-1.992743279121499,0.2128052164775852,0.0034023317988285,-0.2127780164829125,4.136555452126165e-05,0.8849573349349641,0.9949571269603809,-0.002923656711699,-0.0065148969461514,-0.0005447043158723,0.0001132992521912,-0.0070855079227966,1.3774729655580133e-06,0.2090855552924816,62.89,-0.0856343812508491,-0.1907446517723356,-1.9927748521625552
-1.5548062587226947,-1.9929869136360752,0.2064848102073152,0.0033015654749307,-0.2064584135165379,0.0005784463330909,-0.1898019900981965,0.0161285519089991,-0.0028744807345288,-0.0064000059579233,-0.0002436345145762,0.0001100051653797,-0.0068750641616521,1.926226289192812e-05,0.2071962405430351,62.924,-0.0849036952099344,-0.1890017053755489,-1.9930029519957733
-1.5547869964598025,-1.993043161060987,0.1951006182295575,0.0031232968256979,-0.1950756167502595,-0.01343183066068,-0.341867626959693,-0.4207290388519819,-0.0027552945757005,-0.0061352043128806,-5.624742491172619e-05,0.0001025500072249,-0.0064960411284651,-0.0004472799610006,0.1965692007870973,62.958,-0.0805236723900264,-0.1793192373475357,-1.992861663157552
-1.5552342764208038,-1.9934924199097368,0.2008709237037055,0.0031258372619397,-0.2008466009943702,-0.0132458876329942,0.1732824466711119,0.0055838747052812,-0.0027436399911975,-0.0061033099850796,-0.0004492588487503,0.000102612243545,-0.0066882146002058,-0.0004410880581787,0.1968106233582898,62.992,-0.0807046761382989,-0.1795025813633076,-1.9933190251606945
-1.5556753644789827,-1.994205594053625,0.1949773551701441,0.0029481328917496,-0.1949550654422631,-0.0127885595796251,-0.176984040046889,0.0137335751762464,-0.0027714411391679,-0.0061578041879848,-0.0007131741438877,9.678748071638631e-05,-0.0064920244316563,-0.0004258590340015,0.196852983720658,63.026,-0.0808006680991428,-0.179505847354502,-1.9937569708627376
-1.556101223512984,-1.9951892268177356,0.2181630631132505,0.0032058133613797,-0.2181395078101354,0.0542402007027099,0.6962675057989909,2.012875684154207,-0.0029754354527906,-0.0065891314563159,-0.0009836327641103,0.0001133103204941,-0.0072639453037684,0.0018061986834002,0.2134782003815659,63.06,-0.0879148682104869,-0.1945351330369008,-1.9952481303341547
