odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.0801410789766692,0.0804018771300001,0.1842641485082178,0.00272145294041,0.0027281221309354,0.0071935783915193004,0.0024674617508411,0.002891619176745,0.0060627996222633
0.1508277681236479,0.160071851811108,0.0023749654484229,0.0051286653053033,0.0054439711339475,7.43741814039911e-05,0.0046304029897463,0.00558358818024,7.101200442405364e-05
-2.000444149205527e-06,-1.9999003999515708e-06,0.0003370335616668,5.372596375499694e-05,5.53838480565989e-05,-4.42536321225706e-05,1.8733166242500543e-08,1.8743773671448807e-08,9.703095099493135e-06
0.1496466658226486,0.1617481983758841,-0.000431521799449,0.0050194820414968,0.0054352940536199,0.0008289858551073,0.0047039445368361,0.0055503334976319,5.446970742224445e-05
-3.4600591599417974e-05,-3.5037718956354436e-05,0.0010265805248603,-1.8090516609170493e-06,-6.024068659460369e-07,3.3689550440141325e-05,-9.174451623616542e-07,-1.0648746517634376e-06,3.3457340392040186e-05
-1.9994620577418187e-06,-1.9987910875318704e-06,0.0003369881602557,-5.757891815283411e-07,4.3345602062077465e-07,1.0841985521037323e-05,2.8946978242424414e-08,2.8961684845509565e-08,9.469869938739396e-06
-3.522539506330136e-05,-3.5698875320483436e-05,0.0010378965852171,-1.8304172335614766e-06,-6.254191586840818e-07,3.407522917386885e-05,-9.338302179570698e-07,-1.0847869472031384e-06,3.382259386297548e-05
0.1526818570271681,0.1591726712381367,-0.028675343773025497,0.0051926725386903,0.0054169318129895,-0.000928029068091,0.0047602268770873,0.0055022798486769,-0.0008705905013336
0.1398665919061656,0.1505752236372057,0.1441942832421623,0.0047828578772957,0.0051714363915722,0.0042117756642066,0.0047619158030129,0.0057631600060772,-0.0006127724539247
0.1354670395650672,0.141299432803654,0.063333823626668,0.0047530668826571,0.0049542214421958,0.0007658362829485,0.0042492509017396,0.0048890041862341,0.0021092153922314
0.1519412453874897,0.1591548258226338,-0.0397663882281691,0.0051068694904393,0.0053547037501124,-0.0004674558279937,0.0047433371155882,0.0054792551579796,-0.0013902860499905
0.1504305037696139,0.1565271657281405,0.0507066753063916,0.0051229082669393,0.0053337317231008,0.0015413246924936,0.0048063267844901,0.005719411918623,0.0008524446779329
0.0819240606197789,0.0835820062629705,-0.0727105240575409,0.0027831486417215,0.0028453078721863,-0.0024566130082434,0.0025162550297962,0.0028966469895303,-0.0023484508975171
0.1486303449580462,0.146153412733979,-0.1007810684280841,0.0050623595437155,0.0049656503906978,-0.0034112656336372,0.0047596873858491,0.0052303841206506,-0.0035485224412218
0.1474001939268533,0.1538496291077128,-0.0167179253758799,0.0050018532978274,0.0052225079630499,-0.0007370141253076,0.0047186099070963,0.0055261480211174,0.0025267624449622
0.0801645273244834,0.0784463447761135,0.1983649854456959,0.002732065210304,0.0026663790300984,0.0058540326643417,0.0025131118960287,0.0028730085427868,0.0060078809586628
0.1560282699626464,0.1561954651552768,-0.029250809605934697,0.005303411261357,0.0053030802236968,-0.0010445799671023,0.0048561132421804,0.0054182415424324,-0.0009044291533177
-3.449274205800934e-05,-3.49239411739366e-05,0.001024631111868,-1.8053365966608226e-06,-5.984105495571157e-07,3.362238244475346e-05,-9.423332760443156e-07,-1.0936132038609649e-06,3.4406113297080765e-05
0.144001654248228,0.1442334218009228,0.0883532834967835,0.0048880360104422,0.0048956793203372,0.0023725202084697,0.0045977151100619,0.0051142763057875,0.0042077750181044
0.1575478803917237,0.154434970612095,-0.0230635122120579,0.0053500499642828,0.0052490537379688,-0.0007748842761914,0.0048937330800823,0.0053755120530875,-0.0007520266763617
-3.370874088066966e-05,-3.4101039756678775e-05,0.0010104428894259,-1.7807999941332753e-06,-5.72107302199143e-07,3.317754191256572e-05,-8.943806592636675e-07,-1.0370481150067603e-06,3.293944495270651e-05
0.1527814795181506,0.1591116247848039,-0.029114606138418403,0.005195231116596,0.0054113744980304,-0.00096214058484,0.0048219182513328,0.0057395457245057,-0.00090013181775
0.1541587233188357,0.1570662064020442,-0.0221164014922964,0.0052427637366845,0.0053410501505819,-0.0007581469159829,0.0048142353586314,0.0054240130531201,-0.0006984657202845
0.1510577924264971,0.1603546913443698,0.0013182138818819,0.005140628187392,0.0054559445707396,-0.0005231515949438,0.0046376445104367,0.0055938403908101,5.278664762857766e-05
0.1555423280097005,0.1563875749852734,-0.0453311901133407,0.0052793938931171,0.005302247347268,-0.0017211771845442,0.0050192750579678,0.0055623462872702,-0.0014606072177405
0.1517285918727454,0.1603447286310876,-0.0253122243143205,0.0050276426404114,0.0053152391200312,0.0003421160159129,0.0046549316397657,0.0055941024842331,-0.000788316385589
0.152114025511924,0.1592837037114214,0.0152687402227873,0.0051782462614401,0.005415628316336,0.0005758165879126,0.0046644373518122,0.0055816610007991,0.000582852088726
0.1463580045246421,0.1500113851119935,0.0476647976212528,0.0049787404662577,0.0051100308895877,0.00164479347713,0.0047745306556923,0.0054675088708322,0.0013280398499637
0.1491528984602635,0.1595162982747736,-0.0183666831206987,0.0050696655276945,0.0054315926041519,-0.0008912991773659,0.0048371567837033,0.0056944647884639,-0.0013032992605706
-3.316519004370466e-05,-3.353598808253366e-05,0.0010006190276382,-1.7625837280821344e-06,-5.526722608450996e-07,3.2845525598013126e-05,-8.805734245359215e-07,-1.0205605898777818e-06,3.262685939233734e-05
0.1530069300731594,0.1591221665171884,-0.0231820120732356,0.005201554384872,0.0054100519553395,-0.0007905210543734,0.0049199915762886,0.0056533539029102,-0.0007741139276686
0.1540782485608464,0.156479369372802,0.0382969531890887,0.0052387438136987,0.0053188598702781,0.0012986289501426,0.0048051995621168,0.0054342642178422,0.0012958047348916
-3.32508646668922e-05,-3.362476550278215e-05,0.0010021667557592,-1.7654852875192972e-06,-5.557718965043534e-07,3.289851295806835e-05,-8.827593511400879e-07,-1.0231615610314546e-06,3.267586569482007e-05
0.143929151884412,0.1499223819409658,0.038357637718739,0.004907145436467,0.0051123695332589,0.0009549415457748,0.0044762058922988,0.0052069789580808,0.0012486454512901
0.1460551226821644,0.1485515060835065,-0.0461995311992873,0.0049645444562462,0.0050472400169165,-0.0015459151855574,0.0045611060582595,0.005137394442659,-0.0015691878850856
0.1447333456070267,0.1510395283001788,-0.0310346014375404,0.0048730291499328,0.0050895309777853,-0.0003818611790813,0.0046475058257049,0.0053530673442146,-0.0010268537565046
0.1207992691614127,0.1247110628878869,0.0193209627360435,0.0041070428982035,0.0042413398658576,0.0006547342464384,0.0038239454147879,0.0044972987132995,0.0006516938258811
0.1489832655863034,0.1620078165180918,-0.0354269397503826,0.0050653056197953,0.0055089243224157,-0.0012077773563798,0.0048208835639127,0.005704869132314,-0.0012005762721444
0.1479135013903717,0.1629053030292382,-0.0420818497481687,0.0050328251697444,0.0055388344087372,-0.0014387069159934,0.0046309872614212,0.0055775455985694,-0.001409392761915
0.1535726876266798,0.1569448818157478,-0.028794928733436,0.0052186790335904,0.0053359929926002,-0.0009532537002133,0.0049421455712124,0.0055914755235626,-0.0010152850142278
0.1515911511427372,0.1593238953286568,0.0023162378028914,0.0051638285656819,0.0054240457800227,-0.0010444742916257,0.0046404785960913,0.005575708564984,8.425052549410063e-05
0.1522423758497762,0.1591567084885596,-0.0190937715038815,0.0051750172962854,0.0054117175821846,-0.0006499503772029,0.0047975097774157,0.0057367497373102,-0.0006390908297992
0.0811927950932122,0.0829706012579173,0.0192590272131166,0.0027600000973371,0.0028193749113192,0.0006677950685075,0.0025158303808952,0.0028938719857495,0.0006198957701422
0.1433069385344731,0.1413806872279359,-0.0025634934081806,0.0049411476824074,0.0048776308898705,0.0003632873183184,0.0042876690357838,0.0048617663816597,0.0023643814318687
0.1503598980940963,0.1614716867186509,-0.0119218824260247,0.0051093721566461,0.0054889268897013,-0.0003904332289615,0.0046803721740419,0.0055691306236287,-0.0004051577058635
0.1469265490539342,0.1531097934059194,-0.0222700171748175,0.0050001515536287,0.0052153263130104,-0.000470087898013,0.004847144885478,0.005706138271006,0.0025830912320707
0.1469825107814959,0.1493763392883805,-0.056508359342447,0.0049930818521056,0.0050850057564537,-0.001592057003082,0.0048297067995911,0.0054193423805136,0.000271910204548
0.0800676783526807,0.0780294238715477,-0.1008849302961541,0.00273043220535,0.0026752746137166,-0.0037608168175237997,0.0024275729559503,0.0027043076589273,0.006243494365739
0.1417000015082173,0.1531140762649137,-0.0125852846179577,0.0048175878317171,0.0052070164232909,-0.0003883101959071,0.0044256585475468,0.0052689639785318,-0.0004413957917377
0.1487060687742895,0.1450201473904466,0.0662503086666563,0.0050581862520016,0.0049226079044071,0.0022562335828766,0.0047083817943382,0.0050035124098146,0.0021909877683638
0.1439800393012394,0.1497458930653759,-0.033540923083105,0.0049047949781735,0.0051109484456459,-0.0014143145238363,0.0044928482629216,0.0051959700088559,-0.0012289935065089
0.1326026472553104,0.1439094570399349,0.0860881962243184,0.0046189614970997,0.0050131149492027,0.0014737948993659,0.0041819905350611,0.0049455789114713,0.0029122958016029
-1.9917067439340075e-06,-1.99019191723937e-06,0.0003366658319539,-5.750647738868297e-07,4.332748170651421e-07,1.083171440396935e-05,-3.567808428760008e-08,-3.5680033864629415e-08,7.673242643941871e-06
0.1393121002132078,0.1399007260237825,-0.0534549896836196,0.0047386544878365,0.0047562327859629,-0.0018224974235649,0.0044744394864014,0.004977209634525,-0.0018006622018275
0.1478232664131414,0.1465493860082329,0.0018634972136984003,0.0050234522804999,0.0049809928059708,7.053563025816166e-05,0.0046210888863425,0.0050784656331863,6.797377250260527e-05
0.1471603785097404,0.1488943125120428,-0.0323979427458877,0.0051262481017029,0.0051820984673567,-0.0017006900724194,0.0046077835558698,0.0051309549820057,-0.0010424907524379
0.1511273333567152,0.156730700833593,0.0195321667426346,0.0050830704030686,0.0052732446179081,0.00045955662348859996,0.0047371661954259,0.0054832806277242,0.0015103044083119
0.1444685533665646,0.1497322930939994,0.12051874423422171,0.0049095164188326,0.0050810791086934,0.0040233269145489,0.0045970963180013,0.00540603971579,0.0040779405833982
0.1517155366966839,0.1579762107921385,-0.011749888175415,0.0051557305348942,0.005371486298845,-0.0003534072212421,0.0048638066686659,0.0056575622151919,-0.0006065412397286
-1.993387919549394e-06,-1.992041927523225e-06,0.0003367481408805,-5.752819515879998e-07,4.333650641544576e-07,1.083511052657471e-05,9.862034446073687e-08,9.863332328448249e-08,7.386448733008125e-06
0.1493560851532256,0.1562477405550537,-0.0272465882769977,0.0050814295945795,0.0053173569664952,-0.0009623006239434,0.0048077962018103,0.0057349139802153,0.0006475941543975
0.1518583252978124,0.1590856998893977,0.0019027889564328,0.005164224294904,0.0054112774270611,5.546025401925725e-05,0.0047358902642968,0.0054952344104603,7.200688061981263e-05
0.1466311358480411,0.150291502498355,-0.0029673239383508,0.004986474014905,0.0051084362430817,-4.747547415195896e-06,0.0046644666984777,0.0053413688636132,-0.0003850993296971
0.1482839141680764,0.1628409896814465,-0.0425973808136036,0.0050451771986796,0.0055364365522958,-0.0014566668081803,0.0047807754134275,0.0057412865040447,-0.0014401383532109
-3.349209039751888e-05,-3.387527146028746e-05,0.0010065224601182,-1.7735402750851392e-06,-5.643617295714165e-07,3.304541145676687e-05,-8.888563740137592e-07,-1.0304350268885733e-06,3.28143108533574e-05
0.1379306081005679,0.1484263899988341,0.0676328090518343,0.0047006541904264,0.0050530167105666,0.0021618289659248,0.0043202431511822,0.0051236416889086,-0.0005633950692645
0.1413788405123979,0.1469369417256699,-0.0719486878320211,0.0048145280618556,0.0050062241781048,-0.00015590652977910002,0.0041664627551379,0.0049489542854428,0.0010716044999415
0.12082091908472,0.1248907652542996,0.0189597346060277,0.0041115097078732,0.0042502726388544,4.868352584830317e-05,0.0037132703928325,0.0043728159637582,0.0006312390765729
0.1416337040459022,0.1511543637680758,0.0216529046357179,0.0048127401587221,0.0051382444536214,0.0007661130254184,0.0045163865384633,0.0054691086953666,0.0015796722881951
0.1516561780662929,0.1594812883796504,0.054969404762919,0.0051562570090526,0.0054214669544483,0.0018650793129728,0.0047983064653496,0.0057588695268704,0.0018903215944779
0.1444307364265956,0.150882403779926,0.0196840728769086,0.0049657199908178,0.0051851221963084,-8.319303544401802e-05,0.0044849130489293,0.0052353980957252,0.0006868660920231
0.1361147534011638,0.1408535114505234,0.0986437265200285,0.0047388164916866,0.0049047142502418,0.0021241698111968,0.0042525936935488,0.0049117199586781,0.0032319545726066
0.1544176751030539,0.157089982222144,-0.0227070079337397,0.0052515042228967,0.0053417079937159,-0.0007780598585198,0.0049683199940243,0.0055893934171527,-0.0007609840545601
0.1479862735032728,0.1471161389133489,0.0417262365003295,0.0050329668641955,0.0049974335430456,0.0014251593560015,0.0047811798696411,0.0052542418760762,0.0014311954581888
-1.864523718128619e-06,-1.8629103490930277e-06,0.0003164871292122,-5.513101711445215e-07,4.1552373810597315e-07,1.0387802458322604e-05,-1.7222842465408154e-07,-1.722283551914952e-07,5.069012458125002e-06
0.1437724611002723,0.1497613594826587,0.0958471569872949,0.0049867503433925,0.0051978660626016,0.0022926284381326,0.0044882700022655,0.0052070242193763,0.0031421808671994
0.1418961488047271,0.1531911926318206,-0.0131181700681852,0.00482260780853,0.0052083540679814,-0.0004445596165546,0.0045634498051917,0.0054281734088078,-0.0004361394153928
0.1538121896768969,0.1582448647505275,-0.0662993802213063,0.0052203806889241,0.0053786688468562,-0.0020933746240227,0.0048049284842043,0.0054604677924098,-0.0020739538343075
0.1500328834290002,0.1485799456384896,-0.12349028235839732,0.0050533968269734,0.0049914442534404,-0.0036009974148296,0.0046115205337781,0.0051030780136883,-0.0034017250735076
0.1454781393034585,0.1519261140506284,-0.043856927601309,0.0049214351648352,0.0051356707688219,-0.0017266582768797,0.0046161326333756,0.0053778990848566,-0.0014937741097348
0.1536532944501577,0.1565927591817632,0.0167807836171567,0.0052237571537979,0.0053261006502446,0.0005691832356675,0.0049556863384257,0.0055779364301988,0.0005648162766107
0.1417125196543064,0.1514713022519081,0.0015206354849419,0.0048054099780112,0.0051450496358746,0.00019590935418149996,0.0043628023646178,0.0053053842304242,-0.0002546406341107
0.14583814520108,0.1461903782779405,0.1524583459928084,0.0049622696686091,0.0049604661978497,0.0047422658125882,0.0044894621450972,0.005182726799385,0.0050118924709317
0.1504431770824319,0.1616989391306525,-0.0540510782196593,0.0051072030228442,0.0054999863652964,-0.0017904441944603,0.0046703200585299,0.0055694471484071,-0.0017683492476425
0.144117406912725,0.1499794219664595,-0.0375389256359412,0.0049063005994262,0.0051127438752335,-0.0002523703179649,0.0044863853418237,0.0052106089688014,-0.0015623553503317
0.1501202740700846,0.1501698957029597,-0.0463449180763073,0.0051415139210473,0.0051523140308593,-0.0008601180037752,0.0043695519563966,0.0048036565920837,0.0032000442684109
-1.998328156352369e-06,-1.9975301739638684e-06,0.0003369430888958,-5.756944309737166e-07,4.334391612344918e-07,1.0840699356196026e-05,4.7887833670257953e-08,4.790946733499889e-08,9.063345192556862e-06
0.1255158458348393,0.1211023403906386,-0.12487940577246959,0.0042799094443717,0.0041256907469761,-0.0042689358434873,0.0052875619238633,0.0052905894335965,8.477929875690127e-07
0.1535556641304136,0.1589292847856363,-0.05035042276402,0.005220988539929,0.0054017133625603,-0.00171252495285,0.0047887669504827,0.0054807586742495,-0.0015985682419927
0.1504216814835398,0.1566068414126517,0.0104287190248608,0.0051191421073182,0.0053353409034815,0.00021518340019979998,0.0047231402086589,0.0055010879628434,-0.0006789236373602
0.1514722086781038,0.1591725193255338,0.0028081823504988,0.0051510140391954,0.005414231337981,8.751530530681785e-05,0.0047772623518752,0.0057389619818857,0.0001037723934619
0.1509385395709022,0.1602118248125487,0.001854873883728,0.0051322890786569,0.0054486472728414,5.683531878086788e-05,0.0047745873912015,0.0057582892354116,7.163287571096965e-05
-3.384356747709871e-05,-3.4241916426674956e-05,0.0010128836916,-1.7853119602673218e-06,-5.769362012575385e-07,3.325953845989549e-05,-8.978376234551092e-07,-1.041197470205554e-06,3.301745962049907e-05
