Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1.182,0.0,0.0,0.0,0.0,0.0,0.0
1.288,0.11578947305679321,6.477832812379347e-07,0.0,0.0,0.0,-0.3199904263019562
1.389,0.11578947305679321,2.1669526972800668e-07,0.0,0.0,0.0,-0.3199942708015442
1.489,0.11578947305679321,2.5688315872685052e-05,0.0,0.0,0.0,-0.4163411557674408
1.59,0.11578947305679321,0.0001338209112873301,0.0,0.0,0.0,-0.7368223071098327
1.691,0.1621052622795105,0.00015262763190548867,0.0,0.0,0.0,-0.768056094646454
1.791,0.1621052622795105,9.3248272605706e-05,0.0,0.0,0.0,-0.5746254920959474
1.891,0.11578947305679321,7.260783604579046e-05,0.0,0.0,0.0,-0.5386330485343933
1.988,0.11578947305679321,7.160640234360471e-05,0.0,0.0,0.0,-0.5858336091041565
2.083,0.15052631497383118,0.0001551571040181443,0.0,0.0,0.0,-0.824034810066223
2.195,0.2199999988079071,0.0001860853226389736,0.0,0.0,0.0,-0.9070910811424255
2.291,0.20842105150222778,0.00024147145450115204,0.0,0.0,0.0,-0.9560330510139464
2.3890000000000002,0.2199999988079071,0.00019586105190683156,0.0,0.0,0.0,-0.8194820880889893
2.489,0.2199999988079071,0.0002971715875901282,0.0,0.0,0.0,-0.9245437979698181
2.59,0.20842105150222778,0.00034306111047044396,0.0,0.0,0.0,-0.8677146434783937
2.694,0.2199999988079071,0.0004679298144765198,0.0,0.0,0.0,-0.7984061837196349
2.794,0.2199999988079071,0.0003235055482946336,0.0,0.0,0.0,-0.7765782475471495
2.892,0.2199999988079071,0.00033170473761856556,0.0,0.0,0.0,-0.738099992275238
2.989,0.2199999988079071,0.0002757138281594962,0.0,0.0,0.0,-0.6655185222625731
3.09,0.2199999988079071,0.00029402622021734715,0.0,0.0,0.0,-0.6245359778404236
3.188,0.20842105150222778,0.00023073780175764114,0.0,0.0,0.0,-0.5993461012840271
3.29,0.2199999988079071,0.0002183466567657888,0.0,0.0,0.0,-0.5418819785118103
3.3890000000000002,0.20842105150222778,0.00020521019177976996,0.0,0.0,0.0,-0.5184926986694336
3.489,0.2199999988079071,0.0014004623517394066,0.0,0.0,0.0,-0.4792754352092743
3.59,0.2199999988079071,0.00017330385162495077,0.0,0.0,0.0,-0.4400101304054261
3.69,0.2199999988079071,0.00017637400014791638,0.0,0.0,0.0,-0.3894188106060028
3.789,0.2199999988079071,0.00014221105084288865,0.0,0.0,0.0,-0.365317165851593
3.89,0.2199999988079071,0.0001537731586722657,0.0,0.0,0.0,-0.25649142265319824
3.989,0.2199999988079071,0.00010503028170205653,0.0,0.0,0.0,-0.3087541162967682
4.09,0.2199999988079071,9.945372585207224e-05,0.0,0.0,0.0,-0.21544615924358368
4.191,0.2199999988079071,7.85035445005633e-05,0.0,0.0,0.0,-0.25790268182754517
4.288,0.2199999988079071,0.00011586732580326498,0.0,0.0,0.0,-0.15879684686660767
4.3870000000000005,0.20842105150222778,5.424919436336495e-05,0.0,0.0,0.0,-0.1325557678937912
4.488,0.20842105150222778,3.938518057111651e-05,0.0,0.0,0.0,-0.16999611258506775
4.597,0.2199999988079071,6.648479029536247e-05,0.0,0.0,0.0,-0.19484969973564148
4.689,0.2199999988079071,6.156880408525467e-05,0.0,0.0,0.0,-0.09936278313398361
