Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
0.456,0,0,456000000,base_footprint,-0.0008637847468139933,0.0008048683940215481,0.7071055114310587,0.707107065278378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006056370166039535,-0.067789177460117,0.00014524246428045622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.719786796834799e-05,-6.409939283265132e-05,-0.031200262402273977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49200000000000005,1,0,490000000,base_footprint,-0.001687343600694654,0.0016136072667274428,0.7071040481981535,0.7071056598309374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006033871900329793,-0.06771253953307418,0.0003177793262491411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023323424387653097,-2.8569175322241266e-05,0.0001514063827369846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.524,2,0,524000000,base_footprint,-0.002509973058706976,0.002421443129714438,0.7071017619281189,0.7071031996297034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006030677046466523,-0.06763554760583985,0.0004788631219010145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023275354627319425,-6.898353103098248e-06,0.00015147943314366535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.554,3,0,558000000,base_footprint,-0.0027270632973224076,0.0027173805138661516,0.7070945753157306,0.7071085068983274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006233220446399332,-0.014360418790578616,-0.0011957474725711476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028430306748772932,0.0034125035711070804,0.11482849732223199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5920000000000001,4,0,592000000,base_footprint,-0.002735417097431176,0.0027251672480096325,0.7070931601080523,0.707109859841582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1116370389325173e-05,0.0003695039863896788,0.0001718668559287695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00353813895258427,-0.002726526721960472,0.017374879182508893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.627,5,0,626000000,base_footprint,-0.002735098228360058,0.002724724254572158,0.7070959091566691,0.7071071137878062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.080826595480059e-05,0.00018625599314130585,0.00029668320040692153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091340543935122e-05,-0.00024320001800536847,-0.00021727502939388436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66,6,0,660000000,base_footprint,-0.00273508962797484,0.0027246423483189633,0.7070995187457182,0.7071035045864039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.203710204806987e-05,0.0001829216306371042,0.00033067497684353877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.775497958687973e-06,-6.676976333297339e-05,-7.5733464946167606e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6940000000000001,7,0,694000000,base_footprint,-0.0027351007062094953,0.0027246055778236042,0.7071033447302336,0.7070996787015877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.254719255708796e-05,0.00018150401118086724,0.0003394030617576363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525602666467654e-06,-1.716088997096717e-05,-2.5137835813356563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7280000000000001,8,0,728000000,base_footprint,-0.0027351175353601868,0.0027245822818584,0.7071072275767968,0.7070957958382396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.270771823559963e-05,0.0001811331927184859,0.00034172509544726275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790450141274101e-07,-4.561412688066353e-06,-6.548162150622037e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.762,9,0,762000000,base_footprint,-0.0027351356075719156,0.0027245627801427367,0.7071111255680682,0.7070918977676982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2775567942957106e-05,0.0001810345548695611,0.0003423516907757899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.904025992650289e-07,-1.226764171147858e-06,-1.6882504608892653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.796,10,0,796000000,base_footprint,-0.0027351537808879053,0.002724544513875969,0.707115027672524,0.7070879955356847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2816992381176765e-05,0.00018100784755315722,0.00034253002127095956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.118385519992474e-08,-3.4506789801753385e-07,-4.0898432261454506e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8320000000000001,11,0,830000000,base_footprint,-0.0027351717740832066,0.0027245267844283674,0.707118930973305,0.707084092062845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.284972633753589e-05,0.00018100017549464107,0.000342589829342127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7007533499896908e-08,-1.1191374393489127e-07,-7.537742914424283e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
