Time,linear_velocity_x,angular_velocity_yaw,twist.twist.linear.x,twist.twist.angular.z,linear.x,angular.z
5.428,-0.10472603281678,0.3246419104899143,-0.1203424179095583,0.5405565993066894,0.1112776324152946,0.8440016508102418
5.462,-0.0738681623656313,0.3341028922426424,-0.1086245084290124,0.3279982589755978,0.1112776324152946,0.8440016508102418
5.496,-0.0380018729406871,0.3242767311762981,-0.1086245084290124,0.3279982589755978,0.1223557218909263,0.6151777505874634
5.53,-0.0046385050395787,0.3242770930059037,-0.0520379645234306,0.3655275151986319,0.1223557218909263,0.6151777505874634
5.564,0.0292550338452612,0.3341036366878643,-0.0006397020373524,0.426385456362831,0.1223557218909263,0.6151777505874634
5.598,0.0620883099402891,0.3242765508156148,-0.0006397020373524,0.426385456362831,0.1505263149738311,0.7299752235412599
5.632,0.0954516727483432,0.324275995531282,0.0199276084795067,0.424281739344362,0.1505263149738311,0.7299752235412599
5.666,0.126585593744327,0.406508364540769,0.0404727208179561,0.4000855151346589,0.1505263149738311,0.7299752235412599
5.7,0.1491697356454838,0.7233968746178816,0.0404727208179561,0.4000855151346589,-0.1191004887223243,0.5395726561546326
5.734,0.0894506974331859,0.395154686986543,0.079995228035677,0.2833474378239574,-0.1191004887223243,0.5395726561546326
5.768,0.0581791820184812,0.4064795829200388,0.0640610540025181,0.5494726238855377,-0.1191004887223243,0.5395726561546326
5.802,0.0227726506375629,0.3945462641070963,0.0432306170062333,0.7275167419863053,0.1131739616394043,0.8038315773010254
5.836,-0.0105907459428435,0.3945463562241791,0.0432306170062333,0.7275167419863053,0.1131739616394043,0.8038315773010254
5.87,0.0231191724277392,0.4065431338863534,0.0329354643880224,0.5940134876896742,0.1131739616394043,0.8038315773010254
5.904,0.0561358169503142,0.3945505696318505,0.0474980176893871,0.351225800248469,0.1739932000637054,0.9140135049819949
5.938,0.0847418767160153,0.454014145417747,0.0589130494769437,0.1438706138360362,0.1739932000637054,0.9140135049819949
5.972,0.1213472213093052,0.4677315503007146,0.0724110191554585,-0.0568366784956878,0.1739932000637054,0.9140135049819949
6.006,0.1438714690412106,0.5489787602194327,0.0724110191554585,-0.0568366784956878,-0.1148117780685424,0.1154710203409195
6.04,0.1724043465408421,0.9060345295031936,0.086591398753271,-0.2005433013158528,-0.1148117780685424,0.1154710203409195
6.074,0.1142015686970123,0.5655623614057936,0.0858791077980024,0.2589260884457491,-0.1148117780685424,0.1154710203409195
6.108,0.0771347943662326,0.5486338121052005,0.0858791077980024,0.2589260884457491,0.1189155578613281,0.5625158548355101
6.142,0.0437865762682045,0.5489124218083,0.0424200090395133,0.5790734602261927,0.1189155578613281,0.5625158548355101
6.176,0.079146199187001,0.5655689971131274,0.0677692026373621,0.4887388689701419,0.1189155578613281,0.5625158548355101
6.21,0.1105133147659156,0.5489173028743839,0.0677692026373621,0.4887388689701419,0.1776599138975143,0.8087388873100281
6.244,0.1178404987911347,0.5574944186578039,0.0915413615160987,0.4704591981573143,0.1776599138975143,0.8087388873100281
6.2780000000000005,0.1478961730515988,0.5655503656851152,0.1373611028101108,0.5411441217876254,0.1776599138975143,0.8087388873100281
6.312,0.1665525187526492,0.6825064560142791,0.1373611028101108,0.5411441217876254,0.1499707549810409,0.8447338938713073
6.346,0.1760793263596659,0.8011851417736642,0.1704391864150162,0.8081909530873954,0.1499707549810409,0.8447338938713073
6.38,0.143309642110461,0.7404569425808071,0.1704391864150162,0.8081909530873954,0.1499707549810409,0.8447338938713073
6.414,0.1487454698447523,0.8370845451775545,0.1425608107674538,0.8449060927281821,0.2042336463928222,0.9476781487464904
6.448,0.1487428505350396,0.8369180539709448,0.1425623175639332,0.8446696357321903,0.2042336463928222,0.9476781487464904
6.482,0.1773434672156695,0.7404579219736032,0.1425623175639332,0.8446696357321903,0.2042336463928222,0.9476781487464904
6.516,0.1952885653728263,0.850327907352949,0.1553100710010025,0.7251997363001138,0.2199999988079071,0.8856952786445618
6.55,0.2024299548803043,0.938667443022789,0.1683335237368617,0.5598110280897735,0.2199999988079071,0.8856952786445618
6.584,0.2172520522337748,0.8134632090061488,0.1683335237368617,0.5598110280897735,0.2199999988079071,0.8856952786445618
6.618,0.2180167932038631,0.8777086011380866,0.1876346091288459,0.6896445011092988,0.2199999988079071,0.8634008169174193
6.652,0.2180169356016071,0.8556121061072761,0.1967392761990302,0.8893535160958538,0.2199999988079071,0.8634008169174193
6.686,0.2246194877115121,0.8815024092361884,0.1967392761990302,0.8893535160958538,0.2199999988079071,0.8634008169174193
6.72,0.2180225153048546,0.8556822319246137,0.2030748856970411,0.96702993546201,0.2056178599596023,0.8155074119567871
6.754,0.2180354123120673,0.855844364550012,0.2030748856970411,0.96702993546201,0.2056178599596023,0.8155074119567871
6.788,0.2024931715688712,0.7648788107115211,0.1923387191268868,0.7613583940799067,0.2056178599596023,0.8155074119567871
6.822,0.2036978227290572,0.8093533257310023,0.1982550374967049,0.8174515282881599,0.2199999988079071,0.7531532645225524
6.856,0.2037232617926162,0.8093155600262862,0.1982593665017482,0.8170827320436619,0.2199999988079071,0.7531532645225524
6.89,0.2179761166598237,0.7468720600575249,0.2065309032005318,0.660086962507837,0.2199999988079071,0.7531532645225524
6.924,0.2179833231379132,0.7467225276215305,0.2065309032005318,0.660086962507837,0.2056978642940521,0.6940057873725891
6.958,0.2100073461975608,0.7084276561613694,0.2130023867236397,0.75086642716933,0.2056978642940521,0.6940057873725891
6.992,0.2038145473212188,0.6873668796870971,0.199458842777783,0.6934882383281046,0.2056978642940521,0.6940057873725891
7.026,0.2038467289933371,0.6873799549545814,0.1995003990242881,0.6935249874117043,0.1915199607610702,0.6363103389739991
7.06,0.1955836722581501,0.649363139682642,0.1995003990242881,0.6935249874117043,0.1915199607610702,0.6363103389739991
7.094,0.1898610940197631,0.6302050384478942,0.1858819927696683,0.6358598598566124,0.1915199607610702,0.6363103389739991
7.128,0.189892973110837,0.6302162641339837,0.1859198068592703,0.6359158348805635,0.2199999988079071,0.5948342084884644
7.162,0.2315056833822412,0.7222569985450121,0.1859198068592703,0.6359158348805635,0.2199999988079071,0.5948342084884644
7.196,0.2180652712258071,0.5892047267214556,0.2053642543000957,0.6068213867816744,0.2199999988079071,0.5948342084884644
7.23,0.2181127573826901,0.5888903399065849,0.2147311509236528,0.5933278570952703,0.2060718089342117,0.5493854880332947
7.264,0.2172217788900197,0.6764998630077144,0.2077651538607648,0.6458438098358698,0.2060718089342117,0.5493854880332947
7.298,0.2042383517142363,0.5441370296457053,0.2077651538607648,0.6458438098358698,0.2199999988079071,0.4899463653564453
7.332,0.2041561657004945,0.5438414210255846,0.2018390767903118,0.5470503576134985,0.2199999988079071,0.4899463653564453
7.366,0.2246018402028514,0.4999678916140054,0.2004963085365259,0.555197772776979,0.2199999988079071,0.4899463653564453
7.4,0.2179835014527394,0.4851098869883896,0.2123453428322553,0.5257553382828111,0.2058155983686447,0.4321208596229553
7.434,0.2179349602102438,0.485977962433492,0.2123453428322553,0.5257553382828111,0.2058155983686447,0.4321208596229553
7.468,0.2101016289434336,0.4416295041435186,0.2018578254316086,0.433149482793832,0.2058155983686447,0.4321208596229553
7.502,0.2039081586590177,0.4289772945737208,0.2018578254316086,0.433149482793832,0.2199999988079071,0.3921238481998444
7.536,0.2039409332734011,0.4289288087075329,0.2018954678688509,0.4330764068213147,0.2199999988079071,0.3921238481998444
7.57,0.2316770312453226,0.6353242212726234,0.2146448126120535,0.5282096382883892,0.2199999988079071,0.3921238481998444
7.604,0.2180716087343211,0.3886482091309447,0.2146448126120535,0.5282096382883892,0.2199999988079071,0.3921238481998444
7.638,0.2180570569495638,0.3886667637796503,0.216521115726381,0.3918899033200115,0.2199999988079071,0.3921238481998444
7.672,0.2246595773969846,0.3999805536441693,0.2154229170369395,0.3757540870156119,0.2199999988079071,0.3921238481998444
7.706,0.2180614733112897,0.3879734262751767,0.2154229170369395,0.3757540870156119,0.2066012024879455,0.5808823108673096
7.74,0.2180292912998091,0.3872278678659522,0.2157593839313161,0.3801752176643922,0.2066012024879455,0.5808823108673096
7.774,0.2109031420010843,0.5925830231649878,0.2157593839313161,0.3801752176643922,0.2066012024879455,0.5808823108673096
7.808,0.2047835755463781,0.5744241888418894,0.2039306513533419,0.55126019778352,0.2199999988079071,0.2804909348487854
7.842,0.2047912354921783,0.5746494064256765,0.2014761956975284,0.5796422156491099,0.2199999988079071,0.2804909348487854
7.876,0.2362385901198262,0.1195070181937199,0.2014761956975284,0.5796422156491099,0.2199999988079071,0.2804909348487854
7.91,0.2180215647140686,0.2780277702124679,0.2027265060029759,0.4466715036593617,0.2199999988079071,0.423744797706604
7.944,0.2180321552138795,0.2781487294816143,0.2056227849776426,0.414499274313231,0.2199999988079071,0.423744797706604
7.978,0.2362410186394299,0.2658011093148544,0.2056227849776426,0.414499274313231,0.2199999988079071,0.423744797706604
8.012,0.2179728913339265,0.4213047186406822,0.2156744957860922,0.4111977655940068,0.2199999988079071,0.3570633828639984
8.046,0.2179783243114628,0.4211243075852139,0.21615826769442,0.4251624645216241,0.2199999988079071,0.3570633828639984
8.08,0.2245930845453865,0.3652600007724255,0.21615826769442,0.4251624645216241,0.2199999988079071,0.3570633828639984
8.114,0.21798431720342,0.3542009183267696,0.2151322679931847,0.3344170635893767,0.2199999988079071,0.2856752872467041
8.148,0.2179778122425996,0.3538541124456686,0.2168068283053158,0.3574362445392844,0.2199999988079071,0.2856752872467041
8.182,0.2245774912612385,0.2911391167348778,0.2173915433768576,0.2847261291845899,0.2199999988079071,0.2856752872467041
8.216,0.2179922325639905,0.2823373945931833,0.2174406248527076,0.284683685277027,0.2067048102617263,0.2601107656955718
8.25,0.2180293237469886,0.2822866606321975,0.2174406248527076,0.284683685277027,0.2067048102617263,0.2601107656955718
8.284,0.2226686944912604,0.2396840649247085,0.2174844565526784,0.2845869706559238,0.2067048102617263,0.2601107656955718
8.318,0.2048920054950972,0.2574243965205012,0.2044956280483985,0.2591064250175807,0.2199999988079071,0.1943305432796478
8.352,0.2049365276254162,0.2571089216053869,0.2044951553785656,0.2594718052282815,0.2199999988079071,0.1943305432796478
8.386,0.2246432874357136,0.1986615051770917,0.2133935039221499,0.250002054384525,0.2199999988079071,0.1943305432796478
8.42,0.2180605865802386,0.1931243314981311,0.2154869272277068,0.2270006851940567,0.2199999988079071,0.1269251406192779
8.454,0.2180713799986229,0.1933040987078314,0.2142478632730186,0.2409334211048386,0.2199999988079071,0.1269251406192779
8.488,0.2246575742950851,0.1300149892845783,0.2142478632730186,0.2409334211048386,0.2199999988079071,0.1269251406192779
8.522,0.218023550339354,0.1261158480242481,0.2185254629553088,0.1280824562496817,0.2199999988079071,0.101446233689785
8.556000000000001,0.2179308050751666,0.1267350151436835,0.2181837602746064,0.1200224097748522,0.2199999988079071,0.101446233689785
8.59,0.2245197275757172,0.1039502761509357,0.2189859154255406,0.1017408934630501,0.2199999988079071,0.101446233689785
8.624,0.2179375149944973,0.1003440261013722,0.2189834448564038,0.1012203007241354,0.2067887336015701,0.0935357585549354
8.658,0.2091764022044302,0.2323299663628677,0.2189834448564038,0.1012203007241354,0.2067887336015701,0.0935357585549354
8.692,0.2049129459077855,0.0924702285545498,0.202833264266021,0.2275441237633055,0.2199999988079071,0.0224159155040979
8.726,0.2180171855996661,0.0219794814606794,0.2198671223638953,0.0217487750133625,0.2199999988079071,0.0224159155040979
8.76,0.2246863213016821,0.0223360522039815,0.2198671223638953,0.0217487750133625,0.2199999988079071,0.0224159155040979
8.794,0.2181060040482768,0.0216942499654347,0.2199032513335372,0.0217232704619599,0.2199999988079071,0.0135181425139307
8.828,0.2181078855003091,0.0220418916215085,0.219978159133367,0.0216415918453976,0.2199999988079071,0.0135181425139307
8.862,0.2247051466788808,0.013807608361232,0.219978159133367,0.0216415918453976,0.2199999988079071,0.0135181425139307
8.896,0.2180653867641153,0.0136654908377878,0.2196750274984176,0.0181446171681804,0.2199999988079071,0.0218431930989027
8.93,0.2180440787030209,0.0139490418766108,0.2196750274984176,0.0181446171681804,0.2199999988079071,0.0218431930989027
8.964,0.2245815223071659,0.023167397415865,0.2183836947355452,0.0314683830984114,0.2199999988079071,0.0218431930989027
8.998,0.2179281105965408,0.0225700087303508,0.2198072860311334,0.023656018644217,0.2199999988079071,0.0232632476836442
9.032,0.2179012201994472,0.0221307169294163,0.2198072860311334,0.023656018644217,0.2199999988079071,0.0232632476836442
9.066,0.2245072561303427,0.023853112321518,0.2196493199537427,0.0219070284070628,0.2199999988079071,0.0232632476836442
9.1,0.2179270684904537,0.0229696593456359,0.2197120815816654,0.0230875068420585,0.2199999988079071,-0.0191186256706714
9.134,0.2179607728415099,0.0228861962370743,0.2197538918888669,0.0229746949415374,0.2199999988079071,-0.0191186256706714
9.168,0.2246038044509968,-0.0197276233330472,0.2197538918888669,0.0229746949415374,0.2199999988079071,-0.0191186256706714
9.202,0.2180349491139919,-0.0193205486810293,0.2201795499759762,-0.019550732247809,0.2199999988079071,-0.0441661104559898
9.236,0.2180716337367574,-0.0194309451833794,0.2202239023817694,-0.0196709467642804,0.2199999988079071,-0.0441661104559898
9.27,0.22471289436853,-0.0456313042383146,0.2205332964279113,-0.0448785408140455,0.2199999988079071,-0.0441661104559898
9.304,0.2181305635259096,-0.0442783311908577,0.2205332964279113,-0.0448785408140455,0.2199999988079071,0.1602496653795242
9.338,0.2181218565495654,-0.0438734744665842,0.2204943369532507,-0.0437790064384082,0.2199999988079071,0.1602496653795242
9.372,0.2091054224555167,0.4411359506711838,0.2204943369532507,-0.0437790064384082,0.2199999988079071,0.1602496653795242
9.406,0.2180530398843691,0.1591680999641818,0.223002827017762,0.1900139226221804,0.2070001512765884,0.1818087995052337
9.44,0.2179871773756102,0.1597174042138887,0.2185971020660554,0.1587546510187612,0.2070001512765884,0.1818087995052337
9.474,0.1958848254829278,0.462232508404285,0.2185971020660554,0.1587546510187612,0.2070001512765884,0.1818087995052337
9.508,0.2050607679997254,0.1810296456099676,0.2048978901412828,0.177583016686415,0.2199999988079071,0.0626243501901626
9.542,0.2050000707863263,0.1804768153583958,0.2052327753373912,0.1819940963658829,0.2199999988079071,0.0626243501901626
9.576,0.2245806919150861,0.0634052105057033,0.2187120126847448,0.0693885533022643,0.2199999988079071,0.0626243501901626
9.61,0.2179410789066636,0.0621280221707818,0.2187120126847448,0.0693885533022643,0.2199999988079071,0.0119526544585824
9.644,0.2179756204834889,0.0620554720016182,0.2193720993331563,0.062637910583836,0.2199999988079071,0.0119526544585824
9.678,0.2246197654564446,0.0121317720118616,0.2199165138244518,0.0117173188761475,0.2199999988079071,0.0119526544585824
9.712,0.2180496094326639,0.0116139816811436,0.2199165138244518,0.0117173188761475,0.2199999988079071,-0.0128980642184615
9.746,0.218082701997321,0.0115593286682796,0.2200045659379616,0.0115308630026984,0.2199999988079071,-0.0128980642184615
9.78,0.2247293880837596,-0.0135459223488291,0.220271904331787,-0.0134149212964947,0.2199999988079071,-0.0128980642184615
9.814,0.218149104894791,-0.0131481438921233,0.220274503096453,-0.0131085792959047,0.2199999988079071,-0.0380303040146827
9.848,0.218134986477927,-0.0128379698751759,0.2202231095762826,-0.0126415166349015,0.2199999988079071,-0.0380303040146827
9.882,0.2246874222630186,-0.0384687640359648,0.2202231095762826,-0.0126415166349015,0.2199999988079071,-0.0380303040146827
9.916,0.2180365397639468,-0.0373411482598043,0.2185605075414328,-0.0202817898468222,0.2199999988079071,-0.0700774118304252
9.95,0.217983117437159,-0.0373931664302421,0.2196868421951336,-0.0458145475311659,0.2199999988079071,-0.0700774118304252
9.984,0.2245152804352272,-0.0710502169944768,0.2204981460820494,-0.0697689014292507,0.2199999988079071,-0.0700774118304252
10.018,0.2178837687801361,-0.0690924198743648,0.220490261593736,-0.0698976401460874,0.2068683207035064,-0.0615637637674808
10.052,0.2179035439376379,-0.0692820962857849,0.2205246522241127,-0.0700086653664686,0.2068683207035064,-0.0615637637674808
10.086,0.1825515846006274,0.470521047706857,0.2004868870459035,0.1705622612177153,0.2068683207035064,-0.0615637637674808
10.12,0.1872233022950258,0.1613334374372763,0.2004868870459035,0.1705622612177153,0.2199999988079071,-0.0946240425109863
10.154,0.2049808988719968,-0.0612943111980978,0.2031401277541548,-0.0138797460350461,0.2199999988079071,-0.0946240425109863
10.188,0.2063638877060681,0.1325507660281028,0.2009727917653168,0.1297685302563868,0.2199999988079071,-0.0946240425109863
10.222,0.2180172831535183,-0.0937663664554717,0.2166148844670488,-0.0467810094736773,0.2199999988079071,-0.136956661939621
10.256,0.2247469929278465,-0.1402303259321655,0.2213553089966595,-0.1373784364026992,0.2199999988079071,-0.136956661939621
10.29,0.2181472011472824,-0.1359201039751909,0.2213888043903863,-0.137354933447466,0.2199999988079071,-0.136956661939621
10.324,0.2181175390207257,-0.1355725393837351,0.2213662296452087,-0.1368803298684728,0.2199999988079071,-0.1455600559711456
10.358,0.2246708228081129,-0.1481463975197895,0.2213662296452087,-0.1368803298684728,0.2199999988079071,-0.1455600559711456
10.392,0.2180192225363723,-0.1438830746874047,0.2205569953722456,-0.1363178942015534,0.2199999988079071,-0.1455600559711456
10.426,0.2179335995803631,-0.1434542413868392,0.2208511414797986,-0.1495109514714949,0.2199999988079071,-0.0624717399477958
10.46,0.2245418652233352,-0.0631924910145175,0.2208511414797986,-0.1495109514714949,0.2199999988079071,-0.0624717399477958
10.494,0.2178938798051609,-0.0617178802357658,0.2205477077242488,-0.0607538572044323,0.2199999988079071,-0.0624717399477958
10.528,0.2179177688105512,-0.061881836456758,0.2204357429906745,-0.0624384751420065,0.2199999988079071,-0.0525487400591373
10.562,0.2245576784711224,-0.0537551862116878,0.2204244335872059,-0.0527094240122029,0.2199999988079071,-0.0525487400591373
10.596,0.2179881470867945,-0.0522393760713102,0.2204667476686827,-0.0528495091124551,0.2199999988079071,-0.0525487400591373
10.63,0.2180245769972255,-0.0523493389923352,0.2205110962217612,-0.0529800877820294,0.2199999988079071,-0.0525487400591373
10.664,0.2246701787783596,-0.054052844014398,0.2205558360747184,-0.053079393655161,0.2199999988079071,-0.0525487400591373
10.698,0.2180996625963106,-0.0525635615960434,0.2205558360747184,-0.053079393655161,0.2199999988079071,-0.0525487400591373
10.732,0.218131065110151,-0.0525901287344305,0.2205989352959857,-0.0531720456289577,0.20687136054039,-0.3074383735656738
10.766,0.211274673600522,-0.3145926221948981,0.2112068579992436,-0.2878273970507151,0.20687136054039,-0.3074383735656738
10.8,0.2050959062245941,-0.304446702366398,0.2112068579992436,-0.2878273970507151,0.2199999988079071,-0.5914171934127807
10.834,0.2050596297000606,-0.3040183156563248,0.2081702233987894,-0.2899639409414626,0.2199999988079071,-0.5914171934127807
10.868,0.2246399716966967,-0.6036375689041051,0.2081702233987894,-0.2899639409414626,0.2199999988079071,-0.5914171934127807
10.902,0.2180302140496283,-0.5859177940702023,0.2067684600309445,-0.3827494958729331,0.2199999988079071,-0.6206982135772704
10.936,0.2180153303117047,-0.5861033064269338,0.2127833680564259,-0.4561697159429889,0.2199999988079071,-0.6206982135772704
10.97,0.2245660599278877,-0.6334760210484444,0.2256370230777162,-0.6186284826117404,0.2199999988079071,-0.6206982135772704
11.004,0.2179504284604421,-0.6152936388754392,0.2256370230777162,-0.6186284826117404,0.207138791680336,-0.5940130949020385
11.038,0.2179656242101262,-0.6156746898727595,0.2255446765382288,-0.6214606801880561,0.207138791680336,-0.5940130949020385
11.072,0.1932567538774928,0.1606895141734792,0.2255446765382288,-0.6214606801880561,0.207138791680336,-0.5940130949020385
11.106,0.1876087993523811,-0.265662942894498,0.2151186660178823,-0.1765358778336129,0.2199999988079071,-0.6132555603981018
11.14,0.2052496895735049,-0.5889288283477953,0.2151186660178823,-0.1765358778336129,0.2199999988079071,-0.6132555603981018
11.174,0.2064617271139807,-0.2932116636128777,0.2024873255254219,-0.4824878036276923,0.2199999988079071,-0.6132555603981018
11.208,0.2180096118860737,-0.6078125087905291,0.2080144822272452,-0.4167870979985144,0.2199999988079071,-0.6219749450683594
11.242,0.2180184603833242,-0.6077066095609973,0.2080144822272452,-0.4167870979985144,0.2199999988079071,-0.6219749450683594
11.276,0.2246347505567956,-0.6348966182382293,0.2091149360110112,-0.4365410520098288,0.2199999988079071,-0.6219749450683594
11.31,0.2180309023779588,-0.6161884275000674,0.2139421700367723,-0.4906859190321773,0.2199999988079071,-0.6416692733764648
11.344,0.2180352582270344,-0.6161344306828477,0.2227441982022477,-0.5895287991053606,0.2199999988079071,-0.6416692733764648
11.378,0.2246101194947919,-0.6542645256448285,0.2227441982022477,-0.5895287991053606,0.2199999988079071,-0.6416692733764648
11.412,0.2180326896261112,-0.6350265067987391,0.2257573087933272,-0.6406942956854796,0.2069865316152572,-0.6141442060470581
11.446,0.2180640016402774,-0.635337452179166,0.2258172284750239,-0.6413778428040366,0.2069865316152572,-0.6141442060470581
11.48,0.1931316504660822,-0.2640193591157919,0.2049718366587274,-0.410175643620391,0.2069865316152572,-0.6141442060470581
11.514,0.1990403236664746,-0.5335141663827281,0.205733021566138,-0.5389957815095081,0.2199999988079071,-0.551121473312378
11.548,0.2051614166327047,-0.6089682930109492,0.2117266241894951,-0.6272586249079759,0.2199999988079071,-0.551121473312378
11.582,0.2246725224985768,-0.5633158613668949,0.2163837804030556,-0.6735697531793673,0.2199999988079071,-0.551121473312378
11.616,0.2180773171921099,-0.5469013554440781,0.2181366293341579,-0.6468243842918978,0.2199999988079071,-0.6161338686943054
11.65,0.218035815331237,-0.546379176965325,0.2181366293341579,-0.6468243842918978,0.2199999988079071,-0.6161338686943054
11.684,0.2245720717359515,-0.6296736466698166,0.2216608204136532,-0.5805404335250643,0.2199999988079071,-0.6161338686943054
11.718,0.2179087298938493,-0.6102623312401835,0.2253959284848994,-0.6154676977394958,0.2199999988079071,-0.6051558256149293
11.752,0.2179029284967738,-0.6099852555355553,0.2254315305465866,-0.61571470416707,0.2199999988079071,-0.6051558256149293
11.786,0.2245402947640273,-0.6175011220554191,0.2253680217283724,-0.6049084277219414,0.2199999988079071,-0.6051558256149293
11.82,0.2179711387456679,-0.5995193478230835,0.2254061718055317,-0.6051027213767948,0.2199999988079071,-0.4326007068157196
11.854,0.2180084372630311,-0.5997369548107598,0.2254494975615832,-0.6053308619800067,0.2199999988079071,-0.4326007068157196
11.888,0.2050337723270571,-0.3726929133524425,0.2050303803701711,-0.3752128775960841,0.2199999988079071,-0.4326007068157196
11.922,0.2179979166529567,-0.4291448815291248,0.2050303803701711,-0.3752128775960841,0.206054225564003,-0.4982898235321044
11.956,0.2181228095277955,-0.4292769841803693,0.2240282152997067,-0.4332819094576743,0.206054225564003,-0.4982898235321044
11.99,0.2043089736711278,-0.4940167367270757,0.2105904537324244,-0.4978783731473582,0.206054225564003,-0.4982898235321044
12.024,0.2042633140239012,-0.4935449787262556,0.2105904537324244,-0.4978783731473582,0.2199999988079071,-0.572521984577179
12.058,0.2246283101105881,-0.5844876722443786,0.2102080005302704,-0.4938375819490329,0.2199999988079071,-0.572521984577179
12.092,0.2180224596661543,-0.5672907791742666,0.2141960004142944,-0.4492162708265153,0.2065366357564926,-0.5394726991653442
12.126,0.2179819386773224,-0.5669251572882423,0.2195548669417991,-0.5173416059745317,0.2065366357564926,-0.5394726991653442
12.16,0.2108914521288017,-0.4090939214366597,0.2195548669417991,-0.5173416059745317,0.2065366357564926,-0.5394726991653442
12.194,0.2047355056439459,-0.5347091841390439,0.2098818912535809,-0.4021973122025815,0.2065366357564926,-0.5394726991653442
12.228,0.204603642884096,-0.5350942724464279,0.2113230239057206,-0.5401667254864425,0.2199999988079071,-0.5745049715042114
12.262,0.2247905472123258,-0.5861056207278009,0.2113230239057206,-0.5401667254864425,0.2199999988079071,-0.5745049715042114
12.296,0.2180097285060669,-0.5702532015141072,0.2249741690077689,-0.5791402942792022,0.2199999988079071,-0.5745049715042114
12.33,0.2180491315190377,-0.5704058349330402,0.225185970462954,-0.5755994493677512,0.2199999988079071,-0.4006795585155487
12.364,0.2247737805871071,-0.4081127451232413,0.2252229922038721,-0.5757644015138136,0.2199999988079071,-0.4006795585155487
12.398,0.2180701306588274,-0.3978565725206657,0.2252229922038721,-0.5757644015138136,0.2199999988079071,-0.5183285474777222
12.432,0.2180409151383455,-0.3973330029403503,0.2236169110024208,-0.4009750479315207,0.2199999988079071,-0.5183285474777222
