Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.522,-0.7854115175490155,-3.3912979787591856e-05,-2.3979777742047317e-05,2.3980418209773287e-05,-0.00044396485299489816,-0.0007628062558203026,-0.007310872873892756,-7.985313598381489e-07,7.985431654459998e-07,-1.478402960473011e-05
0.556,-0.78542630157862,-6.863343639135969e-06,-4.852980269044796e-06,4.8532533848059155e-06,-0.00013154841864899687,0.0008123013858395161,0.00938187490528232,-1.6160604718029055e-07,1.6161153357312502e-07,-4.3805623410115964e-06
0.5890000000000001,-0.7854306821409613,0.00018339164678992336,0.0001296732600409429,-0.00012968169393817315,0.00046488504508890673,0.005713363075947727,0.01791091482696407,4.318210652774369e-06,-4.3183093185761145e-06,1.5480672001460596e-05
0.623,-0.7854152014689597,3.771497275387837e-05,2.6668058602631055e-05,-2.666896736269374e-05,-0.00042530861964262383,-0.0043746748959773265,-0.026732542484430345,8.880519221408073e-07,-8.880710426512517e-07,-1.4162777034099374e-05
0.656,-0.785429364245994,-7.859671880301809e-06,-5.557453879070329e-06,5.557800684444624e-06,1.9711070493186976e-05,-0.0013686079469723777,0.013363954658733057,-1.8506574644487597e-07,1.8507223068435693e-07,6.563786474231263e-07
0.6890000000000001,-0.7854287078673465,-7.499471645193691e-06,-5.302765278057065e-06,5.303089228260878e-06,0.00015303595180636274,1.0816823877120644e-05,0.004003750189584858,-1.7658489195204033e-07,1.765900632335332e-07,5.09609719515188e-06
0.7230000000000001,-0.7854236117701512,-5.68165453756306e-06,-4.0174342108042765e-06,4.0176386903342034e-06,0.00019252559190197058,5.4589102331250185e-05,0.0011858750779461813,-1.337827746805333e-07,1.3378515300437506e-07,6.411102210335621e-06
0.755,-0.7854172006679407,-4.19936169865765e-06,-2.9693406040213706e-06,2.969453662454234e-06,0.00021251417218141864,4.451329846562793e-05,0.000600257666049491,-9.888071247928357e-08,9.888113663037647e-08,7.076721933641241e-06
0.79,-0.7854101239460074,-2.9707982686126234e-06,-2.1006464759382923e-06,2.100696726307678e-06,0.00023067050808975258,3.6893796698048835e-05,0.0005452353125625807,-6.995273047022731e-08,6.995199817113342e-08,7.68132791938876e-06
0.8220000000000001,-0.7854024426180879,-1.71665080652703e-06,-1.2138502318583117e-06,1.2138606205686984e-06,0.00023048646502167792,3.7662085948516316e-05,-5.526818861100806e-06,-4.042190763209517e-08,4.0420863747004267e-08,7.675199285221875e-06
0.8550000000000001,-0.7853947674188024,-6.555304093423327e-07,-4.6353157185525796e-07,4.6352842357931e-07,0.00023354745905754457,3.186547739293385e-05,9.192174281881846e-05,-1.543586749033298e-08,1.5435230351066953e-08,7.777130386616235e-06
0.89,-0.7853869902884161,4.046633917432403e-07,2.8614342545770334e-07,-2.8613703130576256e-07,0.0002406476658301242,3.1837651684251444e-05,0.0002132194225999885,9.528741487446456e-09,-9.528197715923458e-09,8.013567272143136e-06
0.922,-0.7853789767211441,1.4713044422702798e-06,1.0403893093576333e-06,-1.0403493868977895e-06,0.00023056856516486497,3.2031262778589774e-05,-0.00030267569565342996,3.4645559628684695e-08,-3.4643038923581955e-08,7.677933219990005e-06
0.9550000000000001,-0.7853712987879238,2.6208178271891907e-06,1.8532478426335269e-06,-1.8531482717491468e-06,0.00022450751892894133,3.451992146903636e-05,-0.0001820134004781874,6.171420790723711e-08,-6.17087826261396e-08,7.4761003803337475e-06
0.9900000000000001,-0.7853638226875437,4.050530385545032e-06,2.864255858534138e-06,-2.864059144130312e-06,0.0002214849516080515,4.293431106173697e-05,-9.076778741410879e-05,9.538134541424471e-08,-9.537154403423273e-08,7.375448888548116e-06
1.022,-0.7853564472386552,5.429962733621644e-06,3.839723639032618e-06,-3.8394032953538444e-06,0.00020184238453400927,4.14243948371355e-05,-0.0005898668791003675,1.2786493418765717e-07,-1.278499925136303e-07,6.721351404982509e-06
