Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw
2.475,-0.858493716541133,0.004840726808632595,-0.0056115477342514875,0.0007106402085474972
2.509,-0.8591783332679708,0.004653843659959106,-0.005394319825113597,-0.0006846167268377278
2.543,-0.8581326666721305,0.004617378762380608,-0.0053547499190012005,0.0010456665958402664
2.577,-0.8568353475201301,0.004598412747698705,-0.005309249800130894,0.0012973191520003757
2.6109999999999998,-0.8569952525574032,0.0046335000906364,-0.005335853510840705,-0.00015990503727303373
2.645,-0.8587048195710221,0.004772189881116884,-0.0055147647289919,-0.0017095670136189067
2.6790000000000003,-0.8596749426471251,0.0047674878225413,-0.005528284384909293,-0.0009701230761030022
2.713,-0.8610880003732019,0.004618252978663195,-0.005366855292227524,-0.0014130577260768051
2.747,-0.8625015556342588,0.004616050940382116,-0.005379473546585578,-0.001413555261056909
2.781,-0.8639925740820688,0.004472232503258594,-0.005226914842818925,-0.0014910184478099664
2.815,-0.8653713321731578,0.004351790201184591,-0.005101663058510397,-0.0013787580910890052
2.849,-0.8666338098720158,0.004348636318964316,-0.005111345053449484,-0.001262477698858011
2.883,-0.8678367180250821,0.004504514403691096,-0.0053089090547505935,-0.00120290815306634
2.917,-0.8683046711920529,0.004838655691334709,-0.0057122873588627,-0.0004679531669707915
2.951,-0.8685980278312904,0.0048473911930492775,-0.005728308319713715,-0.0002933566392374631
2.9850000000000003,-0.8694691658434316,0.00472524013994452,-0.0055893459478583984,-0.000871138012141226
3.019,-0.869755566649405,0.004565314724885805,-0.0054119523101413824,-0.0002864008059734191
3.053,-0.8695372544951931,0.004540584876624981,-0.005377275598632492,0.00021831215421186378
3.087,-0.8699402395529161,0.004537529886842501,-0.0053598541891939355,-0.0004029850577229599
3.121,-0.8719087102301509,0.004599010953116517,-0.0054569595610836075,-0.0019684706772348237
3.155,-0.8724984891706429,0.004680128065026601,-0.005573233882239681,-0.0005897789404919473
3.189,-0.8716757270151063,0.004789516506720687,-0.005701076915766601,0.0008227621555365605
3.223,-0.8708319399516614,0.004803846502781206,-0.005707138393927502,0.0008437870634449007
3.257,-0.8699912150968683,0.00481229486703838,-0.005707866122165284,0.0008407248547931401
3.291,-0.8705341210059343,0.004825229660287422,-0.005720520229257786,-0.0005429059090660271
3.325,-0.8711295170251907,0.004826563493861069,-0.005729383383377529,-0.0005953960192564001
3.359,-0.8717557112245149,0.004826947686653704,-0.005737197754278778,-0.0006261941993241926
3.393,-0.8732439524861204,0.004829655080351991,-0.0057523998372076,-0.001488241261605516
3.427,-0.8747121264621018,0.00482264768543883,-0.0057627526675930185,-0.0014681739759814239
3.461,-0.87606493744204,0.004812386449948303,-0.0057677220248743,-0.0013528109799381127
3.495,-0.8752127231813736,0.004792512707457397,-0.005753077722933708,0.0008522142606663952
3.529,-0.8737423162993976,0.004760096144202697,-0.005695583680795591,0.001470406881975972
3.563,-0.8731428137990437,0.004757633516316306,-0.005672049724889328,0.000599502500353899
3.597,-0.8730422632519899,0.004780766476742082,-0.005699743943682778,0.00010055054705382371
3.6310000000000002,-0.8727150038326457,0.004792991755275089,-0.0057117478517467735,0.00032725941934419467
3.665,-0.8723627864410308,0.004776347535965009,-0.005688951330740044,0.00035221739161483967
3.699,-0.8713115270892349,0.004349881116453014,-0.005176566894266765,0.0010512593517959523
3.733,-0.8706436377999167,0.004301129336442611,-0.005106615256038394,0.0006678892893181576
3.767,-0.8700390238727302,0.004335718714353176,-0.005142280271159205,0.0006046139271864703
3.801,-0.8706694787593436,0.004584452494680591,-0.005435608038691142,-0.0006304548866133963
3.835,-0.8705244987902067,0.004816135677915001,-0.00571498300990686,0.00014497996913698244
3.869,-0.8701545637761062,0.004830232142554403,-0.005729243488261426,0.00036993501410043095
3.903,-0.8696343359155079,0.004834346746225293,-0.0057303254979048646,0.0005202278605983546
3.9370000000000003,-0.8690645733678355,0.004836917661646234,-0.005728616750540816,0.000569762547672381
3.971,-0.8686106657266932,0.004818492668814567,-0.00569942530394113,0.00045390764114228155
4.005,-0.8694021254902249,0.004679400248695842,-0.0055321152352834635,-0.0007914597635316767
4.039,-0.8689578633624869,0.004603806317674097,-0.005445681528555402,0.0004442621277379599
4.073,-0.8686791702280339,0.004556585087534204,-0.005382224920561507,0.0002786931344530563
4.107,-0.8700466459890728,0.004710010587351765,-0.0055713604847049125,-0.0013674757610389054
4.141,-0.8710761104012886,0.004811304656879234,-0.005708917668991509,-0.0010294644122158525
4.175,-0.8719118856040415,0.004714207485862376,-0.0056036726577916585,-0.0008357752027529086
4.209,-0.8722176063253166,0.004281398039987394,-0.0050958797222502294,-0.0003057207212751045
4.243,-0.8733660203991027,0.004536553525389009,-0.005404745654734477,-0.0011484140737860749
4.277,-0.8732751524266832,0.004550638008371799,-0.005433481394792494,9.086797241952826e-05
4.311,-0.8719688022412777,0.004553402728106615,-0.005425505699926225,0.0013063501854054804
4.345,-0.8706708120870437,0.004564123610619197,-0.005424244427356006,0.001297990154234041
4.379,-0.869445186304362,0.004664070009292087,-0.005529063034919068,0.0012256257826817052
4.413,-0.869571417247752,0.004841258757236622,-0.005732473095122648,-0.0001262309433900377
4.447,-0.8696364882650855,0.004836199164430066,-0.005729963376136682,-6.507101733355115e-05
4.481,-0.8701610628673622,0.004786434079584401,-0.005668879167341989,-0.0005245746022766174
4.515,-0.8717770429914142,0.0046551329237141115,-0.005528656069862081,-0.0016159801240520633
4.549,-0.8722817116921986,0.004548578008540083,-0.0054068414785748975,-0.000504668700784361
