Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1
0.31,0,0,310000000,,"['wheel_right_joint', 'wheel_left_joint']",9.57328934445556e-05,0.00010659452590466856
0.343,1,0,342000000,,"['wheel_right_joint', 'wheel_left_joint']",8.418088767392362e-05,0.00011259263217056059
0.379,2,0,372000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00010750553448168887,0.0001407666598014501
0.41000000000000003,3,0,409000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00010919505704798382,0.00014571446638989016
0.442,4,0,442000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00010612022700051682,0.00014410712127599368
0.47500000000000003,5,0,475000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00010628474953033873,0.0001434730024936215
0.51,6,0,510000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0002414244547379596,0.00029409797769019974
0.546,7,0,541000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0002661505568042344,0.0003781140470620059
0.5890000000000001,8,0,575000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0002699185086214584,0.00036849823188234154
0.605,9,0,609000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000285911949309714,0.00034818030633942954
0.644,10,0,641000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0003054373946795863,0.00032669246857608414
0.676,11,0,676000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00032644090378930457,0.0003051682157657609
0.7040000000000001,12,0,710000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0003488536420457322,0.0002835082168175518
0.745,13,0,743000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0003710911722603072,0.00026325403106497447
0.798,14,0,774000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0003936875171808296,0.0002439862370131607
0.8,15,0,807000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0004172718443955503,0.00022544465811513703
0.8430000000000001,16,0,843000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0004404076531416834,0.00020905555932237974
0.874,17,0,874000000,,"['wheel_right_joint', 'wheel_left_joint']",0.00046374766548673563,0.0001946560270678077
0.91,18,0,909000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0004879773644956842,0.00018240044170347858
0.9480000000000001,19,0,943000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005116467831722815,0.00017353199028313782
0.9750000000000001,20,0,975000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005354462088904555,0.00016812474161298496
0.9940000000000001,21,0,995000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005600853490248525,-0.00016652984801801551
1.043,22,1,42000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0005841006358844325,-0.00016894945807877093
1.076,23,1,75000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000608203435175092,-0.00017511693052441046
1.109,24,1,110000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006331176779417191,-0.00018499483277167883
1.143,25,1,138000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006573691388007674,-0.00019750056840805996
1.178,26,1,176000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0006816822033437475,-0.0002123704198062626
1.21,27,1,209000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0007067898415522578,-0.00022967910633120425
1.243,28,1,242000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0007312095647868944,-0.0002480133370141857
1.278,29,1,264000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0007556743015761924,-0.00026754633300463126
1.31,30,1,309000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0007809231092421598,-0.0002886685066485484
1.352,31,1,330000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0008054670436763445,-0.0003099439238489765
1.377,32,1,374000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0008300449236866569,-0.0003318345613720908
1.413,33,1,409000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000855400106516413,-0.0003549121770500818
1.443,34,1,442000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0008800385387459642,-0.0003777283379946539
1.477,35,1,475000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0009047032721749559,-0.0004008850434669142
1.509,36,1,510000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000930140824512371,-0.00042504118720820827
1.5430000000000001,37,1,542000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0009548530378795661,-0.00044873038427617473
1.577,38,1,576000000,,"['wheel_right_joint', 'wheel_left_joint']",0.000979586114353559,-0.0004726233326302065
1.6219999999999999,39,1,609000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0010050889734287693,-0.0004974226817928695
1.635,40,1,635000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0010298601097522564,-0.000521645158896078
1.683,41,1,671000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0010546481409381414,-0.0005459979279169858
1.714,42,1,703000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0010802038643937806,-0.0005712075701751473
1.7429999999999999,43,1,742000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0011050230042028986,-0.0005957770264135576
1.776,44,1,773000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0011298560786281442,-0.0006204344847038357
1.8210000000000002,45,1,809000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0011554553897301645,-0.0006459207440663306
1.843,46,1,842000000,,"['wheel_right_joint', 'wheel_left_joint']",0.001180314336250099,-0.0006707279565958402
1.866,47,1,868000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0012051849659640013,-0.0006955973398277138
1.9100000000000001,48,1,910000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0012308208125171305,-0.0007212787574406576
1.943,49,1,942000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0012557132972146334,-0.00074625597244804
1.981,50,1,975000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0012806157233713478,-0.0007712787792790721
2.009,51,2,10000000,,"['wheel_right_joint', 'wheel_left_joint']",0.0356131360172931,0.0335865124085446
2.046,52,2,40000000,,"['wheel_right_joint', 'wheel_left_joint']",0.10294527712132506,0.10091518306325309
