world_velocity_x,world_velocity_y,angular_velocity_yaw,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
-0.2189353926486712,0.050577678992591295,0.4924825728581071,-0.0062675642554266,0.0038144631352132006,0.016398124968779897,-0.0073040311838575,0.0016243846393874,0.0163996696761749
-0.1352195166226816,0.1793634239957981,0.1327149936072542,-0.0007837238676992,0.0068599545325259,0.0036307926565980995,-0.0045159905952108,0.0059628348012266,0.0044194092871215
0.1256693219334325,-0.1339120722518434,0.15774814088017436,0.0014247486129876,-0.0061829266624635,0.006698514874173099,0.0041964793974196,-0.0044482620895929,0.0052530130913098
3.164162097967014e-05,-7.0280118819928544e-06,-0.000455519316776995,1.2505814535046494e-06,-2.568640796729582e-07,-1.5896729008701982e-05,3.499730021495969e-07,1.0210299905925067e-06,-1.5168793248676592e-05
9.308865856166686e-08,2.138864200751378e-07,-0.8382652670575594,1.58125560785205e-05,3.116677360337494e-05,-0.0065744514942522,-6.766215497036873e-09,3.814751578667399e-09,-0.0279142333930167
-0.0893686701609455,0.17343965875604522,-0.0024822807913103956,-0.0013720700430924,0.0065820857085684,0.0002953638533629002,-0.0029757353388982,0.0057756650032622,-8.265995035063866e-05
0.1813685800335947,-0.12097257390642849,-0.0993547985418127,0.0062982011083034,-0.0041281490205846,-0.0018316105980558,0.0060328968465655,-0.0040383731522448,-0.0033085147914423
-0.138503057799907,0.1614835570623118,-0.24718259144810562,-0.0046401490188865,0.0054522431084291,-0.0082358342307919,-0.0063060453771027,-0.0032282982983358,-0.0082311802952219
1.9176374682984272e-05,-3.3487636070458904e-06,-0.0008048365388119982,5.2020310725708896e-08,-5.092150812124885e-09,-3.478651530386401e-05,1.2028505571342113e-07,6.369793318704777e-07,-2.68010567424426e-05
-0.0656964094759832,0.1957966469879077,0.017121584341441398,8.79316138120423e-05,0.0070810013959025,0.0004939147183435,-0.0021895459949215,0.006519405349598,0.0005701487585699
0.1948559350527354,0.0087446381881063,0.17874007149646937,0.006636728859090799,-0.0001502173504537,0.005999909885401699,0.0064877978640184,0.0003105021978637,0.0059520443808324
-0.2066019916125634,-0.0019493650588508996,0.0999760044312797,-0.007054349952855101,-7.904151639648305e-05,0.0036124188073659996,-0.0016976758501341,-0.0066674097062944,0.0033292009475616
-0.2121413097677948,0.0508122793654261,-0.3791391183244331,-0.0053902185838515,0.0053588456043993,-0.0130164163828978,-0.0070534359414804,0.0017366012252408,-0.0126253326402036
-0.0757865986956572,0.2044425184961082,-0.0099705088560961,-8.631587680818509e-05,0.007430085686827199,5.9199048741298554e-05,-0.0025225603630512,0.0068083558632721,-0.000332017944908
8.276689563539209e-05,0.00011672410932879983,-1.3577952744552992,0.00038644436578560005,0.00017254022329629996,-0.04658192617213,2.8430580016366384e-06,3.823289095500615e-06,-0.0452145826393614
