Time,delta_position_x,delta_position_y,delta_yaw
6.201,-0.005321068080867519,-0.005263280530963366,0.00037773744336977444
6.235,-0.005322655928338027,-0.005267127825076212,0.0003254571280564278
6.269,-0.005319500430659763,-0.005267480843661687,0.00041017729644377
6.303,-0.005309787096057117,-0.005263532487662759,-0.00019790168024469423
6.337,-0.005284827458627794,-0.005237861419890688,0.00016053433018603516
6.371,-0.005301995264332948,-0.0052555065889188235,-8.310775579500884e-05
6.405,-0.005298725245049041,-0.005255037128571449,0.0012966815430388579
6.439,-0.005290925549696901,-0.005261715514759846,0.0013502451392608528
6.473,-0.005280399066984631,-0.005269633127728768,0.0012264660497236515
6.507,-0.005319807723624725,-0.005311344320527378,-0.001081329326161562
6.541,-0.00529868765732866,-0.005267714803918189,-0.002074322855133204
6.575,-0.005318979899856302,-0.005268178360323117,-0.0019023895296119697
6.609,-0.005324140498706886,-0.005258438373559549,-0.0006787530683780574
6.643,-0.0053321482868738945,-0.005259662569376489,-0.0006942421749278617
6.677,-0.005339602196687054,-0.00525909077378417,-0.0007984495375996659
6.711,-0.00535453608516645,-0.005260607013366614,-0.0017016606405420018
6.745,-0.005360759085082045,-0.005248134060948151,-0.0015836468644687682
6.779,-0.005362785860600683,-0.005239777267871726,-0.001184041964181759
6.813,-0.005354119657545953,-0.005228827530903923,0.001387835872278309
6.847,-0.00532558852957199,-0.005217722767208333,0.001720950553319778
6.881,-0.005322383636152339,-0.005229941603704935,0.0013883646521817283
6.915,-0.005326258516564764,-0.005242993730615875,9.331248860577901e-05
6.949,-0.005322683073727741,-0.005244019975500169,1.1186923089212542e-05
6.9830000000000005,-0.00530957572670776,-0.00522589479021629,-0.0008333139754466147
7.017,-0.005337764385185628,-0.005239305673570671,-0.001576160764710899
7.051,-0.005350610631750574,-0.005233789059164939,-0.0015902333176924797
7.085,-0.005356212991899589,-0.005223744143750153,-0.0007481795620827292
7.119,-0.005347514447393897,-0.005219790136436253,0.0012710293846893705
7.153,-0.005344443655990738,-0.005229906884430813,0.0012713601701546118
7.187,-0.0052835962510396906,-0.005181783799628414,0.0006758602878167429
7.221,-0.004982861157587615,-0.004880883571703021,-0.0012393116088569298
7.255,-0.00504304368143671,-0.004947237325388931,0.0017314432916371025
7.289,-0.0049513861511105706,-0.0048748386651196185,0.0014196881899137814
7.323,-0.004674402148157286,-0.0045999306906951976,-0.0009261782337430802
7.357,-0.004759585702318714,-0.004684692133673396,0.00121291068888274
7.391,-0.004806802588377068,-0.004742633336095814,0.0009011202247348747
7.425,-0.005057362099350149,-0.004990233960257218,-0.001275147080906702
7.459,-0.005134376056517231,-0.005053546633611794,-0.002231173079618287
7.493,-0.005152106816314506,-0.005043399094930567,-0.002475269490680443
7.527,-0.005239088459143226,-0.005105769403252025,-0.0012253241656754454
7.561,-0.005342850624774131,-0.0052022475751903885,0.0006499137598621196
7.595,-0.005354316683075067,-0.005220796610275191,0.00014756615835631592
7.629,-0.005361565939612567,-0.005225781947092001,-0.0001861584634781366
7.663,-0.005365518806142999,-0.0052275403820489785,-0.00016353049210104942
7.697,-0.0052178059831792245,-0.0050798824408214704,-0.0018100519227512988
7.731,-0.005043539783439854,-0.004883454191398129,-0.0016797179423666542
7.765,-0.005076159834409344,-0.004914677152176861,-6.474106563203463e-05
7.799,-0.005113104838861959,-0.004953824912336091,0.0015375750496504639
7.833,-0.005236406464262822,-0.005087893316271241,0.0006074878574691134
7.867,-0.0053668686917736075,-0.0052067250573908375,-0.0013715441320547581
7.901,-0.005367260757036418,-0.005197487796521294,-0.00019399330893010716
7.9350000000000005,-0.005359255928684026,-0.005195699269992637,-6.0539496340439314e-05
7.969,-0.0053387809688794086,-0.005167253662537563,-0.0006442858344923863
8.003,-0.005374213092110169,-0.005194908614379212,-0.0007768545694908369
8.037,-0.0053843673787008495,-0.005194758167153646,-0.0008635875235878389
8.071,-0.0053936395709193174,-0.005194651580127996,-0.0008657317862228453
8.105,-0.005383926535715067,-0.005184702267557295,0.0012346286144269138
8.139,-0.00537986277326874,-0.0051943887660304,0.0014631737096753028
8.173,-0.005373679949088439,-0.005202948580303346,0.001499653915834731
8.207,-0.0053653786326863795,-0.005212833676096151,0.0006334439606665576
8.241,-0.005345008185837941,-0.005200000642205271,0.0009528528671749469
8.275,-0.0053321279714386716,-0.005196293629349036,0.0010650653357924256
8.309,-0.005084783017948569,-0.0049634221164134296,-0.00023676055912025265
8.343,-0.005042264775603877,-0.0049150440043552734,0.0002856314311041608
8.377,-0.005058496547910352,-0.004937289108496445,0.0006391814890798209
8.411,-0.004973051108551729,-0.004874243417340107,0.0025607838240775394
8.445,-0.004947157267607638,-0.004869461132867459,0.0021663082355036782
8.479,-0.004987189152515947,-0.0049307156816620346,0.00276752115108847
8.513,-0.005012829667018881,-0.004978727521879556,0.0013520811140352862
8.547,-0.005011597016502778,-0.004989900237265754,0.0013768777727443116
8.581,-0.0050293590711385505,-0.005020297143820018,0.001358183735365781
8.615,-0.005268743904816242,-0.005268698598437371,-0.00030002537371620614
8.649000000000001,-0.005306098267053638,-0.005297061075695275,-0.0007155710991644249
8.683,-0.005282842092113826,-0.005265912167741638,-0.0010396140329902435
8.717,-0.005000031205976363,-0.004961710836935085,-0.00573399806683561
8.751,-0.005068819955455384,-0.004976270454436271,-0.0018681432586946658
8.785,-0.005077420668261112,-0.004978034116751795,-0.0003452959182341786
8.819,-0.005280905461447549,-0.005174731581200742,-0.000193972313629498
8.853,-0.005346511723696601,-0.0052325016639271915,-0.0008784862260475812
