Ground_Truth_X,Ground_Truth_Y,Ground_Truth_Yaw,Velocity_Linear_X,Velocity_Linear_Y,Velocity_Angular_Yaw,Delta_X_X,Delta_X_Y,delta_X_Yaw
0.18985950371958843,0.3234492629220819,-1.2945879479896374,-1.2595481847106897,-1.1582613037999976,0.4391944903488136,-0.08974369474910834,0.6633335319330255,-1.554213188198862
-0.5567618316297379,-0.8719642950733814,-1.0280717252402074,-0.5205509009503249,-1.412063136671011,1.5348479844550473,-1.772002510950203,-2.399677289378478,-0.6241460686064942
-0.6783243424196285,-1.099072040430964,1.334274557993783,-0.08916168574088758,0.1856436251537311,2.192679968741046,-0.007339558251619006,0.007566303854150274,0.005160157429923575
-1.804413511050176,1.6589883850767075,1.045685731033896,0.0831663847418498,-0.4929473789088048,0.9618834292009297,-1.3056326519018702,2.373183293845899,-0.6205707178999949
-0.13661710850132538,0.0380665510668568,0.16929778423684214,1.6539016400913433,0.27248675044559384,0.19341108637125978,-0.005009179419474946,0.0076461568728138,-0.007094589268496595
0.27620534006798597,-0.7371202925992103,0.009755512447527483,1.4525722496494935,-0.15633789493078076,0.27957081640541526,-0.005270378565111705,0.006760550311435501,-0.005700569383624468
0.6527212020483683,-1.5718010940784974,-1.7086142029951619,-1.603973147777529,-0.017776411600870266,0.18259276985461312,-0.12035524662807795,-1.349707247460183,-2.0041285681206142
-0.27467312410086375,-0.3580625903713925,-0.5985964524430951,0.63052455351281,-1.4554623266697495,0.09228586601968625,-0.02336030527681024,0.5310144598808128,0.4735486528758065
-0.5671282316210777,-1.6051873193125747,0.3060057194563615,1.6293926041218059,0.6803399674989294,0.8036441127339765,-0.24040250409588518,-1.8739424823679085,0.24428517506982433
-0.12540418404260076,-1.557817982665755,1.800209810732674,-1.7029198046532432,0.2726821267867978,0.07901739869637708,-0.009422974555664558,0.007648631788666089,-0.007914844387062569
0.10319087683088972,-0.7601189987620827,1.819864932326227,-1.5796783197441986,0.19870105527486612,-0.2564710089257337,-0.00924414425767217,0.007483691177629727,-0.010949184460759584
-2.5082371714062246,1.5151817245666723,-1.171367924384226,-0.9718340036997345,-1.3947742869296502,0.6789753471685286,-1.6695533863992789,1.1897511561856844,-0.7280275387265988
1.6943141602184693,0.32734621998013014,-1.7069550560289888,1.7825241577096627,0.06721717377373455,0.043586725496573456,1.1146237971150863,-0.29799106346755055,-1.363107537870537
-0.4399562871772043,0.11732275541029479,-0.4703348586088268,1.0308336400668858,-1.4096134231201065,0.23940439220011503,-0.3627791610210951,0.6744864553796333,-0.2776381263869675
-0.6290165829647322,0.20598172910800736,1.0864583996077752,0.2991796866391258,-1.7509141900503475,3.629386818056707,-0.16231099330114251,1.2034982900474278,0.3782536772254913
-0.17400623177417424,-0.3341139441885738,-0.42321147282097543,1.1864500232442172,-1.3680551687314533,-1.6608839066782728,0.2342134968325379,-0.34151673478712347,0.9291128944832399
0.25202143530326176,0.07108729547066561,1.0947689666396114,-0.16541075187223683,0.9781175409195466,0.3756113278745764,-0.0073958963446131695,0.009063493086476613,-0.006347357434148806
0.5546157056733575,0.30117805042499934,0.5044928150671474,0.6708189216580659,0.605516209969328,0.4292557941387153,0.27703388187032013,-0.25003940772717603,0.7542535998333009
0.5780161395313069,-0.07183467930178966,0.056737045411419586,1.7844215207112284,-0.05265667116134784,0.05149484750208866,0.6431672180241896,0.48235146946470425,-0.017620477113951264
1.0002344749713026,-0.036445638783098186,-1.6031779777138917,-1.7013083894070966,-0.3413524873784861,-0.11068341551010268,0.5868628957844426,-0.46079224072350977,-0.8432875657200366
-0.6888336011055997,-0.4239039499056458,0.7418041900498036,0.7415969350008561,1.621198212048985,0.05041472521844555,-0.006210098791332483,0.01042058384081304,-0.008063955023198234
-0.0820992571272472,-0.6123680689278092,-0.5429256036897596,0.7602276807445647,-1.3714091787147602,0.5243684250930134,-1.7236885943500724,-1.5954383201317446,-0.497195938703038
0.5300314687031522,0.2046987292680703,-1.1285585992944684,-0.8646110238252921,-1.4707808345862385,-0.5023030200587887,0.09058528377771773,0.46788289901798286,-1.4424953700257077
-2.6601336092141303,0.06174132742159833,1.0837171902113296,-0.2758231625298404,1.6899404076180753,-0.9465747711216249,-0.0075594068187768305,0.010503251427406095,-0.015503525918621117
1.4894576028138962,0.20400733123819875,0.440989238767396,1.4180276502302138,1.0275675434565235,-0.773386520045387,2.105236923733238,-0.27893696667091056,1.5002280082725978
-0.5436847272058213,0.8838963601505028,-1.5514495645722657,-1.0381739555897989,-0.3036676725658145,0.3434763841905381,-0.634730104784002,0.7160015265585473,0.09303163357015075
0.26065921175556,0.20335894797282197,-0.8722747734707965,-0.1321156756599002,-1.7153195882860979,0.33396359479693694,0.04582615598342048,-0.30060064427332184,-0.6547857914180113
0.39301874416226956,-0.6765793360970405,0.18123352288301636,1.1682213707877651,0.22013626598895353,1.4723707768905985,2.173179663427678,0.7269650425568251,0.6692391001657859
-0.03096708388969219,-0.7566615153570305,-0.9980202996157987,0.5543059597954999,1.6705102659345825,0.0003371733719564975,-0.44623786471378296,-0.7729105033449006,-0.24273636929493697
0.2433722082629465,0.7420193385269116,0.07312252995438859,-1.6579739966183977,0.04300776184718103,0.04463730913573408,0.3710237820619627,1.3273575478291175,-0.379556541435704
0.49528941721949193,-0.7815934543302281,-1.03072902962912,-0.5755928308516999,-1.5421605443261073,-0.4749195935048886,0.4061074744362121,-0.0945359058453497,-0.4165515155054659
0.4564245380131083,0.7025805899895589,-0.10592609265646104,-1.4814869601371294,0.5263843861529461,0.14542665428911683,0.2841191123645601,1.4417654891745997,0.07897924294004258
1.297032793045343,2.2703284204996717,-0.6498944024160496,0.5452651554830771,-1.6638590363713814,-0.3475892636815445,0.9529752400600103,1.6116310893489791,0.814163241960428
-0.7815249964559283,-0.09079176937340493,-1.0483478651300804,0.4046377351608729,0.9210638162328489,-0.46171301313511354,-0.006660189916688969,0.008975230614214713,-0.011641998963508494
-2.677507681091192,0.3279832191769161,-1.00014436394708,-0.5012634202432704,-1.6015960130631535,-0.10958504607766738,-2.8980093727382705,-1.6688528831141656,-0.733284142018624
0.1413870142686318,0.7437622751702841,0.09266138712026485,-1.7530173811770358,-0.016414036332298224,0.667078831777605,0.21278110889670068,0.7837624424329822,0.5681100862909271
-2.656765333112724,0.4249728624324289,0.9182228447313414,0.22068779543743716,1.7576894026492644,0.07171549418352043,-0.0068948135325987816,0.010701437856771091,-0.008020434171542051
