Time,delta_position_x,delta_position_y,delta_yaw
173.26,-0.006988605002423709,-2.0547442483920264e-05,-0.006420550962343863
173.294,-0.007087805066527397,1.9149413309493823e-05,-0.005237718664055091
173.328,-0.007404751909553864,6.188206559931686e-05,-0.006958529314089467
173.362,-0.007556418714397217,0.00012451499695109725,-0.008651588732039082
173.396,-0.007554230880726875,0.0001898189646745152,-0.008439539101882332
173.43,-0.007543190348877127,0.0002482769106046945,-0.007207818206018234
173.464,-0.007542496131937804,0.0003026717053424832,-0.007214041992624764
173.498,-0.007539011596446876,0.00035694379660111686,-0.007042258852443695
173.532,-0.0075304300932931,0.000406791618858815,-0.006390974101433854
173.566,-0.007500663764137716,0.0004534259922430728,-0.006761163566788574
173.6,-0.007449139775154295,0.0005029232076725343,-0.007424812898044308
173.634,-0.007429299191670791,0.000558947339164062,-0.008016047406175451
173.668,-0.0075190315579865,0.0006310453557243356,-0.00902354923797821
173.702,-0.007469093054759901,0.000695973724396115,-0.009267358316069617
173.736,-0.0069528335793302976,0.000713259402398414,-0.008974565984779304
173.77,-0.007064117542351311,0.0007869655073438064,-0.008821934247320582
173.804,-0.007038796781587614,0.0008460170913844323,-0.007516684851107234
173.838,-0.007070964551148778,0.0008906647614668195,-0.0047062350224673635
173.872,-0.0074698822271946075,0.00098698734420255,-0.007598055524883128
173.906,-0.00748466105158041,0.0010489999798042327,-0.008409973762975032
173.94,-0.007483573523592302,0.001117255074355672,-0.009197781296731211
173.974,-0.0074737116347431964,0.0011861675748983114,-0.00919793656536516
174.008,-0.007464116825675687,0.0012555469914312667,-0.009486411619749278
174.042,-0.0074486974435793996,0.0013268594523376809,-0.009713296523198077
174.076,-0.007425082300634309,0.001396249202416433,-0.009713909952090203
174.11,-0.007371594269338103,0.0014629323809458583,-0.010261481280973593
174.144,-0.007342652239512498,0.001536515257759552,-0.010254723789432594
174.178,-0.007380740175997699,0.0016210038670760873,-0.009489878712106046
174.212,-0.007169047245761395,0.0016444120828984499,-0.008917163853680243
174.246,-0.006722282335771795,0.0015968929376724006,-0.007049405753640769
174.28,-0.006906995451915504,0.0017001943977952294,-0.008983355652284695
174.314,-0.006853971223807306,0.0017476953089623493,-0.006406840683054415
174.348,-0.0069945809682115945,0.0018236134412108473,-0.006075345882011972
174.382,-0.007305883687664903,0.0019678242086387243,-0.009590566177303026
174.416,-0.007297582730307395,0.0020439033150183583,-0.010666456998827732
174.45,-0.007277834617984702,0.0021246579788920528,-0.011026169215848647
174.484,-0.007250299543222899,0.0022027725552420385,-0.010976053378138671
