Time,delta_position_x,delta_position_y,delta_yaw
0.307,0.0,0.0,0.0
0.341,-1.7411922299204186e-05,3.0606928658194477e-09,-1.7747905324200732e-06
0.375,1.0685019248835026e-06,-6.67581248614546e-08,-6.17852265711226e-07
0.40900000000000003,-1.981671147732733e-07,-7.507880039892001e-08,-9.678902602930288e-07
0.443,-5.501020376996735e-07,-3.297689743497756e-08,-3.485379847986173e-07
0.47700000000000004,-8.200376984124347e-07,-8.558585895546145e-09,1.9577577878070848e-08
0.511,3.7457882895997052e-06,1.0735378977722032e-05,-1.1268185631000476e-05
0.545,9.379760878003296e-07,-4.2056624360853334e-07,-1.0681050561222818e-05
0.5790000000000001,-7.0207961111457e-08,4.2845910563915623e-07,6.675921531082261e-06
0.613,-1.0181905180095541e-07,6.458865127179081e-07,9.948326697864437e-06
0.647,-1.0993663818181787e-07,6.997963074573121e-07,1.0757595212904936e-05
0.681,-1.1205451427853674e-07,7.138883544310914e-07,1.0969057602937803e-05
0.7150000000000001,-1.12625817116907e-07,7.1763866826835e-07,1.102539338247128e-05
0.749,-1.1278751288479327e-07,7.186512651635724e-07,1.1040663411979776e-05
0.783,-1.1284076639750396e-07,7.189390653916661e-07,1.1045061725725815e-05
0.8170000000000001,-1.128653080995079e-07,7.190349570196375e-07,1.1046581684241162e-05
0.8510000000000001,-1.128822463281054e-07,7.190800112022444e-07,1.1047339363707936e-05
0.885,-1.1289717011253586e-07,7.191115776183921e-07,1.1047894967493186e-05
0.919,-1.1291155865844615e-07,7.191395450245608e-07,1.1048396827343792e-05
0.9530000000000001,-1.1292580504029814e-07,7.191665341022002e-07,1.1048884234586965e-05
0.9870000000000001,-1.1294001217576621e-07,7.19193241405236e-07,1.1049367611294333e-05
1.021,-1.1295420832002634e-07,7.192198540062478e-07,1.104984973461726e-05
1.055,-1.1296840096708394e-07,7.192464217542494e-07,1.1050331357519654e-05
1.089,-1.1298259200431815e-07,7.192729608584969e-07,1.1050812699993807e-05
1.123,-1.129967822088851e-07,7.192994776472617e-07,1.1051293844849182e-05
1.157,-1.1301097230242974e-07,7.193259745630343e-07,1.1051774808509249e-05
1.191,-1.1302516211841862e-07,7.193524538262608e-07,1.1052255622875625e-05
1.225,-1.1303935187889635e-07,7.193789169912534e-07,1.1052736302824542e-05
1.259,-1.1305354202795215e-07,7.194053663894806e-07,1.1053216864077413e-05
1.2930000000000001,-1.1306773239905255e-07,7.194318023540092e-07,1.1053697318683907e-05
1.327,-1.13081923158731e-07,7.194582273273298e-07,1.105417768267606e-05
1.361,-1.1309611441800982e-07,7.194846414204648e-07,1.1054657966603679e-05
1.395,-1.13110306176889e-07,7.19511047186927e-07,1.1055138175869721e-05
1.429,-1.131244988239466e-07,7.195374437385382e-07,1.1055618321875792e-05
1.463,-1.1313869258122722e-07,7.195638334067667e-07,1.1056098418129939e-05
1.497,-1.131528865050413e-07,7.195902163026346e-07,1.105657846668163e-05
1.5310000000000001,-1.1316708148356724e-07,7.196165933143206e-07,1.1057058473364523e-05
1.565,-1.1318127751680507e-07,7.196429653300029e-07,1.1057538448239093e-05
1.5990000000000002,-1.1319547460475476e-07,7.19669332460704e-07,1.1058018394828619e-05
