Time,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.522,-4.0718697231607435e-06,8.63415594276306e-06,1.4513844630491282e-05,0.00013854306913731312,-1.3559326178125092e-07,-1.9529586494741966e-14,2.8751739289400996e-07
0.556,9.32986445202334e-06,-8.276266872831894e-05,0.0004024544797352577,-0.0027446493895219816,3.106844862520942e-07,-3.387968263660924e-13,-2.755996868653021e-06
0.5900000000000001,1.1023749613368268e-05,-1.1178698141830708e-05,5.0867422262610436e-05,0.002149668786381028,3.67090862123868e-07,-9.744024062581243e-13,-3.7225064812296264e-07
0.623,3.270241046128665e-07,2.9723678773551897e-06,-0.00032122298825091293,0.00042495693751308993,1.0889902683566053e-08,-3.0390497655652334e-14,9.897985031592782e-08
0.656,-6.872089428042157e-08,7.344636686622562e-06,-1.1884234200999641e-05,0.00013129936364166282,-2.2884057795301794e-09,5.994870264244858e-15,2.4457640166453134e-07
0.6890000000000001,-6.027458556292078e-08,7.790783877885536e-06,2.5364290442945315e-07,1.3397813551440676e-05,-2.0071436992396333e-09,4.751661309733594e-15,2.594331031335884e-07
0.7230000000000001,-4.963198352803622e-08,7.969990940988487e-06,3.1959765870524197e-07,5.381593486575096e-06,-1.6527450514799378e-09,3.4790019044448584e-15,2.6540069833491664e-07
0.757,-4.1776302057345474e-08,8.302143061111076e-06,2.3590635047119352e-07,9.974538141819499e-06,-1.3911508585072616e-09,2.5519731858445523e-15,2.7646136393499885e-07
0.789,-3.272336095787947e-08,8.114188393765558e-06,2.718600930770572e-07,-5.644284304670235e-06,-1.0896879198960557e-09,1.7005053642454148e-15,2.702024735123931e-07
0.8220000000000001,-2.5852301600760764e-08,8.15046529366802e-06,2.063381188323935e-07,1.089396393467355e-06,-8.608816433046146e-10,1.110679433895606e-15,2.714104942791451e-07
0.8560000000000001,-1.99884730189028e-08,8.419199150657166e-06,1.7609094840414304e-07,8.070085795469827e-06,-6.656161515291192e-10,6.750386569559782e-16,2.8035933171688365e-07
0.89,-1.3197030055343765e-08,8.178460301881531e-06,2.0394723614291394e-07,-7.229394858127159e-06,-4.3946110084282636e-10,3.240809121115678e-16,2.72342728052655e-07
0.923,-7.0798857067254436e-09,8.171644652735348e-06,1.8369802848703667e-07,-2.0467414853403853e-07,-2.35760194033931e-10,1.0975205180645386e-16,2.721157669360871e-07
0.9570000000000001,-6.244405593195368e-10,8.397432862185871e-06,1.93857211633811e-07,6.780426710225933e-06,-2.0793870625340134e-11,3.946232692411914e-18,2.7963451431078956e-07
0.9900000000000001,6.411003259796797e-09,8.113584141381694e-06,2.1127458916265262e-07,-8.523985609735062e-06,2.1348640855123194e-10,1.824680446565677e-17,2.7018235190801043e-07
1.023,1.4181087535489864e-08,8.059408372905762e-06,2.3333586413492692e-07,-1.6268999542321972e-06,4.722302149317814e-10,1.674161796582964e-16,2.683782988177619e-07
1.057,2.4056735182487984e-08,8.224344491222455e-06,2.9656599540534893e-07,4.953036586086894e-06,8.010892815766906e-10,5.014099179142822e-16,2.738706715577078e-07
1.09,3.43219033174231e-08,7.87799641737801e-06,3.082633073554089e-07,-1.0400843058391766e-05,1.1429193804697306e-09,1.0215502356073424e-15,2.6233728069868776e-07
1.123,4.7588220891430655e-08,7.740314809021523e-06,3.983879151353619e-07,-4.134582833528116e-06,1.5846877556835807e-09,1.8286213574835734e-15,2.577524831404167e-07
1.156,6.642344708297088e-08,7.783319043329238e-06,5.656224081543611e-07,1.291418447679115e-06,2.211900787860717e-09,3.1238182220578942e-15,2.591845241428636e-07
1.19,8.595048916837177e-08,7.308052665524757e-06,5.863976602222487e-07,-1.4272263597732143e-05,2.862151289302811e-09,4.760730293923121e-15,2.4335815376197443e-07
1.222,1.130741331198451e-07,6.988371996201153e-06,8.145238423865863e-07,-9.60002009980794e-06,3.765368632884021e-09,7.160358657261385e-15,2.327127874734984e-07
1.2570000000000001,1.5274966436863193e-07,6.765072195128943e-06,1.1914573948584634e-06,-6.705699731898199e-06,5.086563823463897e-09,1.0836855796716692e-14,2.2527690409779383e-07
1.279,1.923627382708135e-07,6.030444171050523e-06,1.1895817988643112e-06,-2.2060901623976565e-05,6.405679184400481e-09,1.5012232981172805e-14,2.0081379089598245e-07
1.322,2.4474683137011476e-07,5.389499487836765e-06,1.5730958888679057e-06,-1.9247588084497228e-05,8.150069484598654e-09,2.0645850528012304e-14,1.794703329449643e-07
1.357,3.142872318751772e-07,4.789330266208793e-06,2.0883003154673406e-06,-1.8023099748587753e-05,1.0465764821405148e-08,2.8297065654459027e-14,1.5948469786475284e-07
1.389,-3.823605373421955e-06,5.6268040038643046e-05,-0.00012426103919811206,0.0015459072003734008,-1.2732605893405154e-07,-4.736414852194629e-13,1.8737257332868136e-06
1.423,2.5078249863139385e-07,5.348431725032714e-06,0.00012235399015175221,-0.0015291173667750849,8.351057204331367e-09,3.963116403263788e-14,1.781027764435894e-07
1.457,2.0393128895278264e-07,6.200882131592246e-06,-1.406943233591928e-06,2.559911130809405e-05,6.7909119220448334e-09,3.353300648026092e-14,2.064893749820218e-07
1.489,1.541210291321175e-07,6.574784393597033e-06,-1.495803598218172e-06,1.1228296156299893e-05,5.132230270031429e-09,2.643878997174696e-14,2.189403203067812e-07
1.5230000000000001,1.198570880983179e-07,7.010857356121519e-06,-1.02894717819218e-06,1.3095284159894477e-05,3.991241033616287e-09,2.1457216732933447e-14,2.334615499588466e-07
1.556,9.569855958730883e-08,7.578145521013233e-06,-7.254813366669393e-07,1.7035680627378804e-05,3.1867620342070576e-09,1.791074286418477e-14,2.523522458497407e-07
1.59,7.215772552044383e-08,7.620987995326187e-06,-7.069319539599098e-07,1.2865607901787879e-06,2.4028522597893357e-09,1.4111192979375725e-14,2.5377890024436204e-07
1.6219999999999999,5.646367917766615e-08,7.823200267278131e-06,-4.7129268296629664e-07,6.07244059915749e-06,1.880240516580945e-09,1.1526695523648012e-14,2.6051256890036176e-07
