Time,delta_position_x,delta_position_y,delta_yaw
0.886,3.3059261994594635e-09,-1.948696648490511e-08,3.0727572752908827e-07
0.92,3.3059410764479935e-09,-1.9487018221298058e-08,3.07276543765056e-07
0.9540000000000001,3.305956841614943e-09,-1.9487069069512586e-08,3.0727734223745534e-07
0.9880000000000001,3.3059710524696584e-09,-1.948711791932567e-08,3.072781424862115e-07
1.022,3.3059863735473982e-09,-1.9487168323450987e-08,3.072789414027e-07
1.056,3.3060008064467183e-09,-1.9487218283487096e-08,3.072797190029064e-07
1.09,3.3060159054798532e-09,-1.948726580103255e-08,3.072805196957518e-07
1.124,3.3060307824683832e-09,-1.9487315316979448e-08,3.072813012927611e-07
1.158,3.3060452153677033e-09,-1.9487364832926346e-08,3.0728204825081207e-07
1.192,3.3060598703116284e-09,-1.9487411240248775e-08,3.072827898797925e-07
1.226,3.3060743032109485e-09,-1.948745920188344e-08,3.0728356259501766e-07
1.26,3.3060894022440834e-09,-1.9487507607607313e-08,3.0728432998117233e-07
1.294,3.3061042792326134e-09,-1.9487555125152767e-08,3.072850964791485e-07
1.328,3.3061184900873286e-09,-1.94876017545198e-08,3.072858514308053e-07
1.362,3.3061329229866487e-09,-1.9487649272065255e-08,3.072866054942836e-07
1.396,3.3061480220197836e-09,-1.9487696567566104e-08,3.072873666631893e-07
1.4300000000000002,3.3061624549191038e-09,-1.948774275284393e-08,3.0728811761804314e-07
1.464,3.306176887818424e-09,-1.9487789826300173e-08,3.072888681288078e-07
1.498,3.306191542762349e-09,-1.9487836233622602e-08,3.0728962396864295e-07
1.532,3.306205975661669e-09,-1.948788264094503e-08,3.072903722589615e-07
1.566,3.306220630605594e-09,-1.9487928826222856e-08,3.072911196611017e-07
1.6,3.306235507594124e-09,-1.9487975677634495e-08,3.0729186972777716e-07
1.634,3.3062497184488393e-09,-1.948802186291232e-08,3.072926215708094e-07
1.6680000000000001,3.3062643733927644e-09,-1.948806738205633e-08,3.072933609793438e-07
1.702,3.3062790283366894e-09,-1.948811290120034e-08,3.0729409461471846e-07
1.7360000000000002,3.3062932391914046e-09,-1.9488159086478163e-08,3.0729483668778817e-07
1.77,3.30630745004612e-09,-1.9488204827666777e-08,3.07295568546806e-07
1.804,3.306322104990045e-09,-1.9488250124766182e-08,3.072963012940022e-07
1.838,3.30633631584476e-09,-1.9488295865954797e-08,3.072970429229827e-07
1.872,3.30635074874408e-09,-1.94883411630542e-08,3.072977792228926e-07
1.9060000000000001,3.3063654036880052e-09,-1.9488386238109e-08,3.072985057528399e-07
1.94,3.3063798365873254e-09,-1.948843175725301e-08,3.072992424968391e-07
1.9740000000000002,3.3063940474420406e-09,-1.9488477498441625e-08,3.0729997879674903e-07
2.008,-1.2122471400477508e-05,-1.1313507131127665e-07,1.7269011336473739e-06
2.042,-0.0005971353289206949,-1.1353830098315143e-08,1.8764740250531986e-07
2.076,-0.001505866823344304,1.6665966895423878e-07,-2.5088318693633482e-06
2.11,-0.0024139648106777933,3.6679807324802027e-07,-5.541103231365697e-06
2.144,-0.003312280672257417,6.745384604212035e-07,-1.020351947245146e-05
2.178,-0.004179280689433185,1.1288756296412572e-06,-1.708628543539703e-05
2.212,-0.0049790664589297595,1.6237750206649082e-06,-2.4577706307038483e-05
2.246,-0.005659408091496232,2.3436303748791687e-06,-0.00011976206590968985
2.2800000000000002,-0.006034051822823683,8.477869049894338e-06,-0.002024348261849607
2.314,-0.006327564420256726,1.8283275259323162e-05,-0.000908533633560804
2.348,-0.006466808907965582,1.73875476516816e-05,-9.751992702700107e-06
2.382,-0.006492349085004623,1.754944014598081e-05,-0.00032330574867023293
2.416,-0.006249304381356735,2.0487076776154467e-05,0.00037192761527959917
2.45,-0.0063978826916579745,2.3568454183831022e-05,-0.0019855405382305236
2.484,-0.006782910485730653,5.103513465742893e-05,-0.005790540364472018
2.518,-0.00736912825645164,0.00010634640671902673,-0.007950581669877277
2.552,-0.007559554376416422,0.00017526197583528358,-0.009223091228276024
2.5860000000000003,-0.007567172040003456,0.0002467112468427235,-0.01031747840567565
2.62,-0.00758082756334133,0.0003335561236057494,-0.011907614082419915
2.654,-0.007577611444810284,0.00042390053999308286,-0.011914073890230803
2.688,-0.007449570858946819,0.0005053695703258754,-0.01242589522588
2.722,-0.006935938551930088,0.0005625523923753484,-0.01256810761642013
2.7560000000000002,-0.0069621870309857226,0.0006445159672991974,-0.010574005074955648
2.79,-0.0070236537676637845,0.0007228109477390721,-0.009883628901046214
2.824,-0.007167827863117093,0.0008045731164705305,-0.00931686669819731
2.858,-0.007387920784351243,0.0009074427630566539,-0.011933552054251615
2.892,-0.007405410026315673,0.0010058775379049312,-0.012700880781129072
2.926,-0.007140268645530412,0.0010591463737232854,-0.01240472157815331
2.96,-0.007072240287868015,0.0011422898555699668,-0.013186029788732508
2.994,-0.007032351458925001,0.0012283797261176677,-0.011745561069754993
3.028,-0.0070543200513939475,0.0013111945487671584,-0.010266710070132133
3.062,-0.0070436543994354395,0.0013839211353698921,-0.010244864881186366
3.096,-0.007152556168637414,0.0014811583132892103,-0.00955301290502808
3.13,-0.007364848704872529,0.0015870682478280607,-0.006741568551376974
3.164,-0.007361208547512543,0.0016374394083442656,-0.00661916733056822
3.198,-0.007220673986809034,0.0016584473539664746,-0.007841961002399865
3.232,-0.007102959306153789,0.00169289320283883,-0.007714790801100601
3.266,-0.006961862478678471,0.0017108555774394407,-0.0062148199582550126
3.3,-0.00690864522701129,0.0017359616570939984,-0.003757367800181654
3.334,-0.0068935255234223725,0.001755876522677724,-0.0031535401957021314
3.368,-0.006888798568896126,0.001777829441438783,-0.003161799367253692
3.402,-0.006615618230723985,0.0017263786811321236,-0.0021307578631661883
3.436,-0.006490253621802111,0.0017087985990207333,-0.0023144967503596625
3.47,-0.006459133759729285,0.0017170745520236341,-0.0027280087653536174
3.504,-0.006536875765598582,0.0017644403822882904,-0.005102345223626958
3.5380000000000003,-0.006612296703930154,0.0018202123031150208,-0.004312643860016064
3.572,-0.006763922060353034,0.0018866131633499261,-0.0020568736667256893
3.606,-0.006634943255743542,0.001872598540899384,-0.005934686715276527
3.64,-0.006426435768991823,0.0018544332205645553,-0.0031847442286641048
3.674,-0.00644023703646579,0.0018685842329226876,-0.0008938543616405782
3.708,-0.006549150185199304,0.0019016380855600978,0.0005596229590794088
3.742,-0.0065955075434718236,0.0019116420131690681,0.00016647149959281296
3.776,-0.006767751240768671,0.001965941443788921,-0.0016806090003553822
3.81,-0.007130757307452162,0.002088860705789619,-0.002789658954141849
3.8440000000000003,-0.007200670262287989,0.0021355159660461087,-0.003533066773674154
3.878,-0.007168011105670669,0.0021530261790263516,-0.0034001011592130754
3.912,-0.006617678875361133,0.0020034962200261575,-0.0004044961062787955
3.946,-0.006750108459672832,0.0020523730427448594,-0.003128929560911597
3.98,-0.006807700978678666,0.0020978352374063647,-0.004419358819035768
4.014,-0.006826699944720849,0.0021436173354880683,-0.005992360337676583
4.048,-0.006869117215003717,0.002200594701406988,-0.0051942117933028165
4.082,-0.006951354386582453,0.0022601657100689287,-0.003323163144107965
4.116,-0.0067573901349125,0.0022177705096646516,-0.0023264992460334533
4.15,-0.006746815536244899,0.0022307890064139357,-0.0022392651048450674
4.184,-0.006762626500732116,0.0022519918960604013,-0.0014992004376899184
4.218,-0.006980267119546024,0.002323587934741189,0.0015232134809290978
4.252,-0.007090279549682554,0.002352337404958993,0.00048757852163694443
4.286,-0.007098038940935192,0.0023521881570507386,-9.764512239529567e-05
4.32,-0.0071047575113603045,0.002359068163203082,-0.0008111082319204321
4.354,-0.0071042040767446135,0.0023653250021558048,-0.0008167717803826413
4.388,-0.00698443855709141,0.0023305545789449322,-0.00013407241271545803
4.422,-0.0066821284048437235,0.0022298557817350684,-0.0007435362491441388
4.456,-0.006726651029473452,0.0022529595967641924,-0.0011451114115823557
4.49,-0.0066438848716936505,0.002234120202689871,-0.0009999323092393377
4.524,-0.00661755256960217,0.0022294306390138185,-0.0001358921243093114
4.558,-0.006697508325800516,0.0022535437908755007,0.0010248594900597041
4.5920000000000005,-0.006714900493103526,0.0022523440085966406,0.0004020260913719654
4.626,-0.006719296238766992,0.002253103898712139,-5.9303178090885915e-05
4.66,-0.006712996079063949,0.0022510294044910673,2.6829779155246314e-05
4.694,-0.00679078341500583,0.002273957671700133,0.001584396917797104
4.728,-0.0070061974329374,0.002329274249295965,0.0017640812059043218
4.7620000000000005,-0.007091929607610403,0.0023492936211544357,0.0007902978704996677
4.796,-0.007093166689128405,0.0023430955748011684,0.0009349286557682747
4.83,-0.007096322350673145,0.0023364889515193887,0.0009760055346568208
4.864,-0.007099635871566479,0.0023299157660621184,0.000969485618168786
4.898,-0.007096354331042165,0.002319160407198373,0.0016582290580795522
4.932,-0.0070971505258989875,0.002304698963015106,0.0017736959077536696
4.966,-0.007066443743227402,0.0022826490067737737,0.0012470341953871866
5.0,-0.007085636563723852,0.0022804947059600345,0.0012018191446796498
5.034,-0.007111912903830397,0.0022781121114789915,0.0014827154539331922
5.068,-0.007115184866708146,0.002267586571287783,0.0014892437662288318
5.102,-0.007107452905197764,0.002248332557523103,0.0031497041433379276
5.136,-0.007110829770313187,0.0022221991923780937,0.003430210166620817
5.17,-0.007102954654501059,0.002192641527592132,0.003619871688143927
5.204,-0.007127097513221714,0.0021747513583521005,0.0029158431071976128
5.238,-0.0071334032357138755,0.002153975028051258,0.0029222905478301087
5.272,-0.007138165810239516,0.002132697693423502,0.0029243414461270767
5.306,-0.006842512339169771,0.002023954531696681,0.002142862424951541
5.34,-0.006785826436475739,0.001994731326557586,0.0015529984204003533
5.374,-0.006792683103761354,0.0019852590172328988,0.0014316598470722752
5.408,-0.006860104964270697,0.0020067940851777877,-0.002676715869809776
5.442,-0.006779737663623497,0.0020070115949961664,-0.0034422269418783458
5.476,-0.006816051679665813,0.0020428389939655123,-0.003069860037821837
5.51,-0.007022965820457028,0.0021278405985074578,-0.0025136577184006192
5.5440000000000005,-0.007156603405056972,0.002179383919824085,-0.0005036534848845697
5.578,-0.0071645444290838745,0.0021846405570040694,-0.0001472828851869501
5.612,-0.007142438689139108,0.0021694190911112354,0.002337115001541434
5.646,-0.007118785404568673,0.0021427001917357913,0.0026802284096150153
5.68,-0.007141020565659573,0.0021299620433665734,0.002031660239085742
5.714,-0.007164622599218129,0.002128146503919792,0.0004389122006220881
5.748,-0.007166182489316775,0.0021252086403125148,0.00044330375127232813
5.782,-0.0071114242730361266,0.0021052501520677502,0.0006408490002254298
5.816,-0.006731267578534261,0.001988465731803224,-0.00023036231367434823
5.85,-0.00678925050936241,0.002009219555588748,-7.70518528216968e-05
5.884,-0.006830154392306609,0.0020216295448294286,-0.0008364065037693713
5.918,-0.006895603234912562,0.0020574749214374854,-0.003214447280110555
5.952,-0.006924669114593107,0.002089715047530527,-0.0027056491280861295
5.986,-0.007044214013439909,0.0021404393018931156,-0.0005314715346025344
6.02,-0.007146944415196588,0.0021668095418621025,0.001392686093689921
6.054,-0.007150568288683989,0.0021566152028882346,0.0014128324436195607
6.088,-0.007157134791061948,0.0021469195426562226,0.0014849859270116283
6.122,-0.007144915199062574,0.0021312217438453906,0.0017656093273505924
6.156,-0.0071562865294309,0.0021212718960206267,0.0016801649341027236
6.19,-0.007156889617058626,0.002107940084883575,0.0019143632687508294
6.224,-0.007160335453588962,0.002093153924279667,0.0020700672360933754
6.258,-0.007165760727594561,0.002078659652927639,0.0020670336809254226
6.292,-0.007165724971040177,0.0020614363044280104,0.0026127701995006802
6.326,-0.007168638156833662,0.002039902507909419,0.0029166316251645337
6.36,-0.0071557364334634554,0.002013818408429069,0.0026215547324230926
6.394,-0.007154306696712132,0.001996520626966314,0.0018831240391508075
6.428,-0.0071909832114733785,0.0019918770686551124,0.002056523284348799
6.462,-0.007195708251939714,0.001977315076528985,0.0020450495041353105
6.496,-0.006968549767294996,0.0019012692632152106,0.0011863070336612935
6.53,-0.006636726263250181,0.0018100194268542147,-0.00032864438266644314
6.564,-0.006827483162040293,0.0018561900724454183,0.0017414421333756815
6.598,-0.006862265981914861,0.001849296187474092,0.002882741589871784
6.632,-0.0068226028884043055,0.0018142677969292809,0.003892797715651763
6.666,-0.006820609026897739,0.0017842691902996144,0.0040060906120054085
6.7,-0.007012942930128552,0.0018031044866064772,0.004152992026174918
6.734,-0.007226196960673281,0.0018321071616724804,0.002673210705516294
6.768,-0.0072320275127805145,0.0018131345073013616,0.002656021524893415
6.802,-0.007228114814188946,0.0017889342956343146,0.0034641950839318088
6.836,-0.007210905234884435,0.0017580376940489195,0.00318104980746936
6.87,-0.007197061171731689,0.0017325464181028316,0.002892888675482208
6.904,-0.007254515173055309,0.0017259797179078884,0.0023527694690343996
6.938,-0.007260838043968376,0.0017095707537471139,0.002331390207598094
6.972,-0.007266116281958945,0.0016929603243418523,0.00235782506300497
7.006,-0.007264312517053284,0.0016717628030546994,0.0031231849665966926
7.04,-0.007269244365727567,0.0016489689035013022,0.003133774088072805
7.074,-0.007269376401560057,0.0016243073631647675,0.0030697804590555933
7.108,-0.006952887443888722,0.0015459948763258957,-0.002523791977913525
7.142,-0.006750469336150311,0.0015252170785495789,-0.002227874857555267
7.176,-0.006835132040046266,0.001543306338612327,0.002650986900303298
7.21,-0.006885587294296225,0.0015310582426446562,0.003511148963040167
7.244,-0.006891450829175971,0.0015070134094821164,0.003498134138201436
7.2780000000000005,-0.006886430450664727,0.001480736470376165,0.003668840616830149
7.312,-0.006838889577717389,0.001441178439603119,0.00418229997822106
7.346,-0.0068233247567877076,0.0014097625203324249,0.003861459958652169
7.38,-0.006901113286971516,0.0013961684020011855,0.0039992601001350705
7.414,-0.007025228885893409,0.0014093181048873138,-0.0003068882100305537
7.448,-0.0071939774697114545,0.001433853472769142,0.0033928562535319173
7.482,-0.0073011552997413465,0.0014220337971644348,0.004872004196867508
7.516,-0.007307914700178664,0.0013859465187231468,0.004975596766010781
7.55,-0.007314416611407026,0.0013494904112751893,0.004988926023155037
7.584,-0.007328558314815603,0.001313115912851437,0.0053748724140052495
7.618,-0.007327082140933805,0.0012691000812952158,0.006242630361906087
7.652,-0.007319646373554478,0.0012199190866499787,0.006424851299885237
7.686,-0.007332229903936283,0.0011745676592891385,0.005794894650925197
7.72,-0.007346311613437739,0.0011377583748359843,0.004895731290007532
7.754,-0.007344194004513194,0.001100191968743891,0.004760872407305161
7.788,-0.007257830457198189,0.0010549353280933094,0.004204010140529402
7.822,-0.007051043212760677,0.0010006302939475908,0.0019546732146014096
7.856,-0.00700492221139104,0.0009837721589520676,0.0012640504883929538
7.89,-0.007007416812731981,0.0009752534185520911,0.0011955466844701945
7.924,-0.007010200461765204,0.000967351473892375,0.0011494505364813001
7.958,-0.007012668665392907,0.000959508151138655,0.001145006356372047
7.992,-0.007133931432669882,0.0009668701485483489,0.002005455642411391
8.026,-0.007375338187992797,0.0009727129565291204,0.004830253956926267
8.06,-0.007380422724762303,0.0009369773913614488,0.004860213121349765
8.094,-0.007386323388770877,0.0009007623975751944,0.00500532709250745
8.128,-0.007376162285598231,0.0008612467623585474,0.005241651956529036
8.162,-0.007388792157500712,0.0008238369671329515,0.005140356212127717
8.196,-0.00740775868344179,0.0007907965745881373,0.0030247960608180686
8.23,-0.007395183682610995,0.000778287932513555,0.0005614448645214764
8.264,-0.007367384970817598,0.0007734859152146445,0.00014906712009610243
8.298,-0.007424745079825101,0.0007773219992819325,0.000508135594482706
8.332,-0.007433143735986691,0.0007743617133360026,0.0005049336325502196
8.366,-0.007434741121201904,0.0007707599741841875,0.0005007713692943838
8.4,-0.007434507290767611,0.0007662885645953743,0.0007292511183520922
8.434,-0.007436174982920402,0.0007607733717875931,0.000757406358017132
8.468,-0.0074380936354628,0.0007553507104709478,0.0007542176317381076
8.502,-0.007433217666551001,0.0007468374207182382,0.001501906596679703
8.536,-0.007433760122481897,0.0007351640317145858,0.0015708298254302198
8.57,-0.00743936085924779,0.0007232464027386865,0.0015285888948879391
8.604,-0.007286089876575308,0.0007045190498395915,-0.000735788718536856
8.638,-0.0070998780148796015,0.0006912101860570008,0.00016321211828440596
8.672,-0.0070441898980697915,0.0006814351890709336,0.0007670029391069199
8.706,-0.007002917268119302,0.0006710633422843948,0.000767322532926773
8.74,-0.006979284145860298,0.0006651977935667741,0.00040629148146997807
8.774000000000001,-0.007038573989811392,0.0006659452803041699,0.0010900018251254195
8.808,-0.007382919457656206,0.0006972648312300045,-0.0009785676533429208
8.842,-0.007434885667618796,0.0007020839059230788,0.001224111594490651
8.876,-0.0074373604915914104,0.000693090621069592,0.0011708981581564084
8.91,-0.007441673875650201,0.0006857162424391827,0.00092446745726793
8.944,-0.007443730887499195,0.000679002103216142,0.0009204992419373781
8.978,-0.007444987768318506,0.0006722973984771841,0.0009775149156738827
9.012,-0.007444535337491898,0.0006641360442247723,0.0011730043461666284
9.046,-0.007448023807490101,0.0006548925350231549,0.0011512237889412802
9.08,-0.007442770446663395,0.0006461098428456324,0.0012196109948785505
9.114,-0.007439940601641402,0.0006365946203619188,0.00124403766522585
9.148,-0.0074383492800036005,0.0006270530385450446,0.0012070588256576364
9.182,-0.007409372663211199,0.0006165904544810363,0.0006922246843519276
9.216,-0.007407694763160798,0.0006133786413269338,0.0004913827839820861
9.25,-0.007443579533600402,0.0006106907700333952,0.0009722281178978776
9.284,-0.007375979197395499,0.0005980925949924387,0.0007679817777668241
9.318,-0.0071197425713403,0.0005774034339791623,-0.000308235697804804
9.352,-0.0070566100043151,0.0005694444124964004,0.0007777324035149746
9.386,-0.00705656566792,0.0005636655768483934,0.0009791093078046487
9.42,-0.0070564102783259,0.0005555501433356369,0.001209693709736115
9.454,-0.0070582570519195,0.0005471553374507554,0.0012073184781442594
9.488,-0.007141592320532502,0.0005449625938100944,0.0014298279532556355
9.522,-0.007422242523757401,0.0005565607003936712,0.0007848964685335248
9.556000000000001,-0.007448608766930397,0.0005521160867882902,0.0009976554955337669
9.59,-0.007442647916016301,0.000543391794293635,0.001966120458245068
9.624,-0.007420582632092103,0.0005174271371877204,0.003993115174434347
9.658,-0.0073952006342592955,0.0004870420477951498,0.00352513724414516
9.692,-0.007326748510054798,0.00045599158806108875,0.004666898626444649
9.726,-0.0073691040657957035,0.0004142372598725519,0.007095821556140525
9.76,-0.007401175314857705,0.00036118704548027125,0.007488470026899562
9.794,-0.007368627334488093,0.0003108996648339968,0.0036039633198825527
9.828,-0.007109345476863607,0.0002913130750903381,0.0026142615724249474
9.862,-0.007019591570102401,0.0002475869645630624,0.0070911777901021536
9.896,-0.007240675816138797,0.00020422265836028686,0.006806979580161965
9.93,-0.007422463844572499,0.00016003738802283785,0.00663367465880027
9.964,-0.0074247066024625,0.00011089600142200062,0.006629168225530612
9.998,-0.0072326376460565,6.176180476824555e-05,0.005864836528037375
10.032,-0.007036907181331792,1.985215150335229e-05,0.005825765954011319
10.066,-0.007035094991617696,-2.1351137866165715e-05,0.005814570875318558
10.1,-0.007042562520001711,-6.367354196101793e-05,0.005180072454020301
10.134,-0.007154914702198201,-9.17159718505367e-05,0.0024910193387066566
10.168,-0.007293255973165297,-0.00010833728554149324,0.0025366352276563475
10.202,-0.007431018417392493,-0.0001345604603224526,0.003882714078728533
10.236,-0.007439728176864613,-0.00016408062328299167,0.003948791856869248
10.27,-0.007440285607455299,-0.00019348242046612896,0.003947106372029551
10.304,-0.007445455048167987,-0.00022112632928772413,0.0034176538358834385
10.338,-0.007445954805548022,-0.0002466733450299241,0.0034202323861727275
10.372,-0.007446665753650383,-0.0002721615806513533,0.003381100858026897
10.406,-0.0074546352736198085,-0.0002948550555355034,0.0025772329504785137
10.44,-0.007455166355674309,-0.00031405152949037785,0.0025774177551971533
10.474,-0.007454770092988783,-0.0003331924600495917,0.0025353761043080954
10.508,-0.007457387954017597,-0.00035024370933034454,0.002012329909483856
10.542,-0.0074521869311176825,-0.0003637429588772001,0.0021486011794285003
10.576,-0.007404195000470737,-0.00036559082160336764,0.0024901993642423292
10.61,-0.007418937720496677,-0.00039744169368316484,0.001558428655018762
10.644,-0.007453482647485021,-0.0004087446174083631,0.0012052721886131046
10.678,-0.00743682995650069,-0.0004168749438930863,0.0014710719212298606
10.712,-0.007083492466363306,-0.0004196691204176872,0.005051793133753257
10.746,-0.007059074532628384,-0.0004415224460743161,0.0010042209742189279
10.78,-0.007105193195171389,-0.00045104368006598783,0.0010013671621940112
10.814,-0.007438697167287511,-0.0004830272720122153,0.0019640220604184577
10.848,-0.007447000086551303,-0.0004987364833375363,0.002038647124221082
10.882,-0.007448222294644924,-0.0005139573942023468,0.001945328966166393
10.916,-0.007450233669126893,-0.0005278247493551991,0.001774452243442415
10.95,-0.007449600016339486,-0.0005410296101628909,0.0017718053684214752
10.984,-0.007449191275216316,-0.0005540125707437227,0.001668745056544907
11.018,-0.007451608411790878,-0.0005656173527961439,0.0015447548308578083
11.052,-0.007413882935289995,-0.0005749092176885462,0.00176490677944674
11.086,-0.007408637587985711,-0.0005892547984522878,0.0017502675348217702
11.12,-0.007440435978336102,-0.0006023156656731476,0.0012896843158047842
11.154,-0.007439021567948401,-0.0006119412861833595,0.001300939706424753
11.188,-0.007440597000410609,-0.0006215799176634285,0.0011569342537574023
11.222,-0.007442342660465617,-0.0006296812728885381,0.0010256816281244419
11.256,-0.007442976787324085,-0.0006374079163879998,0.0010217485919206126
11.29,-0.007446552739205803,-0.0006447498144714903,0.0006947082641421964
11.324,-0.007449753437634599,-0.0006489048665656583,0.000461315928597994
11.358,-0.007450894520394491,-0.0006524114535124692,0.0004581811986241746
11.392,-0.007287658283473497,-0.000642157045130709,0.0008187542447477547
11.426,-0.006905775210983511,-0.0006182471948332768,0.001784922318493365
11.46,-0.007058824392281116,-0.0006405229413879443,0.0007282845088134592
11.494,-0.007082591594912868,-0.0006471494891175933,0.00043928235960022377
11.528,-0.007128102922706714,-0.0006543203906335116,0.0006828104802192315
11.562,-0.007220894175925807,-0.0006764980429327938,0.0032032776276906816
11.596,-0.0073722486544086085,-0.000716875530263783,0.0032370222219899603
11.63,-0.007414622506991375,-0.0007419235983243677,0.0026690862264704407
11.664,-0.007413772215895176,-0.0007618145141059518,0.0026664617826668287
11.698,-0.007414772856239704,-0.0007813284028375111,0.002461859507458364
11.732,-0.007414559515721897,-0.0007994395432340262,0.0024137061506013247
11.766,-0.007413948264796688,-0.0008174698420642112,0.0024098010299327117
11.8,-0.007415512246426892,-0.0008350180991005818,0.0021728892587362654
11.834,-0.007415509384473995,-0.0008510830230441524,0.0021373484510771594
11.868,-0.007414915805730393,-0.000867049205878212,0.0021315752978861013
11.902,-0.007133613042092257,-0.0008529329338369251,0.003430872771563731
11.936,-0.006986679704124588,-0.000857892575687913,0.002303187155121122
11.97,-0.0070195716608720815,-0.0008760173113273595,0.0018780005380798492
12.004,-0.0069890816335032024,-0.0008819481242006155,0.0006152193729795918
12.038,-0.007045705313107664,-0.0008982172207447903,0.002572224678926816
12.072,-0.0071765844945951285,-0.0009402838484831033,0.003819885021372648
12.106,-0.006846287300732334,-0.0009167415668362988,0.0013857697806498592
12.14,-0.006919595742233775,-0.000931708433493661,0.0007581291664049417
12.174,-0.007019075743926129,-0.0009514137255819399,0.0009230444142027671
12.208,-0.007331473588821247,-0.0010054346867136577,0.002642155844377658
12.242,-0.007379466991862982,-0.001034985369587904,0.003152678908032946
12.276,-0.007377926619395625,-0.0010584633255614762,0.0031040719432331443
12.31,-0.007378180732230399,-0.001080972399385871,0.0028836496117965464
12.344,-0.007376321086446924,-0.0011024061418440922,0.00287860429286324
12.378,-0.007355914413739062,-0.0011214189301333999,0.002987421211535057
12.412,-0.006990605624593749,-0.0010943912203595918,0.005542544742664468
12.446,-0.006979978561032607,-0.0011277318696623073,0.003440143754219527
12.48,-0.006973108113448978,-0.0011469551183074245,0.002620784401357934
12.514,-0.007065020809079781,-0.001185927800390063,0.004423831884201146
12.548,-0.007074628785523007,-0.0012247838453829374,0.005242807971788997
12.582,-0.007183748293918213,-0.0012800187627854953,0.004558499342443234
12.616,-0.0073088993732060015,-0.0013384049249611785,0.005163236526734671
12.65,-0.0073021908389937495,-0.0013761884342708974,0.005168538834440017
12.684,-0.007199148895344898,-0.0013951281556012773,0.005133658533363227
12.718,-0.006587168275159816,-0.0013080645220782117,0.004283917721363384
12.752,-0.006510659777425931,-0.00132640789865901,0.005459846946448187
12.786,-0.006596099902583585,-0.001381415402095909,0.005328189213208212
12.82,-0.00713279705842651,-0.001525614589433122,0.002764312983149608
12.854,-0.007290178309839357,-0.0015788836454673216,0.0027369655197819758
12.888,-0.007241208473238836,-0.0015902210537301897,0.0030394876381452107
12.922,-0.0071012493948486854,-0.001582423526603316,0.0035892848138137086
12.956,-0.006925971593036984,-0.001570307366823176,0.003108610147852353
12.99,-0.006926095964391532,-0.0015902692248939143,0.003069729413257782
13.024,-0.006997269241686976,-0.001636678524069124,0.004652217170436845
13.058,-0.006992569186327735,-0.0016702626420659339,0.004619146642656613
13.092,-0.0068957530117086385,-0.0016757949641967862,0.002722652684174154
13.126,-0.0066453241468068525,-0.001623625434315823,0.0005917219526234696
13.16,-0.006866858929168607,-0.0016864921484349704,0.0014806178319886063
13.194,-0.0066032133164127815,-0.0016319061562155568,0.0013638979939196714
13.228,-0.006311495913897014,-0.0015629902467095835,-0.00012353116281005327
13.262,-0.006487783976332651,-0.0016105845487652815,0.001022657329387222
13.296,-0.006687243715548408,-0.0016667390999014486,0.0007509308773583356
13.33,-0.007025105673746701,-0.0017557057889852068,0.0007848834756680745
13.364,-0.0072229146587637905,-0.0018180431493328708,0.0025811768993628803
13.398,-0.0070578012170111615,-0.0018009911261440692,0.004832240196610105
13.432,-0.006912604216141038,-0.0018047625691373081,0.00488633303329733
13.466,-0.0068292881919186366,-0.0018095480557356325,0.002754861701875999
