Time,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.29100000000000004,3.2714563388288215e-06,-2.0079004551238742e-05,-0.0006668506567648834,0.0002923493653178936,1.0893949608299165e-07,-3.6412706039079006e-14,-6.686308515562502e-07
0.324,-2.322748112369367e-06,-8.976033582207146e-06,-0.00016799412766360926,0.0003334225516225704,-7.734751214187373e-08,6.329106068666185e-14,-2.98901918287498e-07
0.35700000000000004,-2.3670347463063477e-07,4.99342693096844e-06,6.264398311527723e-05,0.00041950331871398153,-7.882225705197043e-09,6.967935931734726e-15,1.6628111680124907e-07
0.391,0.00014164110312554954,-9.666906809876127e-05,0.004260594792798203,-0.0030529277786705616,4.716648734065058e-06,-1.1370751647267526e-11,-3.2190799676887505e-06
0.42300000000000004,5.3841043615977476e-05,-0.0003682059902676238,-0.0026366384237108726,-0.008154261926992867,1.7929067523084474e-06,-1.8199740389623153e-11,-1.2261259475911874e-05
0.457,-2.9370958460720844e-06,8.252220890090084e-05,-0.0017050492330945811,0.013535381356412149,-9.780529166330171e-08,1.4580449868788015e-12,2.747989556399998e-06
0.49100000000000005,-2.169747984819812e-06,0.00022473429179740986,2.3043479316885054e-05,0.004270633120015285,-7.225260789086741e-08,7.074805610503007e-13,7.48365191685375e-06
0.524,-1.002141481148624e-06,0.0002538771260276464,3.506325836850414e-05,0.0008751601870941899,-3.3371311322094355e-08,6.083260995144698e-14,8.454108296720625e-06
0.557,-2.8888652739189847e-07,0.00026324668182145267,2.1419067680382145e-05,0.00028136804185604445,-9.619921361897842e-09,-6.529249011350098e-14,8.766114504654375e-06
0.5910000000000001,3.4132677799099123e-07,0.00027279193348322066,1.892532448597266e-05,0.0002866441940470869,1.1366181705657918e-08,1.7858825914609347e-13,9.083971384991249e-06
0.624,9.528940195945874e-07,0.00026298380255360387,1.836538263073862e-05,-0.0002945384663548587,3.173137084277137e-08,7.816370068542355e-13,8.75736062503501e-06
0.656,1.6209439182477382e-06,0.0002590717097938625,2.0061558518112635e-05,-0.00011748026305529613,5.397743244750958e-08,1.798805496040258e-12,8.627087936135623e-06
