Time,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.41700000000000004,-1.719066605822085e-06,3.1609339870289078e-06,8.661157617473568e-06,7.82394050078456e-05,-5.724491797387532e-08,-3.018961064166068e-15,1.0525910176806264e-07
0.452,-6.015785589794773e-06,6.944124572658213e-06,-0.0001290306001192999,0.00011360932689577492,-2.003256601401606e-07,-4.424283086274168e-14,2.3123934826951851e-07
0.48500000000000004,-4.555180749356103e-06,4.020671740490534e-06,4.386200722038047e-05,-8.779137634137175e-05,-1.5168751895354578e-07,-6.125565498643003e-14,1.3388836895833477e-07
0.518,-4.0718697231607435e-06,8.63415594276306e-06,1.4513844630491282e-05,0.00013854306913731312,-1.3559326178122678e-07,-8.324944377115208e-14,2.8751739289400996e-07
0.551,9.32986445202334e-06,-8.276266872831894e-05,0.0004024544797352577,-0.0027446493895219816,3.1068448625221925e-07,-1.9265236602339343e-13,-2.755996868653021e-06
0.5850000000000001,1.1023749613368268e-05,-1.1178698141830708e-05,5.0867422262610436e-05,0.002149668786381028,3.670908621242853e-07,-8.018565419589328e-13,-3.7225064812296264e-07
0.618,3.270241046128665e-07,2.9723678773551897e-06,-0.00032122298825091293,0.00042495693751308993,1.0889902683579099e-08,-2.5260268951723887e-14,9.897985031592782e-08
0.652,-6.872089428042157e-08,7.344636686622562e-06,-1.1884234200999641e-05,0.00013129936364166282,-2.2884057795327474e-09,4.919720251509902e-15,2.4457640166453134e-07
0.685,-6.027458556292078e-08,7.790783877885536e-06,2.5364290442945315e-07,1.3397813551440676e-05,-2.0071436992416467e-09,3.8076852107825416e-15,2.594331031335884e-07
0.7180000000000001,-4.963198352803622e-08,7.969990940988487e-06,3.1959765870524197e-07,5.381593486575096e-06,-1.6527450514813936e-09,2.701204380100569e-15,2.6540069833491664e-07
0.752,-4.1776302057345474e-08,8.302143061111076e-06,2.3590635047119352e-07,9.974538141819499e-06,-1.391150858508306e-09,1.8972199954308448e-15,2.7646136393499885e-07
0.784,-3.272336095787947e-08,8.114188393765558e-06,2.718600930770572e-07,-5.644284304670235e-06,-1.0896879198967346e-09,1.188294164483236e-15,2.702024735123931e-07
0.8170000000000001,-2.5852301600760764e-08,8.15046529366802e-06,2.063381188323935e-07,1.089396393467355e-06,-8.608816433050418e-10,7.057075413845259e-16,2.714104942791451e-07
0.8520000000000001,-1.99884730189028e-08,8.419199150657166e-06,1.7609094840414304e-07,8.070085795469827e-06,-6.656161515293629e-10,3.6190084966831635e-16,2.8035933171688365e-07
0.885,-1.3197030055343765e-08,8.178460301881531e-06,2.0394723614291394e-07,-7.229394858127159e-06,-4.3946110084293033e-10,1.1734272937151846e-16,2.72342728052655e-07
0.917,-7.0798857067254436e-09,8.171644652735348e-06,1.8369802848703667e-07,-2.0467414853403853e-07,-2.3576019403395656e-10,-1.1542722363518373e-18,2.721157669360871e-07
0.9510000000000001,-6.244405593195368e-10,8.397432862185871e-06,1.93857211633811e-07,6.780426710225933e-06,-2.079387062533969e-11,-5.828536152390819e-18,2.7963451431078956e-07
0.9850000000000001,6.411003259796797e-09,8.113584141381694e-06,2.1127458916265262e-07,-8.523985609735062e-06,2.1348640855119974e-10,1.186919540482385e-16,2.7018235190801043e-07
1.018,1.4181087535489864e-08,8.059408372905762e-06,2.3333586413492692e-07,-1.6268999542321972e-06,4.722302149316506e-10,3.895307610719289e-16,2.683782988177619e-07
1.052,2.4056735182487984e-08,8.224344491222455e-06,2.9656599540534893e-07,4.953036586086894e-06,8.01089281576366e-10,8.781168510623181e-16,2.738706715577078e-07
1.085,3.43219033174231e-08,7.87799641737801e-06,3.082633073554089e-07,-1.0400843058391766e-05,1.1429193804691222e-09,1.559411912688481e-15,2.6233728069868776e-07
1.118,4.7588220891430655e-08,7.740314809021523e-06,3.983879151353619e-07,-4.134582833528116e-06,1.5846877556825457e-09,2.5733118767126064e-15,2.577524831404167e-07
1.152,6.642344708297088e-08,7.783319043329238e-06,5.656224081543611e-07,1.291418447679115e-06,2.211900787859004e-09,4.164143489822398e-15,2.591845241428636e-07
1.185,8.595048916837177e-08,7.308052665524757e-06,5.863976602222487e-07,-1.4272263597732143e-05,2.862151289300261e-09,6.108254611895875e-15,2.4335815376197443e-07
1.218,1.130741331198451e-07,6.988371996201153e-06,8.145238423865863e-07,-9.60002009980794e-06,3.765368632880242e-09,8.92978998626351e-15,2.327127874734984e-07
1.251,1.5274966436863193e-07,6.765072195128943e-06,1.1914573948584634e-06,-6.705699731898199e-06,5.086563823458217e-09,1.323334761759598e-14,2.2527690409779383e-07
1.282,1.923627382708135e-07,6.030444171050523e-06,1.1895817988643112e-06,-2.2060901623976565e-05,6.405679184392726e-09,1.8026012237360126e-14,2.0081379089598245e-07
1.318,2.4474683137011476e-07,5.389499487836765e-06,1.5730958888679057e-06,-1.9247588084497228e-05,8.150069484588038e-09,2.448260077265635e-14,1.794703329449643e-07
1.352,3.142872318751772e-07,4.789330266208793e-06,2.0883003154673406e-06,-1.8023099748587753e-05,1.046576482139067e-08,3.3214810071750436e-14,1.5948469786475284e-07
1.385,-3.823605373421955e-06,5.6268040038643046e-05,-0.00012426103919811206,0.0015459072003734008,-1.2732605893381469e-07,-5.33528490996244e-13,1.8737257332868136e-06
1.4180000000000001,2.5078249863139385e-07,5.348431725032714e-06,0.00012235399015175221,-0.0015291173667750849,8.351057204311788e-09,4.3556278662955626e-14,1.781027764435894e-07
1.451,2.0393128895278264e-07,6.200882131592246e-06,-1.406943233591928e-06,2.559911130809405e-05,6.790911922028342e-09,3.673149446770741e-14,2.064893749820218e-07
1.485,1.541210291321175e-07,6.574784393597033e-06,-1.495803598218172e-06,1.1228296156299893e-05,5.132230270018404e-09,2.885130678480036e-14,2.189403203067812e-07
1.518,1.198570880983179e-07,7.010857356121519e-06,-1.02894717819218e-06,1.3095284159894477e-05,3.991241033605759e-09,2.333816337444933e-14,2.334615499588466e-07
1.552,9.569855958730883e-08,7.578145521013233e-06,-7.254813366669393e-07,1.7035680627378804e-05,3.1867620341982754e-09,1.9408094987781584e-14,2.523522458497407e-07
1.585,7.215772552044383e-08,7.620987995326187e-06,-7.069319539599098e-07,1.2865607901787879e-06,2.4028522597824304e-09,1.5242274895779797e-14,2.5377890024436204e-07
1.6179999999999999,5.646367917766615e-08,7.823200267278131e-06,-4.7129268296629664e-07,6.07244059915749e-06,1.8802405165753146e-09,1.2410529042075801e-14,2.6051256890036176e-07
1.6520000000000001,4.547295885182944e-08,8.22486814141471e-06,-3.300516614365377e-07,1.2062098322419763e-05,1.5142495297302074e-09,1.039918195098349e-14,2.7388810910910986e-07
1.685,3.4508164574089576e-08,8.108536662930452e-06,-3.292731014336296e-07,-3.493437792320039e-06,1.1491218802878907e-09,8.204259390882335e-15,2.700142708755841e-07
1.718,2.7023678310105513e-08,8.206872244349945e-06,-2.2475934726678867e-07,2.9530204630478325e-06,8.998884877017962e-10,6.669192874717595e-15,2.732888457368532e-07
1.752,2.1593671275502418e-08,8.538319293335881e-06,-1.6306327431240523e-07,9.953364834412507e-06,7.19069253452964e-10,5.5296578219603915e-15,2.8432603246808487e-07
1.7850000000000001,1.6064560292627424e-08,8.352559335869671e-06,-1.6603936885510491e-07,-5.57837710108738e-06,5.349498577274958e-10,4.264413551911518e-15,2.781402258844601e-07
1.818,1.2134099931045242e-08,8.405538179404052e-06,-1.1803184269015562e-07,1.590956262293698e-06,4.0406552769005443e-10,3.3336162688405616e-15,2.7990442137415495e-07
1.851,9.116236814480802e-09,8.706327921866814e-06,-9.062652001695012e-08,9.032724998881768e-06,3.035706859111509e-10,2.5910833983901164e-15,2.89920719798165e-07
1.884,6.117280335935825e-09,8.487803822650548e-06,-9.005875310945878e-08,-6.562285261749732e-06,2.0370543517873713e-10,1.7969846088619212e-15,2.8264386729426326e-07
1.917,3.862785766926122e-09,8.5191289303235e-06,-6.770253960990098e-08,9.406939241126772e-07,1.2863076603330779e-10,1.1711667072012068e-15,2.836869933797726e-07
1.952,1.987619238366381e-09,8.805270000120978e-06,-5.6311307163956186e-08,8.592824918843171e-06,6.618772063468053e-11,6.217166485686552e-16,2.932154910040286e-07
1.984,2.837034311179802e-10,8.56966932101484e-06,-5.1168642860312324e-08,-7.075095468652787e-06,9.447324255785854e-12,9.147464906807167e-17,2.853699883897942e-07
2.017,-1.1048648282560756e-09,8.589628237916432e-06,-4.1698746527749423e-08,5.993668739216656e-07,-3.6791998779099324e-11,-3.6675314971100654e-16,2.860346203226172e-07
2.052,-2.3904568014732863e-09,8.868132943200204e-06,-3.8606365562078394e-08,8.363504663176352e-06,-7.960221148487127e-11,-8.165801327666384e-16,2.9530882700856683e-07
2.084,-3.373891116437105e-09,8.622820420652507e-06,-2.9532562010925487e-08,-7.366742418849757e-06,-1.1235057417110298e-10,-1.1853531056459265e-15,2.8713992000772853e-07
2.118,-4.278706718259691e-09,8.636308745223886e-06,-2.7171639694371942e-08,4.050547919332825e-07,-1.4248093370967994e-10,-1.5441284141020919e-15,2.8758908121595544e-07
2.152,-5.237507084688832e-09,8.910531076752756e-06,-2.8792803796670898e-08,8.234904850716818e-06,-1.7440898590933518e-10,-1.9410227984950846e-15,2.967206848558668e-07
2.185,-5.7917737872937346e-09,8.659285551867385e-06,-1.6644645723870953e-08,-7.5449106572183265e-06,-1.9286606710429991e-10,-2.2029943894997134e-15,2.8835420887718396e-07
2.217,-6.408515440036787e-09,8.668836636515286e-06,-1.8520770352644225e-08,2.868193587958098e-07,-2.1340356413859176e-10,-2.4990783963990798e-15,2.8867225999595907e-07
2.252,-7.17526826742984e-09,8.940511076216748e-06,-2.3025610432223815e-08,8.158391582626495e-06,-2.3893643328819806e-10,-2.868094866399623e-15,2.9771901883801774e-07
2.284,-7.459324649456274e-09,8.685424234177043e-06,-8.530221682475471e-09,-7.660265526717876e-06,-2.4839551080811063e-10,-3.0547139210586505e-15,2.8922462699809555e-07
2.318,-7.895346198649333e-09,8.692446378304522e-06,-1.3093740216007796e-08,2.108751990234014e-07,-2.6291502839419655e-10,-3.309114510533618e-15,2.894584643975406e-07
2.352,-8.543722726292222e-09,8.962530377013826e-06,-1.947076659588253e-08,8.110630591870979e-06,-2.8450596676192976e-10,-3.664620944365373e-15,2.9845226155456044e-07
2.385,-8.649764228197956e-09,8.704835670099204e-06,-3.184429486658685e-09,-7.738579787225889e-06,-2.880371487739922e-10,-3.794894792275286e-15,2.898710278143035e-07
2.417,-8.967449085597404e-09,8.710159320528602e-06,-9.540085807791223e-09,1.5986938226420604e-07,-2.986160545233233e-10,-4.0209085429995335e-15,2.900483053736025e-07
2.452,-9.539932367598394e-09,8.979210860834849e-06,-1.7191690150179884e-08,8.07962583502243e-06,-3.1767974781095456e-10,-4.370950548305392e-15,2.990077216658005e-07
2.484,-9.524228252913061e-09,8.719675214607324e-06,4.715950355955773e-10,-7.793863250075814e-06,-3.171568007906818e-10,-4.4572599047225065e-15,2.903651846464239e-07
2.518,-9.761594335659968e-09,8.723815324283854e-06,-7.128110593000199e-09,1.2432761791380388e-07,-3.250610913440334e-10,-4.662827742664983e-15,2.9050305029865234e-07
2.551,-1.0283801478046376e-08,8.992175073121144e-06,-1.5681896167760008e-08,8.058851316435144e-06,-3.4245058918224845e-10,-5.01338783230621e-15,2.9943942993493414e-07
2.585,-1.0182174943039613e-08,8.731296711665266e-06,3.0518478981009965e-09,-7.834185028705053e-06,-3.390664255654064e-10,-5.063605388700484e-15,2.9075218049845337e-07
2.617,-1.0363369021794644e-08,8.734585811388596e-06,-5.441263626277219e-09,9.87717634633798e-08,-3.451001883857618e-10,-5.254254901567028e-15,2.908617075192403e-07
2.652,-1.0851341246984354e-08,9.002469709135708e-06,-1.4653820576267552e-08,8.04456149390726e-06,-3.6134966348105207e-10,-5.6084038705211194e-15,2.9978224131421913e-07
2.684,-1.06874267994087e-08,8.74058488199822e-06,4.922355783052655e-09,-7.864409223347985e-06,-3.558913123757938e-10,-5.628777530188712e-15,2.9106147657054077e-07
2.718,-1.0828308340074636e-08,8.743245606991966e-06,-4.230676896874945e-09,7.990165146384602e-08,-3.605826676777104e-10,-5.807939382146677e-15,2.911500787128325e-07
2.752,-1.1292433054704756e-08,9.010795015545895e-06,-1.3937679118021628e-08,8.034516773391264e-06,-3.7603802067108015e-10,-6.16796885813638e-15,3.0005947401767837e-07
2.785,-1.1082321646961271e-08,8.748137855260061e-06,6.309651884188734e-09,-7.887602410986015e-06,-3.690413107923569e-10,-6.162375786743521e-15,2.9131299058016005e-07
2.818,-1.119362924673173e-08,8.750324362991733e-06,-3.342570563677416e-09,6.566089284300815e-08,-3.7274785386237244e-10,-6.332923004542094e-15,2.9138580128762473e-07
2.8520000000000003,-1.1640786792957561e-08,9.017634550490283e-06,-1.3428154541316266e-08,8.027332957914408e-06,-3.8763820014757276e-10,-6.700534030212569e-15,3.0028723053132646e-07
2.884,-1.1395736326552412e-08,8.75437226314494e-06,7.358872865019491e-09,-7.905774394755062e-06,-3.794780196155397e-10,-6.671760557008942e-15,2.915205963627265e-07
