Time,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.22,3.14543260259929e-06,-4.476779852043675e-05,-5.758519786184745e-05,0.002092265786402124,7.406457521654309e-08,-7.406426253954846e-08,-1.490767690730544e-06
0.254,-1.6611054773465247e-05,-7.037009144241456e-05,-0.0005932879091911272,-0.0007688376252846188,-3.911348652599556e-07,3.9113471365175684e-07,-2.343324045032405e-06
0.28700000000000003,-2.266295274419805e-05,-7.563286380515388e-05,-0.00018173867779978386,-0.0001580412120942739,-5.336355541607357e-07,5.336379418138226e-07,-2.5185743647116247e-06
0.319,-4.3818853398142226e-05,-0.0003604603548558872,-0.0006353123319502755,-0.00855337810963163,-1.0317776590096701e-06,1.0317972590881244e-06,-1.2003329816701045e-05
0.35400000000000004,0.00018321734311683,0.0003392518033105187,0.006817903799248414,0.02101237712211429,4.314113217459778e-06,-4.314198216948965e-06,1.1297085050240273e-05
0.386,4.523607776367118e-05,-0.0004184475477175114,-0.004143581542136902,-0.022753734265106008,1.0651464557291525e-06,-1.065170251030988e-06,-1.393430333899313e-05
0.41900000000000004,-6.28026279640091e-06,4.786703186548435e-05,-0.0015470372540562186,0.014003440828318189,-1.4787662223851892e-07,1.4788175068116205e-07,1.5939721611206292e-06
0.453,-5.068269668396392e-06,0.00017456312115247735,3.6396190030165704e-05,0.003804687365975765,-1.193391740418101e-07,1.1934242883625258e-07,5.812951934377496e-06
0.48700000000000004,-3.18409435671621e-06,0.00020636979161345713,5.658184119159705e-05,0.0009551552690984919,-7.497422702543675e-08,7.497532075919025e-08,6.8721140607281235e-06
0.52,-1.7588540872387574e-06,0.00021922663363395292,4.280000809241599e-05,0.00038609135196684025,-4.141512321093902e-08,4.141514042610339e-08,7.300246900010633e-06
0.553,-4.675510686396312e-07,0.00023008055659887365,3.8777868426400186e-05,0.0003259436325802021,-1.1009344160096331e-08,1.1009184016553582e-08,7.661682534742493e-06
0.5860000000000001,8.229698339054231e-07,0.00022234350022066468,3.8754381457809433e-05,-0.00023234403538165073,1.9378474334734377e-08,-1.937790050839225e-08,7.4040385573481345e-06
0.619,2.135184297806273e-06,0.00021738177379949304,3.940583975678227e-05,-0.00014900079342857768,5.0277562234256426e-08,-5.027533725879703e-08,7.238813067523119e-06
0.654,3.7005432803018252e-06,0.00021472333185106992,4.7007777252118684e-05,-7.983309154423773e-05,8.713797388896451e-08,-8.713286392298017e-08,7.150286950640629e-06
0.687,5.223733990824327e-06,0.0001954526457849664,4.57414627784535e-05,-0.0005786992812643702,1.2300591293928945e-07,-1.2299701959084856e-07,6.508573104639382e-06
0.7190000000000001,7.0249582687612475e-06,0.00017891457547989856,5.409081915726488e-05,-0.0004966387478999349,1.6542128532951528e-07,-1.6540726328780964e-07,5.957855363480623e-06
0.754,9.296925589936927e-06,0.00016374244297657635,6.822724688215253e-05,-0.00045561959469436053,2.1892203415737364e-07,-2.189009793171835e-07,5.452623351119993e-06
0.787,-0.00015372114937894593,0.002197379951698423,-0.004895437686753238,0.061070195457112494,-3.619935344941212e-06,3.619302617164409e-06,7.317275239155749e-05
0.8190000000000001,9.205762082792805e-06,0.00016421203693434708,0.004892700043896058,-0.06105609353645873,2.1679237863383165e-07,-2.1673744041532913e-07,5.468260829913758e-06
0.8530000000000001,7.76300553728829e-06,0.00019372730724391882,-4.332602238752299e-05,0.000886344453740893,1.828170713069809e-07,-1.8276856440466525e-07,6.451119331222498e-06
0.887,6.062664735391894e-06,0.0002089201832202141,-5.1061285342234085e-05,0.0004562425218106687,1.4277537667975068e-07,-1.4273558021583956e-07,6.9570421012331295e-06
0.919,4.846526672612606e-06,0.0002262227945343468,-3.652066254592457e-05,0.0005195979373613427,1.1413622778831e-07,-1.1410276065996527e-07,7.533219057993749e-06
