Time,delta_position_x,delta_position_y,delta_yaw
0.311,0.0,0.0,0.0
0.34500000000000003,-7.322998002577859e-07,1.298591089278921e-06,-4.462515384995314e-06
0.379,-8.961441928714148e-07,1.582472315548193e-06,-4.921367123378317e-06
0.41300000000000003,1.1126110093220756e-05,9.497607984902678e-07,-1.7732921141933037e-05
0.447,3.450787267960348e-07,-4.1490941638531306e-07,-8.530442083820589e-07
0.48100000000000004,4.23972128638702e-07,3.491899881052935e-07,8.268019145107887e-06
0.515,5.286904297377611e-07,4.296485074843995e-07,1.0243148329536213e-05
0.549,5.548637435326929e-07,4.4970486591522363e-07,1.0735917905790869e-05
0.5830000000000001,5.616073995885762e-07,4.5485723413002904e-07,1.0862712246595407e-05
0.617,5.633769060444348e-07,4.562298228415509e-07,1.0896180770325616e-05
0.651,5.638470294416775e-07,4.5661507621242745e-07,1.09052710601798e-05
0.685,5.639776690254637e-07,4.567423394848287e-07,1.090799218128602e-05
0.7190000000000001,5.640196022917848e-07,4.568021610856267e-07,1.0909049082519218e-05
0.753,5.640383468293909e-07,4.5684432718870113e-07,1.0909670974168506e-05
0.787,5.640510202325165e-07,4.5688184812948257e-07,1.0910179013778887e-05
0.8210000000000001,5.640620957779452e-07,4.56918126238038e-07,1.091065712355288e-05
0.8550000000000001,5.640727430431311e-07,4.569540531899896e-07,1.0911127244828123e-05
0.889,5.640832685407087e-07,4.5698986455861706e-07,1.0911595128781926e-05
0.923,5.640937533182497e-07,4.5702562433613467e-07,1.091206229286712e-05
0.9570000000000001,5.641042192892215e-07,4.570613513533994e-07,1.0912529147422136e-05
0.9910000000000001,5.641146729584001e-07,4.5709705251721286e-07,1.0912995812351056e-05
1.025,5.641251166759089e-07,4.571327314084779e-07,1.0913462329398273e-05
1.059,5.64135551662983e-07,4.571683905538193e-07,1.0913928722766641e-05
1.093,5.641460147048742e-07,4.5720406078577844e-07,1.0914395693895074e-05
1.127,5.641565981803764e-07,4.5723981975101516e-07,1.0914865039124422e-05
1.161,5.641670740986864e-07,4.5727548767708634e-07,1.0915332397498643e-05
1.195,5.641775130331254e-07,4.573111194363516e-07,1.0915799096400393e-05
1.229,5.64187938517386e-07,4.573467338965207e-07,1.0916265576144113e-05
1.263,5.641983570328288e-07,4.573823368823512e-07,1.091673195685594e-05
1.2970000000000002,0.0002231591599063675,-0.00038497805942630964,1.9891540518957026e-05
1.331,0.0006581183114523,-0.0011381008016959,3.435729774392548e-05
1.365,0.0010936200030327,-0.0018920981038878,4.8074358512728566e-05
1.399,0.0015254599919424,-0.00263959596364,6.273660893985067e-05
1.433,0.0019438317298089,-0.0033637657850543005,8.266150276781127e-05
1.467,0.0023325492556384997,-0.0040362748651424,0.00010607277878182941
1.501,0.0026698752186285002,-0.0046193580516905985,6.565375773215365e-05
1.5350000000000001,0.0029317548900811997,-0.005073031705469203,-0.00019446746326967634
1.569,0.0030951051633338993,-0.005366684432119798,-0.0007724681458269876
1.6030000000000002,0.0031513897653970002,-0.005473076520111,-0.0016430389891373132
1.637,0.0031525885021710005,-0.0054715384260456,-0.001030602253794921
1.671,0.0032127877835799006,-0.005593549490139703,0.0006993431901498591
1.705,0.0033815913397832013,-0.005872858180484296,0.002501201782473928
1.739,0.0036328552491090016,-0.006261598771937903,0.004697479052109266
1.7730000000000001,0.0037555775714230993,-0.006390094728891696,0.00581251764117141
1.807,0.0037991276984784966,-0.006388841011464308,0.004419990943539176
1.8410000000000002,0.0038299393258488038,-0.0063776243905901,0.004416699854515871
1.875,0.0038596585654977963,-0.0063625429061753,0.004875259871353954
1.909,0.0038927303775211017,-0.0063391449258739935,0.005867682718593281
1.943,0.003932867997210002,-0.006321555410970195,0.0058448066030019055
1.977,0.003972794248163797,-0.0063065854767178076,0.0052935405893517196
2.011,0.004005525861035995,-0.006292955342919598,0.00434522966948503
2.045,0.004024215778706403,-0.006259000529765496,0.004094382056708312
2.079,0.004007237845632103,-0.006182262762817706,0.0036966826368137755
2.113,0.0038665978567371945,-0.005918222319158603,0.0023529523993205403
2.1470000000000002,0.003786021770160408,-0.0057751170412924935,0.0020603866396772252
2.181,0.003755521807513998,-0.005688535989339494,0.004306269450847221
2.215,0.003876808188960801,-0.005812109937940901,0.004885986147954768
2.249,0.0039288567522312995,-0.005830744725097509,0.004458541483424061
2.283,0.003958464073443094,-0.005817624266237692,0.005044640041981462
2.317,0.004068149665550011,-0.005910626378919398,0.005532627825680313
2.351,0.004250186383492893,-0.006105424339030302,0.004763390207405127
2.385,0.004154488534288195,-0.005906994555479411,0.005306370076312183
2.419,0.003964188069005309,-0.005574935043439894,0.00459502517896082
2.453,0.004119316537216991,-0.005741982977167603,0.004146000605058208
2.487,0.0042132816631006015,-0.005826090744701501,0.0027647395279856157
2.521,0.004308742930016804,-0.0059302450157024955,0.0013201909621558536
2.555,0.004311816472400504,-0.005924505513156014,0.0012669145899741885
2.589,0.00436722916950999,-0.0059782386038791935,0.002996200909182511
2.623,0.004413064298058905,-0.005987874731998799,0.0038153728615555322
2.657,0.0044137232544630145,-0.00593890985422349,0.004325696260140122
2.691,0.0042777778027998925,-0.005710748865921711,0.0023655010884168215
2.725,0.004119999214608594,-0.005489678155053801,0.0020585185653468896
2.759,0.00424551740182319,-0.005612520799513299,0.004263687790982629
2.793,0.004417571501142414,-0.005787167874622606,0.004721811027245003
2.827,0.004541780593574601,-0.005892144171552677,0.004566154940775724
2.861,0.004570663109500384,-0.005874667426183311,0.004572640051993426
2.895,0.004610269485323115,-0.005883130437291606,0.0018270491624331477
2.9290000000000003,0.00462106710412491,-0.0058818583447906025,0.001251487767598869
2.963,0.0046291338289516926,-0.005873758532658702,0.0011275506302533822
2.997,0.004588947881843691,-0.005805959491409385,0.001554168653391641
3.031,0.00460732314355769,-0.005811792934506621,0.0018149615775137073
3.065,0.004645855926355413,-0.005836258135704597,0.002404561591913712
3.099,0.004661252698508506,-0.005831912121674165,0.0014488608163610859
3.133,0.004668086260395082,-0.005813966789935621,0.0016459987974487555
3.167,0.004646348073825413,-0.005771046570628102,0.002282856251206056
3.201,0.0046836027545957,-0.0057875030132307215,0.002471795583960712
3.235,0.004697594263368993,-0.005777458874530961,0.0025132142504004085
3.269,0.004714500411603317,-0.005768780712618327,0.002257177699167001
