,Time,delta_position_x,delta_position_y,delta_yaw,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw
1370,46.803,0.0018888219478028,-0.0009875089535378,-0.006864027255339,-0.0104821530572619,-0.3970293111566115,0.9995522955770484,0.353863241165811
1371,46.837,0.0013613491105761,-0.0007196910496112,-0.0036821108513218,0.0232168405967447,-0.4214558905814964,1.0211816258789523,-0.7401993765116358
1372,46.871,0.0008065569619426,-0.0004270676951942,-0.0010888711489114,0.0583011092807372,-0.4218426083036873,1.0963833963748857,-0.0120849288184669
1373,46.905,0.0002238357105261,-0.00012072696121,0.0003217609499328,0.0850470957250568,-0.3856840103667125,0.7641710412661925,1.0331027981991707
1374,46.939,-0.000209454528407,0.0001091692375725,-0.0015003922870349,0.0585909657932963,-0.4214558048578036,-0.8017009070231876,-1.0839937724574962
1375,46.973,-0.0002820597441215,0.0001490309659146,-0.0073589919950922,0.0228740622659407,-0.4089745528005851,-1.082330409919826,0.3782197593096373
1376,47.007,1.3887503091059015e-05,-1.14992858200047e-05,-0.0087218465993084,-0.010525403429197,-0.3964922098872377,-0.9823372263276132,0.3671277327455211
1377,47.041,0.0005605062544284,-0.000316627931493,-0.0065114635469107,-0.0441334327532639,-0.4090641910500727,-0.9884714507076736,-0.3697641518480204
1378,47.075,0.0011482126359056,-0.0006525712460472,-0.0046692993190053,-0.0781338441503006,-0.4090647666383177,-1.0303154968800834,-1.7442068032319077e-05
1379,47.109,0.0016688659905863,-0.0009584718922774,-0.0053788327931174,-0.1118009148579901,-0.4090648112574713,-1.0202142638693397,-1.3520955634576882e-06
1380,47.143,0.0018021024011094,-0.0010543569835772,-0.008909994137745,-0.0809063498489704,-0.4206921456949626,0.9361989396672286,-0.3523434678027536
1381,47.177,0.0013221362361501,-0.000790868626054,-0.0093566607780579,-0.0431403115980077,-0.3967974515148666,1.1107658309107016,0.7027851229440236
1382,47.211,0.0006164002820066,-0.0003762565271834,-0.00595976538506,-0.0111359396323163,-0.4218280218422215,1.000136623927744,-0.7822053227297546
1383,47.245,-5.951379323465567e-05,3.5092096548394736e-05,-0.0024069575990726,0.0218912154750651,-0.3973588393503575,0.9436330030681356,0.6991194997676118
1384,47.279,-0.0006153102850821,0.0003763539322063,-0.0002214246618126,0.0583010845992634,-0.4218414434152578,1.1378084101310697,-0.7650813770280496
1385,47.313,-0.0011882419169972,0.0007265872631962,0.0006792313466421,0.0902014573449765,-0.4090574664531503,0.9666779619914772,0.3873932412760546
1386,47.347,-0.001789735385913,0.001094574116556,0.0003622310873394,0.1272786599880172,-0.4214528180325256,1.123551595243614,-0.3756167145265107
1387,47.381,-0.0024128399362186,0.0014782392563001,-0.001346534581005,0.1410822867191985,-0.4788212335538286,0.3943893351765668,-1.6390975863227684
1388,47.415,-0.0029181365459924,0.0018017259129623,-0.0073663771590717,0.1505258041092588,-0.5190045623802123,0.2861671936381809,-1.2176766311024902
1389,47.449,-0.0029790878176199,0.0018822438553767,-0.012628801239467,0.116314208837906,-0.5076527177954121,-1.0062233903339377,0.333877781905899
1390,47.483,-0.0024293373059516,0.0015771189643642,-0.012583316474366,0.0823155680275644,-0.5080592489308507,-1.0302618427375856,-0.0123191253163222
1391,47.517,-0.0016915522020954,0.0011233339830187,-0.0086862707759043,0.0486343271823785,-0.5078813436134602,-1.0206436619755108,0.0053910702239582
1392,47.551,-0.0009641145781464,0.0006501834423229,-0.005026987792847,0.015300262409017,-0.5078765393880637,-0.9804136698045764,0.0001413007469559
1393,47.585,-0.0002281744070575,0.0001544666894151,-0.0016766300954835,-0.0199091021596397,-0.5406126987384201,-1.1357859538276824,-1.0560051403341195
1394,47.619,9.652453131425708e-05,-6.711740840747993e-05,-0.0052762462601494,-0.0493770812666772,-0.4788281564189651,-0.8419422602011545,1.7652726376988852
1395,47.653,-0.0001702111612749,0.0001160908461925,-0.0127570903579741,-0.0196053245822575,-0.5233286247383419,0.9021744449823824,-1.3484990399810612
1396,47.687,-0.0007516542544059,0.0005391497523383,-0.0156334108676174,0.0149957640371803,-0.507453136730421,1.0485178369526242,0.4810753941794006
1397,47.721,-0.0008348265614781,0.0006153055819986,-0.0149361392920703,0.0472013992067975,-0.4929054246372675,0.9472245638122998,0.4278738850927628
1398,47.755,-0.0002722740121214,0.0002021242049414,-0.0157684716633181,0.0157950283394535,-0.5236562172569649,-0.951708208101298,-0.9318422005968532
1399,47.789,0.0004195130768727,-0.0003399257932445,-0.014622464082715,-0.0523696975312881,-0.5078473264683389,-1.036884862053162,-0.4526162695007479
1400,47.823,0.0004709612248261,-0.000389777168833,-0.0160776562879325,-0.0195633876410844,-0.523080010304591,0.994130602733408,-0.4615964798864095
1401,47.857,1.3941977542897275e-05,-1.4921058934858069e-05,-0.016016269124091,0.0149645965349405,-0.507842052792197,1.0463025507888224,0.4617562882544451
1402,47.891,-0.0006614896846257,0.0005740455708522,-0.0134835299524245,0.0472013807434203,-0.4929046142254895,0.9481407120139452,0.4393364284324935
1403,47.925,-0.0012291688260708,0.0010975278422507,-0.0124494212302348,0.0844493009737313,-0.5232281146711633,1.12872485546417,-0.9188939528993668
1404,47.959,-0.0017199717302658,0.0015739502475897,-0.011450814865848,0.1125551422111905,-0.4929021253246394,0.8266423893368892,0.8919408631328967
1405,47.993,-0.0021387338934399,0.0020004845865784,-0.0095384865849106,0.154308952527492,-0.52370840737608,1.3048065723845634,-0.9626963141076262
1406,48.027,-0.0024615940933241,0.0023413075576184,-0.0064329630441521,0.1829664672368856,-0.5078417038014722,0.8428680796880753,0.4666677521943632
1407,48.061,-0.0026648762691532,0.0025589721984373,-0.0019705544827073,0.2110256460572861,-0.5821022848930604,0.850278146072709,-2.25032063913895
1408,48.095,-0.0028235625990651,0.0027121198477888,0.0016398598769362,0.2199989617917653,-0.6942696308987544,0.2719186586205726,-3.3990104850209018
1409,48.129,-0.0030340481614579,0.0028933172847853,0.0017724282613427,0.1856683243584937,-0.4474575779380915,-0.9808753552364272,7.051772941733913
1410,48.163,-0.0032598754987596,0.0031068879614888,-0.0014598831012997,0.2063556618481841,-0.5906848930784364,0.6464792965527509,-4.475853598135278
1411,48.197,-0.0034912586114808,0.0033587282056803,-0.0077893484060203,0.2001023092967595,-0.5727860247368493,-0.189495531861344,0.5423899497450448
1412,48.231,-0.003722614041473,0.0036637439693352,-0.0148353218709007,0.1532842242142098,-0.447492022468093,-1.337659573787264,3.579828636250526
1413,48.265,-0.0034144872982149,0.0034586677944968,-0.0126425505224356,0.1378957342157415,-0.3472037817978057,-0.4808903124520809,3.134007520946128
1414,48.299,-0.0035408152706919,0.0036862807686681,-0.0162360608987257,0.1624576408793782,-0.3267358926831341,0.7224090195187493,0.6019967386668316
1415,48.333,-0.0038983212903931,0.0042166760873072,-0.0218211785193336,0.2057185700303485,-0.3603089741540307,1.310937246999051,-1.0173661051786465
1416,48.367,-0.0042366670593805,0.0048091346269424,-0.0258100194717814,0.2199989456505413,-0.6038477330858788,0.4327386551574334,-7.379962391875493
1417,48.401,-0.0045249412628276,0.0054229060386619,-0.0275921966624625,0.2199989125560849,-0.7183094002481466,-1.002862314235919e-06,-3.468535368553438
1418,48.435,-0.0047019321965859,0.0059560477838016,-0.025875487580556,0.2137328268821783,-0.6980318512415526,-0.1790310192544554,0.5793585430454804
1420,48.503,-0.0044565339185931,0.0062523620342586,-0.0235640297911303,0.219989995110378,-0.7184259349283405,-0.0009975313371739,0.0176674000581049
1421,48.537,-0.0043120816410504,0.0063519000611341,-0.0224102868026809,0.21993854894699,-0.6597363677780085,-0.0015131224525865,1.7261637397153418
1423,48.605,-0.0040197962344961,0.0065311012570882,-0.021347108453849,0.2199341790732832,-0.659370505051779,-0.2075904022905649,0.6223416781093054
1424,48.639,-0.0038805163427704,0.0066013715644676,-0.0197888801605787,0.2136954098635415,-0.5653245232950248,-0.1782505488497818,2.6870280501932378
1427,48.741,-0.0034830094670303,0.0068239905694568,-0.0199218468038839,0.213797116267121,-0.5688331513734008,-0.178775615884016,0.3814229487698978
1430,48.843,-0.0029492466423894,0.0067103774739785,-0.0170587458153299,0.2134112211832989,-0.5578530018796501,-0.2027821854522601,0.8645968254443016
1431,48.877,-0.0027868893407971,0.0066522563180529,-0.0181145611724093,0.2010567740706896,-0.5257216970136641,-0.3633660915473455,0.945038378411384
1432,48.911,-0.0026659283580237,0.0067015146054237,-0.0177172470482138,0.2070803607674697,-0.5415263268291577,0.1825329302054524,-0.4789281762270599
1433,48.945,-0.0026403951545594,0.0069875102813415,-0.0167221140613491,0.2199992369948617,-0.4970985696555944,0.3799669478644815,1.30669874039896
1435,49.013,-0.0023724763772807,0.0069754789127928,-0.0167516410799566,0.213414965579428,-0.4820958415836175,-0.3937793459435079,0.8959083718250086
1436,49.047,-0.0021270825472921,0.0065955515141434,-0.0145620497787728,0.1917673872906745,-0.3203916852713696,-0.6559872208712948,4.900125948855811
1437,49.081,-0.0020941685346558,0.0068423255188195,-0.0155735843804027,0.2063381729703259,-0.458072861239938,0.4415389599894203,-4.172156847532219
1438,49.115,-0.0019583045512576,0.0067484048074201,-0.0120309508297644,0.2063495524705622,-0.4580893494166286,0.000344833340494,-0.0004996417178965
1439,49.149,-0.0019089422230098,0.0068405330566722,-0.0099003247471809,0.1997811476345696,-0.2758973389078224,-0.1931883775292013,5.358588544376824
1441,49.217,-0.0018553552332867,0.007377786496552,-0.0137887110810732,0.1781851020999742,-0.3249157877690379,-4.8582152152537175,9.775419387646632
1442,49.251,-0.0017538258549409,0.0073998121035082,-0.0136250139027354,0.1781851020999742,-0.3249157877690379,-4.8582152152537175,9.775419387646632
1443,49.285,-0.0016514137103691,0.0074152022700453,-0.0135295373461583,0.1911353169767917,-0.3481475177858195,0.3407951283372683,-0.611361316231033
1446,49.387,-0.001376552377539,0.0074569257464246,-0.0118852216782849,0.2199508944596963,-0.3484614112487968,-0.0019423656069639,0.0202294752280603
1449,49.489,-0.0011164370552378,0.0074970112692311,-0.0113213427743159,0.2016020563553354,-0.3053279494088926,-0.6997462195955378,1.048579946120658
1450,49.523,-0.0009698731401088,0.0070233946834626,-0.0093449343033917,0.1868148774026172,-0.2527983754257931,-0.4349170280210455,1.544987470090886
1451,49.557,-0.0008908350269896,0.006901637811624,-0.0092798596320076,0.2134435461234085,-0.3203485667090464,0.8321458975248192,-2.110943477601898
1452,49.591,-0.0008416998822879,0.0070840251688633,-0.0105438013196459,0.2070167666345873,-0.3111648167552043,-0.1947508936006333,0.2782954531467208
1454,49.659,-0.0007804549536407,0.0074812500815719,-0.0043869394889772,0.2135997786932867,-0.1252805914633974,-0.3859530136321478,0.2213242616985659
1456,49.727,-0.0006699338309092,0.0071211863863925,-0.0088441048485776,0.1883224007288042,-0.2785496765657027,-0.9066976812825625,-4.282591586642164
1457,49.761,-0.0006006487814955,0.0070726007571891,-0.0062028447854078,0.2069177061969533,-0.1047187024427702,0.5634941050954053,5.267605276452297
1459,49.829,-0.000545946369364,0.0070377804090088,-0.0028944084556199,0.2131394297279802,-0.0881208457226245,-0.215377390476635,0.6774854370970432
1460,49.863,-0.0005256116116179,0.0070407444016211,-0.002912788852464,0.1950579113923322,-0.080671541762007,-0.5166148095899908,0.2128372560176645
1461,49.897,-0.0005059302883061,0.0070529069960865,-0.0031968585257271,0.20080237809581,-0.0833993244001073,0.1689549030434325,-0.0802289011205838
1462,49.931,-0.0004793204767368,0.0071907475405762,-0.0072812499044276,0.2069583429474054,-0.2773471717000287,0.1810577897528138,-5.70434844999787
1464,49.999,-0.0003831005907208,0.0072760084884075,-0.0056940047113609,0.2074284631909331,-0.072581810261933,-0.987346013798956,0.3406760082964793
1466,50.067,-0.000339475771576,0.0074969132321057,-0.0026846504393305,0.2016655976847791,-0.0723603164437133,-0.8913609658364651,0.2975194535995907
1471,50.237,-0.0002650504177039,0.0074450567871465,-0.0013186534112108,0.2137194967866298,-0.052806755266762,-0.1799448503496631,0.0157654322685965
1473,50.305,-0.0002411753182578,0.007489861974893,-0.0016669156907209,0.2016179065684063,-0.0486995241762548,-1.3528059362124871,0.349858029633413
1474,50.339,-0.0002295103974851,0.0074898287568302,-0.0015150867476989,0.2136878896845634,-0.0431711171882049,0.3448566604615939,0.1579544853728353
1476,50.407,-0.0002069512650368,0.0074931730666483,-0.0016498455353255,0.2199992705703893,-0.0451708941406874,-0.20816325228482,0.0289111092642301
1477,50.441,-0.000193160168026,0.0074891901774913,-0.0018503332198143,0.2137092129486479,-0.0508434330198321,-0.1797159320497352,-0.1620725394041167
1479,50.509,-0.0001633106802421,0.0073659016311472,-0.0015955624946031,0.2199854972329321,-0.0534298646622113,-0.2083776985955089,0.0345344451159493
1480,50.543,-0.0001402841399071,0.007031428945737,-0.0026101736087549,0.1938987213764448,-0.2618263907047941,-0.7672581134261207,-6.129309589487925
1481,50.577,-0.0001280636302511,0.0070459146224991,-0.0013079828566175,0.2069057884813993,-0.038178140378163,0.3941535486349691,6.777219706867353
1482,50.611,-0.0001144137984689,0.0070050345222301,-0.0038443473479632,0.206917901718959,-0.0383550476174206,0.0003670678048386,-0.0053608254320502
1483,50.645,-7.286617256263561e-05,0.00712137415562,-0.006272997956487,0.2069176443473126,-0.2638264148790072,-7.569754306223686e-06,-6.6315108018115785
1484,50.679,-5.086764692241452e-05,0.0074000308612737,-0.000752298571943,0.2199980222170042,-0.0407963200403911,0.3963750869603382,6.758487722382049
1487,50.781,-1.5188623136985768e-06,0.0075085618004419,-0.0033549261796632,0.2199485476647057,-0.111201105653609,-0.0018883969841949,0.0280589124549724
1488,50.815,2.2736421895652725e-05,0.0075085590313574,-0.0032046656561643,0.2199619425991663,-0.0942018386570876,0.0004059071048656,0.515129302924985
1489,50.849,4.6811972929106105e-05,0.007509287451734,-0.003214444621957,0.2137108447003009,-0.09158332001924,-0.1786027971104206,0.074814818224209
1492,50.951,0.0001173250697488,0.0075002578137812,-0.0030268684803447,0.2077941172381909,-0.0813945130727084,-0.5306597026227367,0.4614554029679859
1495,51.053,0.0002098535672452,0.0075285821661794,-0.0056133343174107,0.1770985900507811,-0.1329326092206441,-3.613520808533353,2.7076145200767683
1496,51.087,0.0002520453147201,0.0075257659382774,-0.0055897396801909,0.1770985900507811,-0.1329326092206441,-3.613520808533353,2.7076145200767683
1497,51.121,0.0002900695893646,0.0072643733006045,-0.0091045763003418,0.2074412608969502,-0.1552745472315908,0.8669334527475977,-0.6383410860269803
1498,51.155,0.0003574816390408,0.0071025137341277,-0.0085308549702622,0.193811562254536,-0.2608016559544376,-0.4008734894827833,-3.103738491848536
1500,51.223,0.000430118145696,0.0070473452106521,-0.0027633899232879,0.2131362430684253,-0.0749675075121885,-0.2129824113839352,2.915462732213176
1501,51.257,0.0004473315959743,0.0070417249271917,-0.0024665140763853,0.1950486181171256,-0.0683636068017767,-0.5167892843227925,0.1886828774403186
1502,51.291,0.0004649160747793,0.0070440162875476,-0.0024759408852659,0.2069041156601881,-0.0725862201866562,0.3592575013049881,-0.1279579813600097
1508,51.495,0.0006873891826815,0.0074696975146268,-0.0052234825719172,0.139654032857134,-0.0877399018953184,-6.042691678752122,3.7842093563883377
1511,51.597,0.0008260410449609,0.0074902952122095,-0.0058872270865579,0.2135042994682572,-0.1767656541614198,-0.3932703646244929,0.3449249692501965
1513,51.665,0.0008753115872079,0.0074495399957881,-0.0025548714193961,0.2199084599536493,-0.0749012065133641,-0.2042116936181329,0.0940459446453656
1514,51.699,0.000894625116935,0.0074474438001462,-0.0031562960407294,0.2199161553051484,-0.0747643634191746,0.0002331924696699,0.0041467604299843
1515,51.733,0.0009309745926364,0.0074697810355251,-0.0054092471787476,0.2199586350524066,-0.1590411330740179,0.0012494043311255,-2.4787285192601765
1516,51.767,0.0009636513710931,0.0074075293445887,-0.0053072059361862,0.2199845276960191,-0.1590336912077045,0.000784625564015,0.0002255111004054
1517,51.801,0.0009127948281966,0.0067629921015923,-0.0045441314514698,0.1807273732866471,-0.2852375984832074,-1.189610739678152,-3.824360826531067
1518,51.835,0.0009832237139719,0.0069934135999168,-0.0063153607167329,0.2005339570017184,-0.1840261651108078,0.5659023918591202,2.891755239211112
1519,51.869,0.0010388701417871,0.0070638680899801,-0.0066410993631309,0.2134567471128447,-0.1890887751556866,0.4038371909727428,-0.1582065639024813
1524,52.039,0.0013428824225261,0.0074158272658543,-0.006022418035029,0.2137000311348509,-0.1664201145517985,-0.181792796270775,-1.276823932633031
1526,52.107,0.0014298668154173,0.0073891475168392,-0.0069144513638397,0.2134352934447121,-0.1657608652995462,-0.3936552301054783,0.3264540473320372
1528,52.175,0.0015569212750843,0.0073916927201894,-0.0084878172777242,0.2134385601701247,-0.2421661635343459,-0.3865415046625226,0.4458137697758756
1529,52.209,0.0016140035593452,0.0073650006302848,-0.0069049304210375,0.2199395393606297,-0.2496435193723462,0.1969993694092355,-0.2265865405454533
1533,52.345,0.0017599666332084,0.0070981024826514,-0.0128315809733341,0.184663189116753,-0.3387669835946492,-1.510391863638162,-4.3112222267322124
1535,52.413,0.0019944697729266,0.0072807110316057,-0.0104153319474722,0.213643198217864,-0.3379491172313733,-0.3880095973275006,0.5862835540283348
1539,52.549,0.0022579834346578,0.0072031584228859,-0.0080767243238708,0.2199227105113837,-0.2372085445078749,-0.2041817342227187,0.5823897483526085
1540,52.583,0.0022508963802396,0.0069800543166812,-0.0090656056041302,0.2133950654820539,-0.2304642869752438,-0.1919895596861787,0.1983605156656263
1541,52.617,0.0022427720907207,0.0067363633991532,-0.0083572162120129,0.2133044762317012,-0.3327590604344138,-0.0028309140735193,-3.1967116705987038
1542,52.651,0.0022916798054593,0.0067153897900795,-0.0072681704757313,0.2008598457060256,-0.207611092147911,-0.3555608721621962,3.5756562367575704
1543,52.685,0.0024297910900066,0.0069458192222822,-0.0087615714169622,0.2067766941082773,-0.2137781285801584,0.1792984364318631,-0.1868798918862775
1546,52.787,0.0026551687389579,0.0070634042092696,-0.0070049553368682,0.2135796577517005,-0.1998343771297109,-0.3853574172075075,0.3575636667718267
1547,52.821,0.0027118009110935,0.0070535031347402,-0.0081183552974457,0.2136170740893541,-0.1999535776512271,0.0011004805192239,-0.0035058976916507
1549,52.889,0.0028266792889999,0.0070068345472356,-0.0081870106840804,0.2136166179382146,-0.2339472342469023,-0.1914646814413112,0.2198376945051265
1550,52.923,0.0028307888708876,0.0068471830867828,-0.0099906741663444,0.2132764208223344,-0.3166095298209221,-0.0103090035115224,-2.504918047698015
1551,52.957,0.0028349421296844,0.0066551547623042,-0.0097809219532696,0.2069646637700863,-0.2334020507930656,-0.191265365219632,2.5214387584197984
1552,52.991,0.00283336016036,0.0064972963180785,-0.008135008810497,0.2008170425459046,-0.2258173013506131,-0.1808123889465253,0.223080865954493
1553,53.025,0.0028957759534058,0.0064863199500455,-0.0090820720181232,0.2199304629996393,-0.0996377991933612,0.5621594251097431,3.711161828153809
1554,53.059,0.0029862290609916,0.006535126834316,-0.0080300762064855,0.2199430033904938,-0.0997946838087137,0.0003800118440772,-0.004754079253106
1556,53.127,0.0031823712752223,0.0065516425240126,-0.0119795215549511,0.2021470205221171,-0.2214010315016741,-0.6912882978766409,7.34891873239457
1558,53.195,0.0034255979454071,0.0067337594211717,-0.008528365359179,0.2135358861784846,-0.2346273050531147,-0.3917946709115847,0.419863465050148
1561,53.297,0.0036400329602594,0.0066331550850038,-0.0107997744007799,0.2075147141746116,-0.2992436131671981,-0.9878726143378792,1.430525680093708
1562,53.331,0.0036256593191077,0.006450251994837,-0.0091582612796365,0.2069939914164687,-0.1778320871748874,-0.0153153752394922,3.570927235067329
1564,53.399,0.0037298697603769,0.0064715873427021,-0.0050457363120868,0.2074543371044536,-0.1600871140497013,-0.7641549705238107,-3.149578120437515
1565,53.433,0.0037963945817287,0.0065037672522049,-0.0057532145648049,0.2136810502148642,-0.1640797999137615,0.177906088868856,-0.1140767389731359
1567,53.501,0.0038576039240763,0.0064375290701444,-0.0059121838646161,0.2199429053475855,-0.1693516140791764,-0.2081671810898589,0.1458061023838097
1568,53.535,0.0038584979000793,0.0063453680103617,-0.0076840941907583,0.2010658732498333,-0.3072860940042312,-0.5393437742214356,-3.940985140715434
1570,53.603,0.0040683730863824,0.0063969425912168,-0.0114528638999096,0.2199459740698218,-0.308773189123978,-0.2096965384328071,0.2799052035349151
1571,53.637,0.004158991100005,0.0063605799025528,-0.0133073060435807,0.2199829289917582,-0.3912902414722007,0.0010869094687158,-2.4269721278889804
1573,53.705,0.0043230916974237,0.0062443675010553,-0.0122074269101247,0.2135796785204801,-0.3802432676908009,-0.1892757823365204,0.3351371853699507
1575,53.773,0.0044396253642635,0.0061310127069878,-0.0102184854530119,0.2135696552765481,-0.2930408948668115,-0.386727103515159,0.5369941155366919
1577,53.841,0.0045300903342655,0.0060260203622178,-0.0073653162644278,0.2137019064136996,-0.2129632506033301,-0.5857899254400564,3.0808484349208487
1579,53.909,0.0046308521147531,0.0059697562588073,-0.0086625794734238,0.2016228663304538,-0.2000964300010657,-0.902956798036461,0.9004069821699495
1580,53.943,0.0046955951748144,0.0059356346910347,-0.0098651136092956,0.2199873159202295,-0.290002146443459,0.5401308702875387,-2.644285777717536
1584,54.079,0.0049483645823389,0.0057029235032201,-0.0129805655212122,0.2135608174552924,-0.3534873768410618,-0.1900971370976809,0.3025241153430389
1586,54.147,0.0048084954460911,0.0052800904058128,-0.0117869285688595,0.213265060128612,-0.3184982690241135,-0.2051181531479006,1.3971036344140262
1587,54.181,0.0049512008028913,0.0053048696443054,-0.0117833600102265,0.2069875450487678,-0.3664383834898505,-0.1902277296922404,-1.452730741385914
1588,54.215,0.0051243963850786,0.0053723034482462,-0.0108078524764759,0.2199938658546673,-0.3304544799496031,0.3941309335120886,1.0904213194013963
1589,54.249,0.0051806602226336,0.0053115284546546,-0.0112072314274092,0.2199769528670161,-0.3885441977600467,-0.0004974408132695,-1.7085211120719244
1591,54.317,0.005409320618543,0.0052896023891987,-0.0086426712646549,0.2134588854114772,-0.3764104636767249,-0.6092060828437368,1.0938149674649862
1593,54.385,0.0054684381563643,0.0051991044418806,-0.0073459947772528,0.2134858282473774,-0.2095877227258949,-0.193558881293966,-1.480322338231013
1594,54.419,0.0055189328089226,0.0051649517681737,-0.0087158988475518,0.2135177734734051,-0.2096760041470205,0.0009395654714012,-0.0025965123860466
1598,54.555,0.0057118667765916,0.0049615797122791,-0.0099652711085363,0.2138033138290793,-0.2820061211526003,-0.3760220523441336,-0.2783141851656704
1600,54.623,0.0057068019985231,0.0047596211851432,-0.0090787412340921,0.2132731194068559,-0.1577221687671877,-0.2056244179683501,4.0293300735553945
1601,54.657,0.0055838551287155,0.0045704809734747,-0.009692500213621,0.2070000824277464,-0.2831667901396776,-0.1900920296699784,-3.80135216280258
1602,54.691,0.0056436043846865,0.0045353088630151,-0.0073184454254104,0.213507608442611,-0.1132319481263365,0.1913978239666126,4.998083588627837
1604,54.759,0.0059013509389767,0.0046482077453897,-0.0039583024229605,0.2134200603130707,-0.1129256168587999,-0.386161990944232,0.1976409670466155
1605,54.793,0.0059207866504178,0.0046256223883545,-0.0040833406994256,0.2199196797948334,-0.1164424114891771,0.1969581661140128,-0.1065695342538496
1606,54.827,0.0059530776175908,0.0046058330553218,-0.005336339933,0.2199554712661064,-0.1568241494345408,0.0010526903315604,-1.1876981748636757
1609,54.929,0.0055874302804237,0.0041815557824664,-0.0063295797355281,0.1883548382725511,-0.2754790389942194,-0.9050173681084211,-3.3827087641792444
1610,54.963,0.0056787787476237,0.0041895235306583,-0.0060308697042197,0.2134125566663467,-0.1627363178764009,0.7830536998061965,3.5232100349322177
1615,55.133,0.0060624406014968,0.0040832655359613,-0.0095256979576187,0.1808612146099836,-0.2598553156676764,-1.1514478786104447,0.1408528574557793
1616,55.167,0.005930751477797,0.0039216743038862,-0.0082224626959965,0.2068985625577319,-0.2413896652374256,0.7890105438711311,0.5595651645530335
1617,55.201,0.0059868700627223,0.0038884911032949,-0.0082303020194781,0.2007518469928944,-0.2339005166149921,-0.1807857519069896,0.220269077130403
1619,55.269,0.0064071712579094,0.0040065317756011,-0.0088082329088392,0.213443454302288,-0.2513966839935735,-0.3921879167227662,0.4666545811282724
1620,55.303,0.0063551707971007,0.0038970084520451,-0.0087824747708731,0.2199442161414057,-0.2591298760769591,0.196992783003557,-0.2343391540419799
1621,55.337,0.0060780058237226,0.0036549224991933,-0.0084868050148086,0.206431278148061,-0.2496347712872523,-0.3974393527454429,0.2792677879325619
1622,55.371,0.0061070655284172,0.0036022364209707,-0.0084860036978948,0.2127265092127509,-0.2573209890315182,0.1967259707715803,-0.2401943045083339
1623,55.405,0.0062188039274122,0.0035969566949209,-0.0084337375100522,0.2063152990568461,-0.249652559719839,-0.1942790956334702,0.2323766458084514
1626,55.507,0.0066628079794102,0.0035964253563776,-0.0100157839421569,0.2136348650044407,-0.2915663288131585,-0.1906644669590262,0.2707927471957617
1631,55.677,0.0066613561772386,0.0032446463466747,-0.0065350904977852,0.1910316704550612,-0.1273446794550116,-1.3438316724029429,-0.0590777537021074
1632,55.711,0.0067739251377338,0.0032502431178657,-0.0051853637192647,0.2134674120253643,-0.1420194791304598,0.6598747520677589,-0.4316117551602561
1634,55.779,0.0068220454590066,0.0031867678516834,-0.0056676990338983,0.2134710276583439,-0.1455976068830131,-0.3853050611044368,0.2592882345458808
1637,55.881,0.0068838570897826,0.0030673913556975,-0.0059653051209755,0.2135807635395358,-0.170223154118829,-0.1892458260593842,0.1482550806482753
1643,56.085,0.0070151469623025,0.0027812719422988,-0.0076037774246901,0.2134849981559196,-0.2166153567044739,-0.1922982449691336,0.21684185025705
1645,56.153,0.0070376706545212,0.0026633934495284,-0.0081446723932857,0.2199537274381086,-0.2291694160419901,-0.2019909215917545,0.0364339554696726
1646,56.187,0.0070798704340355,0.0026144818318641,-0.007847115728474,0.2134823815038612,-0.222947537784129,-0.1903337039484587,0.1829964193488627
1647,56.221,0.0071074567161144,0.002559597230178,-0.0084265802156533,0.2199398883768625,-0.2303251146841402,0.1956820264545752,-0.2235629363639673
1651,56.357,0.0071579589898256,0.0023397616996818,-0.0054370324473016,0.2135860994627421,-0.1552988551661139,-0.3861976769982058,0.2836809388467408
1653,56.425,0.0071595365047232,0.0022559810598143,-0.0051635698478744,0.2137281601463592,-0.154808817385192,-0.3767270021033147,0.2772081257012901
1655,56.493,0.0071960783799134,0.0021860327489052,-0.0053960176887831,0.2134749059940689,-0.1534634309371353,-0.6091919189106597,0.4644824006355188
1656,56.527,0.0068615706895758,0.0020452566979135,-0.0047792209384052,0.2069039463121509,-0.1229113449449563,-0.1932635200564181,0.8985907644758835
1657,56.561,0.0067873403913487,0.001989765160811,-0.0045417741039917,0.2068266962420956,-0.1333477267245036,-0.0023409112137959,-0.3162539933196034
1658,56.595,0.006806116807249,0.0019615686581349,-0.0046462816617021,0.2068368203339538,-0.1337582792785901,0.0003067906623693,-0.0124409864874686
1659,56.629,0.0070479726394208,0.0019887614562595,-0.0069790798793766,0.2137573326235092,-0.1352173191956324,0.1977289225587449,-0.0416868547726435
1661,56.697,0.0071798535094118,0.0019151776147426,-0.006319949582649,0.2135441850034957,-0.1455485031917039,-0.3919578533900605,0.2606619945539567
1663,56.765,0.007287642675261,0.0018654974123927,-0.004643761437227,0.2135414571253232,-0.1325659448229497,-0.386190137890807,0.2277328620721881
1665,56.833,0.0073015123782105,0.0017983481036107,-0.0043891704582662,0.2137446927299624,-0.1257972658771748,-0.3762346564645104,0.4290723308503448
1667,56.901,0.0072709890117919,0.0017264319492371,-0.0038498772622975,0.2199908362435026,-0.1284705996415121,-0.0005189562634966,0.0142903325159722
1668,56.935,0.0073150547252958,0.0017055331289647,-0.0042695663413541,0.2199569455520308,-0.127740375820069,-0.0009967850432892,0.021477171218914
