Ground_Truth_X,Ground_Truth_Y,Ground_Truth_Yaw,Velocity_Linear_X,Velocity_Linear_Y,Velocity_Angular_Yaw,Delta_X_X,Delta_X_Y,delta_X_Yaw
-0.5992919388979406,1.2222871245413887,-0.5383052153555659,-0.6820906813676746,1.1363332434387499,0.5826658602981174,-0.2962051333705013,0.9337590339122261,-0.35969356032291505
-0.1663247184761862,-0.492340856750911,-0.5320322012797195,1.0004599610225102,-1.303681008901383,0.6248909632232688,0.08372997516191294,-0.4328962348654532,-0.0035570575337601617
-0.17466483332347751,-0.07336404812320128,-1.720396200416731,-1.6851255386225656,-0.004610688402810522,-0.04131539329133643,-0.1644654428801086,0.016687953440081622,-2.774434135341744
1.9740465791234476,0.7360936251568944,-0.1937909548498962,-0.8143934000301517,0.42972959322363463,-0.5046964852113937,1.3753295741675393,0.9807422314262757,0.6551506730850405
0.2989792395772269,0.019441870392227827,0.0932567119230971,1.8689545759181638,0.245684013714386,0.1640045575964776,0.9308991179481103,-0.2370660200365289,-1.0166278893107203
0.4432047856296454,-0.6095571206678498,1.1495678112990606,-0.6340726076758162,1.6764451100866173,0.605542990228287,-0.005682452085476125,0.1749364692015816,0.006953610050737582
0.5942242502369341,2.2547913621068125,-1.0931409650378876,-0.7144439864801427,-1.4601027045495865,0.6417094938061495,0.9743213736702515,1.4784711439340799,-0.10514251140889734
0.4961490223786084,-0.8916881577289217,-1.1058643237710077,-0.3699011212296541,-0.6923078234914467,0.11929466885205897,0.6408872664793948,-0.5856994837797396,-0.4654503876771706
0.5899379617797709,0.4445281969112715,-0.6069150805302976,0.4529130231819033,-0.7374273536327406,-1.0742126399359098,0.32398977903504644,0.43950658153529243,-1.0644025087108402
-0.322361576562812,1.1310514539876335,1.5976250352501318,0.028231675024023375,0.09253057705177707,0.09186700866575657,-0.7931713334497396,2.0679809656697907,2.4239876052309173
-0.2295036413894768,-1.0971778048191054,0.5338811510552481,0.5115471438111635,0.6081431249002993,0.10014910385357775,-0.2862238394826909,-1.1932381162390249,0.3571732646146856
