Time,delta_position_x,delta_position_y,delta_yaw
0.21000000000000002,0.0,0.0,0.0
0.24400000000000002,1.7772265337168136e-07,1.3487260662747858e-06,-1.7699272125693e-06
0.278,4.7101863631660024e-08,4.2989925019831787e-07,-5.100261710744292e-07
0.312,6.561689103179447e-08,-4.5903419948478685e-07,-8.404572833242696e-07
0.34600000000000003,1.5568290767653536e-08,-7.010293294196224e-07,-8.534898698897563e-08
0.38,-2.99817578369721e-06,-2.5603114184313824e-08,-5.503896522540686e-06
0.41400000000000003,-7.351671015620731e-06,4.3183441474914375e-06,-1.5933721687177993e-05
0.448,-1.5108993717261043e-07,-3.615416022118012e-08,2.487805514261865e-06
0.48200000000000004,-5.854786674364121e-07,-9.400923667302052e-08,9.038168868213958e-06
0.516,-6.842668018869347e-07,-1.0890603380220298e-07,1.052272314616687e-05
0.55,-7.096294913910839e-07,-1.1267431188066723e-07,1.090331040809467e-05
0.5840000000000001,-7.163486991923484e-07,-1.1368147762036429e-07,1.1004194943931013e-05
0.618,-7.181451709969977e-07,-1.1395875537667521e-07,1.1031226189839314e-05
0.652,-7.18639915131547e-07,-1.1404302940887234e-07,1.1038728506829187e-05
0.686,-7.18790432674421e-07,-1.1407626282489147e-07,1.1041066858119565e-05
0.7200000000000001,-7.188498988841552e-07,-1.1409599626199807e-07,1.1042039499642442e-05
0.754,-7.188852583217553e-07,-1.1411215700141142e-07,1.1042650748027683e-05
0.788,-7.189142147145944e-07,-1.1412736944382829e-07,1.1043166181501363e-05
0.8220000000000001,-7.189414512054348e-07,-1.1414232886641784e-07,1.1043656039211315e-05
0.8560000000000001,-7.18968209301174e-07,-1.1415721923313527e-07,1.1044138924942713e-05
0.89,-7.189948191821394e-07,-1.1417208928277134e-07,1.1044619775413267e-05
0.924,-7.190213704988402e-07,-1.1418695239351351e-07,1.1045099916673351e-05
0.9580000000000001,-7.190478882868057e-07,-1.142018122846089e-07,1.1045579714208387e-05
0.9920000000000001,-7.190743813167977e-07,-1.1421667051036977e-07,1.1046059284813838e-05
1.026,-7.191008533080634e-07,-1.1423152690426264e-07,1.1046538666903416e-05
1.06,-7.191273069806492e-07,-1.1424638268753284e-07,1.1047017894449951e-05
1.094,-7.191537441109119e-07,-1.1426123730506887e-07,1.1047496983440652e-05
1.1280000000000001,-7.19180166308675e-07,-1.142760917005603e-07,1.1047975943423438e-05
1.162,-7.19206574906206e-07,-1.1429094559645137e-07,1.1048454794604368e-05
1.196,-7.192329716798618e-07,-1.1430579921478667e-07,1.104893354852976e-05
1.23,-7.192593577953765e-07,-1.1432065311067774e-07,1.1049412217634112e-05
1.264,-7.192857334192837e-07,-1.143355067845242e-07,1.1049890810133078e-05
