linear_velocity_x,angular_velocity_yaw,delta_position_x,delta_position_y,delta_yaw
1.0122264130045258,-1.0547012462094474,0.776559260745625,-1.906407430677128,-1.081147905709535
-0.780061725907928,-0.6341921382416963,0.6080509716892168,0.1742756731376124,-0.17941069147100744
1.0110373165370923,-0.4689251201369875,-1.6623356879637816,0.9678337326703111,-0.4930070091567551
0.35655642544974475,0.30616874537872774,-0.001813733865930256,0.7547975077119569,-0.17428052510363817
-0.8173450017085835,-0.8058101681891388,-0.7065487535688754,0.19260336898930727,-0.2933569363263325
-0.4882554598666718,-2.561019090650206,0.06809621204403585,0.08847632346131587,-2.6099661842696493
-1.7186133091936033,-0.06056520369207272,1.4557676423546853,-0.4060317534020548,-0.002866879550200704
-1.987968383143931,0.16999165468675057,1.3191119640205735,-1.425022945830874,0.2103969887564606
-1.9883690326899612,-0.29600915512905934,0.45954211380218274,1.98609608717299,-0.35659672768835277
1.0115051483443227,-0.6018854889217686,1.4653142174652294,1.2961979942387694,-0.6200929737548226
0.9644462086427181,-0.584388074501449,-1.0215045593322358,-1.5917061806846327,-0.5906533849592412
-1.2721309867010184,3.920332902868183,-0.3223566797561456,0.11650229984933072,2.355283466530834
0.8620540027174634,-0.3885077931324912,-0.7915645150919446,1.6000524698449246,-0.40070207376601913
-0.25145501503712275,2.327909486059071,0.0946764217343809,0.18396539089553665,2.3515211466448296
0.729419217386277,-0.2111682211315356,0.2704787114241751,1.722745938093078,-0.43912234620674245
1.056937215473494,0.21306260458574885,-1.5129198598049391,-1.1588070750230672,0.27123941411458863
1.0109209362292881,-0.32340069791565107,-1.8300178710490804,0.42448365385300935,-0.3342247734426109
1.0571659291971545,-0.4720055914511144,-1.2053759267735253,-1.5072109762919308,-0.6516992680087619
0.964856958839087,-0.37417755461771546,-1.3505811252381084,-1.244202775277453,-0.41420223130216144
1.0113279643088595,0.002671173310172437,0.1167070303316704,-2.036026998159123,-0.0017292228183615316
-0.4878325422285331,-0.10163617686048808,-0.007069624334992937,0.008623607293381406,-0.11345520001254408
1.0118729754532676,-0.24562338082928845,1.8363694640510186,-0.2715173903442473,-0.3012913995888385
1.011095815917275,-0.3391474298308784,-0.008037004529288688,2.0775280124096156,-0.3323520820958493
-1.8985749209106657,-0.39155809332358016,0.5386545275545939,1.7922959832025003,-0.4454756966078437
-0.4876869603362411,-0.1440995356479872,-0.008555087731511946,0.009913427893781506,-0.15667305677830617
0.42322545331266376,-0.7374011785591147,-0.8544586988744831,0.962098813132961,-0.8220184788645795
0.5735112418168353,-0.5257508914890139,0.6053868467733852,0.16412462352435073,0.43374838928241594
-0.4884461200866296,-3.4493813070133212,0.10619990152209655,-0.08161957316331481,-3.5085012080107205
1.011083950320178,-0.23657429706026736,-0.06747219337169814,2.0723776723246643,-0.24335601772860063
-0.9331865470983371,2.2812068375700676,-0.6608488891026355,-0.18404958915008943,2.445004166810431
-0.2934098405829521,-0.17118120266541906,0.6244804410497531,0.0018056409325362954,0.17285153243146606
0.9001550497234239,-0.43119616012198236,-1.5721765826302054,-0.8538368036803337,-0.4890910669904235
0.47817309913170114,0.4725732341327944,-0.5080378138132836,1.2261512204017775,0.3836254789570379
1.0566886306162353,-0.3468014230482108,-1.6324082193707505,-0.9224625633218637,-0.3616952734651819
-1.3829964503415972,-1.94051450667332,0.12051616598575739,0.16199101760672766,-1.6188766441259927
1.0571081367856274,-0.43846567319407503,-1.865392660364094,0.2351735237385381,-0.47408262049272
0.9664354950207794,0.06859165855217605,-0.2859648651241217,-1.964020669091671,0.08246642156674064
0.8336342007388354,0.0015515757841880777,-1.356997772448417,-1.250590160997014,-0.49671415488771287
1.0114410531945635,-0.21579963505689687,1.098451114740521,0.40286413512934616,1.2986585567711264
-0.48770628387241033,-0.14405488511611023,-0.008554757964004116,0.009912940727321885,-0.15667160014110992
1.0117217509280692,0.2842868139254441,0.38966230062401913,-1.962458145439517,0.3034245187522396
-0.4878965346623886,-0.14414987674314098,-0.007648232708544665,0.010240150340774998,-0.1569335885553823
1.0117904549642878,-0.08409999358065604,1.278026328805539,-1.4542818321048834,-0.11437338769519663
0.3289752504147397,-0.31954868065136754,-0.0485310688203915,-1.082556807764633,-0.3190113759580399
-2.033631382713727,0.5798992985392201,1.2032516781989029,1.1369669601381511,-0.10715669208581262
1.011764082014963,-0.35880199758493814,-1.6370106048923105,-0.8368378372647703,-0.5726627030694451
-1.987756758400206,0.4341158013551085,1.7442995637131404,0.7281072639128353,0.42983888439186596
0.3942400550138924,0.20181978331675604,0.9660560386337307,0.15485529427104783,0.05462566925678418
0.4199208335087803,0.011843294100438814,-0.3393830744677648,1.155811706882735,-0.0033682209454664078
1.0123558045608374,-0.3179373010792767,0.17532301501960065,-2.049987964314817,-0.3330290990769546
-0.48846331320835523,-0.14413379531135304,-0.007653675448866477,0.009498101931667337,-0.15713527933049806
1.011438718323607,-2.0558527791280725,-0.9906699184931176,0.46833370700021276,-2.4958522601189035
-0.488465531457775,-0.1410293055700375,-0.0076358111609239904,0.009680089018779753,-0.15366374113925177
0.004568429925632015,-0.6537262635508749,-0.3877282479111282,-0.5516076920086558,-0.6291946911645472
-1.987969881490917,0.0963177275614846,1.8344461723688137,-0.31364087427818993,0.08669429583370943
0.8320326169236024,-0.3076629300220247,-0.37567473713479277,1.7911764591093997,-0.4812494566275747
-0.4878821916522506,-0.14419253115284741,-0.0076482519127158664,0.010240103276944499,-0.15693352061447574
-0.48866195584662864,-1.476475246810407,0.04959125535117885,0.01766850895206522,-1.4886431687843282
-0.48813619515403694,-0.14499549749220017,-0.007301147370554375,0.00959105779265288,-0.1579116393868611
1.01152809842491,-0.7566668073458548,1.376616469134289,0.7237702221281206,0.06991777662881254
-1.987861811569031,0.028175108913206258,1.847055746184559,0.06751675300352711,0.008467552774121402
0.2655642766834695,-0.14400442600678118,-0.09943406967497598,-1.0479832723178788,-0.11530362169001805
0.28409575606339615,-0.5338630010726225,-0.7273045617228738,0.7318501246682273,-0.6170331983473988
-0.48769313508421497,-2.5635933791245593,-0.11145286541461968,-0.004456877303350881,-2.6125561034650233
1.0114185142783083,-0.33103161168629747,1.8160440206670045,-0.35144736489268397,-0.3456527830648619
1.0566699745766892,-0.31279400147936,-0.3618381722126966,1.9207003931204019,-0.637410375795762
0.9223836883023426,-0.3819710653724275,-0.6782089717618299,1.852841236966636,-0.5140126632201086
-0.48855266783573015,0.5549460922869308,-0.01586029039512162,-0.002751136758383603,0.5252666240850936
1.011606384582546,-0.2456413050723874,0.23869760898914108,-2.0215040554059622,-0.22542300669060847
-2.0329245184902995,0.027340001612321682,1.853767317818193,0.022109535830533877,0.012276022445749058
-0.35694075094287336,-0.39765430287357534,-0.020066808850746243,-0.26243206794975216,-0.3995554314853365
-2.032901313373003,0.16676940205385768,1.7553985300471702,0.6334395009079246,0.19984665342523156
-1.9877255178764355,-0.2383841855740142,1.8363619202944264,0.09064500747255223,-0.2641202553453141
-0.48846137481814905,-0.14414457908637662,-0.007654920434493238,0.009500101848864432,-0.15714525485694048
0.5861769951560293,0.019183310196428566,1.345077418633736,-0.28979487865312503,-0.12796260320777225
1.0119119975322328,-0.6105076351064687,1.5270273029553583,1.2048996848250635,-0.6312890707813585
1.0114405892176197,-0.07572540570649285,-0.4873621126827034,-1.9008424570275033,-0.15195736733290835
0.4456934651545187,0.007862730495223449,1.0828574050924324,-0.1973987459977197,0.05826096250451568
0.7537608782809327,1.2871010878789422,-0.11385486280045046,1.1746332216587012,0.0725760656914606
-0.48827247172302013,2.2773120417633663,-0.04071309858698411,0.09759837872743249,2.2613261517366414
-0.4884406048558209,2.3516683124918933,0.043936143307899016,-0.08956097087082117,2.3007630455196364
-2.0331128187499874,0.17246102835992583,1.2871696697794524,-1.4853254659927813,0.15542604922337042
0.918585578128088,1.4178506789014782,-1.3264856461721553,1.1558703659034268,1.4273328496521362
1.0117469574830655,-0.26980491329461426,0.09587555154379607,-1.9891239678536248,-0.14471389074714477
-0.4878830686991648,-0.14418601338517026,-0.0076505869460250335,0.010262790510305687,-0.15697465242809192
-2.0338524614793037,0.12043144211628264,1.8281503337673188,-0.3648127816522305,0.10387108458209852
1.011566341996544,-0.23698369647773163,-0.07638618741939528,2.068088768212284,-0.24143824161020855
0.37985858081492374,-2.169299413655356,-0.3580700354577691,-0.5197278205864145,-0.806469936731039
-0.4881722963057099,-0.1437144866039834,-0.007843472762378158,0.009759178299354477,-0.15647705134223866
0.9177365423542019,-0.14202611349433622,-1.484609855065193,0.7568240427828528,-0.17498302062513965
-0.4884552360714198,-0.14416721530923243,-0.007659403162900748,0.009507094659095328,-0.1571675727762415
-0.48817267458921915,-0.14371215077328542,-0.007843187838364048,0.009758661351883172,-0.15647479528674382
