Time,delta_position_x,delta_position_y,delta_yaw
0.41500000000000004,0.0,0.0,0.0
0.449,-2.9584821481520862e-08,-4.194374014776514e-09,9.692646053064383e-10
0.48300000000000004,-3.589855774310813e-07,-1.9178227894656175e-09,8.364986466265491e-08
0.517,-6.923530553870627e-07,-4.960573063428342e-10,1.0111923396489607e-07
0.551,-1.0330909983036207e-06,-3.714545893096499e-10,1.030977746661086e-07
0.5850000000000001,2.636555618273917e-07,3.9657670591886074e-07,-2.965066406108769e-06
0.619,2.092319638657969e-07,-1.4456615349267565e-08,-7.508296949161966e-07
0.653,-2.228895457090374e-09,1.6343130737617173e-08,2.5966391878300833e-07
0.687,-3.249746804989684e-09,1.9032545872654794e-08,3.0041031410002575e-07
0.7210000000000001,-3.297253137191092e-09,1.941861904608544e-08,3.062471016615834e-07
0.755,-3.306181495243976e-09,1.9476024015752103e-08,3.0711520220704145e-07
0.789,-3.307465412660804e-09,1.9484431068583774e-08,3.072423600287713e-07
0.8230000000000001,-3.307667084673227e-09,1.9485709157329723e-08,3.072617061778742e-07
0.8570000000000001,-3.3077099947931288e-09,1.9485944302566338e-08,3.0726528916118723e-07
0.891,-3.3077298122741183e-09,1.948602645907016e-08,3.0726656843329956e-07
0.925,-3.307746077041429e-09,1.9486086300091188e-08,3.0726749891406534e-07
0.9590000000000001,-3.307761620163774e-09,1.9486141700220116e-08,3.0726836508143853e-07
0.9930000000000001,-3.3077771632861186e-09,1.9486195657059113e-08,3.0726921753725997e-07
1.027,-3.3077927064084633e-09,1.9486249502875808e-08,3.072700665403012e-07
1.061,-3.3078081385085056e-09,1.9486302460514082e-08,3.0727090321837723e-07
1.095,-3.3078232930527918e-09,1.9486355196107752e-08,3.072717370265702e-07
1.129,-3.307838669641683e-09,1.9486407265567607e-08,3.072725613606094e-07
1.163,-3.307853824185969e-09,1.948645877991595e-08,3.072733788938843e-07
1.197,-3.307868978730255e-09,1.948650973915278e-08,3.0727418682112863e-07
1.231,-3.3078840222522388e-09,1.9486560809411912e-08,3.0727499670021243e-07
1.2650000000000001,-3.307899010263071e-09,1.9486610214336508e-08,3.072757927767786e-07
1.299,-3.307913887251601e-09,1.948665984130571e-08,3.072765801543311e-07
1.333,-3.3079288752624336e-09,1.9486709357252607e-08,3.072773676892766e-07
1.367,-3.3079436967398124e-09,1.9486758540132598e-08,3.072781536809652e-07
1.401,-3.3079586292394936e-09,1.9486807056878774e-08,3.0727894731101316e-07
1.435,-3.307973617250326e-09,1.9486856572825673e-08,3.0727972114455975e-07
1.469,-3.307988050149646e-09,1.9486904867527244e-08,3.072804754496144e-07
1.5030000000000001,-3.3080028161158737e-09,1.9486952607117303e-08,3.072812473903821e-07
1.537,-3.308017582082101e-09,1.948700079079657e-08,3.07282018588617e-07
1.5710000000000002,-3.3080322370260262e-09,1.948704808629742e-08,3.072827805316608e-07
1.605,-3.308046780947649e-09,1.9487095714865177e-08,3.07283541870162e-07
1.639,-3.30806171344733e-09,1.9487142899343723e-08,3.072843032560555e-07
1.673,-3.3080762018578014e-09,1.9487189972799968e-08,3.072850599886871e-07
1.707,-3.3080906902682727e-09,1.9487237046256212e-08,3.0728581562914426e-07
1.741,-3.3081055117456515e-09,1.9487283675623246e-08,3.0728656995039674e-07
1.775,-3.308120000156123e-09,1.948733030499028e-08,3.0728732038992755e-07
1.8090000000000002,-3.3081345995888967e-09,1.9487376934357314e-08,3.0728806981421495e-07
1.843,-3.3081491990216705e-09,1.9487423341679744e-08,3.072888158434748e-07
1.877,-3.3081635764098394e-09,1.9487469415935266e-08,3.072895610748067e-07
1.911,-3.3081782313537644e-09,1.948751560121309e-08,3.0729030852460774e-07
1.945,-3.3081926087419333e-09,1.9487561675468612e-08,3.0729104683234066e-07
1.979,-3.3082070971524047e-09,1.948760752767953e-08,3.072917882683899e-07
2.013,-3.308221585562876e-09,1.948765349091275e-08,3.0729253084417703e-07
2.047,-3.308236018462196e-09,1.9487699010056758e-08,3.072932692744307e-07
2.081,-3.3082505623838188e-09,1.9487744862267675e-08,3.0729400582114404e-07
2.115,-3.3082649397719877e-09,1.948779060345629e-08,3.072947451119984e-07
2.149,-3.3082794836936102e-09,1.94878361226003e-08,3.072954823797164e-07
2.183,-3.3082936945483254e-09,1.9487881419699704e-08,3.0729621533610944e-07
2.217,-3.3083082939810993e-09,1.948792682782141e-08,3.072969485528719e-07
2.251,-3.308322615858117e-09,1.948797223594312e-08,3.0729768248193836e-07
2.285,-3.308336993246286e-09,1.9488017533042523e-08,3.0729841439849853e-07
2.319,-3.308351481656757e-09,1.9488062719119625e-08,3.0729914602513965e-07
2.353,-3.308365803533775e-09,1.9488107905196728e-08,3.072998755005136e-07
2.387,-3.3083801809219437e-09,1.9488153202296132e-08,3.0730060905447316e-07
2.4210000000000003,-3.308394613821264e-09,1.948819816632863e-08,3.0730133438189457e-07
2.455,-3.3084089912094328e-09,1.9488242908316522e-08,3.0730206264070384e-07
2.489,-3.308423424108753e-09,1.9488288094393624e-08,3.073027927297735e-07
2.523,-3.3084376904746193e-09,1.948833305842612e-08,3.0730352314484245e-07
2.557,-3.308452012351637e-09,1.948837813348092e-08,3.073042500706523e-07
2.591,-3.3084665007621084e-09,1.9488422875468814e-08,3.0730497639534993e-07
2.625,-3.3084807671279748e-09,1.948846783950131e-08,3.0730570607553306e-07
2.659,-3.3084953110495974e-09,1.9488512692511506e-08,3.073064311572811e-07
2.693,-3.30850941088201e-09,1.94885575455217e-08,3.073071612537572e-07
2.7270000000000003,-3.3085238992924815e-09,1.9488602509554198e-08,3.073078848011744e-07
2.761,-3.308538221169499e-09,1.9488646918475183e-08,3.0730860703844004e-07
2.795,-3.3085524875353656e-09,1.948869188250768e-08,3.0730933740732533e-07
2.829,-3.308566975945837e-09,1.9488736846540178e-08,3.07310064254866e-07
2.863,-3.3085812423117034e-09,1.948878158852807e-08,3.073107896046558e-07
2.8970000000000002,-3.3085956752110235e-09,1.948882621949366e-08,3.073115139913557e-07
2.931,-3.308609997088041e-09,1.9488871072503855e-08,3.0731223793930944e-07
2.965,-3.3086242079427564e-09,1.9488915703469445e-08,3.0731296194204247e-07
2.999,-3.3086385853309253e-09,1.9488960223412732e-08,3.0731368735391646e-07
3.033,-3.308652907207943e-09,1.9489004854378322e-08,3.0731440980765324e-07
3.067,-3.308667284596112e-09,1.9489049707388517e-08,3.07315136877811e-07
3.101,-3.3086816064731295e-09,1.9489094116309502e-08,3.0731585819752653e-07
3.135,-3.308695928350147e-09,1.9489138858297395e-08,3.073165826368373e-07
3.169,-3.3087101947160136e-09,1.9489183378240682e-08,3.073173036223272e-07
3.203,-3.3087245721041825e-09,1.9489228009206272e-08,3.073180279214743e-07
3.237,-3.3087388939812e-09,1.948927252914956e-08,3.073187511480779e-07
3.271,-3.308753215858218e-09,1.948931716011515e-08,3.073194746572549e-07
3.305,-3.3087674822240842e-09,1.9489361902103042e-08,3.0732019697892916e-07
3.339,-3.308781804101102e-09,1.9489406311024027e-08,3.073209233234542e-07
3.373,-3.308796237000422e-09,1.948945116403422e-08,3.073216461358078e-07
3.407,-3.3088105033662885e-09,1.9489495461932904e-08,3.073223671937528e-07
3.441,-3.308824769732155e-09,1.9489540092898494e-08,3.073230894521367e-07
3.475,-3.308839202631475e-09,1.948958461284178e-08,3.0732381056930967e-07
3.509,-3.3088534134861902e-09,1.948962924380737e-08,3.0732453619953186e-07
3.543,-3.308867790874359e-09,1.9489673652728357e-08,3.073252572747903e-07
3.577,-3.3088821127513768e-09,1.9489718172671644e-08,3.073259830606699e-07
3.6109999999999998,-3.3088964901395457e-09,1.9489762803637234e-08,3.073267059695921e-07
3.645,-3.308910700994261e-09,1.9489807545625126e-08,3.073274275478187e-07
3.6790000000000003,-3.3089250783824298e-09,1.948985184352381e-08,3.07328150145551e-07
3.713,-3.3089393447482962e-09,1.9489896252444794e-08,3.073288714145598e-07
3.747,-3.308953666625314e-09,1.948994110545499e-08,3.073295946100569e-07
3.781,-3.308968099524634e-09,1.948998529233137e-08,3.0733031605067784e-07
3.815,-3.308982310379349e-09,1.9490029812274656e-08,3.0733103756768433e-07
3.849,-3.3089965767452156e-09,1.949007455426255e-08,3.073317602080157e-07
3.883,-3.3090108986222333e-09,1.949011874113893e-08,3.0733247903071874e-07
3.917,-3.309025220499251e-09,1.949016348312682e-08,3.0733320403822254e-07
3.951,-3.30903959788742e-09,1.949020811409241e-08,3.073339266329768e-07
3.9850000000000003,-3.3090539197644375e-09,1.9490252523013396e-08,3.073346471870762e-07
4.019,-3.309068186130304e-09,1.949029693193438e-08,3.073353728602395e-07
4.053,-3.309082619029624e-09,1.949034145187767e-08,3.073360938843507e-07
4.087,-3.309096774373188e-09,1.9490385971820956e-08,3.0733681683304265e-07
4.121,-3.309111207272508e-09,1.9490430602786546e-08,3.0733753830188684e-07
4.155,-3.3091254181272234e-09,1.9490475122729833e-08,3.0733825710430854e-07
4.189,-3.3091397955153923e-09,1.9490519309606213e-08,3.0733897949993886e-07
4.223,-3.3091540618812587e-09,1.9490564162616408e-08,3.073397046433339e-07
4.257,-3.30916855029173e-09,1.949060834949279e-08,3.07340423985634e-07
4.291,-3.3091825946129916e-09,1.9490652869436076e-08,3.0734114496984994e-07
4.325,-3.309197083023463e-09,1.9490697500401666e-08,3.073418689161164e-07
4.359,-3.3092114049004806e-09,1.949074190932265e-08,3.0734258972761217e-07
4.393,-3.3092255047328933e-09,1.9490786429265938e-08,3.073433111318751e-07
4.427,-3.3092399931433647e-09,1.9490830949209226e-08,3.0734403241494457e-07
4.461,-3.3092543150203824e-09,1.949087535813021e-08,3.0734475497087084e-07
4.495,-3.309268581386249e-09,1.9490919878073498e-08,3.0734548022324175e-07
4.529,-3.309283014285569e-09,1.9490964398016786e-08,3.0734620114154153e-07
4.563,-3.309297169629133e-09,1.9491008917960073e-08,3.07346920819609e-07
4.597,-3.3093114915061506e-09,1.9491053215858756e-08,3.0734764100386324e-07
4.631,-3.3093259244054707e-09,1.9491097735802043e-08,3.073483657077499e-07
4.665,-3.3093400797490347e-09,1.949114225574533e-08,3.0734908635260714e-07
4.699,-3.3093546236706572e-09,1.9491186775688618e-08,3.073498133966357e-07
4.7330000000000005,-3.3093687790142212e-09,1.9491231406654208e-08,3.0735053150788183e-07
4.767,-3.309383100891239e-09,1.949127570455289e-08,3.073512540910758e-07
4.801,-3.3093974227682565e-09,1.9491320224496178e-08,3.0735197596213183e-07
4.835,-3.3094118001564254e-09,1.9491364855461768e-08,3.0735269661168505e-07
4.869,-3.3094260110111406e-09,1.9491409264382753e-08,3.073534176795777e-07
4.9030000000000005,-3.309440277377007e-09,1.9491453673303738e-08,3.0735413637629976e-07
4.937,-3.309454710276327e-09,1.9491498193247025e-08,3.073548596202743e-07
4.971,-3.3094689211310424e-09,1.949154260216801e-08,3.0735558063458017e-07
5.005,-3.3094832985192113e-09,1.9491587122111298e-08,3.073563023631382e-07
5.039,-3.3094975648850777e-09,1.9491631642054585e-08,3.073570243969127e-07
5.073,-3.3095118867620954e-09,1.949167605097557e-08,3.073577475557502e-07
5.107,-3.309526208639113e-09,1.949172068194116e-08,3.0735846976553803e-07
5.141,-3.3095405305161307e-09,1.9491764979839843e-08,3.073591926698998e-07
5.175,-3.309554796881997e-09,1.9491809610805433e-08,3.073599132120018e-07
5.209,-3.3095692852924685e-09,1.9491854019726418e-08,3.073606358986692e-07
5.243,-3.3095834961471837e-09,1.9491898428647403e-08,3.073613557779307e-07
5.277,-3.309597707001899e-09,1.9491943059612993e-08,3.0736207895376983e-07
5.311,-3.3096121954123703e-09,1.9491987357511675e-08,3.0736279860105263e-07
5.345,-2.7583476064407808e-05,5.5107626240058494e-08,1.7528341775716695e-06
5.379,-0.000796061913956092,1.5417641385795378e-08,1.9418090301371343e-06
5.413,-0.0019011635703364838,-7.296856363581128e-08,2.2884473052909543e-07
5.447,-0.003007314435986841,-1.610081945546682e-07,-8.635751568273248e-07
5.481,-0.004101396976494254,-2.827279133033045e-07,-2.4614172600943715e-06
5.515,-0.00515515197615124,-4.139130531655155e-07,-5.358600221184704e-06
5.549,-0.006014487878100105,1.7500079489973785e-06,-0.0011289027300851802
5.583,-0.006525982910878192,5.570499221452252e-06,0.0006725810706050528
5.617,-0.006859745179527477,3.124735241555321e-06,-0.0009026721124456233
5.651,-0.006994054922449311,1.726437520799262e-05,-0.0026523553866865416
5.6850000000000005,-0.006999780820001411,3.569287286919742e-05,-0.0021775001726811265
5.719,-0.0070000180922698,5.171085109123563e-05,-0.002456843828320174
5.753,-0.007051011249686767,7.437384419339832e-05,-0.003697407544503301
5.787,-0.006601875437406035,8.849401955368652e-05,-0.0023004536298884253
5.821,-0.006746542669198274,0.00011977636659632473,-0.006588769875802415
5.855,-0.006898948712972197,0.00017662487696901152,-0.006918508034210592
