Time,delta_position_x,delta_position_y,delta_yaw,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,header.seq_x,header.stamp.secs_x,header.stamp.nsecs_x,header.frame_id_x,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z,header.seq_y,header.stamp.secs_y,header.stamp.nsecs_y,header.frame_id_y,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
0.379,-8.961441928714148e-07,1.582472315548193e-06,-4.921367123378317e-06,-4.381927257090678e-05,-0.0003604596175427738,-0.0006353146373258213,-0.008553410524197167,-1.031789067474481e-06,1.0318055909058255e-06,-1.2003305264174368e-05,5,0,362000000,odom,base_footprint,-7.882458784615621e-06,1.1358094442358389e-05,-0.0009048031070822,0.0015053785151601,0.0027259616062391,-0.5000359733206824,0.8659990348459317,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-5.122653929664876e-05,2.232190783786269e-06,0.0,0.0,0.0,-0.0001672596236419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,2.0,0.0,379000000.0,base_footprint,0.0017721633349193,0.0031979883700266,-0.5000360394498712,0.8659968773377803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588557907207514,-0.0332888480590397,-0.0006033269991649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001421147867589,0.0002428831333826,0.0001515237382942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41300000000000003,1.1126110093220756e-05,9.497607984902678e-07,-1.7732921141933037e-05,0.0001832172973555465,0.0003392510597375285,0.006817915012806403,0.021012332651060124,4.314118572387788e-06,-4.314190707086258e-06,1.12970602892597e-05,6,0,396000000,odom,base_footprint,1.3809001755647754e-06,1.3948489874569031e-05,-0.0010028671959016,0.0019603975297462,0.003410839274142,-0.500039330368404,0.8659937592741008,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",0.0002239958688428,0.0005286711667168,0.0,0.0,0.0,-0.0006771620975158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,3.0,0.0,413000000.0,base_footprint,0.0019292639926367,0.003356562826099,-0.5000434906246871,0.865991639053357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002186123843185,0.0005969631277536,-0.000237585005667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038743070692682,-0.0093753569039103,0.1321689780174277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.447,3.450787267960348e-07,-4.1490941638531306e-07,-8.530442083820589e-07,4.5236271448351344e-05,-0.00041844740950833313,-0.004143574351567421,-0.022753707785161007,1.0651526044711195e-06,-1.0651732235709347e-06,-1.3934298736627494e-05,7,0,429000000,odom,base_footprint,3.0545530701332584e-06,1.2592927741372946e-05,-0.001002486699635,0.0019245971293969,0.0033476526726076,-0.5000446823931813,0.8659909957717664,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",3.9113978117041937e-07,4.38305815676759e-06,0.0,0.0,0.0,6.76159503092824e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,4.0,0.0,447000000.0,base_footprint,0.0019242821774803,0.0033470346785635,-0.5000438823306069,0.8659914608359001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000239342715147,9.133572658053156e-05,0.0001913437292355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038550106801645,0.0069696014634239,-0.0001482649652073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48100000000000004,4.23972128638702e-07,3.491899881052935e-07,8.268019145107887e-06,-6.280232443932411e-06,4.786725268552909e-05,-0.00154704215892744,0.01400344330912499,-1.478761280295409e-07,1.4788081548910469e-07,1.593979514428119e-06,8,0,462000000,odom,base_footprint,3.32250547331386e-06,1.281902983248746e-05,-0.0010024105117716,0.0019242524156307,0.0033470585001447,-0.5000423913581534,0.8659923217308898,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.5648769271086325e-06,1.7240198611731232e-05,0.0,0.0,0.0,0.0002621200382509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,5.0,0.0,481000000.0,base_footprint,0.0019241989785765,0.0033470314755517,-0.5000403022128636,0.8659935282676544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001703293290265,6.179153326346139e-05,0.0003036160776892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002046267107604,-8.41819217480385e-05,-9.46032186477546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.515,5.286904297377611e-07,4.296485074843995e-07,1.0243148329536213e-05,-5.068229701779297e-06,0.0001745635098990428,3.6396478743336764e-05,0.0038046924088142252,-1.1933841091563813e-07,1.1934130981152315e-07,5.812964879638126e-06,9,0,496000000,odom,base_footprint,3.813644655608056e-06,1.3219811494971558e-05,-0.0010023982657815,0.0019241634788591,0.0033470115633684,-0.5000382627770733,0.8659947060273453,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.020928640505754e-06,2.1080010989558972e-05,0.0,0.0,0.0,0.0003198959139862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,6.0,0.0,515000000.0,base_footprint,0.0019241376362884,0.0033470042520684,-0.500035866995164,0.8659960894688197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001686448165255,5.95530767403149e-05,0.0003308269977156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9326673422581366e-05,-2.1040244167741617e-05,-5.396864058815206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.549,5.548637435326929e-07,4.4970486591522363e-07,1.0735917905790869e-05,-3.184055190175674e-06,0.00020637012729679042,5.658181716527396e-05,0.0009551536756080365,-7.497341658085231e-08,7.497428672550031e-08,6.872125238983122e-06,9,0,496000000,odom,base_footprint,3.813644655608056e-06,1.3219811494971558e-05,-0.0010023982657815,0.0019241634788591,0.0033470115633684,-0.5000382627770733,0.8659947060273453,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.020928640505754e-06,2.1080010989558972e-05,0.0,0.0,0.0,0.0003198959139862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,7.0,0.0,549000000.0,base_footprint,0.001924105390696,0.0033470078169348,-0.5000312183516037,0.865998773689045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001677695149897,5.8683993885794215e-05,0.0003377275644633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2521224439651972e-05,-5.324688534394942e-06,-2.0412276466018395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5830000000000001,5.616073995885762e-07,4.5485723413002904e-07,1.0862712246595407e-05,-1.7588176896756876e-06,0.0002192268615389642,4.279992493993952e-05,0.0003860881153805942,-4.141432792040932e-08,4.141422163442218e-08,7.300254489247509e-06,10,0,529000000,odom,base_footprint,4.342679692636003e-06,1.3649031498015694e-05,-0.0010023948558739,0.0019241217639431,0.0033470042697161,-0.5000338282731526,0.8659972666818017,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.1343898995991105e-06,2.2014432697761305e-05,0.0,0.0,0.0,0.0003339436059085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,8.0,0.0,583000000.0,base_footprint,0.0019240807766162,0.0033470182877797,-0.5000265147839971,0.8660014895453215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001675670535818,5.844078445959844e-05,0.0003395422529316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.298728153964927e-06,-1.3847955718745331e-06,-5.144162260999322e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.617,5.633769060444348e-07,4.562298228415509e-07,1.0896180770325616e-05,-4.6751484856304174e-07,0.0002300806801859796,3.877786309647585e-05,0.00032594049991037225,-1.1008507705972623e-08,1.1008314746864157e-08,7.661686650193122e-06,11,0,562000000,odom,base_footprint,4.885104683619024e-06,1.4088470327095188e-05,-0.0010023940408752,0.0019240947891846,0.0033470117433916,-0.5000292847678972,0.8659998901536519,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.16497825441995e-06,2.2265472217611345e-05,0.0,0.0,0.0,0.000337717474789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,9.0,0.0,617000000.0,base_footprint,0.0019240584346564,0.0033470304136353,-0.5000217967087537,0.8660042137326469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001675246009823,5.8358025615190456e-05,0.0003400283999369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.898452414498611e-07,-3.548733851640281e-07,-1.3424634694933886e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.651,5.638470294416775e-07,4.5661507621242745e-07,1.09052710601798e-05,8.230055624999889e-07,0.00022234350599194827,3.8754366698589505e-05,-0.00023234757339433436,1.9379344530777822e-08,-1.937871288975236e-08,7.404038749531878e-06,13,0,629000000,odom,base_footprint,5.994789402114474e-06,1.4987126456486068e-05,-0.0010023939523107,0.0019240501451919,0.0033470351567384,-0.5000199914666322,0.8660052560581879,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.176683938882623e-06,2.235413199698949e-05,0.0,0.0,0.0,0.0003390527091917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,10.0,0.0,651000000.0,base_footprint,0.0019240369288353,0.0033470428344214,-0.5000170746832256,0.8660069401635248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001675234231904,5.83187418789741e-05,0.0003401674950476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60504291170666e-07,-8.5843624906097e-08,-3.5038451403899006e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.685,5.639776690254637e-07,4.567423394848287e-07,1.090799218128602e-05,2.1352226774504605e-06,0.0002173816612297298,3.940591936788203e-05,-0.00014900434721376813,5.0278540930928565e-08,-5.027616598308242e-08,7.238809318950003e-06,13,0,629000000,odom,base_footprint,5.994789402114474e-06,1.4987126456486068e-05,-0.0010023939523107,0.0019240501451919,0.0033470351567384,-0.5000199914666322,0.8660052560581879,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.176683938882623e-06,2.235413199698949e-05,0.0,0.0,0.0,0.0003390527091917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,11.0,0.0,685000000.0,base_footprint,0.001924015861411,0.0033470552077077,-0.5000123514655953,0.8660096672475706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000167532302404,5.829208171019679e-05,0.0003402159311141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.604413183047408e-08,-1.5572007944049462e-08,-9.519163374940413e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
