Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.35400000000000004,-6.053375388225101e-07,-2.3268282652703226e-07,-2.3268282652698965e-07,1.408516495361302e-13,4.946539709065366e-06,6.26820983235934e-05,0.00042149225055968735,-7.74833812335014e-09,-6.371370956257001e-16,1.647197723118767e-07
0.389,-4.406177665106335e-07,0.0001415951119098108,0.00014159511190979705,-6.238932195852201e-11,-9.591101900416652e-05,0.00425909293502516,-0.0030287555169138704,4.71511722658986e-06,-6.753015440945251e-12,-3.1938369328387455e-06
0.42100000000000004,-3.6344546993493793e-06,5.388125612060363e-05,5.388125612024777e-05,-1.9582898451394424e-10,-0.00036722389661114857,-0.0026340497233996144,-0.008147533862071532,1.7942458287299206e-06,-1.6405504978264567e-11,-1.222855575715125e-05
0.454,-1.586301045650063e-05,-2.8975899513198393e-06,-2.8975899509552717e-06,4.596449969451004e-11,8.289495321931309e-05,-0.0017050704526103142,0.01351708257749134,-9.64897453696288e-08,1.3390361043784953e-12,2.760401942203126e-06
0.48900000000000005,-1.3102608514297505e-05,-2.1427627644549533e-06,-2.14276276427102e-06,2.8075781640863798e-11,0.00022490148000771381,2.2667483089035614e-05,0.004264460263915938,-7.135400005345002e-08,6.245370631390101e-13,7.489219284256871e-06
0.522,-5.613389230040632e-06,-9.723565913738784e-07,-9.72356591358559e-07,5.458216017748483e-12,0.0002540237131214528,3.51473325249572e-05,0.0008745415349471171,-3.23794744926438e-08,2.520940960466026e-14,8.45898964694438e-06
0.554,2.845600416903748e-06,-2.5802616186934495e-07,-2.5802616186830024e-07,-7.34239353786491e-13,0.0002634039308721282,2.145136424938539e-05,0.000281688220741002,-8.592271189957806e-09,-6.733430385205866e-14,8.77135089804187e-06
0.5880000000000001,1.1616951314945617e-05,3.7297893778378077e-07,3.7297893775861335e-07,4.332878161636855e-12,0.00027297303457094596,1.8949102091685452e-05,0.00028736047143596927,1.2420198626411222e-08,2.0825313647046403e-13,9.090002051212501e-06
0.621,2.0706953366158118e-05,9.827382473828768e-07,9.827382471721885e-07,2.034951505824295e-11,0.0002631806733348536,1.8311090378351228e-05,-0.00029406490198475573,3.272518362694257e-08,8.408488506141298e-13,8.763916422050625e-06
0.654,2.947086978820874e-05,1.649281960630609e-06,1.649281959914382e-06,4.8605773898750344e-11,0.00025929365357252256,2.0016327725157124e-05,-0.00011672732019012128,5.492108925634538e-08,1.8889260554795516e-12,8.634478663965002e-06
0.6880000000000001,3.810534845217375e-05,2.4986590758423546e-06,2.498659074028306e-06,9.52122747251177e-11,0.00026091495898800695,2.5506820276628993e-05,4.868785031484675e-05,8.320534714816874e-08,3.582398706553637e-12,8.688468134300632e-06
0.7220000000000001,4.679381658647438e-05,3.3429643890945716e-06,3.3429643854345917e-06,1.5643006242131862e-10,0.00024480517049566415,2.5354513911477987e-05,-0.00048377743220248665,1.1132071400905819e-07,5.730252822019935e-12,8.152012177505617e-06
0.755,5.494582876397999e-05,4.429967609337869e-06,4.4299676026507355e-06,2.434082415701797e-10,0.0002337471793293357,3.2642739346645576e-05,-0.0003320718067966503,1.4751792112995295e-07,8.768914709580665e-12,7.78378107166688e-06
0.789,6.272960983564687e-05,5.933119372162143e-06,5.933119360488719e-06,3.7218226307995954e-10,0.00022597867578445937,4.5139692577305506e-05,-0.00023328839474103078,1.975728746477897e-07,1.3256644564175652e-11,7.525089903622498e-06
0.8220000000000001,7.02546997392694e-05,7.333812607545046e-06,7.3338125894462125e-06,5.152348022633029e-10,0.0002015296008860922,4.20628599214085e-05,-0.0007342064534044193,2.4421595915822804e-07,1.812461089852628e-11,6.710935709506871e-06
0.8550000000000001,7.696563544877626e-05,9.113240884941428e-06,9.113240857949334e-06,7.014063750147973e-10,0.0001808971949069255,5.343628460649796e-05,-0.0006195917711461473,3.0347092048278015e-07,2.4454568725807477e-11,6.0238765904006195e-06
0.889,8.298951203917687e-05,-0.0001536112587617567,-0.00015361125823277642,-1.274812339372865e-08,0.002225355308225451,-0.004886621611011956,0.06139513853809385,-5.115254878368011e-06,-6.171402402871154e-10,7.410433176390752e-05
0.922,0.0001570938438030844,1.0700560572909885e-05,1.0700560440873123e-05,1.6809921843320944e-09,0.00016372965439887335,0.004934288868908906,-0.06191068029509241,3.563286624921722e-07,5.7164127950829545e-11,5.452197491482483e-06
0.9540000000000001,0.00016254604129456687,8.886873669864838e-06,8.886873552463835e-06,1.4445261281604263e-09,0.00018748479121463954,-5.446507216351491e-05,0.0007133674719449305,2.9593288911523304e-07,4.920565030971472e-11,6.243243547447497e-06
0.9890000000000001,0.00016878928484201437,7.450438993869385e-06,7.450438887738542e-06,1.257554263563021e-09,0.0002154918891787726,-4.313617645631992e-05,0.0008410539929169089,2.4809961478337994e-07,4.2916906593214557e-11,7.1758799096531285e-06
1.021,0.00017596516475166748,5.8199539387297305e-06,5.819953848625963e-06,1.0241091483906517e-09,0.00022766281608186954,-4.896351516935898e-05,0.00036549330039330126,1.9380446300699447e-07,3.4954783248739725e-11,7.581171775526257e-06
1.055,0.00018354633652719376,4.679069569662193e-06,4.679069490845003e-06,8.588260730451665e-10,0.00024268697934881771,-3.4260791863890005e-05,0.0004511760740825278,1.5581301391016037e-07,2.932282743700977e-11,8.08147641231563e-06
1.088,0.0001916278129395094,3.864345424797276e-06,3.86434535384554e-06,7.405160576645926e-10,0.0002627137230722406,-2.4466190536484007e-05,0.0006014037154181053,1.286827001582596e-07,2.5299963679380156e-11,8.748366978305613e-06
1.122,0.00020037617991781496,3.015334145009029e-06,3.0153340844752716e-06,6.042011331094856e-10,0.00026480489468806343,-2.549583422787527e-05,6.279794642110532e-05,1.0041062491055116e-07,2.0623389890543995e-11,8.818002993112513e-06
1.154,0.0002091941829109275,2.4436553504098886e-06,2.443655296940014e-06,5.11198480616384e-10,0.0002725084800494932,-1.716753136934356e-05,0.00023133889974263528,8.137372129920513e-08,1.744138273845517e-11,9.074532385648124e-06
1.188,0.00021826871529657566,2.044728571639656e-06,2.044728522932962e-06,4.4630027491827407e-10,0.0002872076545150903,-1.1979783146253227e-05,0.00044141665061853136,6.808945973235464e-08,1.5228620222831865e-11,9.564014895352508e-06
1.221,0.00022783273019192816,1.6195355623333404e-06,1.6195355203001146e-06,3.689832056171431e-10,0.00028379102928445906,-1.2768558838027495e-05,-0.00010260135827721382,5.393053275953085e-08,1.2574615522489043e-11,9.450241275172487e-06
1.255,0.00023728297146710062,1.3315165428558283e-06,1.3315165053715016e-06,3.159461988816345e-10,0.00028781176389786045,-8.649219804129494e-06,0.00012074278118322499,4.433949957126922e-08,1.0760326307166098e-11,9.584131737798753e-06
1.288,0.0002468671032048994,1.1285242626216506e-06,1.1285242282336169e-06,2.785955127800939e-10,0.00029997791868569836,-6.095864271296626e-06,0.00036534999362876596,3.757985674748181e-08,9.487676739234185e-12,9.989264692233757e-06
1.322,0.00025685636789713314,9.029272176981482e-07,9.029271879127493e-07,2.3192260306322058e-10,0.0002939192144457765,-6.774686033738811e-06,-0.0001819430702679245,3.006747531445037e-08,7.888366549931032e-12,9.787509841044357e-06
1.354,0.0002666438777381775,0.033372951945738416,0.033372950759347375,8.898693212933577e-06,-0.000314275070806742,1.0021636341898112,-0.01826409265022578,0.0011113192616405067,2.9118403215668765e-07,-1.046535985786451e-05
1.388,0.00025617851788031293,0.0684054057313109,0.06840540348667533,1.7523995263572882e-05,2.2092442274478384e-05,1.052025639206381,0.010101126518955566,0.002277899935537416,5.857660818058659e-07,7.356783277401302e-07
1.4220000000000002,0.00025691419620805313,0.10008720433853147,0.10008720103540832,2.5713823370471903e-05,2.1494992766107902e-05,0.951405363580197,-1.7941426677792253e-05,0.0033329037936528057,8.594801787431325e-07,7.157832591113932e-07
1.454,0.00025762997946716454,0.13345035947618736,0.13345035504742325,3.4380812991408406e-05,2.1494451209904554e-05,1.001896550680357,-1.6262949049484825e-08,0.004443896821973961,1.1491617413516946e-06,7.157652252898217e-07
1.488,0.00025834574469245434,0.1715280509376758,0.17152804521356832,4.431354156220616e-05,2.1714045076018495e-05,1.1434742180627162,6.594410393812046e-06,0.0057118839041825804,1.4811641202276678e-06,7.230777010314159e-07
1.521,0.00025906882239348577,0.20017651062424577,0.20017650390665692,5.18594922981545e-05,1.983526166989054e-05,0.8603141047018004,-5.641992210594457e-05,0.0066658775784726055,1.7331566717465753e-06,6.605142136073551e-07
1.554,0.00025972933660709316,0.2180174829820061,0.21801747562834967,5.662553558701123e-05,-0.0724365799749735,0.5357649356684784,-2.175868325424726,0.007259977176524053,-6.866012078647973e-06,-0.002412138113166618
1.589,-0.0021524087765595248,0.22462102791006,0.22462050759097546,-0.000483475898560256,-0.07461515526727161,0.1983046524941111,-0.06542268145039352,0.007479835220411405,-2.538774859620468e-05,-0.0024846846704001447
1.621,-0.00463709344695967,0.2180148436849527,0.2180124997422793,-0.0010109515799617637,-0.07242518345800299,-0.19838391066388314,0.06576491919725595,0.007259768633682928,-4.2414718283883304e-05,-0.0024117586091514996
1.654,-0.007048852056111169,0.2180089707058016,0.21800355469699745,-0.001536700255840928,-0.0722650958450015,-0.00017636574027278214,0.004807435825870453,0.007259449830185567,-5.990242351659548e-05,-0.0024064276916385503
1.6880000000000002,-0.00945527974774972,0.22460924213159578,0.22459920191327704,-0.002123711573832344,-0.07467457330825526,0.198206349122948,-0.07235668057819104,0.00747905783640198,-8.001405851390443e-05,-0.0024866632911649004
1.722,-0.011941943038914622,0.21801796747072405,0.2180024218839148,-0.002603496267197101,-0.0723402376351446,-0.19793617600215394,0.07010017036368339,0.007259369262693313,-9.543573329621228e-05,-0.0024089299132503154
1.755,-0.014350872952164934,0.2060152837228549,0.20599406991500127,-0.0029563976833271405,0.0016491983160637346,-0.3604409533894637,2.22190498351977,0.0068596052875003624,-9.82555315501149e-05,5.4918303924922364e-05
1.788,-0.014295954648240013,0.2122161347121755,0.2121944493174688,-0.0030337288989596444,0.001595611399231924,0.1862117414210392,-0.0016092167216759925,0.007066077903860596,-0.00010083117100751148,5.3133859594423075e-05
1.8210000000000002,-0.01424282078864559,0.2061159002251769,0.20609499445471446,-0.002935572575545692,0.0013901863924670388,-0.18319022483479333,-0.006168919122068626,0.006862965634654199,-9.759155802673087e-05,4.6293206869152395e-05
1.854,-0.014196527581776438,0.22976212487021377,0.22973897196944745,-0.0032617147786333845,-0.07448388564061795,0.7100968361872936,-2.278500661654203,0.00765016529434082,-0.00011809793536894577,-0.0024803133918325777
1.889,-0.016676840973609018,0.22469838823286445,0.2246671427334203,-0.003747085593900376,-7.652285148033448e-05,-0.15206416328376351,2.234455339013141,0.007481415769573733,-0.00012478295351019906,-2.5482109542951386e-06
1.921,-0.016679389184563312,0.2181529681305743,0.2181226235354872,-0.0036384895458825882,-3.3647495213985946e-05,-0.19655916223093525,0.0012875482362266827,0.007263483369196472,-0.00012116137466486573,-1.1204615906257322e-06
1.955,-0.016680509646153936,0.2183346647164654,0.21830429076746496,-0.0036417645950099975,-0.0004725003908814931,0.005456353930663501,-0.013178765635660875,0.007269532001647489,-0.00012132355085058135,-1.5734263016353724e-05
1.988,-0.01669624390917029,0.2251278320801329,0.2250964539784656,-0.003758614561383625,-0.0008314288618908809,0.20399901992995498,-0.010778632763044676,0.007495710259699067,-0.00012526109277427252,-2.7686581100966336e-05
2.022,-0.01672393049027126,0.21863419514560736,0.21860362097548777,-0.003656252640723886,-0.0007368088210055966,-0.19500411214791402,0.002841442669227757,0.007279499157855447,-0.00012183811029158024,-2.4535733739486366e-05
2.055,-0.016748466224010744,0.21864847067761156,0.21861780473067485,-0.003661855321949259,-0.00022927744788397536,0.00042869465478074267,0.015241182376024658,0.007279972505788288,-0.00012196316643766936,-7.63493901453638e-06
2.088,-0.01675610116302528,0.22508612893098484,0.22505453130001923,-0.003771389460742627,0.00021676722079373272,0.19332307067187024,0.013394734795126368,0.007494316421495823,-0.000125555684133162,7.218348452431301e-06
2.121,-0.016748882814572846,0.21816616564255153,0.21813556581784826,-0.0036538687032282597,0.00024245564801696217,-0.20780670535835752,0.0007714242409378213,0.007263914906473984,-0.00012164010704276657,8.073773078964841e-06
2.154,-0.01674080904149388,0.21783259186802703,0.21780206827843612,-0.0036465234920235717,0.0013342994072657293,-0.010017230466201314,0.03278810087834135,0.007252811642374334,-0.00012126371283214906,4.443217026194879e-05
2.188,-0.016696376871231933,0.22401822269236196,0.2239869987496967,-0.003740118894909064,0.0016002372011346096,0.18575467940945736,0.00798611993600241,0.007458770448501526,-0.00012434271305346824,5.3287898797782504e-05
2.221,-0.01664308897243415,0.21737364302471568,0.21734353829493866,-0.00361760186768171,0.001242787303631595,-0.1995369269563448,-0.01073423115624668,0.007237542388721104,-0.00012031199888149814,4.138481721093212e-05
2.254,-0.016601704155223218,0.217436631930758,0.2174066680484564,-0.003609652817129422,0.0009729775692767638,0.0018915587400093257,-0.008102394425070008,0.007239644064709165,-0.00012007977359010762,3.2400153056916237e-05
2.2880000000000003,-0.016569304002166302,0.22416957662398157,0.22413880536451927,-0.003714163908780156,0.0007447506704962038,0.20219053132803544,-0.006853660624040842,0.007463823826350517,-0.00012358458789679403,2.4800197327523587e-05
2.322,-0.016544503804838778,0.2177528484989624,0.21772304745789414,-0.0036024484811935905,0.0005992933666543188,-0.19269453828886401,-0.004368087202459009,0.007250178749443525,-0.00011988480163544947,1.9956469109588817e-05
2.354,-0.01652454733572919,0.2184484058851779,0.21841858173038597,-0.0036095967450830704,-0.07345354775648492,0.020887609195660347,-2.223809042736914,0.007273184592929297,-0.00012909034932484623,-0.002446003140290948
2.3890000000000002,-0.018970550476020136,0.21301562481368094,0.21297729574151208,-0.004040781285268565,-0.00043499954260694883,-0.16314657872363197,2.192749195611951,0.007092143054857204,-0.00013460509025863684,-1.4485484768811398e-05
2.4210000000000003,-0.018985035960788946,0.20681866312505018,0.20678139225469633,-0.003926223891019601,-0.0014649297572592406,-0.18609494560452744,-0.03092883527484359,0.006885817249625377,-0.00013090703987013723,-4.878216091673271e-05
2.454,-0.019033818121705678,0.20698509768888368,0.20694760489524014,-0.003939478823435976,0.01289372707438399,0.004998034949954977,0.431190895845142,0.006891383272579724,-0.00012970102922670403,0.00042936111157698686
2.488,-0.01860445701012869,0.21337632882519444,0.213339402361853,-0.003969521735032042,0.013693439453636451,0.1919288629522752,0.024015386764338197,0.007104232069127098,-0.0001305610407586065,0.0004559915338060939
2.521,-0.0181484654763226,0.20714682905714862,0.20711271634944367,-0.0037591907089749854,0.0134576628464394,-0.18707206510648108,-0.007080378594506046,0.006896881347756171,-0.00012363149295491096,0.00044814017278643206
2.5540000000000003,-0.01770032530353617,0.20707176068343092,0.2070393235820709,-0.0036650461408586914,0.0040795429067852695,-0.002254305517048262,-0.2816252234130369,0.006894417817573779,-0.00012157356411105797,0.0001358487787959495
2.589,-0.01756447652474022,0.21309514296524873,0.21306227273002243,-0.003742712184678494,0.004480654579519116,0.1808823508053397,0.012045395577592974,0.007094983028639507,-0.00012409871482565692,0.00014920579749798656
2.622,-0.017415270727242235,0.20654701142659984,0.20651569022581928,-0.003596890297661806,0.005265378683036423,-0.19664058674621285,0.023565288393913128,0.006876983022050097,-0.00011916938916213956,0.00017533711014511288
2.654,-0.017239933617097126,0.23007770122052487,0.2300435107595896,-0.003966327813443948,-0.06829478165261428,0.7066273211388897,-2.209013823893414,0.0076602922024216515,-0.0001407847201320405,-0.002274216229032056
2.688,-0.019514149846129175,0.22427875095437466,0.22423604940605124,-0.004376331388429687,0.01551149316912624,-0.17414265063514142,2.5167049496018175,0.007467097837856864,-0.00014379881815204044,0.0005165327225319039
2.721,-0.018997617123597273,0.21739525529320392,0.21735602647135976,-0.004129743403512517,0.012151886626265183,-0.20671158141653892,-0.10088908537120292,0.007237983390685157,-0.0001360516224802212,0.0004046578246546306
2.754,-0.01859295929894264,0.2175125828445007,0.21747498708041718,-0.004043969591646867,0.0041599363657787835,0.003523349888792384,-0.23999850632091288,0.0072419264550664195,-0.00013415820668808348,0.0001385258809804335
2.789,-0.018454433417962206,0.22427729273352043,0.22423910319449214,-0.004138675441142902,0.0037062186051552157,0.2031444411117035,-0.013625157976683715,0.007467170705107063,-0.00013735258401560214,0.0001234170795516687
2.821,-0.018331016338410538,0.21786058118548154,0.21782397878319038,-0.003993382217623396,0.0031804593107121115,-0.19269404048164815,-0.01578856740069382,0.0072535456020731285,-0.0001325911281781872,0.00010590929504671332
2.854,-0.018225107043363824,0.218043251694809,0.2180070406705923,-0.003973641616521205,0.010903700078922805,0.0054856008807046535,0.23192915219851928,0.007259658396774912,-0.000130999906395316,0.00036309321262812945
