Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
10.489,-1.265560412294298,0.11819138617024613,0.035518661821101055,-0.11272811728793534,0.18705346079723978,0.10506091835981728,0.13619567006743608,0.0011944812755289185,-0.0037501299659202783,0.006228880244548085
10.522,-1.25933153204975,0.11472958550036248,0.035159258005655177,-0.10920945181428555,0.20482146314185834,-0.10395797807458405,0.5335736439825394,0.0011832218021116813,-0.0036326454732241538,0.006820554722623883
10.555,-1.2525109773271261,0.11476381774585609,0.035914016059477895,-0.10899962070614574,0.2050710738360145,0.0010279953601683694,0.007495816641326139,0.0012083462340795731,-0.003625567224081472,0.0068288667587392835
10.589,-1.2456821105683868,0.11829618925852188,0.037785816352525606,-0.11209915466077894,0.2112068816342414,0.10607722260257631,0.18425849243924605,0.0012714106001730807,-0.0037284373279533782,0.007033189158420239
10.623,-1.2386489214099665,0.11490656487703133,0.037468022106553214,-0.10862626740923324,0.23821275697424893,-0.10179052196668333,0.8109872474476736,0.0012620443081693402,-0.0036122592913574556,0.00793248480724249
10.655,-1.2307164366027241,0.11492589431891889,0.03833495804228637,-0.10834386081776604,0.23923876288669121,0.000580463720347348,0.030810988361630175,0.001290937122380611,-0.0036027184127566812,0.007966650804126818
10.689,-1.2227497857985974,0.11844266950917504,0.040396308943103414,-0.11134093669550749,0.24727427673796437,0.10560886457225656,0.24130672226045516,0.0013604726964171641,-0.003702063416964633,0.008234233415374215
10.722,-1.2145155523832232,0.11475325155228361,0.0400249006101822,-0.10754680875305746,0.11529627319965854,-0.1107933320387816,-3.963303409558733,0.0013397260719101376,-0.003578731897712767,0.00383936589754863
10.756,-1.2106761864856743,0.11494886664007573,0.040506448297212755,-0.10757541349296847,0.11351343161620926,0.005874326960724234,-0.05353878628976823,0.0013556571709480683,-0.003579693848026888,0.0037799972728197687
10.789,-1.2068961892128547,0.11837927125838062,0.04213374805759459,-0.11062729834125212,0.11872551481915547,0.10301515370284958,0.1565190151034897,0.0014103582908901835,-0.003681095986969083,0.0039535596434778775
10.822,-1.2029426295693768,0.1148266930774169,0.04129323402286077,-0.1071449404639741,0.09124768787754071,-0.10668402945836987,-0.8251599682166593,0.001380508327200614,-0.0035658222127578094,0.003038548006322106
