Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1.275,0.0,0.0,0.0,0.0,0.0,0.0
1.383,0.2199999988079071,2.2500307750306092e-05,0.0,0.0,0.0,0.09060079604387283
1.483,0.2199999988079071,2.250129182357341e-05,0.0,0.0,0.0,0.09060082584619522
1.582,0.2199999988079071,1.4997873222455382e-05,0.0,0.0,0.0,0.09077004343271257
1.683,0.2199999988079071,0.0,0.0,0.0,0.0,0.0905129685997963
1.782,0.2199999988079071,0.0,0.0,0.0,0.0,0.08553532510995865
1.881,0.20842105150222778,0.0,0.0,0.0,0.0,0.0
1.981,0.20842105150222778,4.107773202122189e-05,0.0,0.0,0.0,0.0
2.083,0.2199999988079071,1.210716254718136e-05,0.0,0.0,0.0,0.0
2.181,0.2199999988079071,0.0,0.0,0.0,0.0,0.0
2.281,0.2199999988079071,0.0001882739452412352,0.0,0.0,0.0,0.0
2.38,0.2199999988079071,2.931622657342814e-05,0.0,0.0,0.0,-0.006322768982499838
2.48,0.2199999988079071,2.719688018260058e-05,0.0,0.0,0.0,0.0
2.58,0.20842105150222778,0.0,0.0,0.0,0.0,0.0
2.682,0.20842105150222778,0.0,0.0,0.0,0.0,0.0
2.787,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0013979199575260282
2.882,0.2199999988079071,0.00012917359708808362,0.0,0.0,0.0,-0.006244208663702012
2.981,0.2199999988079071,2.5748346160980873e-05,0.0,0.0,0.0,-0.013492135331034659
3.081,0.2199999988079071,4.749420895677758e-06,0.0,0.0,0.0,-0.005672353319823742
3.184,0.2199999988079071,0.0,0.0,0.0,0.0,-0.013610822148621082
3.282,0.2199999988079071,0.00010699679114622995,0.0,0.0,0.0,-0.007400008384138346
3.3810000000000002,0.20842105150222778,2.876072539947927e-05,0.0,0.0,0.0,-0.013870296999812126
3.482,0.20842105150222778,0.0,0.0,0.0,0.0,-0.008717323653399944
3.582,0.2199999988079071,0.0,0.0,0.0,0.0,-0.017903773114085197
3.681,0.2199999988079071,0.0,0.0,0.0,0.0,-0.017677413299679753
3.782,0.2199999988079071,2.8849788577645086e-05,0.0,0.0,0.0,-0.00722512835636735
3.8810000000000002,0.2199999988079071,2.7961232262896374e-05,0.0,0.0,0.0,-0.014371691271662712
3.981,0.2199999988079071,2.236870386695955e-05,0.0,0.0,0.0,-0.005970853380858898
4.08,0.2199999988079071,0.0,0.0,0.0,0.0,-0.015124497935175894
4.18,0.20842105150222778,0.0002193814143538475,0.0,0.0,0.0,-0.00852683000266552
4.283,0.20842105150222778,1.950041769305244e-05,0.0,0.0,0.0,-0.01047209370881319
4.381,0.2199999988079071,2.7623520509223454e-05,0.0,0.0,0.0,-0.01795393042266369
4.48,0.2199999988079071,0.0002716562885325402,0.0,0.0,0.0,-0.01803181506693363
4.58,0.2199999988079071,0.0,0.0,0.0,0.0,-0.008886249735951422
4.681,0.2199999988079071,0.00015421543503180146,0.0,0.0,0.0,-0.003963780589401722
4.782,0.2199999988079071,2.783738455036655e-05,0.0,0.0,0.0,-0.010584247298538685
4.881,0.20842105150222778,2.724165824474767e-05,0.0,0.0,0.0,-0.018061025068163875
4.9830000000000005,0.20842105150222778,0.0,0.0,0.0,0.0,-0.011285277083516121
5.083,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0031897746957838535
5.181,0.2199999988079071,9.210787538904697e-05,0.0,0.0,0.0,-0.011830103583633898
5.281,0.2199999988079071,3.074891719734296e-05,0.0,0.0,0.0,-0.018727658316493034
