Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,odom_yaw_world
0.622,1.5699766035523721,-3.2060061497124424e-07,-5.0582427319617596e-08,5.0463121716859405e-06,1.5707926375242387,5.384272948454954e-05,1.986404020292023e-10,5.384272948418312e-05,-0.00036825022864740974,-0.0026363434024818055,-0.008150374557369862,1.6498676268962034e-11,1.7929628917558674e-06,-1.2262732613958746e-05,4.213759234937406e-07,3.474626491508434e-10,4.2137578023648935e-07,8.019942070259706e-05,1.5699717360455103
0.656,1.5699861273429043,-6.178473330138726e-07,-9.854315289464788e-08,9.523790532206533e-06,1.570780374791625,-2.9359481386261264e-06,-4.6834254310941834e-11,-2.9359481382525764e-06,8.250194175208333e-05,-0.0017050653940893592,0.013536101213197989,-1.3647899231318217e-12,-9.776707300988222e-08,2.747314660344375e-06,-2.5963118572656e-06,-2.1269855018306584e-09,-2.596310986016626e-06,0.0002656787427122,1.5699770932602974
0.6900000000000001,1.5699967743779244,-6.926358289915045e-07,-1.0956091443716648e-07,1.0647035020072693e-05,1.5707831221062851,-2.169330083423429e-06,-2.864532824632406e-11,-2.1693300832343025e-06,0.00022476078063603572,2.3021563219300224e-05,0.0042720372037222945,-6.388570127437893e-13,-7.223869177557584e-08,7.48453399517999e-06,-3.297269559712535e-06,-2.6352868037659806e-09,-3.2972685066082133e-06,0.000338505952349,1.5699970936607532
0.7240000000000001,1.5700077105162487,-7.119030369695871e-07,-1.124143610403e-07,1.0936138324257882e-05,1.5707990618968006,-2.895423159774411e-07,7.919277397206637e-13,-2.895423159763581e-07,0.0002632837080159345,2.140093788558953e-05,0.0002814444685580721,7.460316757861894e-14,-9.641759121696958e-09,8.76734747693062e-06,-3.3360213591445707e-06,-2.630840477045222e-09,-3.3360203217827036e-06,0.0003424462164843,1.5700077105162487
0.758,1.5700187234820526,-7.170192967450423e-07,-1.1317976435741561e-07,1.1012965803969266e-05,1.5708078292442775,3.3996870877473717e-07,-3.91047286368927e-12,3.3996870875224717e-07,0.00027283452252635125,1.8904234977542887e-05,0.0002868112465590609,-1.8865101230204619e-13,1.1320958000684827e-08,9.085389600127498e-06,-3.347012352973285e-06,-2.602647631512629e-09,-3.347011341059524e-06,0.0003435578441822,1.5700187234820526
0.792,1.5700297571170325,-7.183918649485565e-07,-1.1339309642643788e-07,1.1033634979895623e-05,1.5708169146338775,9.508111062702581e-07,-1.9575145955756233e-11,9.50811106068753e-07,0.0002630315770165541,1.8343615540406034e-05,-0.00029438274804195606,-8.101057083270632e-13,3.166200982870421e-08,8.758951514651252e-06,-3.3500584560217827e-06,-2.5691405255569554e-09,-3.3500574708921057e-06,0.0003438597647085,1.5700294324821216
0.8260000000000001,1.5700407965721208,-7.187745317211899e-07,-1.134604349006477e-07,1.1039455088290852e-05,1.5708256735853923,1.6179531733874255e-06,-4.748173280435554e-11,1.6179531726907073e-06,0.0002591283901993243,2.0034296309824846e-05,-0.00011721281733422812,-1.8469323525195625e-12,5.387784064145774e-08,8.6289753936375e-06,-3.351072239430045e-06,-2.5340124672572817e-09,-3.3510712813456406e-06,0.0003439548840801,1.5700401471223322
0.8600000000000001,1.5700518379206823,-7.18895417521878e-07,-1.1348916392328076e-07,1.1041348561446894e-05,1.5708343025607858,2.467554788689183e-06,-9.370728295151895e-11,2.4675547869098802e-06,0.0002607236118871059,2.5513562021073795e-05,4.7904555188636344e-05,-3.5279959998196787e-12,8.216957438804574e-08,8.682096275840628e-06,-3.3515375340898177e-06,-2.497359063290048e-09,-3.3515366036507143e-06,0.0003439939635573,1.5700511884012518
0.894,1.5700628801241585,-7.189470509076689e-07,-1.1350767980307899e-07,1.104220347625251e-05,1.5708429846570617,3.314567415351354e-06,-1.5465062954633984e-10,3.31456741174352e-06,0.00024459247724380634,2.5435814614479604e-05,-0.0004844184577567435,-5.6676570182088015e-12,1.1037509478503349e-07,8.144929492218752e-06,-3.351837225156574e-06,-2.4616594522866376e-09,-3.3518363212093253e-06,0.0003440163643276,1.5700619057868883
0.928,1.570073922907662,-7.189803416883642e-07,-1.1352349180843327e-07,1.1042783503389941e-05,1.570851129586554,4.404133762391896e-06,-2.4135882489047386e-10,4.404133755778327e-06,0.00023349904535028152,3.27197101213376e-05,-0.0003331360928986432,-8.698158853809073e-12,1.4665765402972202e-07,7.775518210164376e-06,-3.3520963675885487e-06,-2.4259222043758666e-09,-3.3520954897648425e-06,0.0003440346342212,1.5700726237296765
0.9620000000000001,1.5700849661982534,-7.190087539219082e-07,-1.1353858603117489e-07,1.104329059153919e-05,1.5708589051047641,5.910144013806286e-06,-3.698468232160987e-10,5.910144002234092e-06,0.00022567476293293887,4.5225533075507207e-05,-0.0002349634359562359,-1.317717140230058e-11,1.9680779521941872e-07,7.514969605666865e-06,-3.352353381667584e-06,-2.3890873981943512e-09,-3.352352530364235e-06,0.0003440522830426,1.570083666962109
