Theta_calculated,yaw_world,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,delta_position_x_world,delta_position_y_world,delta_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,Time,odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,odom_yaw_world
1.5707926375242387,1.569976603552372,5.384272948454954e-05,1.9864040202920228e-10,5.384272948418312e-05,-0.0003682502286474,-0.0026363434024818,-0.0081503745573698,-3.2060061497124424e-07,-5.05824273196176e-08,5.0463121716859405e-06,1.6498676268962034e-11,1.7929628917558674e-06,-1.2262732613958746e-05,4.213759234937406e-07,0.622,3.4746264915084334e-10,4.213757802364894e-07,8.019942070259706e-05,1.5699717360455103
1.570780374791625,1.5699861273429043,-2.9359481386261264e-06,-4.683425431094184e-11,-2.9359481382525764e-06,8.250194175208333e-05,-0.0017050653940893,0.0135361012131979,-6.178473330138726e-07,-9.854315289464789e-08,9.523790532206531e-06,-1.3647899231318217e-12,-9.776707300988223e-08,2.747314660344375e-06,-2.5963118572656e-06,0.656,-2.1269855018306584e-09,-2.596310986016626e-06,0.0002656787427122,1.5699770932602974
1.5707831221062851,1.5699967743779244,-2.169330083423429e-06,-2.864532824632406e-11,-2.1693300832343025e-06,0.000224760780636,2.3021563219300224e-05,0.0042720372037222,-6.926358289915045e-07,-1.0956091443716649e-07,1.0647035020072693e-05,-6.388570127437893e-13,-7.223869177557585e-08,7.48453399517999e-06,-3.297269559712535e-06,0.6900000000000001,-2.6352868037659806e-09,-3.2972685066082133e-06,0.000338505952349,1.5699970936607532
1.5707990618968006,1.5700077105162489,-2.895423159774411e-07,7.919277397206637e-13,-2.895423159763581e-07,0.0002632837080159,2.140093788558953e-05,0.000281444468558,-7.119030369695871e-07,-1.124143610403e-07,1.0936138324257882e-05,7.460316757861894e-14,-9.641759121696958e-09,8.76734747693062e-06,-3.3360213591445707e-06,0.7240000000000001,-2.630840477045222e-09,-3.336020321782704e-06,0.0003424462164843,1.5700077105162489
1.5708078292442775,1.5700187234820526,3.399687087747372e-07,-3.91047286368927e-12,3.399687087522472e-07,0.0002728345225263,1.8904234977542887e-05,0.000286811246559,-7.170192967450423e-07,-1.1317976435741561e-07,1.1012965803969266e-05,-1.8865101230204619e-13,1.1320958000684829e-08,9.085389600127498e-06,-3.347012352973285e-06,0.758,-2.602647631512629e-09,-3.347011341059524e-06,0.0003435578441822,1.5700187234820526
1.5708169146338775,1.5700297571170323,9.50811106270258e-07,-1.9575145955756236e-11,9.50811106068753e-07,0.0002630315770165,1.8343615540406037e-05,-0.0002943827480419,-7.183918649485565e-07,-1.133930964264379e-07,1.1033634979895623e-05,-8.101057083270633e-13,3.1662009828704215e-08,8.758951514651252e-06,-3.3500584560217827e-06,0.792,-2.5691405255569554e-09,-3.3500574708921057e-06,0.0003438597647085,1.5700294324821216
1.5708256735853925,1.5700407965721208,1.6179531733874255e-06,-4.748173280435554e-11,1.6179531726907073e-06,0.0002591283901993,2.0034296309824846e-05,-0.0001172128173342,-7.187745317211899e-07,-1.134604349006477e-07,1.1039455088290852e-05,-1.8469323525195625e-12,5.387784064145774e-08,8.6289753936375e-06,-3.351072239430045e-06,0.8260000000000001,-2.5340124672572813e-09,-3.351071281345641e-06,0.0003439548840801,1.5700401471223322
1.5708343025607858,1.5700518379206825,2.467554788689183e-06,-9.370728295151895e-11,2.46755478690988e-06,0.0002607236118871,2.5513562021073795e-05,4.790455518863634e-05,-7.18895417521878e-07,-1.1348916392328078e-07,1.1041348561446894e-05,-3.527995999819679e-12,8.216957438804574e-08,8.682096275840628e-06,-3.3515375340898177e-06,0.8600000000000001,-2.497359063290048e-09,-3.3515366036507143e-06,0.0003439939635573,1.5700511884012518
1.5708429846570615,1.5700628801241585,3.314567415351354e-06,-1.5465062954633984e-10,3.31456741174352e-06,0.0002445924772438,2.5435814614479604e-05,-0.0004844184577567,-7.189470509076689e-07,-1.13507679803079e-07,1.104220347625251e-05,-5.6676570182088015e-12,1.1037509478503349e-07,8.144929492218752e-06,-3.351837225156574e-06,0.894,-2.461659452286637e-09,-3.3518363212093253e-06,0.0003440163643276,1.5700619057868883
1.570851129586554,1.570073922907662,4.404133762391896e-06,-2.413588248904738e-10,4.404133755778327e-06,0.0002334990453502,3.27197101213376e-05,-0.0003331360928986,-7.189803416883642e-07,-1.1352349180843328e-07,1.104278350338994e-05,-8.698158853809073e-12,1.4665765402972202e-07,7.775518210164376e-06,-3.3520963675885487e-06,0.928,-2.425922204375866e-09,-3.3520954897648425e-06,0.0003440346342212,1.5700726237296765
1.570858905104764,1.5700849661982534,5.910144013806286e-06,-3.6984682321609866e-10,5.910144002234092e-06,0.0002256747629329,4.5225533075507207e-05,-0.0002349634359562,-7.190087539219082e-07,-1.1353858603117489e-07,1.104329059153919e-05,-1.3177171402300579e-11,1.9680779521941875e-07,7.514969605666865e-06,-3.352353381667584e-06,0.962,-2.389087398194351e-09,-3.352352530364235e-06,0.0003440522830426,1.570083666962109
1.5708664200743698,1.5700960099764152,7.315947418950432e-06,-5.127987466278988e-10,7.31594740097856e-06,0.0002011771137,4.2216318472797176e-05,-0.0007356651421286,-7.190358502581405e-07,-1.1355348801013637e-07,1.104377816174562e-05,-1.80429696862216e-11,2.436210483822466e-07,6.699197886211872e-06,-3.3525977532599227e-06,0.996,-2.353325404361874e-09,-3.352596927312173e-06,0.0003440691051303,1.5700943858610852
