Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,header.seq_x,header.stamp.secs_x,header.stamp.nsecs_x,header.frame_id_x,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z,header.seq_y,header.stamp.secs_y,header.stamp.nsecs_y,header.frame_id_y,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
0.447,-1.573215951950595,-8.473692322460223e-09,-3.856953448583989e-07,6.484010550700248e-08,-1.5708000934289514,5.384600267026576e-05,-2.028181873732226e-10,-5.384600266988378e-05,-0.00036833826615456086,-0.0026357631373000023,-0.008142621753192386,-1.6565881409458424e-11,-1.7930718888301644e-06,-1.2265664262946877e-05,7.0,0.0,428000000.0,odom,base_footprint,8.999782662987032e-06,9.52155436643662e-06,-0.0010024856138581,0.0027286138492906,0.0027323108109422,-0.7079571575903455,0.7062448245195801,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",4.244843270976029e-07,4.937878266561908e-06,0.0,0.0,0.0,8.003746895713482e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,5,0,447000000,base_footprint,0.0027280970024803,0.0027318111126967,-0.7079564340694382,0.7062455537236852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.333579655786212e-05,0.0001773759153631,0.0001969456723526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085552279523713,0.000235858576612,-0.0042150991274972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48100000000000004,-1.5732074828784197,5.478710330922518e-07,8.741160313456564e-08,8.469072175332217e-06,-1.5708123590932144,-2.933690499617101e-06,4.7033801259803796e-11,2.933690499240071e-06,8.246109913237586e-05,-0.001705095890987473,0.013537518477085186,1.3675559963531988e-12,9.769189362506497e-08,2.7459546011081166e-06,8.0,0.0,461000000.0,odom,base_footprint,9.34138477940002e-06,9.577396305126064e-06,-0.0010024074648169,0.0027280580316055,0.0027318426325774,-0.7079552683975916,0.7062467222460584,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-2.595039593241701e-06,1.7252840057557137e-05,0.0,0.0,0.0,0.0002656604131915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,6,0,481000000,base_footprint,0.0027279838584371,0.0027318302710655,-0.7079534434123315,0.7062485519759041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9986956662638614e-05,0.0001820979642764,0.0003096331364688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108066225890548e-05,-0.0002204453574514,-9.428364320012142e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.515,-1.5731970976865988,6.753477948570564e-07,1.0586235992069734e-07,1.0385191820949659e-05,-1.5708096131386133,-2.1685145622027155e-06,2.8811629827284283e-11,2.1685145620113144e-06,0.00022481320564566478,2.2978256378810376e-05,0.004274838033432099,6.414236208731467e-13,7.221153491729008e-08,7.486279748000638e-06,9.0,0.0,495000000.0,odom,base_footprint,9.967325340220087e-06,9.676054417308462e-06,-0.0010023942225565,0.0027279418413834,0.0027318216861831,-0.7079518633057205,0.7062501360888673,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.1562375004092305e-06,2.115967537662776e-05,0.0,0.0,0.0,0.0003242531448058,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,7,0,515000000,base_footprint,0.0027279097742381,0.0027318225376838,-0.7079497762247045,0.706252228313141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.134434430771712e-05,0.0001775147501261,0.0003359340428707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37345824778382e-06,-5.174107104510654e-05,-8.42206933568124e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.549,-1.5731862304697595,7.074808471856401e-07,1.1056872480617705e-07,1.086721683929426e-05,-1.5708021268588652,-1.002309136756748e-06,5.813457109471511e-12,1.0023091367398886e-06,0.00025397989642319814,3.502118394732635e-05,0.0008758765999259266,3.0395063364182207e-14,3.3376894253471004e-08,8.457530550892499e-06,10.0,0.0,528000000.0,odom,base_footprint,1.0641304588211797e-05,9.781512122248629e-06,-0.0010023905669418,0.0027278939493965,0.0027318268636148,-0.7079482059509412,0.7062538024021052,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.2965444948997594e-06,2.2112824979291303e-05,0.0,0.0,0.0,0.0003385074693433,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,8,0,549000000,base_footprint,0.0027278769108574,0.0027318354335666,-0.7079459387238175,0.706256075093996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1752465038192e-05,0.000176287749336,0.0003428253910073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9377521776699827e-06,-1.356083995891196e-05,-2.198110124757013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5830000000000001,-1.5731752358326698,7.159716871622889e-07,1.1181829303978652e-07,1.099463708964521e-05,-1.5707936693283144,-2.9085457990540964e-07,-7.729363263730345e-13,2.908545799043826e-07,0.0002633570851721283,2.1365001707247394e-05,0.0002815972597276319,-7.460712426338509e-14,9.685457510646763e-09,8.769790936231872e-06,11.0,0.0,561000000.0,odom,base_footprint,1.1332597382106658e-05,9.88950700553902e-06,-0.0010023896762824,0.0027278677753712,0.0027318417951826,-0.7079444568211223,0.7062575605500111,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.335307028135672e-06,2.2376141424774077e-05,0.0,0.0,0.0,0.0003424469396343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,9,0,583000000,base_footprint,0.002727854677046,0.0027318526752461,-0.707942056189881,0.7062599669154872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.188849449045827e-05,0.0001759672202074,0.0003446598445372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22924163986228e-07,-3.6058244322402304e-06,-5.71729323956428e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.617,-1.5731642071490317,7.182365652062031e-07,1.1215963100288939e-07,1.10286836381146e-05,-1.570784899537378,3.3726297525225174e-07,3.8539908695860204e-12,-3.3726297523023137e-07,0.000272918978203716,1.8862389043773613e-05,0.0002871439348825134,1.8679148039421716e-13,-1.1230857074197749e-08,9.088201974183743e-06,12.0,0.0,595000000.0,odom,base_footprint,1.2049792290936162e-05,1.0001507933734936e-05,-0.0010023895279735,0.0027278471550595,0.0027318595839854,-0.7079405677880451,0.7062614588614138,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.346303356775761e-06,2.245032072712029e-05,0.0,0.0,0.0,0.000343558372985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,10,0,617000000,base_footprint,0.0027278355165721,0.0027318708306183,-0.7079381616082427,0.7062638707550466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.19494084027249e-05,0.0001758815971897,0.0003451575585876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4900112306881438e-07,-9.743021026710948e-07,-1.4748852845543766e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.651,-1.573153169107789,7.188552214403039e-07,1.1226077045733804e-07,1.1038041242805718e-05,-1.570775811335404,9.466668716306408e-07,1.9421305856576695e-11,-9.466668714314221e-07,0.00026312636869774803,1.8300417308660332e-05,-0.0002940723575365749,8.056638686192828e-13,-3.1524006814571105e-08,8.76210807763501e-06,12.0,0.0,595000000.0,odom,base_footprint,1.2049792290936162e-05,1.0001507933734936e-05,-0.0010023895279735,0.0027278471550595,0.0027318595839854,-0.7079405677880451,0.7062614588614138,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.346303356775761e-06,2.245032072712029e-05,0.0,0.0,0.0,0.000343558372985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,11,0,651000000,base_footprint,0.0027278173959464,0.0027318890030008,-0.7079342637005634,0.7062677778813576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.198863669586925e-05,0.0001758582525306,0.0003453018080822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010182866706222e-08,-2.784257467578268e-07,-3.5645003649351965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.685,-1.5731421282376044,7.190385410216122e-07,1.122983879333159e-07,1.1040870184553242e-05,-1.5707670492273262,1.6120059859279246e-06,4.7195614170118595e-11,-1.612005985237038e-06,0.0002592409031567563,1.9980153582501014e-05,-0.00011668064687662872,1.838778073442516e-12,-5.3679799300149394e-08,8.632722075119986e-06,14.0,0.0,661000000.0,odom,base_footprint,1.3445014447128e-05,1.021939322242045e-05,-0.0010023896809809,0.0027278116482009,0.0027318948431931,-0.7079330023489996,0.7062690422065157,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.350359897991173e-06,2.247657132354609e-05,0.0,0.0,0.0,0.0003439553548065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,12,0,685000000,base_footprint,0.0027277997565334,0.0027319069764039,-0.7079303647730997,0.7062716859856316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.202045604659454e-05,0.0001758513755626,0.000345352597755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3942908596044643e-08,-9.439033680218099e-08,-6.5355964250429255e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7190000000000001,-1.5731310862651016,7.191067135467222e-07,1.1231920407899637e-07,1.1041972502789932e-05,-1.5707584165052513,2.459107722549558e-06,9.322548600862385e-11,-2.459107720782455e-06,0.0002608644954034915,2.5438490589238243e-05,4.875652392598145e-05,3.514180080155912e-12,-8.188828708530386e-08,8.686787696936267e-06,15.0,0.0,695000000.0,odom,base_footprint,1.416408133455981e-05,1.0331699262788874e-05,-0.001002389792203,0.0027277941209451,0.0027319127406146,-0.7079291032556063,0.7062729504630093,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.350826852401599e-06,2.2479027244314727e-05,0.0,0.0,0.0,0.0003439944287805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,13,0,719000000,base_footprint,0.0027277824314105,0.0027319247126565,-0.7079264654357111,0.7062755944573423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2048797145665166e-05,0.000175848857169,0.0003453786778885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021324664883466e-08,-4.569867482472555e-08,7.452387309101702e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.753,-1.5731200436471249,7.191444064571572e-07,1.1233557407810432e-07,1.1042617976686486e-05,-1.5707497297175543,3.3036043422522526e-06,1.5393830698853442e-10,-3.303604338665715e-06,0.0002447606111599097,2.5360258849930766e-05,-0.00048360012743488853,5.647143467603806e-12,-1.1001002445100098e-07,8.150528351624994e-06,16.0,0.0,728000000.0,odom,base_footprint,1.4862050776893406e-05,1.04407201050212e-05,-0.0010023898977494,0.0027277773856058,0.0027319298847086,-0.7079253185214803,0.7062767440500222,"(1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001)",-3.3511254896225663e-06,2.2480371346776596e-05,0.0,0.0,0.0,0.0003440168258136,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",,,,,,,14,0,753000000,base_footprint,0.0027277653590174,0.0027319422188491,-0.7079225658496919,0.7062795031350179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2074840477246385e-05,0.0001758474951396,0.0003453982269544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5187652609915164e-08,-3.2796778298812936e-08,2.292777188170872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
